hsk_key	source_word	simplified	SI	example_SI	TA	example_TA
1917:暂停	暂停	暂停	තාවකාලිකව නතර කිරීම	දැඩි වැසි නිසා තරගය තාවකාලිකව නතර විය.	தற்காலிகமாக நிறுத்துதல்	கனமழை காரணமாக போட்டி தற்காலிகமாக நிறுத்தப்பட்டது.
1918:早餐	早餐	早餐	උදෑසන ආහාරය	උදෑසන ආහාරයට මම බිත්තර සහ පාන් කෑවෙමි.	காலை உணவு	காலை உணவாக நான் முட்டையும் ரொட்டியும் சாப்பிட்டேன்.
1919:早晨	早晨	早晨	උදෑසන	උදෑසන වායු ඉතා නැවුම්ය.	காலை	காலை காற்று மிகவும் புதியதாக இருக்கும்.
1922:增长	增长	增长	වැඩි වීම; වර්ධනය වීම	මෙම වසරේ ආදායම ඉක්මනින් වැඩි වී ඇත.	அதிகரித்தல்; வளர்தல்	இந்த ஆண்டு வருமானம் வேகமாக அதிகரித்துள்ளது.
1924:着	着	着	නින්දට වැටීම; අල්ලා ගැනීම	ළමයා ඉක්මනින් නින්දට වැටුණේය.	தூங்கிவிடுதல்; பிடித்தல்	குழந்தை விரைவாக தூங்கிவிட்டது.
1926:者	者	者	පුද්ගලයෙකු දක්වන ප්‍රත්‍යය	කතුවරයා තම අත්දැකීම් හඳුන්වා දුන්නේය.	நபரை குறிக்கும் பின்னொட்டு	ஆசிரியர் தன் அனுபவத்தை அறிமுகப்படுத்தினார்.
1928:整	整	整	සම්පූර්ණ; මුළු	මුළු පන්තිය පුරාම ඔහු ඉතා අවධානයෙන් සිටියේය.	முழு; முழுமையான	முழு வகுப்பு நேரத்திலும் அவர் மிகவும் கவனமாக இருந்தார்.
1931:证	证	证	සහතිකය; සාක්ෂිය	කරුණාකර ඔබේ වැඩ හැඳුනුම්පත පෙන්වන්න.	சான்றிதழ்; சான்று	தயவுசெய்து உங்கள் வேலை அடையாள அட்டையை காட்டுங்கள்.
1940:支付	支付	支付	ගෙවීම; මුදල් ගෙවීම	මම ජංගම දුරකථනයෙන් ගාස්තුව ගෙව්වෙමි.	கட்டணம் செலுத்துதல்	நான் கைபேசியில் கட்டணம் செலுத்தினேன்.
1941:之后	之后	之后	පසුව	විභාගයෙන් පසු අපි ආහාර ගැනීමට යමු.	பிறகு	தேர்வுக்குப் பிறகு நாம் சாப்பிடச் செல்வோம்.
1942:之间	之间	之间	අතර	ඔවුන් අතර වැරදි අවබෝධයක් නැත.	இடையே	அவர்களுக்கிடையில் தவறான புரிதல் இல்லை.
1943:之前	之前	之前	පෙර	රැස්වීමට පෙර කරුණාකර ලිපි ලේඛන මුලින් කියවන්න.	முன்	கூட்டத்திற்கு முன் ஆவணங்களை முதலில் படியுங்கள்.
1945:之中	之中	之中	අතරින්; මැද	මෙම මිනිසුන් අතරින් ඔහු වඩාත් තරුණය.	இவற்றுள்; நடுவில்	இந்த மனிதர்களில் அவர் மிகவும் இளையவர்.
1946:值	值	值	වටිනාකමක් තිබීම	මෙම ටිකට්පත යුවාන් සියයක් වටී.	மதிப்பு உடையது	இந்த டிக்கெட் நூறு யுவான் மதிப்புடையது.
1952:指出	指出	指出	පෙන්වා දීම	ගුරුතුමා මගේ වැරැද්ද පෙන්වා දුන්නේය.	சுட்டிக்காட்டுதல்	ஆசிரியர் என் தவறை சுட்டிக்காட்டினார்.
1954:纸巾	纸巾	纸巾	ටਿਸියු	කරුණාකර මට ටිෂූ එකක් දෙන්න.	டிஷ்யூ	தயவுசெய்து எனக்கு ஒரு டிஷ்யூ கொடுங்கள்.
1957:中餐	中餐	中餐	චීන ආහාර	මෙම ආපනශාලාවේ චීන ආහාර ඉතා රසවත්ය.	சீன உணவு	இந்த உணவகத்தின் சீன உணவு மிகவும் சுவையாக உள்ளது.
1958:中年	中年	中年	මැදි වයස	ඔහු දැනටමත් මැදි වයසට පැමිණ ඇත.	நடுத்தர வயது	அவர் ஏற்கனவே நடுத்தர வயதை அடைந்துள்ளார்.
1965:祝	祝	祝	සුභ පැතීම; ಅಭಿನන්දනය කිරීම	ඔබට සුභ උපන්දිනයක් වේවා!	வாழ்த்துதல்; பாராட்டுதல்	உங்களுக்கு இனிய பிறந்தநாள் வாழ்த்துகள்!
1971:转发	转发	转发	ඉදිරියට යැවීම; නැවත පළ කිරීම	කරුණාකර දැනුම්දීම සියලු දෙනාට ඉදිරියට යවන්න.	முன்னனுப்புதல்; மறுபகிர்வு	அறிவிப்பை அனைவருக்கும் முன்னனுப்புங்கள்.
1972:转机1	转机1	转机	ගුවන් යානය මාරු කිරීම; මාරු ගමන්	අපට ෂැංහයිහිදී ගුවන් යානය මාරු කළ යුතුය.	விமானம் மாற்றுதல்; இடமாற்றம்	நாம் ஷாங்காயில் விமானம் மாற்ற வேண்டும்.
1975:准	准	准	නිවැරදි; තහවුරු	ඔහුගේ පිළිතුර ඉතා නිවැරදිය.	துல்லியமான; சரியான	அவரின் பதில் மிகவும் துல்லியமானது.
1980:自	自	自	සිට; පටන්	පසුගිය වසරේ සිට ඔහු බෙයිජිංහි ජීවත් වේ.	இருந்து; முதல்	கடந்த ஆண்டிலிருந்து அவர் பெய்ஜிங்கில் வசிக்கிறார்.
1982:自习	自习	自习	ස්වයං අධ්‍යයනය	සවස හතට අපි ස්වයං අධ්‍යයනයට පන්ති කාමරයට යමු.	சுயபடிப்பு	மாலை ஏழு மணிக்கு நாங்கள் சுயபடிப்பிற்காக வகுப்பறைக்கு செல்கிறோம்.
1984:自学	自学	自学	තනිව ඉගෙනීම	ඔහු වීඩියෝ මඟින් චීන භාෂාව තනිව ඉගෙන ගනී.	தானாகக் கற்றல்	அவர் வீடியோக்கள் மூலம் சீன மொழியை தானாகக் கற்கிறார்.
1988:最终	最终	最终	අවසානයේ; අවසාන	අවසානයේ ඔහු රැඳී සිටීමට තීරණය කළේය.	இறுதியில்; இறுதி	இறுதியில் அவர் தங்க முடிவு செய்தார்.
1992:做法	做法	做法	කරන ආකාරය; ක්‍රමය	මෙම ක්‍රමය ඉතා සරලය.	செய்யும் முறை; வழிமுறை	இந்த முறை மிகவும் எளிமையானது.
1994:做梦	做梦	做梦	සිහිනයක් දැකීම	මම ඊයේ රාත්‍රියේ මිතුරෙකු ගැන සිහිනයක් දැක්කෙමි.	கனவு காணுதல்	நான் நேற்று இரவு ஒரு நண்பரைப் பற்றி கனவு கண்டேன்.
