hsk_key	source_word	simplified	TR	example_TR	SW	example_SW	AZ	example_AZ	UZ	example_UZ
2700:离职	离职	离职	istifa etmek; işten ayrılmak	Gelecek ay işten ayrılmaya hazırlanıyor.	kuacha kazi; kujiuzulu	Anapanga kuacha kazi mwezi ujao.	işdən çıxmaq; istefa vermək	O, gələn ay işdən çıxmağa hazırlaşır.	ishdan ketmoq; iste'foga chiqmoq	U keyingi oy ishdan ketishni rejalashtirmoqda.
2702:里头	里头	里头	iç; içerisi	Kutunun içinde bir mektup var.	ndani	Ndani ya boksi kuna barua.	içəri; içində	Qutunun içində bir məktub var.	ichkari; ichida	Qutining ichida bir xat bor.
2704:力	力	力	güç; kuvvet	Bir kişinin gücü sınırlıdır, ekip daha önemlidir.	nguvu	Nguvu ya mtu mmoja ina mipaka; timu ni muhimu zaidi.	güc; qüvvə	Bir adamın gücü məhduddur, komanda daha vacibdir.	kuch	Bir kishining kuchi cheklangan, jamoa muhimroq.
2712:连接	连接	连接	bağlamak; birleştirmek	Bu yol iki şehir bölgesini birbirine bağlıyor.	kuunganisha	Barabara hii inaunganisha maeneo mawili ya jiji.	birləşdirmək; qoşmaq	Bu yol iki şəhər bölgəsini birləşdirir.	bog‘lamoq; ulash	Bu yo‘l shaharning ikki hududini bog‘laydi.
2715:脸色	脸色	脸色	yüz rengi; ifade	Yüzü pek iyi görünmüyor, belki yorgundur.	rangi ya uso; sura ya uso	Sura yake haionekani nzuri, huenda amechoka.	üz rəngi; üz ifadəsi	Onun üz rəngi yaxşı deyil, yəqin yorulub.	yuz rangi; yuz ifodasi	Uning yuzi yaxshi ko‘rinmayapti, balki charchagandir.
2719:量	量	量	miktar; nicelik	Bu sefer ödev miktarı biraz fazla.	kiasi; wingi	Kiasi cha kazi ya nyumbani safari hii ni kikubwa kidogo.	miqdar; həcm	Bu dəfə tapşırığın həcmi bir az çoxdur.	miqdor; hajm	Bu safargi uy vazifasining miqdori biroz katta.
2725:领	领	领	almak; yaka	Lütfen toplantı belgelerini almak için ön büroya gidin.	kupokea; kola	Tafadhali nenda mapokezi kupokea nyaraka za mkutano.	almaq; yaxa	Zəhmət olmasa iclas materiallarını almaq üçün qeydiyyat masasına gedin.	olmoq; yoqa	Iltimos, yig‘ilish materiallarini olish uchun qabulxonaga boring.
2726:领带	领带	领带	kravat	Bugün mavi bir kravat taktı.	tai	Leo amevaa tai ya bluu.	qalstuk	O, bu gün mavi qalstuk taxıb.	galstuk	U bugun ko‘k galstuk taqdi.
2728:领取	领取	领取	almak; teslim almak	Öğrenciler kimlikleriyle ders kitaplarını alabilir.	kupokea; kuchukua	Wanafunzi wanaweza kuchukua vitabu kwa kitambulisho.	almaq; götürmək	Şagirdlər sənədlə dərslikləri götürə bilərlər.	qabul qilib olmoq; olish	Talabalar hujjat bilan darsliklarni olishi mumkin.
2731:令	令	令	sağlamak; neden olmak	Bu sonuç herkesi çok memnun etti.	kufanya; kusababisha	Matokeo haya yaliwafanya wote waridhike sana.	etmək; səbəb olmaq	Bu nəticə hamını çox razı saldı.	qilmoq; sabab bo‘lmoq	Bu natija hammani juda mamnun qildi.
2733:流感	流感	流感	grip	Son zamanlarda grip oldukça ciddi.	mafua	Hivi karibuni mafua yamekuwa makubwa kiasi.	qrip	Son vaxtlar qrip xeyli ciddidir.	gripp	So‘nggi paytlarda gripp ancha kuchaydi.
2735:留言	留言	留言	mesaj bırakmak; mesaj	Ben yoksam lütfen bana mesaj bırakın.	kuacha ujumbe; ujumbe	Ikiwa sipo, tafadhali niwachie ujumbe.	mesaj qoymaq; mesaj	Mən olmasam, zəhmət olmasa mənə mesaj qoyun.	xabar qoldirmoq; xabar	Agar men bo‘lmasam, iltimos, menga xabar qoldiring.
2738:录	录	录	kaydetmek	Öğretmen bu konuşmayı kaydetti.	kurekodi	Mwalimu alirekodi mazungumzo haya.	yazmaq; qeyd etmək	Müəllim bu söhbəti yazıya aldı.	yozib olmoq	O‘qituvchi bu suhbatni yozib oldi.
2741:路人	路人	路人	yoldan geçen kişi	Birkaç yoldan geçen kişi yaşlı adama araç çağırmasına yardım etti.	mpita njia	Wapita njia kadhaa walimsaidia mzee kuita gari.	yoldan keçən	Bir neçə yoldan keçən yaşlı adama maşın çağırmağa kömək etdi.	yo‘lovchi; yo‘ldan o‘tuvchi	Bir necha yo‘lovchi keksa odamga mashina chaqirishga yordam berdi.
2742:路线	路线	路线	güzergah; rota	Rehber bize bugünkü güzergahı anlattı.	njia; ratiba ya safari	Mwongoza watalii alitueleza njia ya leo.	marşrut; yol	Bələdçi bizə bugünkü marşrutu izah etdi.	yo‘nalish; marshrut	Gid bizga bugungi yo‘nalishni tushuntirdi.
2745:旅行社	旅行社	旅行社	seyahat acentesi	Uçak biletlerini seyahat acentesi aracılığıyla aldık.	wakala wa safari	Tulinunua tiketi za ndege kupitia wakala wa safari.	turizm agentliyi	Təyyarə biletlərini turizm agentliyi vasitəsilə sifariş etdik.	sayyohlik agentligi	Aviachiptalarni sayyohlik agentligi orqali buyurtma qildik.
2749:买卖	买卖	买卖	iş; alışveriş	Bu işlemden iki taraf da memnun.	biashara; muamala	Pande zote mbili zimeridhika na muamala huu.	alış-veriş; sövdələşmə	Bu sövdələşmədən hər iki tərəf razıdır.	savdo; bitim	Bu bitimdan ikkala tomon ham mamnun.
2752:毛笔	毛笔	毛笔	Çin yazı fırçası	Dedem Çin yazı fırçasıyla bayram yazıları yazar.	brashi ya uandishi wa Kichina	Babu huandika maandishi ya sikukuu kwa brashi ya uandishi.	Çin xəttatlıq fırçası	Babam xəttatlıq fırçası ilə bayram yazıları yazır.	Xitoy yozuv cho‘tkasi	Bobom yozuv cho‘tkasi bilan bayram yozuvlari yozadi.
2755:没法儿	没法儿	没法儿	çaresi olmamak; yapamamak	Yağmur çok şiddetli, dışarı çıkamıyoruz.	kukosa njia; kutoweza	Mvua ni kubwa sana, hatuwezi kutoka.	yol olmamaq; edə bilməmək	Yağış çox güclüdür, çölə çıxa bilmirik.	iloji bo‘lmaslik; qila olmaslik	Yomg‘ir juda kuchli, tashqariga chiqa olmaymiz.
2756:玫瑰	玫瑰	玫瑰	gül	Çiçekçinin girişinde birçok gül sergileniyor.	waridi	Waridi nyingi zimepangwa mlangoni mwa duka la maua.	qızılgül	Gül mağazasının girişində çoxlu qızılgül düzülüb.	atirgul	Gul do‘koni kiraverishida ko‘p atirgul qo‘yilgan.
2759:美味	美味	美味	lezzetli; güzel yemek	Bu yemek çok lezzetli.	kitamu; chakula kitamu	Chakula hiki ni kitamu sana.	dadlı; ləzzətli	Bu yemək çox dadlıdır.	mazali; lazzatli	Bu taom juda mazali.
2761:门诊	门诊	门诊	poliklinik; ayakta tedavi	Sabah hastanenin polikliniğine gitti.	kliniki ya wagonjwa wa nje	Asubuhi alienda kliniki ya wagonjwa wa nje hospitalini.	poliklinika; ambulator qəbul	O, səhər xəstəxanada ambulator qəbula getdi.	ambulatoriya; poliklinika	U ertalab shifoxona poliklinikasiga bordi.
2762:迷	迷	迷	hayran; meraklı	O bir basketbol hayranı.	shabiki; mpenzi	Yeye ni shabiki wa mpira wa kikapu.	azarkeş; həvəskar	O, basketbol azarkeşidir.	muxlis; ishqiboz	U basketbol muxlisi.
2767:面2	面2	面	yan; yüzey	Duvarın bu yüzünün yeniden boyanması gerekiyor.	upande; uso	Upande huu wa ukuta unahitaji kupakwa rangi tena.	tərəf; səth	Divarın bu tərəfini yenidən rəngləmək lazımdır.	tomon; sirt	Devorning bu tomonini qayta bo‘yash kerak.
2770:面向	面向	面向	yönelik olmak; yüzünü dönmek	Bu kurs yeni başlayanlara yöneliktir.	kuelekea; kulenga	Kozi hii inalenga wanaoanza.	yönəlmək; üçün nəzərdə tutulmaq	Bu kurs yeni başlayanlar üçün nəzərdə tutulub.	qaratilmoq; yuzlanmoq	Bu kurs boshlovchilar uchun mo‘ljallangan.
2771:描述	描述	描述	tarif etmek; anlatmak	Lütfen olayın nasıl geliştiğini anlatın.	kuelezea; kufafanua	Tafadhali elezea kilichotokea.	təsvir etmək; izah etmək	Zəhmət olmasa hadisənin gedişini təsvir edin.	tasvirlamoq; bayon qilmoq	Iltimos, voqea qanday bo‘lganini tasvirlab bering.
2773:名称	名称	名称	ad; unvan	Lütfen forma şirket adını yazın.	jina; kichwa	Tafadhali jaza jina la kampuni kwenye fomu.	ad; başlıq	Zəhmət olmasa formaya şirkətin adını yazın.	nom; sarlavha	Iltimos, shaklga kompaniya nomini yozing.
2779:命1	命1	命	can; kader	Bu ameliyat onun hayatını kurtardı.	maisha; hatima	Upasuaji huu uliokoa maisha yake.	həyat; tale	Bu əməliyyat onun həyatını xilas etdi.	hayot; taqdir	Bu operatsiya uning hayotini saqlab qoldi.
2790:难度	难度	难度	zorluk; güçlük	Bu sorunun zorluk seviyesi az değil.	ugumu	Swali hili lina ugumu mkubwa.	çətinlik; mürəkkəblik	Bu məsələnin çətinliyi az deyil.	qiyinchilik; murakkablik	Bu masalaning qiyinligi kichik emas.
2791:难以	难以	难以	zor; kolay değil	Bu sorunu kısa sürede çözmek zor.	vigumu kwa	Tatizo hili ni vigumu kulitatua kwa muda mfupi.	çətin; asan olmayan	Bu problemi qısa müddətdə həll etmək çətindir.	qiyin; mushkul	Bu muammoni qisqa muddatda hal qilish qiyin.
2792:男子	男子	男子	erkek; adam	Genç bir adam yol tarifi soruyor.	mwanamume; mwanaume	Mwanamume kijana anauliza njia.	kişi; kişi cinsindən	Gənc bir kişi yol soruşur.	erkak; yigit	Bir yosh yigit yo‘l so‘ramoqda.
2793:闹	闹	闹	gürültülü; sorun çıkarmak	Dışarısı çok gürültülü, dinlenemiyorum.	kelele; kufanya fujo	Nje kuna kelele nyingi, siwezi kupumzika.	səs-küylü; qarışıqlıq salmaq	Çöldə çox səs-küy var, istirahət edə bilmirəm.	shovqinli; janjal qilmoq	Tashqarida juda shovqin, dam ololmayapman.
2794:闹钟	闹钟	闹钟	çalar saat	Çalar saati sabah altıya kurdum.	saa ya kengele	Niliweka saa ya kengele saa kumi na mbili asubuhi.	zəngli saat	Zəngli saatı səhər altıya qurdum.	budilnik; qo‘ng‘iroqli soat	Budilnikni ertalab soat oltiga qo‘ydim.
2797:年初	年初	年初	yıl başı; yılın başı	Yılın başında şirket yeni bir plan hazırladı.	mwanzo wa mwaka	Mwanzoni mwa mwaka, kampuni iliandaa mpango mpya.	ilin əvvəli	İlin əvvəlində şirkət yeni plan hazırladı.	yil boshi	Yil boshida kompaniya yangi reja tuzdi.
2800:年夜饭	年夜饭	年夜饭	Çin Yeni Yılı arifesi yemeği	Bütün aile Çin Yeni Yılı arifesi yemeğini birlikte yer.	chakula cha mkesha wa Mwaka Mpya wa Kichina	Familia nzima hula chakula cha mkesha wa Mwaka Mpya wa Kichina pamoja.	Çin Yeni ili axşamı yeməyi	Bütün ailə Çin Yeni ili axşamı yeməyini birlikdə yeyir.	Xitoy Yangi yili arafasidagi kechki ovqat	Butun oila Xitoy Yangi yili arafasidagi kechki ovqatni birga yeydi.
2806:女子	女子	女子	kadın; kadın cinsinden	O kadın röportaj veriyor.	mwanamke; wa kike	Mwanamke huyo anaendelea kuhojiwa.	qadın; qadın cinsindən	Həmin qadın müsahibə verir.	ayol; xotin-qiz	U ayol intervyu bermoqda.
2810:拍摄	拍摄	拍摄	çekmek; filme almak	Deniz kenarında düğün fotoğrafları çekiyorlar.	kupiga picha; kurekodi filamu	Wanapiga picha za harusi ufukweni.	çəkmək; lentə almaq	Onlar dəniz kənarında toy şəkilləri çəkirlər.	suratga olmoq; filmga olmoq	Ular dengiz bo‘yida to‘y suratlarini olishmoqda.
2813:派出所	派出所	派出所	polis karakolu	Kaybolan cüzdanı polis karakoluna teslim etti.	kituo cha polisi	Alikabidhi pochi iliyopotea katika kituo cha polisi.	polis bölməsi	O, itmiş pulqabını polis bölməsinə təhvil verdi.	militsiya bo‘limi; politsiya bo‘limi	U yo‘qolgan hamyonni politsiya bo‘limiga topshirdi.
2814:跑道	跑道	跑道	koşu pisti; uçak pisti	Sporcu pistin başlangıç noktasında durdu.	njia ya mbio; uwanja wa ndege	Mwanariadha alisimama mwanzo wa njia ya mbio.	qaçış yolu; uçuş zolağı	İdmançı qaçış yolunun başlanğıcında dayandı.	yugurish yo‘lagi; uchish-qo‘nish yo‘lagi	Sportchi yugurish yo‘lagining boshlanishida turdi.
2815:赔	赔	赔	tazmin etmek; ödemek	Bardağı kırdı ve kendi isteğiyle parasını ödedi.	kufidia; kulipa hasara	Alivunja kikombe na akalipa fidia mwenyewe.	kompensasiya etmək; ödəmək	O, stəkanı sındırdı və könüllü pulunu ödədi.	tovon to‘lamoq; qoplamoq	U piyolani sindirib, o‘zi pulini to‘ladi.
2816:陪伴	陪伴	陪伴	eşlik etmek; yanında olmak	Ailesinin yanında olması onu çok rahatlattı.	kuandamana; kuwa pamoja	Kuwepo kwa familia yake kulimfanya ajisikie ametulia zaidi.	müşayiət etmək; yanında olmaq	Ailəsinin yanında olması onu xeyli rahatlatdı.	hamrohlik qilmoq; yonida bo‘lmoq	Oilasining yonida bo‘lishi uni ancha xotirjam qildi.
2819:配	配	配	uymak; eşleştirmek	Bu kravat takım elbiseye çok iyi uyuyor.	kuendana; kugawa	Tai hii inaendana vizuri na suti.	uyğun gəlmək; bölüşdürmək	Bu qalstuk kostyuma çox yaraşır.	mos kelmoq; taqsimlamoq	Bu galstuk kostyumga juda mos keladi.
2821:配送	配送	配送	teslim etmek; dağıtmak	Uygulama malları iki saat içinde teslim edecek.	kuwasilisha; kusambaza	Huduma itawasilisha bidhaa ndani ya saa mbili.	çatdırmaq; paylamaq	Platforma malları iki saat ərzində çatdıracaq.	yetkazib bermoq; taqsimlamoq	Platforma tovarlarni ikki soat ichida yetkazib beradi.
2824:碰见	碰见	碰见	rastlamak; tesadüfen karşılaşmak	Süpermarkette eski bir sınıf arkadaşıma rastladım.	kukutana kwa bahati	Nilikutana na mwanafunzi mwenzangu wa zamani sokoni.	təsadüfən rastlaşmaq	Supermarketdə köhnə sinif yoldaşıma rast gəldim.	tasodifan uchratmoq	Supermarketda eski sinfdoshimni tasodifan uchratdim.
2830:拼	拼	拼	birleştirmek; hecelemek; çok çabalamak	Çocuk bu resimleri birleştirdi.	kuunganisha vipande; kutamka herufi; kujitahidi	Mtoto aliunganisha picha hizi.	birləşdirmək; hərfləmək; çox çalışmaq	Uşaq bu şəkilləri birləşdirdi.	yig‘moq; harflab yozmoq; jon-jahdi bilan kurashmoq	Bola bu rasmlarni birlashtirdi.
2832:品	品	品	kalite sınıfı; ürün; tatmak	Bu dükkan birçok yerel özel ürün satıyor.	daraja; bidhaa; kuonja	Duka hili huuza bidhaa nyingi maalumu za eneo.	dərəcə; məhsul; dadmaq	Bu mağaza çoxlu yerli xüsusi məhsul satır.	nav; mahsulot; tatib ko‘rmoq	Bu do‘kon ko‘plab mahalliy maxsus mahsulotlar sotadi.
2833:品牌	品牌	品牌	marka	Bu markanın ev aletleri çok kaliteli.	chapa	Vifaa vya nyumbani vya chapa hii vina ubora mzuri.	brend; marka	Bu brendin məişət texnikası çox keyfiyyətlidir.	brend; marka	Bu brendning maishiy texnikasi sifati yaxshi.
2836:聘请	聘请	聘请	işe almak; görevlendirmek	Okul yeni bir öğretmen işe aldı.	kuajiri	Shule imeajiri mwalimu mpya.	işə götürmək; dəvət etmək	Məktəb yeni müəllim işə götürdü.	ishga yollamoq; taklif qilmoq	Maktab yangi o‘qituvchini ishga oldi.
2838:评	评	评	değerlendirmek; yorumlamak	Öğretmen her öğrencinin kompozisyonunu değerlendirecek.	kutathmini; kutoa maoni	Mwalimu atatathmini insha ya kila mwanafunzi.	qiymətləndirmək; rəy bildirmək	Müəllim hər şagirdin inşasını qiymətləndirəcək.	baholamoq; fikr bildirmoq	O‘qituvchi har bir o‘quvchining inshosini baholaydi.
2843:凭借	凭借	凭借	dayanmak; sayesinde	Çabası sayesinde üniversiteye girdi.	kutegemea; kwa kutumia	Alifanikiwa kuingia chuo kikuu kwa juhudi zake.	güvənmək; sayəsində	O, zəhməti sayəsində universitetə qəbul oldu.	tayanmoq; yordamida	U mehnati tufayli universitetga kirdi.
2847:平台	平台	平台	çevrimiçi öğrenme platformu	Bu çevrimiçi öğrenme platformunda Çince çalışılabilir.	jukwaa la mtandaoni	Jukwaa hili la mtandaoni linawezesha kujifunza Kichina.	onlayn platforma; meydança	Bu onlayn platformada Çin dili öyrənmək mümkündür.	onlayn platforma	Bu onlayn platformada xitoy tilini o‘rganish mumkin.
2852:齐	齐	齐	düzgün; tam; birlikte	Herkes masa ve sandalyeleri düzgünce dizdi.	nadhifu; kamili; pamoja	Wote walipanga meza na viti kwa nadhifu.	səliqəli; tam; birlikdə	Hamı stol və stulları səliqəyə saldı.	tartibli; to‘liq; birga	Hamma stol-stullarni tartibli qilib qo‘ydi.
2853:其	其	其	onun; onların	Bu şirket yurt dışı işlerini genişletiyor.	yake; yao	Kampuni hii inapanua biashara yake ya nje.	onun; onların	Bu şirkət xarici biznesini genişləndirir.	uning; ularning	Bu kompaniya xorijdagi biznesini kengaytirmoqda.
2857:气球	气球	气球	balon	Çocuğun elinde kırmızı bir balon var.	puto	Mtoto ameshika puto nyekundu.	şar	Uşağın əlində qırmızı şar var.	shar; pufak	Bolaning qo‘lida qizil shar bor.
2860:签订	签订	签订	imzalamak; sonuçlandırmak	İki taraf yarın işbirliği anlaşmasını imzalayacak.	kusaini; kuhitimisha	Pande zote mbili zitasaini makubaliano ya ushirikiano kesho.	imzalamaq; bağlamaq	Tərəflər sabah əməkdaşlıq müqaviləsini imzalayacaq.	imzolamoq; tuzmoq	Ikki tomon ertaga hamkorlik bitimini imzolaydi.
2861:签名	签名	签名	imza; imza atmak	Lütfen formun altına imza atın.	saini; kutia saini	Tafadhali tia saini chini ya fomu.	imza; imzalamaq	Zəhmət olmasa formanın aşağısına imza atın.	imzo; imzo qo‘ymoq	Iltimos, shaklning pastiga imzo qo‘ying.
2862:签字	签字	签字	imza atmak	Sözleşmenin bizzat kişi tarafından imzalanması gerekiyor.	kutia saini	Mkataba unahitaji kusainiwa na mhusika mwenyewe.	imzalamaq	Müqaviləni şəxsin özü imzalamalıdır.	imzo qo‘ymoq	Shartnomaga shaxsning o‘zi imzo qo‘yishi kerak.
2863:前进	前进	前进	ilerlemek; öne gitmek	Ekip dağın zirvesine doğru ilerlemeye devam etti.	kusonga mbele	Timu iliendelea kusonga mbele kuelekea kilele cha mlima.	irəliləmək	Dəstə dağın zirvəsinə doğru irəliləməyə davam etdi.	oldinga yurmoq	Jamoa tog‘ cho‘qqisi tomon oldinga yurishda davom etdi.
2864:前来	前来	前来	gelmek; varmak	Birçok seyirci maçı izlemeye geldi.	kuja; kufika	Watazamaji wengi walikuja kutazama mechi.	gəlmək; çatmaq	Çoxlu tamaşaçı yarışı izləməyə gəldi.	kelmoq; yetib kelmoq	Ko‘plab tomoshabinlar musobaqani ko‘rishga keldi.
2866:前往	前往	前往	gitmek; yola çıkmak	Heyet yarın Şanghay'a gidecek.	kwenda; kuelekea	Ujumbe utaelekea Shanghai kesho.	getmək; yola düşmək	Nümayəndə heyəti sabah Şanxaya gedəcək.	bormoq; yo‘l olmoq	Delegatsiya ertaga Shanxayga yo‘l oladi.
2870:强大	强大	强大	güçlü; kuvvetli	Bu ekip çok güçlü.	imara; yenye nguvu	Timu hii ina nguvu sana.	güclü; qüdrətli	Bu komanda çox güclüdür.	kuchli; qudratli	Bu jamoa juda kuchli.
2872:强度	强度	强度	yoğunluk; güç	Antrenman yoğunluğu çok fazla, herkes yorgun.	ukali; nguvu	Ukali wa mazoezi ni mkubwa sana, wote wamechoka.	intensivlik; güc	Məşqin intensivliyi çox yüksəkdir, hamı yorulub.	intensivlik; kuch	Mashg‘ulot intensivligi juda yuqori, hamma charchagan.
2878:亲	亲	亲	öpmek; yakın	Anne çocuğun yanağını öptü.	kubusu; karibu	Mama alimbusu mtoto shavuni.	öpmək; yaxın	Ana uşağın yanağından öpdü.	o‘pmoq; yaqin	Ona bolaning yuzidan o‘pdi.
2880:亲朋好友	亲朋好友	亲朋好友	akraba ve dostlar	Bahar Bayramı'nda akraba ve dostlar evimize yemeğe geldi.	jamaa na marafiki	Wakati wa Sikukuu ya Majira ya Kuchipua, jamaa na marafiki walikuja nyumbani kula.	qohumlar və dostlar	Bahar bayramında qohumlar və dostlar evimizə yeməyə gəldi.	qarindoshlar va do‘stlar	Bahor bayramida qarindoshlar va do‘stlar uyimizga ovqatga kelishdi.
2882:亲情	亲情	亲情	aile sevgisi	Bu film aile sevgisini anlatıyor.	upendo wa kifamilia	Filamu hii inahusu upendo wa kifamilia.	ailə məhəbbəti	Bu film ailə məhəbbətindən bəhs edir.	oilaviy mehr	Bu film oilaviy mehr haqida.
2883:亲人	亲人	亲人	yakın; aileden biri	Hastayken ailenin yanında olması çok önemlidir.	mtu wa familia; mpendwa	Unapougua, kuwa na familia karibu ni muhimu.	yaxın adam; ailə üzvü	Xəstə olanda yaxınların yanında olması vacibdir.	yaqin kishi; oila a'zosi	Kasal bo‘lganda yaqinlarning yonida bo‘lishi muhim.
2888:轻重	轻重	轻重	önem; ağırlık	İşleri ele alırken öncelikleri ayırt etmek gerekir.	umuhimu; uzito	Unaposhughulikia mambo, ni lazima utofautishe yaliyo muhimu zaidi na kidogo.	əhəmiyyət; ağırlıq	İşləri görəndə vacib olanı az vacib olandan ayırmaq lazımdır.	muhimlik; og‘irlik	Ishlarni hal qilishda muhim va uncha muhim bo‘lmaganini ajratish kerak.
2889:情感	情感	情感	duygu; his	Müzik karmaşık duyguları ifade edebilir.	hisia	Muziki unaweza kueleza hisia ngumu.	duyğu; hiss	Musiqi mürəkkəb duyğuları ifadə edə bilər.	his-tuyg‘u	Musiqa murakkab his-tuyg‘ularni ifodalay oladi.
2898:权	权	权	hak; yetki	Karar verme yetkisi müdürün elinde.	haki; mamlaka	Mamlaka ya kufanya uamuzi iko mikononi mwa meneja.	hüquq; səlahiyyət	Qərar vermək səlahiyyəti menecerin əlindədir.	huquq; vakolat	Qaror qabul qilish vakolati menejer qo‘lida.
2900:全力	全力	全力	tüm gücüyle	Doktorlar hastayı kurtarmak için tüm güçleriyle çalışıyor.	kwa nguvu zote	Madaktari wanafanya kila wawezalo kumwokoa mgonjwa.	bütün gücü ilə	Həkimlər xəstəni xilas etmək üçün bütün gücləri ilə çalışırlar.	bor kuch bilan	Shifokorlar bemorni qutqarish uchun bor kuchi bilan harakat qilmoqda.
2902:全体	全体	全体	bütün; tüm grup	Bütün çalışanlar eğitime katıldı.	wote; kundi zima	Wafanyakazi wote walihudhuria mafunzo.	bütün; hamı	Bütün işçilər təlimdə iştirak etdi.	barcha; butun jamoa	Barcha xodimlar treningda qatnashdi.
2903:全新	全新	全新	yepyeni	Yepyeni bir bilgisayar aldı.	mpya kabisa	Alinunua kompyuta mpya kabisa.	tam yeni	O, tam yeni kompüter aldı.	butunlay yangi	U butunlay yangi kompyuter sotib oldi.
2910:群体	群体	群体	grup; topluluk	Yaşlılar ilgi gösterilmesi gereken bir gruptur.	kundi; jumuiya	Wazee ni kundi linalohitaji kuangaliwa.	qrup; icma	Yaşlılar diqqət tələb edən qrupdur.	guruh; hamjamiyat	Keksalar e'tibor talab qiladigan guruhdir.
2914:热量	热量	热量	kalori; ısı	Bu içeceğin kalorisi çok yüksek.	joto; kalori	Kinywaji hiki kina kalori nyingi.	istilik; kalori	Bu içkinin kalorisi çoxdur.	issiqlik; kaloriya	Bu ichimlikning kaloriyasi yuqori.
2919:人际	人际	人际	kişiler arası	İyi kişiler arası ilişkiler işe yardımcı olur.	ya mahusiano ya watu	Mahusiano mazuri kati ya watu husaidia kazini.	insanlararası	Yaxşı insanlararası münasibətlər işə kömək edir.	odamlararo	Yaxshi odamlararo munosabatlar ishda yordam beradi.
2922:人力	人力	人力	insan gücü; insan kaynakları	Bu proje daha fazla insan gücü gerektiriyor.	nguvu kazi; rasilimali watu	Mradi huu unahitaji nguvu kazi zaidi.	işçi qüvvəsi; insan resursları	Bu layihəyə daha çox işçi qüvvəsi lazımdır.	ishchi kuchi; inson resurslari	Bu loyiha ko‘proq ishchi kuchini talab qiladi.
2923:人民	人民	人民	halk	Bu anıt müzesi halka ücretsiz açık.	wananchi; watu	Ukumbi huu wa kumbukumbu uko wazi bure kwa wananchi.	xalq	Bu xatirə muzeyi xalq üçün pulsuz açıqdır.	xalq	Bu yodgorlik muzeyi xalq uchun bepul ochiq.
2925:人群	人群	人群	kalabalık; insan grubu	Bayram kalabalığı meydanı doldurdu.	umati; kundi la watu	Umati wa sikukuu ulijaza uwanja.	izdiham; insan qrupu	Bayram izdihamı meydanı doldurdu.	olomon; odamlar guruhi	Bayram olomoni maydonni to‘ldirdi.
2926:人体	人体	人体	insan vücudu	Bu ders insan vücudunun temel yapısını tanıtıyor.	mwili wa binadamu	Kozi hii inaeleza muundo wa msingi wa mwili wa binadamu.	insan bədəni	Bu dərs insan bədəninin əsas quruluşunu təqdim edir.	inson tanasi	Bu kurs inson tanasining asosiy tuzilishini tanishtiradi.
2928:忍	忍	忍	katlanmak; dayanmak	Ağrı çok şiddetliydi ama o dayanmaya devam etti.	kuvumilia; kustahimili	Maumivu yalikuwa makali, lakini aliendelea kuvumilia.	dözmək; tab gətirmək	Ağrı güclü idi, amma o dözməyə davam etdi.	chidamoq; bardosh bermoq	Og‘riq kuchli edi, lekin u chidab turdi.
2929:认	认	认	tanımak; kabul etmek	Onu bir bakışta tanıdım.	kutambua; kukiri	Nilimtambua mara moja.	tanımaq; etiraf etmək	Mən onu bir baxışda tanıdım.	tanimoq; tan olmoq	Uni bir qarashda tanidim.
2932:如	如	如	gibi; eğer	Sonuç beklediğimiz gibi oldu.	kama; ikiwa	Matokeo yalikuwa kama tulivyotarajia.	kimi; əgər	Nəticə gözlədiyimiz kimi oldu.	kabi; agar	Natija kutganimiz kabi bo‘ldi.
2933:如此	如此	如此	böyle; bu kadar	Sorunun bu kadar karmaşık olacağını düşünmemiştim.	hivyo; namna hii	Sikutarajia tatizo lingekuwa tata kiasi hiki.	belə; bu qədər	Problemin bu qədər mürəkkəb olacağını gözləmirdim.	shunday; bunchalik	Muammo bunchalik murakkab bo‘ladi deb o‘ylamagandim.
2936:如同	如同	如同	sanki; gibi	Gece gölün yüzeyi ayna gibidir.	kama; mithili ya	Uso wa ziwa usiku ni kama kioo.	sanki; kimi	Gecə gölün səthi güzgü kimidir.	go‘yo; kabi	Kechasi ko‘l yuzasi oynadek bo‘ladi.
2937:如下	如下	如下	aşağıdaki gibi	Ayrıntılı düzenleme aşağıdaki gibidir.	kama ifuatavyo	Mpangilio maalumu ni kama ifuatavyo.	aşağıdakı kimidir	Konkret plan aşağıdakı kimidir.	quyidagicha	Aniq tartib quyidagicha.
2942:赛场	赛场	赛场	yarış alanı; arena	Sporcular yarış alanına çoktan girdi.	uwanja wa mashindano	Wanariadha tayari wameingia uwanja wa mashindano.	yarış meydanı; arena	İdmançılar artıq yarış meydanına daxil olublar.	musobaqa maydoni; arena	Sportchilar allaqachon musobaqa maydoniga kirishdi.
2945:沙子	沙子	沙子	kum	Çocuk deniz kenarında kumla oynuyor.	mchanga	Mtoto anacheza na mchanga ufukweni.	qum	Uşaq dəniz kənarında qumla oynayır.	qum	Bola dengiz bo‘yida qum bilan o‘ynamoqda.
2948:删	删	删	silmek	Lütfen tekrarlanan içeriği silin.	kufuta	Tafadhali futa maudhui yaliyojirudia.	silmək	Zəhmət olmasa təkrarlanan məzmunu silin.	o‘chirmoq	Iltimos, takrorlangan mazmunni o‘chiring.
