hsk_key	source_word	simplified	MY	example_MY	KM	example_KM	LO	example_LO	NE	example_NE
3285:信用	信用	信用	ချေးငွေမှတ်တမ်း; ယုံကြည်မှု	ကောင်းမွန်တဲ့ ချေးငွေမှတ်တမ်းက ချေးငွေအတွက် အရေးကြီးတယ်။	ឥណទាន; ភាពទុកចិត្ត	ឥណទានល្អមានសារៈសំខាន់ចំពោះការខ្ចីប្រាក់។	ເຄຣດິດ; ຄວາມໄວ້ໃຈ	ເຄຣດິດທີ່ດີສຳຄັນຕໍ່ການກູ້ເງິນ.	क्रेडिट; विश्वास	राम्रो क्रेडिट ऋणका लागि महत्त्वपूर्ण हुन्छ।
3286:行程	行程	行程	ခရီးစဉ်	လမ်းညွှန်က မနက်ဖြန်ခရီးစဉ်ကို လူတိုင်းဆီ ပို့ပေးခဲ့တယ်။	កាលវិភាគធ្វើដំណើរ; ដំណើរ	មគ្គុទ្ទេសក៍បានផ្ញើកាលវិភាគធ្វើដំណើរថ្ងៃស្អែកឱ្យអ្នកទាំងអស់គ្នា។	ຕາຕະລາງເດີນທາງ; ການເດີນທາງ	ຜູ້ນຳທ່ຽວສົ່ງຕາຕະລາງເດີນທາງມື້ອື່ນໃຫ້ທຸກຄົນ.	यात्रा तालिका; यात्रा	मार्गदर्शकले भोलिको यात्रा तालिका सबैलाई पठाए।
3293:行驶	行驶	行驶	မောင်းနှင်သွားလာသည်	ယာဉ်က အမြန်လမ်းမပေါ်မှာ မောင်းနှင်နေတယ်။	បើកបរ; ធ្វើដំណើរ	យានយន្តកំពុងបើកបរលើផ្លូវល្បឿនលឿន។	ຂັບຂີ່; ແລ່ນໄປ	ຍານພາຫະນະກຳລັງແລ່ນຢູ່ເທິງທາງດ່ວນ.	गुड्नु; चल्नु	सवारी साधन राजमार्गमा गुडिरहेको छ।
3297:行走	行走	行走	လမ်းလျှောက်သည်; ခြေလျင်သွားသည်	မိုးနေ့မှာ မြေပြင်ပေါ် လမ်းလျှောက်ရင် သတိထားရမယ်။	ដើរ; ផ្លាស់ទីដោយថ្មើរជើង	ថ្ងៃភ្លៀង ដើរលើដីត្រូវប្រុងប្រយ័ត្ន។	ຍ່າງ; ເດີນດ້ວຍຕີນ	ໃນມື້ຝົນຕົກ ເວລາຍ່າງເທິງພື້ນຕ້ອງລະວັງ.	हिँड्नु	वर्षा परेको दिन भुइँमा हिँड्दा सावधान हुनुपर्छ।
3303:需	需	需	လိုအပ်သည်	ဒီကိစ္စကို ထပ်မံဆွေးနွေးဖို့လိုတယ်။	ត្រូវការ	រឿងនេះត្រូវការពិភាក្សាបន្ថែម។	ຕ້ອງການ; ຈຳເປັນ	ເລື່ອງນີ້ຈຳເປັນຕ້ອງປຶກສາຕື່ມ.	आवश्यक पर्नु	यस विषयमा थप छलफल आवश्यक छ।
3309:学分	学分	学分	ပညာရေးခရက်ဒစ်	ဒီဘာသာရပ်မှာ ခရက်ဒစ်သုံးခုရှိတယ်။	ក្រេឌីតសិក្សា	វគ្គសិក្សានេះមានក្រេឌីតសិក្សាបី។	ໜ່ວຍກິດ	ວິຊານີ້ມີສາມໜ່ວຍກິດ.	शैक्षिक क्रेडिट	यस पाठ्यक्रममा तीन क्रेडिट छन्।
3310:学科	学科	学科	ဘာသာရပ်; ပညာရပ်	ဆေးပညာက အရေးကြီးတဲ့ ပညာရပ်တစ်ခုဖြစ်တယ်။	មុខវិជ្ជា; វិស័យសិក្សា	វេជ្ជសាស្ត្រគឺជាមុខវិជ្ជាសំខាន់មួយ។	ສາຂາວິຊາ; ວິຊາ	ການແພດແມ່ນສາຂາວິຊາສຳຄັນສາຂາໜຶ່ງ.	विषय; शैक्षिक विधा	चिकित्सा एक महत्त्वपूर्ण विधा हो।
3312:学年	学年	学年	ပညာသင်နှစ်	ပညာသင်နှစ်အသစ်က စက်တင်ဘာလမှာ စတင်တယ်။	ឆ្នាំសិក្សា	ឆ្នាំសិក្សាថ្មីចាប់ផ្តើមពីខែកញ្ញា។	ປີຮຽນ	ປີຮຽນໃໝ່ເລີ່ມຈາກເດືອນກັນຍາ.	शैक्षिक वर्ष	नयाँ शैक्षिक वर्ष सेप्टेम्बरदेखि सुरु हुन्छ।
3314:学者	学者	学者	ပညာရှင်	ဒီပညာရှင်က တရုတ်သမိုင်းကို သုတေသနလုပ်တယ်။	អ្នកប្រាជ្ញ; អ្នកសិក្សា	អ្នកប្រាជ្ញរូបនេះស្រាវជ្រាវប្រវត្តិសាស្ត្រចិន។	ນັກວິຊາການ; ນັກປາດ	ນັກວິຊາການຄົນນີ້ສຶກສາປະຫວັດສາດຈີນ.	विद्वान; अध्येता	यस विद्वानले चिनियाँ इतिहास अध्ययन गर्छन्।
3315:雪糕	雪糕	雪糕	ရေခဲမုန့်ချောင်း	နွေရာသီမှာ ကလေးတွေ ရေခဲမုန့်ချောင်း စားရတာ ကြိုက်ကြတယ်။	ការ៉េមដំបង	រដូវក្តៅ កុមារចូលចិត្តញ៉ាំការ៉េមដំបង។	ກະແລັມແທ່ງ	ລະດູຮ້ອນເດັກນ້ອຍມັກກິນກະແລັມແທ່ງ.	आइसक्रिम बार	गर्मीमा बच्चाहरू आइसक्रिम बार खान मन पराउँछन्।
3323:鸭子	鸭子	鸭子	ဘဲ	ကန်ထဲမှာ ဘဲအနည်းငယ် ရေကူးနေကြတယ်။	ទា	មានទាពីរបីក្បាលកំពុងហែលនៅក្នុងបឹង។	ເປັດ	ໃນທະເລສາບມີເປັດສອງສາມໂຕກຳລັງລອຍນ້ຳ.	हाँस	तालमा केही हाँस पौडिरहेका छन्।
3325:沿	沿	沿	တစ်လျှောက်	ကျွန်တော်တို့ မြစ်ကမ်းတစ်လျှောက် ဖြည်းဖြည်းလျှောက်ခဲ့ကြတယ်။	តាមបណ្តោយ	យើងដើរយឺតៗតាមបណ្តោយមាត់ទន្លេ។	ຕາມ	ພວກເຮົາຍ່າງຊ້າໆຕາມແຄມແມ່ນ້ຳ.	सँगसँगै; किनारैकिनार	हामी नदी किनारैकिनार बिस्तारै हिँड्यौँ।
3327:研发	研发	研发	သုတေသနပြုဖွံ့ဖြိုးသည်	ကုမ္ပဏီက စက်ရုပ်အမျိုးအစားအသစ်ကို သုတေသနပြုဖွံ့ဖြိုးနေတယ်။	ស្រាវជ្រាវ និងអភិវឌ្ឍ	ក្រុមហ៊ុនកំពុងស្រាវជ្រាវ និងអភិវឌ្ឍមនុស្សយន្តប្រភេទថ្មី។	ວິຈັຍແລະພັດທະນາ	ບໍລິສັດກຳລັງວິຈັຍແລະພັດທະນາຫຸ່ນຍົນປະເພດໃໝ່.	अनुसन्धान र विकास गर्नु	कम्पनी नयाँ प्रकारको रोबोट विकास गर्दैछ।
3329:研制	研制	研制	သုတေသနပြုထုတ်လုပ်သည်	သုတေသနအဖွဲ့က ဆေးအသစ်တစ်မျိုး ဖန်တီးထုတ်လုပ်ခဲ့တယ်။	ស្រាវជ្រាវផលិត; អភិវឌ្ឍ	ក្រុមស្រាវជ្រាវបានអភិវឌ្ឍថ្នាំថ្មីមួយ។	ວິຈັຍຜະລິດ; ພັດທະນາ	ທີມວິຈັຍໄດ້ພັດທະນາຢາໃໝ່ຊະນິດໜຶ່ງ.	अनुसन्धानबाट विकास गर्नु	अनुसन्धान टोलीले नयाँ औषधि विकास गर्‍यो।
3330:眼	眼	眼	မျက်လုံး	လေပြင်းလွန်းလို့ သူ မျက်လုံးတွေ မှေးလိုက်တယ်။	ភ្នែក	ខ្យល់ខ្លាំងពេក គាត់បានព្រិចភ្នែក។	ຕາ	ລົມແຮງເກີນໄປ ລາວຫຼີ່ຕາ.	आँखा	हावा धेरै चल्यो, त्यसैले उसले आँखा खुम्च्यायो।
3332:眼泪	眼泪	眼泪	မျက်ရည်	သူမ အရမ်းခံစားထိခိုက်ပြီး မျက်ရည်ကျခဲ့တယ်။	ទឹកភ្នែក	នាងរំភើបរហូតដល់ហូរទឹកភ្នែក។	ນ້ຳຕາ	ນາງຊາບຊຶ້ງຈົນນ້ຳຕາໄຫຼ.	आँसु	उनी भावुक भएर आँसु झारिन्।
3339:要不是	要不是	要不是	မဟုတ်ခဲ့ရင်	မင်း မသတိပေးခဲ့ရင် ငါ အစည်းအဝေးကို မေ့လုနီးပါးဖြစ်ခဲ့မယ်။	បើមិនមែនដោយសារ	បើមិនមែនដោយសារអ្នករំលឹក ខ្ញុំស្ទើរតែភ្លេចកិច្ចប្រជុំ។	ຖ້າບໍ່ແມ່ນຍ້ອນ	ຖ້າບໍ່ແມ່ນເຈົ້າເຕືອນ ຂ້ອຍເກືອບລືມການປະຊຸມແລ້ວ.	यदि नभएको भए	तिमीले सम्झाइदिएको नभए म बैठक बिर्सिन लागेको थिएँ।
3340:药品	药品	药品	ဆေးဝါး; ဆေးပစ္စည်း	ဆေးဝါးတွေကို ညွှန်ကြားချက်အတိုင်း သုံးရမယ်။	ឱសថ; ផលិតផលឱសថ	ឱសថត្រូវប្រើតាមសៀវភៅណែនាំ។	ຢາ; ຜະລິດຕະພັນຢາ	ຢາຕ້ອງໃຊ້ຕາມຄຳແນະນຳ.	औषधि; औषधिजन्य उत्पादन	औषधि निर्देशनअनुसार प्रयोग गर्नुपर्छ।
3341:药物	药物	药物	ဆေး; ဆေးဝါး	ဒီဆေးကို ဗိုက်အလွတ် မသောက်ရဘူး။	ថ្នាំ; ឱសថ	ថ្នាំប្រភេទនេះមិនអាចញ៉ាំពេលពោះទទេបានទេ។	ຢາ	ຢາຊະນິດນີ້ກິນຕອນທ້ອງຫວ່າງບໍ່ໄດ້.	औषधि	यो औषधि खाली पेटमा खानु हुँदैन।
3342:夜间	夜间	夜间	ညအချိန်	ညအချိန် ကားမောင်းရင် အထူးသတိထားရမယ်။	ពេលយប់	បើកបរពេលយប់ត្រូវប្រុងប្រយ័ត្នជាពិសេស។	ເວລາກາງຄືນ	ຂັບລົດເວລາກາງຄືນຕ້ອງລະວັງເປັນພິເສດ.	रातको समय	राति गाडी चलाउँदा विशेष सावधान हुनुपर्छ।
3343:夜市	夜市	夜市	ညဈေး	ဒီလမ်းက ညဘက်မှာ ညဈေးဖြစ်သွားတတ်တယ်။	ផ្សាររាត្រី	ផ្លូវនេះពេលយប់នឹងក្លាយជាផ្សាររាត្រី។	ຕະຫຼາດກາງຄືນ	ຖະໜົນເສັ້ນນີ້ຕອນກາງຄືນຈະກາຍເປັນຕະຫຼາດກາງຄືນ.	रात्री बजार	यो सडक बेलुका रात्री बजार बन्छ।
3348:医疗	医疗	医疗	ဆေးကုသမှု; ကျန်းမာရေးစောင့်ရှောက်မှု	ရပ်ကွက်ကျန်းမာရေးစောင့်ရှောက်မှုဝန်ဆောင်မှုတွေ ပိုပိုအဆင်ပြေလာတယ်။	ការព្យាបាលវេជ្ជសាស្ត្រ; សេវាសុខាភិបាល	សេវាសុខាភិបាលសហគមន៍កាន់តែងាយស្រួលឡើង។	ການປິ່ນປົວ; ບໍລິການສຸຂະພາບ	ບໍລິການສຸຂະພາບຊຸມຊົນສະດວກຂຶ້ນເລື້ອຍໆ.	स्वास्थ्य सेवा; उपचार	समुदाय स्वास्थ्य सेवा झन् सुविधाजनक हुँदैछ।
3350:医学	医学	医学	ဆေးပညာ	သူမက တက္ကသိုလ်မှာ ဆေးပညာ သင်ယူခဲ့တယ်။	វេជ្ជសាស្ត្រ	នាងបានរៀនវេជ្ជសាស្ត្រនៅសាកលវិទ្យាល័យ។	ການແພດ; ວິຊາແພດ	ນາງຮຽນວິຊາແພດຢູ່ມະຫາວິທະຍາໄລ.	चिकित्सा विज्ञान	उनले विश्वविद्यालयमा चिकित्सा पढिन्।
3351:移	移	移	ရွှေ့သည်	စားပွဲကို ဘယ်ဘက်ကို နည်းနည်းရွှေ့ပေးပါ။	ផ្លាស់ទី; រំកិល	សូមរំកិលតុទៅខាងឆ្វេងបន្តិច។	ຍ້າຍ; ເລື່ອນ	ກະລຸນາເລື່ອນໂຕະໄປທາງຊ້າຍນິດໜ່ອຍ.	सार्नु	कृपया टेबल अलि बायाँ सार्नुहोस्।
3352:一次性	一次性	一次性	တစ်ခါသုံးသော	စားသောက်ဆိုင်က တစ်ခါသုံးတူတွေ မပေးတော့ဘူး။	ប្រើម្តងចោល	ភោជនីយដ្ឋានលែងផ្តល់ចង្កឹះប្រើម្តងចោលទៀតហើយ។	ໃຊ້ຄັ້ງດຽວ	ຮ້ານອາຫານບໍ່ໃຫ້ຕະກຽບໃຊ້ຄັ້ງດຽວອີກແລ້ວ.	एक पटक प्रयोग हुने	रेस्टुरेन्टले अब एक पटक प्रयोग हुने चपस्टिक दिँदैन।
3353:一代	一代	一代	မျိုးဆက်တစ်ဆက်	ဒီမျိုးဆက်လူငယ်တွေက ပတ်ဝန်းကျင်ထိန်းသိမ်းရေးကို ပိုအလေးထားကြတယ်။	ជំនាន់មួយ	យុវជនជំនាន់នេះយកចិត្តទុកដាក់បរិស្ថានខ្លាំងជាងមុន។	ຮຸ່ນຄົນ; ຊົນລຸ້ນໜຶ່ງ	ຄົນໜຸ່ມຮຸ່ນນີ້ໃຫ້ຄວາມສຳຄັນກັບການຮັກສາສິ່ງແວດລ້ອມຫຼາຍຂຶ້ນ.	पुस्ता	यो पुस्ताका युवाहरू वातावरण संरक्षणलाई बढी महत्त्व दिन्छन्।
3357:一路	一路	一路	လမ်းတစ်လျှောက်လုံး	သူက ဘူတာရုံအထိ လမ်းတစ်လျှောက်လုံး ပြေးသွားတယ်။	ពេញផ្លូវ; តាមផ្លូវទាំងមូល	គាត់រត់ពេញផ្លូវទៅដល់ស្ថានីយ។	ຕະຫຼອດທາງ	ລາວແລ່ນຕະຫຼອດທາງໄປຮອດສະຖານີ.	बाटोभरि	ऊ स्टेशनसम्म बाटोभरि दौडियो।
3358:一路顺风	一路顺风	一路顺风	ခရီးချောမွေ့ပါစေ	မိတ်ဆွေမထွက်ခွာခင် ကျွန်တော်က သူ့ကို ခရီးချောမွေ့ပါစေလို့ ပြောခဲ့တယ်။	សូមឱ្យធ្វើដំណើរល្អ	មុនមិត្តភក្តិចេញដំណើរ ខ្ញុំបានប្រាប់គាត់ថាសូមឱ្យធ្វើដំណើរល្អ។	ເດີນທາງປອດໄພ	ກ່ອນໝູ່ອອກເດີນທາງ ຂ້ອຍບອກລາວວ່າເດີນທາງປອດໄພ.	यात्रा शुभ रहोस्	साथी निस्कनुअघि मैले उसलाई यात्रा शुभ रहोस् भनेँ।
3372:音量	音量	音量	အသံအတိုးအကျယ်	တီဗီအသံကို နည်းနည်းလျှော့ပေးပါ။	កម្រិតសំឡេង	សូមបន្ថយកម្រិតសំឡេងទូរទស្សន៍បន្តិច។	ລະດັບສຽງ	ກະລຸນາຫຼຸດລະດັບສຽງໂທລະພາບລົງນິດໜ່ອຍ.	आवाजको मात्रा	कृपया टिभीको आवाज अलि घटाउनुहोस्।
3374:引进	引进	引进	မိတ်ဆက်ယူဆောင်လာသည်	ကျောင်းက သင်ကြားရေးကိရိယာအသစ်တွေ ယူဆောင်လာခဲ့တယ်။	នាំចូល; ណែនាំ	សាលាបាននាំឧបករណ៍បង្រៀនថ្មីចូលមក។	ນຳເຂົ້າ; ນຳມາໃຊ້	ໂຮງຮຽນໄດ້ນຳເຂົ້າອຸປະກອນການສອນໃໝ່.	भित्र्याउनु; परिचय गराउनु	विद्यालयले नयाँ शिक्षण उपकरण भित्र्यायो।
3377:应当	应当	应当	သင့်သည်	ကျောင်းသားတွေက အိမ်စာကို အချိန်မီပြီးအောင်လုပ်သင့်တယ်။	គួរតែ	សិស្សគួរតែបញ្ចប់កិច្ចការផ្ទះទាន់ពេល។	ຄວນ	ນັກຮຽນຄວນເຮັດວຽກບ້ານໃຫ້ສຳເລັດຕາມເວລາ.	गर्नुपर्छ; उचित हुन्छ	विद्यार्थीहरूले गृहकार्य समयमै पूरा गर्नुपर्छ।
3378:迎	迎	迎	ကြိုဆိုသည်	လူတိုင်းက တံခါးဝမှာ ရပ်ပြီး ဧည့်သည်တွေကို ကြိုဆိုကြတယ်။	ស្វាគមន៍; ទទួល	អ្នកទាំងអស់គ្នាឈរនៅមាត់ទ្វារស្វាគមន៍ភ្ញៀវ។	ຕ້ອນຮັບ	ທຸກຄົນຢືນຢູ່ປະຕູເພື່ອຕ້ອນຮັບແຂກ.	स्वागत गर्नु	सबैजना ढोकामा उभिएर पाहुनालाई स्वागत गरे।
3382:影片	影片	影片	ရုပ်ရှင်	ဒီရုပ်ရှင်က ကောင်းမွန်တဲ့ သုံးသပ်ချက်တွေ ရခဲ့တယ်။	ភាពយន្ត	ភាពយន្តនេះទទួលបានការវាយតម្លៃល្អ។	ຮູບເງົາ	ຮູບເງົາເລື່ອງນີ້ໄດ້ຮັບຄຳວິຈານທີ່ດີ.	चलचित्र	यस चलचित्रले राम्रो समीक्षा पायो।
3383:影视	影视	影视	ရုပ်ရှင်နှင့် ရုပ်မြင်သံကြား	သူက ရုပ်ရှင်နဲ့ ရုပ်မြင်သံကြားလုပ်ငန်းမှာ အလုပ်လုပ်တယ်။	ភាពយន្ត និងទូរទស្សន៍	គាត់ធ្វើការនៅក្នុងវិស័យភាពយន្ត និងទូរទស្សន៍។	ຮູບເງົາແລະໂທລະພາບ	ລາວເຮັດວຽກໃນອຸດສາຫະກຳຮູບເງົາແລະໂທລະພາບ.	चलचित्र र टेलिभिजन	ऊ चलचित्र र टेलिभिजन क्षेत्रमा काम गर्छ।
3385:应对	应对	应对	တုံ့ပြန်ကိုင်တွယ်သည်	ကုမ္ပဏီက ဈေးကွက်ပြောင်းလဲမှုအသစ်တွေကို တုံ့ပြန်ကိုင်တွယ်နေတယ်။	ឆ្លើយតប; ដោះស្រាយ	ក្រុមហ៊ុនកំពុងឆ្លើយតបនឹងការប្រែប្រួលទីផ្សារថ្មី។	ຮັບມື; ຕອບສະໜອງ	ບໍລິສັດກຳລັງຮັບມືກັບການປ່ຽນແປງຕະຫຼາດໃໝ່.	सामना गर्नु; प्रतिक्रिया दिनु	कम्पनी नयाँ बजार परिवर्तनसँग सामना गरिरहेको छ।
3391:用法	用法	用法	အသုံးပြုပုံ	ဆရာက ဒီစကားလုံးရဲ့ အသုံးပြုပုံကို ရှင်းပြခဲ့တယ်။	របៀបប្រើ; ការប្រើប្រាស់	គ្រូបានពន្យល់របៀបប្រើពាក្យនេះ។	ວິທີໃຊ້	ຄູອະທິບາຍວິທີໃຊ້ຄຳນີ້.	प्रयोग विधि	शिक्षकले यो शब्दको प्रयोग विधि व्याख्या गर्नुभयो।
3393:用力	用力	用力	အားသုံးသည်	တံခါးက လေးလို့ အားသုံးပြီး တွန်းရမယ်။	ប្រើកម្លាំង	ទ្វារធ្ងន់ ត្រូវរុញដោយប្រើកម្លាំង។	ໃຊ້ແຮງ	ປະຕູໜັກ ຕ້ອງໃຊ້ແຮງດັນ.	बल लगाउनु	ढोका भारी छ, बल लगाएर धकेल्नुपर्छ।
3394:用品	用品	用品	အသုံးအဆောင်ပစ္စည်းများ	ခရီးသုံးပစ္စည်းတွေကို ခရီးဆောင်အိတ်ထဲ ထည့်ပြီးပြီ။	សម្ភារៈប្រើប្រាស់	សម្ភារៈធ្វើដំណើរត្រូវបានដាក់ចូលវ៉ាលីហើយ។	ເຄື່ອງໃຊ້	ເຄື່ອງໃຊ້ສຳລັບເດີນທາງຖືກໃສ່ໃນກະເປົາແລ້ວ.	सामान; उपयोगी वस्तु	यात्राका सामानहरू सुटकेसमा राखिसकिएका छन्।
3398:优良	优良	优良	အလွန်ကောင်းသော	ဒီမျိုးစိတ်မှာ အလွန်ကောင်းတဲ့ လက္ခဏာတွေရှိတယ်။	ល្អឥតខ្ចោះ; ល្អប្រសើរ	ពូជនេះមានលក្ខណៈល្អប្រសើរ។	ດີເລີດ; ຄຸນນະພາບດີ	ພັນນີ້ມີລັກສະນະດີເລີດ.	उत्कृष्ट; राम्रो	यस जातमा उत्कृष्ट विशेषताहरू छन्।
3401:优质	优质	优质	အရည်အသွေးမြင့်သော	ဒီဆိုင်က အရည်အသွေးမြင့်ဝန်ဆောင်မှု ပေးတယ်။	គុណភាពខ្ពស់	ហាងនេះផ្តល់សេវាកម្មគុណភាពខ្ពស់។	ຄຸນນະພາບສູງ	ຮ້ານນີ້ໃຫ້ບໍລິການຄຸນນະພາບສູງ.	उच्च गुणस्तरको	यो पसलले उच्च गुणस्तरको सेवा दिन्छ।
3402:由此	由此	由此	ဤအရာမှ; ထို့ကြောင့်	ဤအရာမှ အစီအစဉ်ကို ညှိရန်လိုကြောင်း မြင်နိုင်တယ်။	ពីនេះ; ដូច្នេះ	ពីនេះអាចមើលឃើញថាផែនការត្រូវការកែសម្រួល។	ຈາກນີ້; ດັ່ງນັ້ນ	ຈາກນີ້ເຫັນໄດ້ວ່າແຜນຕ້ອງປັບ.	यसबाट; त्यसैले	यसबाट योजना समायोजन गर्नुपर्ने देखिन्छ।
3403:邮寄	邮寄	邮寄	စာတိုက်က ပို့သည်	ကျွန်တော် စာရွက်စာတမ်းတွေကို ဖောက်သည်ဆီ စာတိုက်က ပို့ခဲ့တယ်။	ផ្ញើតាមប្រៃសណីយ៍	ខ្ញុំបានផ្ញើឯកសារទៅអតិថិជនតាមប្រៃសណីយ៍។	ສົ່ງທາງໄປສະນີ	ຂ້ອຍສົ່ງເອກະສານໃຫ້ລູກຄ້າທາງໄປສະນີ.	हुलाकबाट पठाउनु	मैले कागजात ग्राहकलाई हुलाकबाट पठाएँ।
3406:邮票	邮票	邮票	စာပို့တံဆိပ်ခေါင်း	စာအိတ်ပေါ်မှာ စာပို့တံဆိပ်ခေါင်းတစ်ခု ကပ်ထားတယ်။	តែមប្រៃសណីយ៍	លើស្រោមសំបុត្របិទតែមប្រៃសណីយ៍មួយ។	ສະແຕມໄປສະນີ	ຢູ່ເທິງຊອງຈົດໝາຍມີສະແຕມໄປສະນີຕິດຢູ່ໜຶ່ງດວງ.	हुलाक टिकट	खाममा एउटा हुलाक टिकट टाँसिएको छ।
3407:油条	油条	油条	တရုတ်ပေါင်မုန့်ကြော်ချောင်း	နံနက်စာဆိုင်ရဲ့ ပေါင်မုန့်ကြော်ချောင်းတွေ အလွန်လူကြိုက်များတယ်။	នំបំពងចិនជារាងដំបង	នំបំពងចិននៅហាងអាហារពេលព្រឹកពេញនិយមណាស់។	ປາທ່ອງໂກ໋	ປາທ່ອງໂກ໋ຂອງຮ້ານອາຫານເຊົ້າເປັນທີ່ນິຍົມຫຼາຍ.	चिनियाँ तारेको पिठोको स्टिक	नास्ता पसलका चिनियाँ तारेका पिठोका स्टिक धेरै लोकप्रिय छन्।
3409:有害	有害	有害	အန္တရာယ်ရှိသော	ဒီဓာတ်ငွေ့မျိုးက လူ့ခန္ဓာကိုယ်အတွက် အန္တရာယ်ရှိတယ်။	មានគ្រោះថ្នាក់	ឧស្ម័នប្រភេទនេះមានគ្រោះថ្នាក់ដល់រាងកាយមនុស្ស។	ເປັນອັນຕະລາຍ	ກາດຊະນິດນີ້ເປັນອັນຕະລາຍຕໍ່ຮ່າງກາຍມະນຸດ.	हानिकारक	यो ग्यास मानव शरीरका लागि हानिकारक छ।
3410:有力	有力	有力	အားကောင်းသော; ထိရောက်သော	ဒါက အားကောင်းတဲ့ ထောက်ခံမှုအစီအမံတစ်ခုဖြစ်တယ်။	មានកម្លាំង; មានប្រសិទ្ធភាព	នេះជាវិធានការគាំទ្រដ៏មានប្រសិទ្ធភាពមួយ។	ມີພະລັງ; ແຂງແຮງ	ນີ້ແມ່ນມາດຕະການສະໜັບສະໜູນທີ່ແຂງແຮງ.	बलियो; प्रभावकारी	यो एक बलियो समर्थन उपाय हो।
3412:有限	有限	有限	ကန့်သတ်ထားသော	ကျွန်တော်တို့ရဲ့ အချိန်က ကန့်သတ်ထားတယ်။	មានកំណត់	ពេលវេលារបស់យើងមានកំណត់។	ຈຳກັດ	ເວລາຂອງພວກເຮົາຈຳກັດ.	सीमित	हाम्रो समय सीमित छ।
3413:有益	有益	有益	အကျိုးရှိသော	စာဖတ်ခြင်းက ဘာသာစကားလေ့လာမှုအတွက် အကျိုးရှိတယ်။	មានប្រយោជន៍	ការអានមានប្រយោជន៍ដល់ការរៀនភាសា។	ມີປະໂຫຍດ	ການອ່ານມີປະໂຫຍດຕໍ່ການຮຽນພາສາ.	लाभदायक	पढाइ भाषा सिक्नका लागि लाभदायक हुन्छ।
3414:有助于	有助于	有助于	ကူညီပေးသည်; အထောက်အကူပြုသည်	လုံလောက်တဲ့အိပ်စက်မှုက ကိုယ်ကာယအင်အား ပြန်လည်ကောင်းမွန်စေဖို့ ကူညီပေးတယ်။	ជួយដល់; រួមចំណែកដល់	ការគេងគ្រប់គ្រាន់ជួយស្តារកម្លាំងរាងកាយ។	ຊ່ວຍໃຫ້; ມີສ່ວນຊ່ວຍ	ການນອນພຽງພໍຊ່ວຍຟື້ນຟູກຳລັງກາຍ.	मद्दत गर्नु; सहयोग पुर्‍याउनु	पर्याप्त निद्राले शारीरिक शक्ति पुनः प्राप्त गर्न मद्दत गर्छ।
3418:雨水	雨水	雨水	မိုးရေ	မိုးရေက ခေါင်မိုးတစ်လျှောက် စီးကျလာတယ်။	ទឹកភ្លៀង	ទឹកភ្លៀងហូរចុះតាមដំបូល។	ນ້ຳຝົນ	ນ້ຳຝົນໄຫຼລົງຕາມຫຼັງຄາ.	वर्षाको पानी	वर्षाको पानी छानाबाट बगेर झर्‍यो।
3419:语文	语文	语文	တရုတ်ဘာသာ; ဘာသာရပ်	သူ့တရုတ်ဘာသာ အမှတ်တွေ အမြဲကောင်းတယ်။	ភាសាចិន; មុខវិជ្ជាភាសា	ពិន្ទុភាសាចិនរបស់គាត់តែងតែល្អ។	ພາສາຈີນ; ວິຊາພາສາ	ຄະແນນພາສາຈີນຂອງລາວດີມາຕະຫຼອດ.	चिनियाँ भाषा; भाषा विषय	उनको चिनियाँ भाषाको नतिजा सधैं राम्रो छ।
3420:语音	语音	语音	စကားသံ; အသံ	ဒီဆော့ဖ်ဝဲက စကားသံကို ခွဲခြားသိနိုင်တယ်။	សំឡេងនិយាយ; សូរសព្ទ	កម្មវិធីនេះអាចស្គាល់សំឡេងនិយាយបាន។	ສຽງເວົ້າ; ສຽງພາສາ	ໂປຣແກຣມນີ້ສາມາດຈຳສຽງເວົ້າໄດ້.	वाणी; बोलीको आवाज	यो सफ्टवेयरले बोलीको आवाज चिन्न सक्छ।
3422:预测	预测	预测	ကြိုတင်ခန့်မှန်းသည်; ခန့်မှန်းချက်	ပညာရှင်တွေက နောက်နှစ် ကုန်ဈေးနှုန်းတွေ တက်မယ်လို့ ကြိုတင်ခန့်မှန်းကြတယ်။	ព្យាករណ៍; ទាយទុក	អ្នកជំនាញព្យាករណ៍ថាតម្លៃទំនិញនឹងឡើងនៅឆ្នាំក្រោយ។	ຄາດຄະເນ; ພະຍາກອນ	ນັກຊ່ຽວຊານຄາດຄະເນວ່າລາຄາສິນຄ້າຈະຂຶ້ນໃນປີໜ້າ.	पूर्वानुमान गर्नु; भविष्यवाणी	विशेषज्ञहरूले अर्को वर्ष मूल्यहरू बढ्ने पूर्वानुमान गरे।
3425:预计	预计	预计	ခန့်မှန်းသည်; မျှော်မှန်းသည်	စီမံကိန်းကို နှစ်ကုန်မှာ ပြီးစီးမယ်လို့ ခန့်မှန်းထားတယ်။	រំពឹងទុក; ប៉ាន់ប្រមាណ	គម្រោងត្រូវបានរំពឹងថានឹងបញ្ចប់នៅចុងឆ្នាំ។	ຄາດວ່າ; ປະເມີນ	ໂຄງການຄາດວ່າຈະສຳເລັດຕອນທ້າຍປີ.	अनुमान गर्नु; अपेक्षा गर्नु	परियोजना वर्षको अन्त्यसम्म पूरा हुने अनुमान छ।
