hsk_key	source_word	simplified	TE	example_TE	KN	example_KN
4682:券	券	券	కూపన్	నా దగ్గర ఒక సినిమా కూపన్ ఉంది.	ಕೂಪನ್	ನನ್ನ ಬಳಿ ಒಂದು ಸಿನಿಮಾ ಕೂಪನ್ ಇದೆ.
4686:燃料	燃料	燃料	ఇంధనం	ఈ వాహనం శుభ్రమైన ఇంధనం ఉపయోగిస్తుంది.	ಇಂಧನ	ಈ ವಾಹನ ಸ್ವಚ್ಛ ಇಂಧನ ಬಳಸುತ್ತದೆ.
4688:热点	热点	热点	చర్చనీయాంశం	పర్యావరణ పరిరక్షణ ఈరోజు చర్చనీయాంశం.	ಚರ್ಚೆಯ ವಿಷಯ	ಪರಿಸರ ಸಂರಕ್ಷಣೆ ಇಂದಿನ ಚರ್ಚೆಯ ವಿಷಯವಾಗಿದೆ.
4689:热度	热度	热度	ప్రాచుర్యం	ఈ సీరియల్‌కు చాలా ప్రాచుర్యం ఉంది.	ಜನಪ್ರಿಯತೆ	ಈ ಧಾರಾವಾಹಿಗೆ ಬಹಳ ಜನಪ್ರಿಯತೆ ಇದೆ.
4691:热水器	热水器	热水器	వాటర్ హీటర్	స్నానగదిలోని వాటర్ హీటర్ పాడైంది.	ನೀರಿನ ಹೀಟರ್	ಸ್ನಾನಗೃಹದಲ್ಲಿರುವ ನೀರಿನ ಹೀಟರ್ ಕೆಟ್ಟಿದೆ.
4692:热线	热线	热线	హెల్ప్‌లైన్	కస్టమర్ సేవా హెల్ప్‌లైన్ ఇరవై నాలుగు గంటలు అందుబాటులో ఉంటుంది.	ಹಾಟ್‌ಲೈನ್	ಗ್ರಾಹಕ ಸೇವಾ ಹಾಟ್‌ಲೈನ್ ಇಪ್ಪತ್ತ್ನಾಲ್ಕು ಗಂಟೆಗಳೂ ತೆರೆದಿರುತ್ತದೆ.
4693:热议	热议	热议	తీవ్రంగా చర్చించడం	ఈ విషయం ఆన్‌లైన్‌లో తీవ్ర చర్చకు దారితీసింది.	ಬಿಸಿ ಚರ್ಚೆ ಹುಟ್ಟಿಸುವುದು	ಈ ವಿಷಯ ಆನ್‌ಲೈನ್‌ನಲ್ಲಿ ಬಿಸಿ ಚರ್ಚೆ ಹುಟ್ಟಿಸಿತು.
4694:人工智能	人工智能	人工智能	కృత్రిమ మేధస్సు	కృత్రిమ మేధస్సు అనేక రంగాలను మార్చుతోంది.	ಕೃತಕ ಬುದ್ಧಿಮತ್ತೆ	ಕೃತಕ ಬುದ್ಧಿಮತ್ತೆ ಅನೇಕ ಕ್ಷೇತ್ರಗಳನ್ನು ಬದಲಿಸುತ್ತಿದೆ.
4696:人均	人均	人均	తలసరి	ఈ నగరంలో తలసరి ఆదాయం పెరిగింది.	ತಲಾ	ಈ ನಗರದ ತಲಾ ಆದಾಯ ಹೆಚ್ಚಾಗಿದೆ.
4697:人山人海	人山人海	人山人海	జనసందోహం	పండుగ రోజు చౌరస్తా జనసందోహంతో నిండిపోయింది.	ಜನಸಾಗರ	ಹಬ್ಬದ ಚೌಕ ಜನಸಾಗರದಿಂದ ತುಂಬಿತ್ತು.
4701:人行道	人行道	人行道	పాదచారుల దారి	పాదచారులు పాదచారుల దారిలో నడవాలి.	ಪಾದಚಾರಿ ದಾರಿ	ಪಾದಚಾರಿಗಳು ಪಾದಚಾರಿ ದಾರಿಯಲ್ಲಿ ನಡೆಯಬೇಕು.
4703:认错	认错	认错	తప్పు ఒప్పుకోవడం	అతను స్వయంగా తప్పు ఒప్పుకుని క్షమాపణ చెప్పాడు.	ತಪ್ಪು ಒಪ್ಪಿಕೊಳ್ಳುವುದು	ಅವನು ಸ್ವಯಂ ತಪ್ಪು ಒಪ್ಪಿಕೊಂಡು ಕ್ಷಮೆ ಕೇಳಿದನು.
4706:认同	认同	认同	అంగీకరించడం	నీ అభిప్రాయాన్ని నేను అంగీకరిస్తున్నాను.	ಒಪ್ಪಿಕೊಳ್ಳುವುದು	ನಿನ್ನ ಅಭಿಪ್ರಾಯವನ್ನು ನಾನು ಒಪ್ಪಿಕೊಳ್ಳುತ್ತೇನೆ.
4707:认知	认知	认知	అవగాహన	ఈ సమస్యను మనం మళ్లీ అవగాహన చేసుకోవాలి.	ಅರಿವು	ನಾವು ಈ ಸಮಸ್ಯೆಯನ್ನು ಮತ್ತೆ ಅರಿತುಕೊಳ್ಳಬೇಕು.
4709:日后	日后	日后	భవిష్యత్తులో	భవిష్యత్తులో అవకాశం ఉంటే మళ్లీ కలుద్దాం.	ಭವಿಷ್ಯದಲ್ಲಿ	ಭವಿಷ್ಯದಲ್ಲಿ ಅವಕಾಶ ಇದ್ದರೆ ಮತ್ತೆ ಭೇಟಿಯಾಗೋಣ.
4710:日前	日前	日前	కొన్ని రోజుల క్రితం	కంపెనీ కొన్ని రోజుల క్రితం ప్రకటన విడుదల చేసింది.	ಕೆಲವು ದಿನಗಳ ಹಿಂದೆ	ಕಂಪನಿ ಕೆಲವು ದಿನಗಳ ಹಿಂದೆ ಪ್ರಕಟಣೆ ಹೊರಡಿಸಿತು.
4711:日夜	日夜	日夜	పగలు రాత్రి	కార్మికులు పగలు రాత్రి రహదారిని మరమ్మతు చేశారు.	ಹಗಲು ರಾತ್ರಿ	ಕಾರ್ಮಿಕರು ಹಗಲು ರಾತ್ರಿ ರಸ್ತೆಯನ್ನು ದುರಸ್ತಿ ಮಾಡಿದರು.
4713:融合	融合	融合	కలిసిపోవడం	సంప్రదాయ సంస్కృతి, ఆధునిక రూపకల్పన కలిసిపోయాయి.	ಒಂದಾಗುವುದು	ಪರಂಪರೆಯ ಸಂಸ್ಕೃತಿ ಮತ್ತು ಆಧುನಿಕ ವಿನ್ಯಾಸ ಒಂದಾಗಿವೆ.
4715:容量	容量	容量	సామర్థ్యం	ఈ హార్డ్ డిస్క్ సామర్థ్యం చాలా పెద్దది.	ಸಾಮರ್ಥ್ಯ	ಈ ಹಾರ್ಡ್ ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ ಬಹಳ ದೊಡ್ಡದು.
4716:融入	融入	融入	కలిసిపోవడం	కొత్త ఉద్యోగి త్వరగా బృందంలో కలిసిపోయాడు.	ಒಳಗೊಳ್ಳುವುದು	ಹೊಸ ಉದ್ಯೋಗಿ ಬೇಗ ತಂಡದಲ್ಲಿ ಒಳಗೊಂಡನು.
4718:柔软	柔软	柔软	మృదువైన	ఈ తువాలు చాలా మృదువుగా ఉంది.	ಮೃದು	ಈ ಟವೆಲ್ ತುಂಬಾ ಮೃದುವಾಗಿದೆ.
4719:入境	入境	入境	దేశంలోకి ప్రవేశించడం	ప్రయాణికులు దేశంలోకి ప్రవేశించినప్పుడు పాస్‌పోర్ట్ చూపాలి.	ದೇಶ ಪ್ರವೇಶಿಸುವುದು	ಪ್ರಯಾಣಿಕರು ದೇಶ ಪ್ರವೇಶಿಸುವಾಗ ಪಾಸ್‌ಪೋರ್ಟ್ ತೋರಿಸಬೇಕು.
4720:入门	入门	入门	ప్రారంభ స్థాయి	ఈ పుస్తకం చైనీస్ ప్రారంభ స్థాయికి సరిపోతుంది.	ಆರಂಭಿಕ ಹಂತ	ಈ ಪುಸ್ತಕ ಚೀನೀ ಭಾಷೆಯ ಆರಂಭಿಕ ಹಂತಕ್ಕೆ ಸೂಕ್ತವಾಗಿದೆ.
4721:入选	入选	入选	ఎంపిక కావడం	ఆమె కృతి ప్రదర్శనకు ఎంపికైంది.	ಆಯ್ಕೆಯಾಗುವುದು	ಅವಳ ಕೃತಿ ಪ್ರದರ್ಶನಕ್ಕೆ ಆಯ್ಕೆಯಾಯಿತು.
4723:撒	撒	撒	చల్లడం	వంటకుడు సూప్‌పై ఉల్లికాడలు చల్లాడు.	ಚಲ್ಲುವುದು	ಅಡುಗೆಗಾರನು ಸೂಪ್ ಮೇಲೆ ಈರುಳ್ಳಿ ಸೊಪ್ಪು ಚಲ್ಲಿದನು.
4724:塞	塞	塞	నింపి పెట్టడం	అతను బట్టలను సూట్‌కేస్‌లో నింపి పెట్టాడు.	ತುರುಕುವುದು	ಅವನು ಬಟ್ಟೆಗಳನ್ನು ಸೂಟ್‌ಕೇಸ್‌ಗೆ ತುರುಕಿದನು.
4725:赛事	赛事	赛事	పోటీ కార్యక్రమం	ఈ పోటీ కార్యక్రమం చాలా మంది ప్రేక్షకులను ఆకర్షించింది.	ಕ್ರೀಡಾಕೂಟ	ಈ ಕ್ರೀಡಾಕೂಟ ಅನೇಕ ಪ್ರೇಕ್ಷಕರನ್ನು ಆಕರ್ಷಿಸಿತು.
4726:散	散	散	చెల్లాచెదర కావడం	కాగితాలు నేలంతా చెల్లాచెదర అయ్యాయి.	ಚದುರುವುದು	ಕಾಗದಗಳು ನೆಲದೆಲ್ಲೆಡೆ ಚದುರಿದವು.
4728:散	散	散	చెల్లాచెదరగా వెళ్లిపోవడం	సమావేశం ముగిసిన తర్వాత అందరూ వెళ్లిపోయారు.	ಚದುರಿ ಹೋಗುವುದು	ಸಭೆ ಮುಗಿದ ನಂತರ ಎಲ್ಲರೂ ಚದುರಿ ಹೋದರು.
4732:扫描	扫描	扫描	స్కాన్ చేయడం	చెల్లించడానికి దయచేసి క్యూ ఆర్ కోడ్‌ను స్కాన్ చేయండి.	ಸ್ಕ್ಯಾನ್ ಮಾಡುವುದು	ಪಾವತಿಸಲು ದಯವಿಟ್ಟು ಕ್ಯೂಆರ್ ಕೋಡ್ ಅನ್ನು ಸ್ಕ್ಯಾನ್ ಮಾಡಿ.
4735:鲨鱼	鲨鱼	鲨鱼	సొరచేప	సముద్రంలో ఒక సొరచేప ఉంది.	ಶಾರ್ಕ್	ಸಮುದ್ರದಲ್ಲಿ ಒಂದು ಶಾರ್ಕ್ ಇದೆ.
4737:山顶	山顶	山顶	పర్వత శిఖరం	మేము చివరకు పర్వత శిఖరానికి ఎక్కాము.	ಪರ್ವತ ಶಿಖರ	ನಾವು ಕೊನೆಗೂ ಪರ್ವತ ಶಿಖರಕ್ಕೆ ಏರಿದೆವು.
4738:山峰	山峰	山峰	పర్వత శిఖరం	దూరంలోని పర్వత శిఖరం మంచుతో కప్పబడి ఉంది.	ಗುಡ್ಡದ ಶಿಖರ	ದೂರದ ಗುಡ್ಡದ ಶಿಖರ ಹಿಮದಿಂದ ಮುಚ್ಚಿದೆ.
4739:山坡	山坡	山坡	కొండ వాలు	గొర్రెలు కొండ వాలుపై గడ్డి తింటున్నాయి.	ಗುಡ್ಡದ ಇಳಿಜಾರು	ಕುರಿಗಳು ಗುಡ್ಡದ ಇಳಿಜಾರಿನಲ್ಲಿ ಹುಲ್ಲು ಮೇಯುತ್ತಿವೆ.
4740:闪	闪	闪	మెరయడం	ఆకాశంలో ఒక వెలుగు మెరిసింది.	ಮಿನುಗುವುದು	ಆಕಾಶದಲ್ಲಿ ಒಂದು ಬೆಳಕು ಮಿನುಗಿತು.
4742:扇	扇	扇	తలుపు కిటికీ లెక్కపదం	అతను ఒక కిటికీ తెరిచాడు.	ಬಾಗಿಲು ಅಥವಾ ಕಿಟಕಿಗೆ ಎಣಿಕೆ ಪದ	ಅವನು ಒಂದು ಕಿಟಕಿಯನ್ನು ತೆರೆದನು.
4744:伤口	伤口	伤口	గాయం	గాయానికి ప్రతిరోజూ మందు మార్చాలి.	ಗಾಯ	ಗಾಯಕ್ಕೆ ಪ್ರತಿದಿನ ಔಷಧಿ ಹಾಕಬೇಕು.
4745:伤亡	伤亡	伤亡	గాయాలు మరియు మరణాలు	ప్రమాదం వల్ల పలువురు గాయపడ్డారు, కొందరు మరణించారు.	ಗಾಯಾಳು ಮತ್ತು ಸಾವುನೋವು	ಅಪಘಾತದಿಂದ ಹಲವರಿಗೆ ಗಾಯ ಮತ್ತು ಸಾವು ಸಂಭವಿಸಿತು.
4746:伤员	伤员	伤员	గాయపడిన వ్యక్తి	వైద్య సిబ్బంది గాయపడిన వారిని చికిత్స చేస్తున్నారు.	ಗಾಯಾಳು	ವೈದ್ಯಕೀಯ ಸಿಬ್ಬಂದಿ ಗಾಯಾಳುಗಳಿಗೆ ಚಿಕಿತ್ಸೆ ನೀಡುತ್ತಿದ್ದಾರೆ.
4750:上市	上市	上市	మార్కెట్లోకి రావడం	ఈ కొత్త కార్ మోడల్ వచ్చే నెల మార్కెట్లోకి వస్తుంది.	ಮಾರುಕಟ್ಟೆಗೆ ಬರುವುದು	ಈ ಹೊಸ ಕಾರು ಮಾದರಿ ಮುಂದಿನ ತಿಂಗಳು ಮಾರುಕಟ್ಟೆಗೆ ಬರುತ್ತದೆ.
4751:上述	上述	上述	పైన పేర్కొన్న	పైన పేర్కొన్న సమస్యలను త్వరగా పరిష్కరించాలి.	ಮೇಲೆ ಹೇಳಿದ	ಮೇಲೆ ಹೇಳಿದ ಸಮಸ್ಯೆಗಳನ್ನು ಬೇಗ ಪರಿಹರಿಸಬೇಕು.
4752:上台	上台	上台	వేదికపైకి రావడం	నటుడు వేదికపైకి వచ్చిన తర్వాత ప్రేక్షకులు చప్పట్లు కొట్టారు.	ವೇದಿಕೆಗೆ ಬರುವುದು	ನಟ ವೇದಿಕೆಗೆ ಬಂದ ನಂತರ ಪ್ರೇಕ್ಷಕರು ಚಪ್ಪಾಳೆ ತಟ್ಟಿದರು.
4753:上旬	上旬	上旬	నెల మొదటి పది రోజులు	సమావేశం జూన్ నెల మొదటి పది రోజుల్లో ఉంటుంది.	ತಿಂಗಳ ಮೊದಲ ಹತ್ತು ದಿನಗಳು	ಸಭೆ ಜೂನ್ ತಿಂಗಳ ಮೊದಲ ಹತ್ತು ದಿನಗಳಲ್ಲಿ ನಿಗದಿಯಾಗಿದೆ.
4754:少儿	少儿	少儿	పిల్లలు	ఈ కార్యక్రమం పిల్లలు చూడటానికి అనుకూలం.	ಮಕ್ಕಳು	ಈ ಕಾರ್ಯಕ್ರಮ ಮಕ್ಕಳ ವೀಕ್ಷಣೆಗೆ ಸೂಕ್ತವಾಗಿದೆ.
4756:社	社	社	సంఘం	అతను పాఠశాల సాహిత్య సంఘంలో చేరాడు.	ಸಂಘ	ಅವನು ಶಾಲೆಯ ಸಾಹಿತ್ಯ ಸಂಘಕ್ಕೆ ಸೇರಿಕೊಂಡನು.
4757:射	射	射	గురి వేయడం	క్రీడాకారుడు గురి వేసి లక్ష్యాన్ని తాకాడు.	ಗುರಿ ಹೊಡೆಯುವುದು	ಕ್ರೀಡಾಪಟು ಗುರಿಯನ್ನು ಹೊಡೆದನು.
4760:摄像	摄像	摄像	వీడియో తీయడం	సిబ్బంది వీడియో తీస్తున్నారు.	ವೀಡಿಯೊ ಚಿತ್ರೀಕರಣ ಮಾಡುವುದು	ಸಿಬ್ಬಂದಿ ವೀಡಿಯೊ ಚಿತ್ರೀಕರಣ ಮಾಡುತ್ತಿದ್ದಾರೆ.
4762:摄像头	摄像头	摄像头	కెమెరా	ప్రవేశద్వారం వద్ద కెమెరా అమర్చారు.	ಕ್ಯಾಮೆರಾ	ಪ್ರವೇಶದ್ವಾರದಲ್ಲಿ ಕ್ಯಾಮೆರಾ ಅಳವಡಿಸಲಾಗಿದೆ.
4763:身心	身心	身心	శరీరం మరియు మనసు	వ్యాయామం శరీరం, మనసు ఆరోగ్యానికి మంచిది.	ದೇಹ ಮತ್ತು ಮನಸ್ಸು	ವ್ಯಾಯಾಮ ದೇಹ ಮತ್ತು ಮನಸ್ಸಿನ ಆರೋಗ್ಯಕ್ಕೆ ಒಳ್ಳೆಯದು.
4764:深夜	深夜	深夜	అర్ధరాత్రి	అర్ధరాత్రి వీధి చాలా నిశ్శబ్దంగా ఉంది.	ರಾತ್ರಿ ತಡವಾಗಿ	ರಾತ್ರಿ ತಡವಾಗಿ ರಸ್ತೆ ತುಂಬಾ ನಿಶ್ಶಬ್ದವಾಗಿತ್ತು.
4765:神	神	神	దేవుడు; ఆత్మ	పురాతనులు కొండల్లో ఆత్మలు ఉన్నాయని నమ్మేవారు.	ದೇವರು; ಆತ್ಮ	ಪುರಾತನರು ಬೆಟ್ಟಗಳಲ್ಲಿ ಆತ್ಮಗಳಿವೆ ಎಂದು ನಂಬುತ್ತಿದ್ದರು.
4770:生成	生成	生成	సృష్టించడం	వ్యవస్థ స్వయంచాలకంగా నివేదికను సృష్టిస్తుంది.	ರಚಿಸುವುದು	ವ್ಯವಸ್ಥೆ ಸ್ವಯಂಚಾಲಿತವಾಗಿ ವರದಿ ರಚಿಸುತ್ತದೆ.
4772:生命力	生命力	生命力	జీవశక్తి	ఈ మొక్కకు బలమైన జీవశక్తి ఉంది.	ಜೀವಶಕ್ತಿ	ಈ ಸಸ್ಯಕ್ಕೆ ಬಲವಾದ ಜೀವಶಕ್ತಿ ಇದೆ.
4774:升学	升学	升学	ఉన్నత చదువుకు వెళ్లడం	అనేక మంది విద్యార్థులు ఉన్నత చదువుకు సిద్ధమవుతున్నారు.	ಮುಂದಿನ ವಿದ್ಯಾಭ್ಯಾಸಕ್ಕೆ ಸೇರುವುದು	ಅನೇಕ ವಿದ್ಯಾರ್ಥಿಗಳು ಮುಂದಿನ ವಿದ್ಯಾಭ್ಯಾಸಕ್ಕೆ ಸಿದ್ಧತೆ ಮಾಡುತ್ತಿದ್ದಾರೆ.
4775:剩余	剩余	剩余	మిగిలిన	మిగిలిన టికెట్లు ఇప్పుడు ఎక్కువ లేవు.	ಉಳಿದ	ಉಳಿದ ಟಿಕೆಟ್‌ಗಳು ಈಗ ಹೆಚ್ಚು ಇಲ್ಲ.
4776:诗词	诗词	诗词	సాంప్రదాయ కవిత్వం	తాతయ్య పురాతన సాంప్రదాయ కవిత్వం చదవడం ఇష్టపడతారు.	ಸಾಂಪ್ರದಾಯಿಕ ಕಾವ್ಯ	ತಾತನಿಗೆ ಪ್ರಾಚೀನ ಸಾಂಪ್ರದಾಯಿಕ ಕಾವ್ಯ ಓದಲು ಇಷ್ಟ.
4777:湿度	湿度	湿度	తేమ శాతం	ఈరోజు గాలిలో తేమ శాతం ఎక్కువగా ఉంది.	ಆರ್ದ್ರತೆ	ಇಂದು ಗಾಳಿಯ ಆರ್ದ್ರತೆ ಹೆಚ್ಚು.
4778:师父	师父	师父	గురువు	అతను గురువు దగ్గర వడ్రంగి పని నేర్చుకున్నాడు.	ಗುರು	ಅವನು ಗುರುರಿಂದ ಮರಗೆಲಸ ಕಲಿತನು.
4779:诗歌	诗歌	诗歌	కవిత	ఈ కవిత స్వదేశ వేదనను వ్యక్తం చేసింది.	ಕವಿತೆ	ಈ ಕವಿತೆ ಊರಿನ ನೆನಪನ್ನು ವ್ಯಕ್ತಪಡಿಸುತ್ತದೆ.
4781:识	识	识	గుర్తించడం	అతనికి ఎక్కువ అక్షరాలు తెలియవు.	ಗುರುತಿಸುವುದು	ಅವನಿಗೆ ಹೆಚ್ಚು ಅಕ್ಷರಗಳು ಗೊತ್ತಿಲ್ಲ.
4789:实时	实时	实时	నిజసమయ	వ్యవస్థ డేటాను నిజసమయంలో నవీకరిస్తుంది.	ನೈಜ ಸಮಯದ	ವ್ಯವಸ್ಥೆ ದತ್ತಾಂಶವನ್ನು ನೈಜ ಸಮಯದಲ್ಲಿ ನವೀಕರಿಸುತ್ತದೆ.
4790:时速	时速	时速	గంటకు వేగం	ఈ కారు వేగం గంటకు వంద కిలోమీటర్లకు మించి ఉంది.	ಗಂಟೆಗೆ ವೇಗ	ಈ ಕಾರಿನ ವೇಗ ಗಂಟೆಗೆ ನೂರು ಕಿಲೋಮೀಟರ್ ಮೀರಿದೆ.
4792:食欲	食欲	食欲	ఆకలి	అనారోగ్యం తర్వాత అతనికి ఆకలి లేదు.	ಹಸಿವು	ಅಸ್ವಸ್ಥರಾದ ನಂತರ ಅವನಿಗೆ ಹಸಿವು ಇರಲಿಲ್ಲ.
4795:使劲	使劲	使劲	బలంగా ప్రయత్నించడం	దయచేసి తలుపును బలంగా తోసి తెరవండి.	ಬಲ ಹಾಕುವುದು	ದಯವಿಟ್ಟು ಬಾಗಿಲನ್ನು ಬಲವಾಗಿ ತಳ್ಳಿ ತೆರೆಯಿರಿ.
4797:适度	适度	适度	మితమైన	మితమైన వ్యాయామం ఆరోగ్యానికి సహాయపడుతుంది.	ಮಿತವಾದ	ಮಿತವಾದ ವ್ಯಾಯಾಮ ಆರೋಗ್ಯಕ್ಕೆ ಸಹಾಯಕ.
4800:事后	事后	事后	తర్వాత	తర్వాత అతను కారణాన్ని వివరించాడు.	ನಂತರ	ನಂತರ ಅವನು ಕಾರಣವನ್ನು ವಿವರಿಸಿದನು.
4801:视觉	视觉	视觉	దృశ్య	ఈ సినిమా దృశ్య ప్రభావాలు చాలా బాగున్నాయి.	ದೃಶ್ಯ	ಈ ಚಿತ್ರದ ದೃಶ್ಯ ಪರಿಣಾಮಗಳು ತುಂಬಾ ಚೆನ್ನಾಗಿವೆ.
4809:收购	收购	收购	కొనుగోలు చేయడం	ఈ కంపెనీ ఒక చిన్న సంస్థను కొనుగోలు చేసింది.	ಸ್ವಾಧೀನಪಡಿಸಿಕೊಳ್ಳುವುದು	ಈ ಕಂಪನಿ ಒಂದು ಸಣ್ಣ ಉದ್ಯಮವನ್ನು ಸ್ವಾಧೀನಪಡಿಸಿಕೊಂಡಿತು.
4810:收取	收取	收取	వసూలు చేయడం	పాఠశాల నమోదు ఫీజు వసూలు చేయదు.	ವಸೂಲು ಮಾಡುವುದು	ಶಾಲೆ ನೋಂದಣಿ ಶುಲ್ಕ ವಸೂಲು ಮಾಡುವುದಿಲ್ಲ.
4812:手臂	手臂	手臂	చేయి	అతని చేతికి గాయం అయింది.	ಕೈ	ಅವನ ಕೈಗೆ ಗಾಯವಾಯಿತು.
4817:受灾	受灾	受灾	విపత్తు బారిన పడటం	విపత్తు బారిన పడిన ప్రాంతానికి సామగ్రి సహాయం అవసరం.	ವಿಪತ್ತಿಗೆ ಒಳಗಾಗುವುದು	ವಿಪತ್ತಿಗೆ ಒಳಗಾದ ಪ್ರದೇಶಕ್ಕೆ ಸಾಮಗ್ರಿ ಸಹಾಯ ಬೇಕು.
4818:输出	输出	输出	అవుట్పుట్ చేయడం	కంప్యూటర్ డేటాను అవుట్పుట్ చేస్తోంది.	ಔಟ್‌ಪುಟ್ ಮಾಡುವುದು	ಕಂಪ್ಯೂಟರ್ ದತ್ತಾಂಶವನ್ನು ಔಟ್‌ಪುಟ್ ಮಾಡುತ್ತಿದೆ.
4819:书画	书画	书画	లేఖనం మరియు చిత్రకళ	ప్రదర్శన మందిరంలో ఎన్నో లేఖనం, చిత్రకళ కృతులు ఉన్నాయి.	ಲಿಪಿಕಲೆ ಮತ್ತು ಚಿತ್ರಕಲೆ	ಪ್ರದರ್ಶನ ಮಂದಿರದಲ್ಲಿ ಅನೇಕ ಲಿಪಿಕಲೆ ಮತ್ತು ಚಿತ್ರಕಲೆ ಕೃತಿಗಳಿವೆ.
4822:输送	输送	输送	రవాణా చేయడం	పైపు నీటిని గ్రామానికి రవాణా చేస్తుంది.	ಸಾಗಿಸುವುದು	ಪೈಪ್ ನೀರನ್ನು ಗ್ರಾಮಕ್ಕೆ ಸಾಗಿಸುತ್ತದೆ.
4823:书写	书写	书写	రాయడం	దయచేసి సమాధానాలను జాగ్రత్తగా రాయండి.	ಬರೆಯುವುದು	ದಯವಿಟ್ಟು ಉತ್ತರಗಳನ್ನು ಜಾಗರೂಕತೆಯಿಂದ ಬರೆಯಿರಿ.
4824:属	属	属	చెందడం	ఈ పుస్తకం పాఠశాలకు చెందింది.	ಸೇರಿರುವುದು	ಈ ಪುಸ್ತಕ ಶಾಲೆಗೆ ಸೇರಿದೆ.
4825:薯片	薯片	薯片	బంగాళాదుంప చిప్స్	పిల్లలు బంగాళాదుంప చిప్స్ తినడం ఇష్టపడతారు.	ಆಲೂಗಡ್ಡೆ ಚಿಪ್ಸ್	ಮಕ್ಕಳಿಗೆ ಆಲೂಗಡ್ಡೆ ಚಿಪ್ಸ್ ತಿನ್ನುವುದು ಇಷ್ಟ.
4828:数目	数目	数目	సంఖ్య	నమోదు సంఖ్య గత ఏడాది కంటే ఎక్కువగా ఉంది.	ಸಂಖ್ಯೆ	ನೋಂದಣಿಯ ಸಂಖ್ಯೆ ಕಳೆದ ವರ್ಷಕ್ಕಿಂತ ಹೆಚ್ಚು.
4829:数字化	数字化	数字化	డిజిటలీకరించడం	ఆసుపత్రి వైద్య రికార్డుల డిజిటలీకరణను ముందుకు తీసుకెళ్తోంది.	ಡಿಜಿಟಲೀಕರಣ ಮಾಡುವುದು	ಆಸ್ಪತ್ರೆ ವೈದ್ಯಕೀಯ ದಾಖಲೆಯ ಡಿಜಿಟಲೀಕರಣವನ್ನು ಮುಂದುವರಿಸುತ್ತಿದೆ.
4832:率先	率先	率先	ముందుండడం	ఈ కంపెనీ కొత్త ఉత్పత్తిని ముందుగా విడుదల చేసింది.	ಮುಂಚೂಣಿಯಲ್ಲಿರುವುದು	ಈ ಕಂಪನಿ ಹೊಸ ಉತ್ಪನ್ನವನ್ನು ಮೊದಲು ಬಿಡುಗಡೆ ಮಾಡಿತು.
4833:水稻	水稻	水稻	వరి	దక్షిణ ప్రాంతంలో వరి విస్తృతంగా పండిస్తారు.	ಭತ್ತ	ದಕ್ಷಿಣದಲ್ಲಿ ಭತ್ತವನ್ನು ವ್ಯಾಪಕವಾಗಿ ಬೆಳೆಯುತ್ತಾರೆ.
4834:水库	水库	水库	జలాశయం	జలాశయంలో నీటి మట్టం పెరిగింది.	ಜಲಾಶಯ	ಜಲಾಶಯದ ನೀರಿನ ಮಟ್ಟ ಏರಿದೆ.
4835:水流	水流	水流	నీటి ప్రవాహం	వాన తర్వాత నీటి ప్రవాహం వేగంగా మారింది.	ನೀರಿನ ಹರಿವು	ಮಳೆಯ ನಂತರ ನೀರಿನ ಹರಿವು ವೇಗವಾಯಿತು.
4836:水面	水面	水面	నీటి ఉపరితలం	చంద్రకాంతి నీటి ఉపరితలంపై పడుతోంది.	ನೀರಿನ ಮೇಲ್ಮೈ	ಚಂದ್ರಕಾಂತಿ ನೀರಿನ ಮೇಲ್ಮೈ ಮೇಲೆ ಬೀಳುತ್ತಿದೆ.
4839:思路	思路	思路	ఆలోచన రీతి	అతని ఆలోచన రీతి చాలా స్పష్టంగా ఉంది.	ಚಿಂತನೆಯ ದಾರಿ	ಅವನ ಚಿಂತನೆಯ ದಾರಿ ಬಹಳ ಸ್ಪಷ್ಟವಾಗಿದೆ.
4842:松	松	松	వదులైన	చెప్పుల లేసు వదులైంది.	ಸಡಿಲ	ಪಾದರಕ್ಷೆಯ ಕಟ್ಟಿ ಸಡಿಲವಾಯಿತು.
4844:搜集	搜集	搜集	సేకరించడం	ఆమె చాలా సమాచారాన్ని సేకరించింది.	ಸಂಗ್ರಹಿಸುವುದು	ಅವಳು ಬಹಳಷ್ಟು ಸಾಮಗ್ರಿಗಳನ್ನು ಸಂಗ್ರಹಿಸಿದಳು.
4847:算了	算了	算了	వదిలేయడం	చాలా ఆలస్యమైంది, ఈరోజు ఇంతటితో వదిలేద్దాం.	ಬಿಟ್ಟುಬಿಡುವುದು	ತುಂಬಾ ತಡವಾಗಿದೆ, ಇವತ್ತಿಗೆ ಬಿಟ್ಟುಬಿಡೋಣ.
4848:算是	算是	算是	గా పరిగణించబడడం	ఈ అనుభవం ఒక పాఠంగా పరిగణించవచ్చు.	ಎಂದು ಪರಿಗಣಿಸುವುದು	ಈ ಅನುಭವವನ್ನು ಒಂದು ಪಾಠವೆಂದು ಪರಿಗಣಿಸಬಹುದು.
4849:虽	虽	虽	అయినా	వాన పడుతున్నా పోటీ కొనసాగింది.	ಆದರೂ	ಮಳೆ ಬೀಳುತ್ತಿದ್ದರೂ ಪಂದ್ಯ ಮುಂದುವರಿಯಿತು.
