hsk_key	source_word	simplified	JA	example_JA	KO	example_KO	VI	example_VI	TH	example_TH	MS	example_MS	ID	example_ID
1743:通	通	通	通る; 開通する	この道はもう通れるようになりました。	통하다; 뚫리다	이 길은 이미 통행할 수 있게 되었습니다.	thông; đi qua	Con đường này đã thông rồi.	ผ่านได้; เปิดใช้	ถนนสายนี้เปิดใช้ได้แล้ว.	lalu; sudah dibuka	Jalan ini sudah boleh dilalui.	tembus; sudah dibuka	Jalan ini sudah bisa dilalui.
1746:童年	童年	童年	子ども時代; 童年	私の子ども時代は田舎で過ぎました。	어린 시절; 유년	저의 어린 시절은 시골에서 보냈습니다.	tuổi thơ	Tuổi thơ của tôi trôi qua ở nông thôn.	วัยเด็ก	วัยเด็กของฉันผ่านไปในชนบท.	zaman kanak-kanak	Zaman kanak-kanak saya dihabiskan di kampung.	masa kecil	Masa kecil saya dihabiskan di desa.
1748:同样	同样	同样	同じ; 同様の	彼も同じ間違いをしました。	같은; 마찬가지의	그도 같은 실수를 했습니다.	giống nhau; tương tự	Anh ấy cũng phạm lỗi giống như vậy.	เหมือนกัน; เช่นเดียวกัน	เขาก็ทำผิดแบบเดียวกัน.	sama; serupa	Dia juga membuat kesilapan yang sama.	sama; serupa	Dia juga membuat kesalahan yang sama.
1749:桶	桶	桶	バケツ; 樽	入口に水のバケツが一つ置いてあります。	통; 양동이	문 앞에 물통 하나가 놓여 있습니다.	thùng; xô	Ở cửa có đặt một xô nước.	ถัง	ที่หน้าประตูมีถังน้ำวางอยู่หนึ่งใบ.	baldi; tong	Ada sebuah baldi air di pintu.	ember; tong	Ada sebuah ember air di depan pintu.
1750:痛	痛	痛	痛い	私の手は少し痛いです。	아프다; 통증	제 손이 조금 아픕니다.	đau	Tay tôi hơi đau.	เจ็บ; ปวด	มือของฉันเจ็บนิดหน่อย.	sakit	Tangan saya sedikit sakit.	sakit	Tangan saya sedikit sakit.
1751:头痛	头痛	头痛	頭痛; 頭が痛い	彼は昨夜あまり寝なかったので、今日は頭が痛いです。	두통; 머리가 아프다	그는 어젯밤 잠을 적게 자서 오늘 머리가 아픕니다.	đau đầu	Tối qua anh ấy ngủ ít, hôm nay bị đau đầu.	ปวดหัว	เมื่อคืนเขานอนน้อย วันนี้จึงปวดหัว.	sakit kepala	Dia kurang tidur semalam, jadi hari ini sakit kepala.	sakit kepala	Dia kurang tidur semalam, jadi hari ini sakit kepala.
1752:图	图	图	図; 絵	本の中の図を見てください。	그림; 도표	책에 있는 그림을 보세요.	hình; biểu đồ	Xin hãy nhìn hình trong sách.	รูป; แผนภาพ	กรุณาดูรูปในหนังสือ.	gambar; rajah	Sila lihat gambar dalam buku.	gambar; bagan	Tolong lihat gambar di buku.
1753:图片	图片	图片	画像; 写真	この画像はとてもはっきりしています。	이미지; 사진	이 이미지는 매우 선명합니다.	hình ảnh; bức ảnh	Hình ảnh này rất rõ.	รูปภาพ	รูปภาพนี้ชัดเจนมาก.	gambar; imej	Gambar ini sangat jelas.	gambar; citra	Gambar ini sangat jelas.
1754:土	土	土	土; 土壌	植木鉢の土は乾きすぎています。	흙; 토양	화분의 흙이 너무 말랐습니다.	đất	Đất trong chậu hoa khô quá.	ดิน	ดินในกระถางแห้งเกินไป.	tanah	Tanah dalam pasu bunga terlalu kering.	tanah	Tanah di pot bunga terlalu kering.
1757:推出	推出	推出	発売する; 発表する	会社は新製品を発売しました。	출시하다; 내놓다	회사는 신제품을 출시했습니다.	ra mắt; tung ra	Công ty ra mắt sản phẩm mới.	เปิดตัว; นำเสนอ	บริษัทเปิดตัวผลิตภัณฑ์ใหม่.	melancarkan; memperkenalkan	Syarikat melancarkan produk baharu.	meluncurkan; memperkenalkan	Perusahaan meluncurkan produk baru.
1760:外出	外出	外出	外出する	週末に外出する前に、戸締まりをしてください。	외출하다	주말에 외출하기 전에 문과 창문을 잘 닫아 주세요.	đi ra ngoài	Trước khi ra ngoài cuối tuần, hãy đóng kín cửa ra vào và cửa sổ.	ออกไปข้างนอก	ก่อนออกไปข้างนอกในวันหยุดสุดสัปดาห์ กรุณาปิดประตูหน้าต่างให้ดี.	keluar	Sebelum keluar pada hujung minggu, sila tutup pintu dan tingkap dengan baik.	pergi keluar	Sebelum pergi keluar pada akhir pekan, tutuplah pintu dan jendela dengan baik.
1761:外套	外套	外套	上着; コート	寒いので、上着を着るのを忘れないでください。	외투; 겉옷	날씨가 추우니 외투 입는 것을 잊지 마세요.	áo khoác	Trời lạnh, nhớ mặc áo khoác.	เสื้อคลุม; เสื้อแจ็กเก็ต	อากาศหนาว อย่าลืมใส่เสื้อคลุม.	kot; jaket	Cuaca sejuk, ingat pakai kot.	mantel; jaket	Cuaca dingin, ingatlah memakai mantel.
1763:晚安	晚安	晚安	おやすみなさい	寝る前に、母親は子どもにおやすみと言います。	잘 자요; 안녕히 주무세요	잠자기 전에 엄마가 아이에게 잘 자라고 말합니다.	chúc ngủ ngon	Trước khi đi ngủ, mẹ nói chúc ngủ ngon với con.	ราตรีสวัสดิ์	ก่อนนอนแม่พูดราตรีสวัสดิ์กับลูก.	selamat malam; selamat tidur	Sebelum tidur, ibu mengucapkan selamat malam kepada anaknya.	selamat malam; selamat tidur	Sebelum tidur, ibu mengucapkan selamat malam kepada anaknya.
1764:晚餐	晚餐	晚餐	夕食; 晩ご飯	今夜の夕食はとても簡単です。	저녁 식사	오늘 저녁 식사는 매우 간단합니다.	bữa tối	Bữa tối hôm nay rất đơn giản.	อาหารเย็น	อาหารเย็นคืนนี้เรียบง่ายมาก.	makan malam	Makan malam malam ini sangat ringkas.	makan malam	Makan malam malam ini sangat sederhana.
1765:网购	网购	网购	ネットで買い物する	彼女はネットで服を買うのが好きです。	온라인 쇼핑하다	그녀는 온라인으로 옷을 사는 것을 좋아합니다.	mua sắm trực tuyến	Cô ấy thích mua quần áo trực tuyến.	ซื้อของออนไลน์	เธอชอบซื้อเสื้อผ้าออนไลน์.	membeli-belah dalam talian	Dia suka membeli pakaian dalam talian.	belanja online	Dia suka belanja pakaian secara online.
1767:网页	网页	网页	ウェブページ	このウェブページは開くのがとても遅いです。	웹페이지	이 웹페이지는 매우 느리게 열립니다.	trang web	Trang web này mở rất chậm.	หน้าเว็บ	หน้าเว็บนี้เปิดช้ามาก.	halaman web	Halaman web ini dibuka dengan sangat perlahan.	halaman web	Halaman web ini terbuka sangat lambat.
1768:网友	网友	网友	ネット上の友人; ネットユーザー	彼はネット上の友人と勉強方法について話し合います。	온라인 친구; 누리꾼	그는 온라인 친구들과 공부 방법을 토론합니다.	bạn trên mạng; cư dân mạng	Anh ấy thảo luận phương pháp học với bạn trên mạng.	เพื่อนออนไลน์; ชาวเน็ต	เขาพูดคุยเรื่องวิธีเรียนกับเพื่อนออนไลน์.	rakan dalam talian; pengguna internet	Dia berbincang tentang kaedah belajar dengan rakan dalam talian.	teman online; warganet	Dia berdiskusi tentang metode belajar dengan teman online.
1769:网址	网址	网址	ウェブアドレス; URL	ウェブアドレスを私に送ってください。	웹사이트 주소; URL	웹사이트 주소를 저에게 보내 주세요.	địa chỉ trang web; URL	Xin hãy gửi địa chỉ trang web cho tôi.	ที่อยู่เว็บไซต์; URL	กรุณาส่งที่อยู่เว็บไซต์ให้ฉัน.	alamat laman web; URL	Sila hantarkan alamat laman web kepada saya.	alamat situs web; URL	Tolong kirimkan alamat situs web itu kepada saya.
1772:味	味	味	味; 風味	この料理には少し辛い味があります。	맛; 풍미	이 요리는 약간 매운맛이 있습니다.	vị; hương vị	Món này có vị hơi cay.	รส; รสชาติ	อาหารจานนี้มีรสเผ็ดนิดหน่อย.	rasa; perisa	Hidangan ini ada sedikit rasa pedas.	rasa; cita rasa	Hidangan ini memiliki sedikit rasa pedas.
1774:卫生	卫生	卫生	衛生; 清潔	レストランの衛生はとても重要です。	위생; 청결	식당의 위생은 매우 중요합니다.	vệ sinh	Vệ sinh trong nhà hàng rất quan trọng.	สุขอนามัย; ความสะอาด	สุขอนามัยของร้านอาหารสำคัญมาก.	kebersihan; sanitasi	Kebersihan di restoran sangat penting.	kebersihan; sanitasi	Kebersihan di restoran sangat penting.
1782:无法	无法	无法	できない; 方法がない	雨が強すぎて、私たちは外出できません。	할 수 없다; 방법이 없다	비가 너무 많이 와서 우리는 나갈 수 없습니다.	không thể; không có cách nào	Mưa quá to nên chúng tôi không thể ra ngoài.	ไม่สามารถ; ไม่มีทาง	ฝนตกหนักเกินไป พวกเราออกไปข้างนอกไม่ได้.	tidak dapat; tiada cara	Hujan terlalu lebat, jadi kami tidak dapat keluar.	tidak dapat; tidak bisa	Hujan terlalu deras, jadi kami tidak bisa keluar.
1785:午餐	午餐	午餐	昼食; ランチ	私たちは十二時に昼食を食べます。	점심 식사	우리는 12시에 점심을 먹습니다.	bữa trưa	Chúng tôi ăn trưa lúc mười hai giờ.	อาหารกลางวัน	พวกเรากินอาหารกลางวันตอนสิบสองโมง.	makan tengah hari	Kami makan tengah hari pada pukul dua belas.	makan siang	Kami makan siang pukul dua belas.
1787:吸	吸	吸	吸う; 吸い込む	ここでたばこを吸わないでください。	빨다; 들이마시다	여기서 담배를 피우지 마세요.	hút; hít	Xin đừng hút thuốc ở đây.	สูบ; ดูด; หายใจเข้า	กรุณาอย่าสูบบุหรี่ที่นี่.	menyedut; menghisap	Tolong jangan merokok di sini.	mengisap; menghirup	Tolong jangan merokok di sini.
1788:西部	西部	西部	西の地域; 西部	中国の西部には高い山がたくさんあります。	서부	중국 서부에는 높은 산이 많습니다.	miền tây; phía tây	Miền tây Trung Quốc có nhiều núi cao.	ภาคตะวันตก; ทางตะวันตก	ทางตะวันตกของจีนมีภูเขาสูงมากมาย.	bahagian barat	Bahagian barat China mempunyai banyak gunung tinggi.	bagian barat	Bagian barat Tiongkok memiliki banyak gunung tinggi.
1791:细	细	细	細い; 細かな	このペンで書いた線はとても細いです。	가늘다; 세밀하다	이 펜으로 쓴 선은 매우 가늡니다.	mảnh; nhỏ; tỉ mỉ	Đường viết bằng cây bút này rất mảnh.	บาง; ละเอียด	เส้นที่เขียนด้วยปากกานี้บางมาก.	halus; nipis	Garisan yang ditulis dengan pen ini sangat halus.	tipis; halus	Garis yang ditulis dengan pena ini sangat tipis.
1792:细心	细心	细心	注意深い; 細やかな	彼女は仕事をする時とても注意深いです。	세심하다; 꼼꼼하다	그녀는 일을 매우 꼼꼼하게 합니다.	cẩn thận; tỉ mỉ	Cô ấy làm việc rất cẩn thận.	ละเอียดรอบคอบ	เธอทำงานอย่างละเอียดรอบคอบมาก.	teliti; berhati-hati	Dia sangat teliti dalam bekerja.	teliti; cermat	Dia sangat cermat dalam bekerja.
1793:下降	下降	下降	下がる; 低下する	気温は明日下がります。	하락하다; 내려가다	기온은 내일 내려갈 것입니다.	giảm; hạ xuống	Nhiệt độ ngày mai sẽ giảm.	ลดลง	อุณหภูมิพรุ่งนี้จะลดลง.	menurun	Suhu akan menurun esok.	menurun	Suhu besok akan menurun.
1794:鲜	鲜	鲜	新鮮な	この魚はとても新鮮です。	신선하다	이 생선은 매우 신선합니다.	tươi	Con cá này rất tươi.	สด	ปลาตัวนี้สดมาก.	segar	Ikan ini sangat segar.	segar	Ikan ini sangat segar.
1795:鲜花	鲜花	鲜花	生花; 新鮮な花	机の上に生花の花束があります。	생화; 신선한 꽃	탁자 위에 생화 한 다발이 놓여 있습니다.	hoa tươi	Trên bàn có một bó hoa tươi.	ดอกไม้สด	บนโต๊ะมีดอกไม้สดหนึ่งช่อ.	bunga segar	Ada sejambak bunga segar di atas meja.	bunga segar	Di atas meja ada seikat bunga segar.
1799:线上	线上	线上	オンライン	このコースはオンラインで学べます。	온라인	이 과정은 온라인으로 공부할 수 있습니다.	trực tuyến	Khóa học này có thể học trực tuyến.	ออนไลน์	หลักสูตรนี้สามารถเรียนออนไลน์ได้.	dalam talian	Kursus ini boleh dipelajari dalam talian.	daring; online	Kursus ini bisa dipelajari secara daring.
1800:线下	线下	线下	対面; オフライン	対面イベントは来週始まります。	오프라인; 대면	오프라인 행사는 다음 주에 시작됩니다.	trực tiếp; ngoại tuyến	Hoạt động trực tiếp bắt đầu vào tuần sau.	ออฟไลน์; แบบพบหน้า	กิจกรรมแบบพบหน้าจะเริ่มสัปดาห์หน้า.	luar talian; bersemuka	Aktiviti bersemuka bermula minggu depan.	luring; tatap muka	Kegiatan tatap muka dimulai minggu depan.
1801:现有	现有	现有	既存の; 現在ある	私たちはまず既存の設備を使います。	기존의; 현재 있는	우리는 먼저 기존 장비를 사용할 것입니다.	hiện có	Chúng tôi sẽ dùng thiết bị hiện có trước.	ที่มีอยู่ในปัจจุบัน	พวกเราจะใช้อุปกรณ์ที่มีอยู่ก่อน.	sedia ada	Kami akan menggunakan peralatan sedia ada dahulu.	yang ada; yang tersedia	Kami akan memakai peralatan yang ada terlebih dahulu.
1803:相比	相比	相比	比べる; 比較する	去年と比べて、今年はもっと忙しいです。	비교하다; 비하면	작년과 비교하면 올해가 더 바쁩니다.	so với; so sánh	So với năm ngoái, năm nay bận hơn.	เมื่อเทียบกับ; เปรียบเทียบ	เมื่อเทียบกับปีก่อน ปีนี้ยุ่งกว่า.	berbanding; membandingkan	Berbanding tahun lalu, tahun ini lebih sibuk.	dibandingkan; membandingkan	Dibandingkan tahun lalu, tahun ini lebih sibuk.
1805:相互	相互	相互	互いに; 相互に	同級生同士は互いに助け合うべきです。	서로; 상호	반 친구들은 서로 도와야 합니다.	lẫn nhau; tương hỗ	Bạn học nên giúp đỡ lẫn nhau.	ซึ่งกันและกัน	เพื่อนร่วมชั้นควรช่วยเหลือกัน.	saling; antara satu sama lain	Rakan sekelas patut saling membantu.	saling; satu sama lain	Teman sekelas seharusnya saling membantu.
1809:想法	想法	想法	考え; 意見	あなたの考えを聞きたいです。	생각; 의견	당신의 생각을 듣고 싶습니다.	ý tưởng; suy nghĩ	Tôi muốn nghe ý tưởng của bạn.	ความคิด; ความเห็น	ฉันอยากฟังความคิดของคุณ.	idea; pendapat	Saya mahu mendengar idea anda.	ide; pendapat	Saya ingin mendengar ide Anda.
1815:小组	小组	小组	小グループ; 班	私たちのグループは四人です。	소그룹; 조	우리 조에는 네 명이 있습니다.	nhóm nhỏ	Nhóm chúng tôi có bốn người.	กลุ่มย่อย	กลุ่มของเรามีสี่คน.	kumpulan kecil	Kumpulan kami mempunyai empat orang.	kelompok kecil; grup	Kelompok kami berisi empat orang.
1818:血	血	血	血; 血液	紙の上に少し血が付いています。	피; 혈액	종이 위에 피가 조금 있습니다.	máu	Trên giấy có một chút máu.	เลือด	บนกระดาษมีเลือดนิดหน่อย.	darah	Ada sedikit darah pada kertas itu.	darah	Ada sedikit darah di atas kertas.
1819:心	心	心	心; 心臓	彼女の心臓はとても速く鼓動しています。	마음; 심장	그녀의 심장이 매우 빠르게 뜁니다.	tim; lòng	Tim cô ấy đập rất nhanh.	หัวใจ; จิตใจ	หัวใจของเธอเต้นเร็วมาก.	hati; jantung	Jantungnya berdegup dengan sangat cepat.	hati; jantung	Jantungnya berdetak sangat cepat.
1826:星星	星星	星星	星	今夜の星は明るいです。	별	오늘 밤 별들이 밝습니다.	ngôi sao	Những ngôi sao tối nay rất sáng.	ดวงดาว	คืนนี้ดวงดาวสว่างมาก.	bintang	Bintang malam ini sangat terang.	bintang	Bintang malam ini sangat terang.
1828:性	性	性	性質を表す接尾辞	学習には主体性が必要です。	성; 성질 접미사	학습에는 주도성이 필요합니다.	hậu tố chỉ tính chất; tính	Việc học cần tính chủ động.	ปัจจัยบอกคุณลักษณะ; ลักษณะ	การเรียนต้องใช้ความกระตือรือร้น.	akhiran sifat; ciri	Pembelajaran memerlukan inisiatif.	akhiran sifat; sifat	Belajar membutuhkan inisiatif.
1833:熊	熊	熊	熊; クマ	動物園にはクマが一頭います。	곰	동물원에 곰 한 마리가 있습니다.	gấu	Trong sở thú có một con gấu.	หมี	ในสวนสัตว์มีหมีหนึ่งตัว.	beruang	Ada seekor beruang di zoo.	beruang	Di kebun binatang ada seekor beruang.
1834:修	修	修	修理する; 直す	技術者がエアコンを修理しています。	수리하다; 고치다	기사가 에어컨을 수리하고 있습니다.	sửa; sửa chữa	Thợ đang sửa máy điều hòa.	ซ่อม	ช่างกำลังซ่อมเครื่องปรับอากาศ.	membaiki; membetulkan	Juruteknik sedang membaiki penghawa dingin.	memperbaiki; membetulkan	Teknisi sedang memperbaiki AC.
1837:学费	学费	学费	授業料; 学費	今学期の授業料はもう払いました。	학비; 수업료	이번 학기 학비는 이미 냈습니다.	học phí	Học phí học kỳ này đã được đóng rồi.	ค่าเล่าเรียน	ค่าเล่าเรียนของภาคเรียนนี้จ่ายแล้ว.	yuran pengajian	Yuran pengajian semester ini sudah dibayar.	biaya kuliah; uang sekolah	Biaya semester ini sudah dibayar.
1838:学院	学院	学院	大学の学部; 学院	彼女は外国語学部で勉強しています。	대학; 단과대학	그녀는 외국어대학에서 공부합니다.	học viện; khoa	Cô ấy học ở học viện ngoại ngữ.	วิทยาลัย; คณะ	เธอเรียนที่วิทยาลัยภาษาต่างประเทศ.	kolej; institut	Dia belajar di kolej bahasa asing.	fakultas; institut	Dia belajar di fakultas bahasa asing.
1839:压	压	压	押さえる; 圧する	この紙を手で押さえてください。	누르다; 압박하다	손으로 이 종이를 눌러 주세요.	ấn; đè	Xin hãy dùng tay đè tờ giấy này.	กด; ทับ	กรุณาใช้มือกดกระดาษแผ่นนี้ไว้.	menekan	Sila tekan kertas ini dengan tangan.	menekan	Tolong tekan kertas ini dengan tangan.
1843:烟	烟	烟	煙; たばこ	部屋の中に煙のにおいがあります。	연기; 담배	방 안에 연기 냄새가 납니다.	khói; thuốc lá	Trong phòng có mùi khói.	ควัน; บุหรี่	ในห้องมีกลิ่นควัน.	asap; rokok	Ada bau asap di dalam bilik.	asap; rokok	Di kamar ada bau asap.
1847:研究生	研究生	研究生	大学院生	彼は大学院生です。	대학원생	그는 대학원생입니다.	học viên cao học; nghiên cứu sinh	Anh ấy là một học viên cao học.	นักศึกษาปริญญาโท; นักศึกษาบัณฑิตศึกษา	เขาเป็นนักศึกษาบัณฑิตศึกษา.	pelajar pascasiswazah	Dia seorang pelajar pascasiswazah.	mahasiswa pascasarjana	Dia adalah mahasiswa pascasarjana.
1849:演	演	演	演じる; 出演する	彼は映画の中で医者を演じています。	연기하다; 출연하다	그는 영화에서 의사를 연기합니다.	diễn; biểu diễn	Anh ấy đóng vai bác sĩ trong phim.	แสดง	เขาแสดงเป็นหมอในภาพยนตร์.	berlakon; membuat persembahan	Dia berlakon sebagai doktor dalam filem.	berakting; memerankan	Dia berperan sebagai dokter dalam film.
1850:演唱	演唱	演唱	歌う; 歌を披露する	歌手は今夜新曲を歌います。	노래하다; 공연하다	가수는 오늘 밤 신곡을 부릅니다.	biểu diễn hát; hát	Ca sĩ tối nay sẽ biểu diễn bài hát mới.	ร้องเพลง; แสดงเพลง	นักร้องจะร้องเพลงใหม่คืนนี้.	menyanyi; membuat persembahan	Penyanyi itu akan menyanyikan lagu baharu malam ini.	menyanyi; membawakan lagu	Penyanyi itu akan membawakan lagu baru malam ini.
1853:眼前	眼前	眼前	目の前; 現在	機会はすぐ目の前にあります。	눈앞; 현재	기회는 바로 눈앞에 있습니다.	trước mắt; hiện tại	Cơ hội đang ở ngay trước mắt.	ตรงหน้า; ขณะนี้	โอกาสอยู่ตรงหน้าแล้ว.	di depan mata; pada masa ini	Peluang itu ada di depan mata.	di depan mata; saat ini	Kesempatan ada di depan mata.
1863:夜晚	夜晚	夜晚	夜; 夜間	夏の夜はとても静かです。	밤; 야간	여름밤은 매우 조용합니다.	ban đêm; buổi tối	Đêm mùa hè rất yên tĩnh.	กลางคืน; ยามค่ำคืน	กลางคืนในฤดูร้อนเงียบมาก.	malam	Malam musim panas sangat sunyi.	malam	Malam musim panas sangat tenang.
1866:已	已	已	すでに	申込人数はすでに満員です。	이미	신청 인원은 이미 찼습니다.	đã	Số người đăng ký đã đầy.	แล้ว	จำนวนผู้สมัครเต็มแล้ว.	telah; sudah	Bilangan pendaftaran sudah penuh.	telah; sudah	Jumlah pendaftaran sudah penuh.
1867:以内	以内	以内	以内; その範囲内	三日以内に返信してください。	이내	사흘 이내에 답장해 주세요.	trong vòng; trong phạm vi	Xin hãy trả lời trong vòng ba ngày.	ภายใน	กรุณาตอบกลับภายในสามวัน.	dalam tempoh	Sila balas dalam tempoh tiga hari.	dalam waktu; dalam batas	Tolong balas dalam waktu tiga hari.
1869:一生	一生	一生	一生; 生涯	彼は生涯ずっと音楽を愛していました。	일생; 평생	그는 평생 음악을 사랑했습니다.	cả đời; suốt đời	Ông ấy yêu âm nhạc suốt đời.	ตลอดชีวิต	เขารักดนตรีมาตลอดชีวิต.	seumur hidup; sepanjang hayat	Dia mencintai muzik sepanjang hayatnya.	seumur hidup; sepanjang hayat	Dia mencintai musik sepanjang hidupnya.
1875:赢得	赢得	赢得	勝ち取る; 獲得する	チームは試合に勝ちました。	이기다; 얻다	팀이 경기에서 이겼습니다.	giành được; thắng	Đội bóng đã thắng trận đấu.	ชนะ; ได้รับ	ทีมชนะการแข่งขัน.	menang; memperoleh	Pasukan itu memenangi perlawanan.	menang; memperoleh	Tim itu memenangkan pertandingan.
1879:用来	用来	用来	使うための; 用いられる	このナイフは果物を切るために使います。	쓰이다; 사용되다	이 칼은 과일을 자르는 데 쓰입니다.	dùng để	Con dao này dùng để cắt trái cây.	ใช้สำหรับ	มีดเล่มนี้ใช้สำหรับหั่นผลไม้.	digunakan untuk	Pisau ini digunakan untuk memotong buah.	digunakan untuk	Pisau ini digunakan untuk memotong buah.
1880:用于	用于	用于	用いられる; 使われる	このお金は本を買うために使われます。	쓰이다; 사용되다	이 돈은 책을 사는 데 사용됩니다.	dùng cho; dùng để	Số tiền này dùng để mua sách.	ใช้สำหรับ	เงินจำนวนนี้ใช้สำหรับซื้อหนังสือ.	digunakan untuk	Wang ini digunakan untuk membeli buku.	digunakan untuk	Uang ini digunakan untuk membeli buku.
1885:油	油	油	油; オイル	鍋に油を少し入れてください。	기름	냄비에 기름을 조금 넣으세요.	dầu	Cho một ít dầu vào chảo.	น้ำมัน	ใส่น้ำมันเล็กน้อยลงในกระทะ.	minyak	Letakkan sedikit minyak di dalam kuali.	minyak	Masukkan sedikit minyak ke dalam wajan.
1887:游玩	游玩	游玩	遊びに行く; 観光する	週末、私たちは公園へ遊びに行きます。	놀러 가다; 구경하다	주말에 우리는 공원에 놀러 갑니다.	đi chơi; tham quan	Cuối tuần chúng tôi đi công viên chơi.	ไปเที่ยว; ไปเล่น	สุดสัปดาห์พวกเราจะไปเที่ยวสวนสาธารณะ.	pergi bersiar-siar; berseronok	Pada hujung minggu, kami pergi bersiar-siar di taman.	jalan-jalan; bersenang-senang	Pada akhir pekan, kami pergi bermain ke taman.
1890:友情	友情	友情	友情; 友達との絆	彼らの友情はとても深いです。	우정	그들의 우정은 매우 깊습니다.	tình bạn	Tình bạn của họ rất sâu đậm.	มิตรภาพ	มิตรภาพของพวกเขาลึกซึ้งมาก.	persahabatan	Persahabatan mereka sangat mendalam.	persahabatan	Persahabatan mereka sangat erat.
1892:有效	有效	有效	有効な; 効果がある	このチケットは今日もまだ有効です。	유효하다; 효과적이다	이 표는 오늘도 여전히 유효합니다.	có hiệu lực; hiệu quả	Vé này hôm nay vẫn còn hiệu lực.	มีผล; ใช้ได้	ตั๋วใบนี้วันนี้ยังใช้ได้อยู่.	sah; berkesan	Tiket ini masih sah hari ini.	berlaku; efektif	Tiket ini masih berlaku hari ini.
1894:有着	有着	有着	持っている; 有している	この町には長い歴史があります。	가지고 있다; 지니다	이 도시는 오랜 역사를 가지고 있습니다.	có; sở hữu	Thành phố này có lịch sử lâu đời.	มี; ครอบครอง	เมืองนี้มีประวัติศาสตร์ยาวนาน.	mempunyai; memiliki	Bandar ini mempunyai sejarah yang panjang.	memiliki; mempunyai	Kota ini memiliki sejarah yang panjang.
1903:远离	远离	远离	離れる; 近づかない	危険な区域に近づかないでください。	멀리하다; 떨어지다	위험 구역에서 멀리 떨어져 주세요.	tránh xa; rời xa	Xin hãy tránh xa khu vực nguy hiểm.	อยู่ห่างจาก	กรุณาอยู่ห่างจากพื้นที่อันตราย.	menjauhi; jauh daripada	Sila jauhi kawasan berbahaya.	menjauhi; jauh dari	Tolong jauhi area berbahaya.
1904:院长	院长	院长	院長; 学部長	院長は今日会議に参加します。	원장; 학장	원장은 오늘 회의에 참석합니다.	viện trưởng; trưởng khoa	Viện trưởng hôm nay tham gia cuộc họp.	คณบดี; ผู้อำนวยการ	คณบดีเข้าร่วมประชุมวันนี้.	dekan; pengarah	Dekan menghadiri mesyuarat hari ini.	dekan; direktur	Dekan menghadiri rapat hari ini.
1905:院子	院子	院子	庭; 中庭	庭にはたくさんの花が植えてあります。	마당; 뜰	마당에 꽃을 많이 심었습니다.	sân; sân trong	Trong sân trồng rất nhiều hoa.	ลานบ้าน; สนามในบ้าน	ในลานบ้านปลูกดอกไม้ไว้มากมาย.	halaman; laman	Banyak bunga ditanam di halaman.	halaman; pekarangan	Banyak bunga ditanam di halaman.
1906:约	约	约	約束する; 予約する	私は友達と一緒に夕食を食べる約束をしました。	약속하다; 예약하다	저는 친구와 함께 저녁을 먹기로 약속했습니다.	hẹn; đặt lịch	Tôi đã hẹn bạn cùng ăn tối.	นัด; จอง	ฉันนัดเพื่อนไปกินมื้อเย็นด้วยกัน.	membuat janji; menempah	Saya membuat janji untuk makan malam bersama rakan.	membuat janji; memesan	Saya janjian makan malam bersama teman.
1908:月饼	月饼	月饼	月餅; ムーンケーキ	中秋節には月餅を食べます。	월병	중추절에 우리는 월병을 먹습니다.	bánh Trung thu	Tết Trung thu chúng tôi ăn bánh Trung thu.	ขนมไหว้พระจันทร์	เทศกาลไหว้พระจันทร์พวกเรากินขนมไหว้พระจันทร์.	kuih bulan	Kami makan kuih bulan semasa Perayaan Pertengahan Musim Luruh.	kue bulan	Kami makan kue bulan saat Festival Pertengahan Musim Gugur.
1910:月份	月份	月份	月; 月の単位	七月はとても暑いです。	월; 달	7월은 날씨가 매우 덥습니다.	tháng	Tháng bảy thời tiết rất nóng.	เดือน	เดือนกรกฎาคมอากาศร้อนมาก.	bulan	Cuaca pada bulan Julai sangat panas.	bulan	Cuaca pada bulan Juli sangat panas.
1914:再次	再次	再次	再び; もう一度	再び北京へようこそ。	다시; 재차	베이징에 다시 오신 것을 환영합니다.	lần nữa; lại	Chào mừng bạn lại đến Bắc Kinh.	อีกครั้ง	ยินดีต้อนรับคุณสู่ปักกิ่งอีกครั้ง.	sekali lagi	Selamat datang ke Beijing sekali lagi.	sekali lagi	Selamat datang kembali di Beijing.
1915:再说	再说	再说	後で話す; 改めて言う	この件は明日また話しましょう。	나중에 말하다; 다시 말하다	이 일은 내일 다시 이야기합시다.	nói sau; bàn sau	Việc này để ngày mai nói sau nhé.	ค่อยพูดทีหลัง	เรื่องนี้พรุ่งนี้ค่อยพูดกันเถอะ.	bincang kemudian	Perkara ini kita bincangkan esok.	bicara lagi nanti	Mari kita bicarakan hal ini besok.
1917:暂停	暂停	暂停	一時停止する; 中断する	試合は大雨のため一時中断しました。	일시 중지하다; 중단하다	경기는 큰비 때문에 일시 중단되었습니다.	tạm dừng; đình chỉ	Trận đấu tạm dừng vì mưa lớn.	หยุดชั่วคราว; ระงับ	การแข่งขันหยุดชั่วคราวเพราะฝนตกหนัก.	berhenti sementara; digantung	Perlawanan dihentikan sementara kerana hujan lebat.	berhenti sementara; ditangguhkan	Pertandingan dihentikan sementara karena hujan deras.
