hsk_key	source_word	simplified	MY	example_MY	KM	example_KM	LO	example_LO	NE	example_NE
4775:剩余	剩余	剩余	ကျန်ရှိသော	ကျန်ရှိသော လက်မှတ်များ မများတော့ပါ။	ដែលនៅសល់	សំបុត្រដែលនៅសល់មិនច្រើនទេ។	ທີ່ເຫຼືອ	ປີ້ທີ່ເຫຼືອບໍ່ຫຼາຍແລ້ວ.	बाँकी रहेको	बाँकी टिकट धेरै छैनन्।
4776:诗词	诗词	诗词	ရှေးကဗျာစာပေ	အဘိုးသည် ရှေးကဗျာစာပေ ဖတ်ရသည်ကို ကြိုက်သည်။	កំណាព្យបុរាណ	លោកតាចូលចិត្តអានកំណាព្យបុរាណ។	ບົດກະວີຄລາສສິກ	ປູ່ມັກອ່ານບົດກະວີຄລາສສິກ.	शास्त्रीय कविता	हजुरबुबा शास्त्रीय कविता पढ्न मन पराउनुहुन्छ।
4777:湿度	湿度	湿度	စိုထိုင်းဆ	ယနေ့ လေထုစိုထိုင်းဆ မြင့်သည်။	សំណើម	សំណើមខ្យល់ថ្ងៃនេះខ្ពស់។	ຄວາມຊຸ່ມຊື່ນ	ຄວາມຊຸ່ມຊື່ນໃນອາກາດມື້ນີ້ສູງ.	आर्द्रता	आज हावाको आर्द्रता उच्च छ।
4778:师父	师父	师父	ဆရာ; လက်ရာကျွမ်းကျင်သူ	သူသည် ဆရာထံမှ သစ်သားလုပ်ငန်းကို သင်ယူခဲ့သည်။	គ្រូជំនាញ; អ្នកណែនាំ	គាត់បានរៀនជាងឈើពីគ្រូជំនាញរបស់គាត់។	ອາຈານຊ່າງ; ຄູຝຶກ	ລາວຮຽນວຽກຊ່າງໄມ້ຈາກອາຈານຊ່າງຂອງລາວ.	गुरु; सीप सिकाउने उस्ताद	उसले आफ्ना गुरुबाट काठको काम सिक्यो।
4779:诗歌	诗歌	诗歌	ကဗျာ	ဤကဗျာသည် အိမ်လွမ်းစိတ်ကို ဖော်ပြထားသည်။	កំណាព្យ	កំណាព្យនេះបង្ហាញពីការនឹកផ្ទះ។	ບົດກະວີ	ບົດກະວີນີ້ສະແດງຄວາມຄິດຮອດບ້ານ.	कविता	यो कविताले घरको सम्झना व्यक्त गर्छ।
4781:识	识	识	သိသည်; ခွဲခြားသိသည်	သူသည် စာလုံးအများကြီးကို မသိသေးပါ။	ស្គាល់; ដឹង	គាត់មិនស្គាល់អក្សរច្រើនទេ។	ຮູ້ຈັກ; ຈຳໄດ້	ລາວບໍ່ຮູ້ຈັກຕົວອັກສອນຫຼາຍ.	चिन्नु; जान्नु	उसले धेरै अक्षर चिन्दैन।
4789:实时	实时	实时	အချိန်နှင့်တပြေးညီ	စနစ်သည် အချက်အလက်များကို အချိန်နှင့်တပြေးညီ အပ်ဒိတ်လုပ်သည်။	ពេលវេលាពិត	ប្រព័ន្ធធ្វើបច្ចុប្បន្នភាពទិន្នន័យក្នុងពេលវេលាពិត។	ເວລາຈິງ	ລະບົບອັບເດດຂໍ້ມູນໃນເວລາຈິງ.	वास्तविक समयमा	प्रणालीले तथ्याङ्क वास्तविक समयमा अद्यावधिक गर्छ।
4790:时速	时速	时速	တစ်နာရီအမြန်နှုန်း	ဤကား၏ အမြန်နှုန်းသည် တစ်နာရီလျှင် ကီလိုမီတာတစ်ရာ ကျော်သည်။	ល្បឿនក្នុងមួយម៉ោង	ល្បឿនរថយន្តនេះលើសមួយរយគីឡូម៉ែត្រក្នុងមួយម៉ោង។	ຄວາມໄວຕໍ່ຊົ່ວໂມງ	ຄວາມໄວຂອງລົດນີ້ເກີນໜຶ່ງຮ້ອຍກິໂລແມັດຕໍ່ຊົ່ວໂມງ.	प्रति घण्टाको गति	यो कारको गति प्रति घण्टा एक सय किलोमिटरभन्दा बढी छ।
4792:食欲	食欲	食欲	စားချင်စိတ်	နေမကောင်းဖြစ်ပြီးနောက် သူသည် စားချင်စိတ် မရှိတော့ပါ။	ចំណង់អាហារ	បន្ទាប់ពីឈឺ គាត់មិនមានចំណង់អាហារទេ។	ຄວາມຢາກອາຫານ	ຫຼັງຈາກປ່ວຍ ລາວບໍ່ມີຄວາມຢາກອາຫານ.	भोक; खाने इच्छा	बिरामी भएपछि उसलाई खाने इच्छा थिएन।
4795:使劲	使劲	使劲	အားစိုက်သည်	ကျေးဇူးပြု၍ တံခါးကို အားစိုက်ပြီး တွန်းဖွင့်ပါ။	ប្រើកម្លាំង	សូមប្រើកម្លាំងរុញទ្វារឱ្យបើក។	ອອກແຮງ	ກະລຸນາອອກແຮງດັນປະຕູໃຫ້ເປີດ.	बल लगाउनु	कृपया बल लगाएर ढोका खोल्नुहोस्।
4797:适度	适度	适度	သင့်တော်သောအတိုင်းအတာ; မလွန်ကဲသော	သင့်တော်သော လေ့ကျင့်ခန်းသည် ကျန်းမာရေးအတွက် အထောက်အကူပြုသည်။	កម្រិតសមរម្យ; សមល្មម	ការហាត់ប្រាណកម្រិតសមរម្យជួយសុខភាព។	ພໍດີ; ໃນລະດັບເໝາະສົມ	ການອອກກຳລັງກາຍພໍດີຊ່ວຍສຸຂະພາບ.	उचित मात्रामा; मध्यम	मध्यम व्यायामले स्वास्थ्यमा मद्दत गर्छ।
4800:事后	事后	事后	ဖြစ်ပြီးနောက်; နောက်ပိုင်း	နောက်ပိုင်းတွင် သူသည် အကြောင်းရင်းကို ရှင်းပြခဲ့သည်။	ក្រោយហេតុការណ៍; បន្ទាប់មក	បន្ទាប់មក គាត់បានពន្យល់មូលហេតុ។	ຫຼັງເຫດການ; ພາຍຫຼັງ	ພາຍຫຼັງ ລາວໄດ້ອະທິບາຍເຫດຜົນ.	पछि; घटनापछि	पछि उसले कारण व्याख्या गर्यो।
4801:视觉	视觉	视觉	မြင်ကွင်းဆိုင်ရာ; အမြင်အာရုံ	ဤရုပ်ရှင်၏ မြင်ကွင်းအကျိုးသက်ရောက်မှုများ အလွန် ကောင်းသည်။	ចក្ខុវិស័យ; ផ្នែកមើលឃើញ	ភាពយន្តនេះមានផលប៉ះពាល់ផ្នែកមើលឃើញល្អណាស់។	ການເບິ່ງເຫັນ; ດ້ານສາຍຕາ	ຮູບເງົານີ້ມີຜົນພາບດ້ານສາຍຕາດີຫຼາຍ.	दृष्टि; दृश्यसम्बन्धी	यो चलचित्रको दृश्य प्रभाव धेरै राम्रो छ।
4809:收购	收购	收购	ဝယ်ယူပိုင်ဆိုင်သည်; သိမ်းဝယ်သည်	ဤကုမ္ပဏီသည် လုပ်ငန်းအသေးစားတစ်ခုကို ဝယ်ယူခဲ့သည်။	ទិញយក	ក្រុមហ៊ុននេះបានទិញយកអាជីវកម្មតូចមួយ។	ຊື້ກິດຈະການ; ຊື້ເອົາ	ບໍລິສັດນີ້ຊື້ກິດຈະການນ້ອຍໜຶ່ງ.	अधिग्रहण गर्नु; खरिद गर्नु	यो कम्पनीले एउटा सानो व्यवसाय अधिग्रहण गर्यो।
4810:收取	收取	收取	ကောက်ခံသည်; လက်ခံယူသည်	ကျောင်းသည် မှတ်ပုံတင်ကြေး မကောက်ခံပါ။	ប្រមូលយក; គិតថ្លៃ	សាលាមិនគិតថ្លៃចុះឈ្មោះទេ។	ເກັບເງິນ; ຮັບເອົາ	ໂຮງຮຽນບໍ່ເກັບຄ່າລົງທະບຽນ.	शुल्क लिनु; संकलन गर्नु	विद्यालयले दर्ता शुल्क लिँदैन।
4812:手臂	手臂	手臂	လက်မောင်း	သူ၏ လက်မောင်း ဒဏ်ရာရခဲ့သည်။	ដៃ	ដៃរបស់គាត់បានរងរបួស។	ແຂນ	ແຂນຂອງລາວໄດ້ຮັບບາດເຈັບ.	बाहु; पाखुरा	उसको पाखुरा घाइते भयो।
4817:受灾	受灾	受灾	ဘေးအန္တရာယ်ခံစားရသည်	ဘေးဒုက္ခရောက်သည့်ဒေသသည် ပစ္စည်းအကူအညီ လိုအပ်သည်။	រងគ្រោះដោយគ្រោះមហន្តរាយ	តំបន់រងគ្រោះត្រូវការជំនួយសម្ភារៈ។	ປະສົບໄພພິບັດ	ເຂດທີ່ປະສົບໄພຕ້ອງການສິ່ງຂອງຊ່ວຍເຫຼືອ.	विपद् प्रभावित हुनु	विपद् प्रभावित क्षेत्रमा सामग्री सहायता चाहिन्छ।
4818:输出	输出	输出	ထုတ်လွှတ်သည်; ထုတ်ပေးသည်	ကွန်ပျူတာသည် အချက်အလက်များကို ထုတ်ပေးနေသည်။	បញ្ចេញ; នាំចេញ	កុំព្យូទ័រកំពុងបញ្ចេញទិន្នន័យ។	ສົ່ງອອກ; ປ່ອຍອອກ	ຄອມພິວເຕີກຳລັງສົ່ງອອກຂໍ້ມູນ.	निर्यात गर्नु; आउटपुट गर्नु	कम्प्युटरले डाटा आउटपुट गरिरहेको छ।
4819:书画	书画	书画	လက်ရေးလှနှင့် ပန်းချီ	ပြခန်းထဲတွင် လက်ရေးလှနှင့် ပန်းချီလက်ရာများစွာ ရှိသည်။	អក្សរផ្ចង់និងគំនូរ	ក្នុងសាលពិព័រណ៍មានស្នាដៃអក្សរផ្ចង់និងគំនូរជាច្រើន។	ພູ່ກັນຈີນແລະພາບແຕ້ມ	ໃນຫ້ອງນິທັດສະການມີຜົນງານພູ່ກັນຈີນແລະພາບແຕ້ມຫຼາຍ.	सुलेखन र चित्रकला	प्रदर्शनी हलमा धेरै सुलेखन र चित्रकला छन्।
4822:输送	输送	输送	ပို့ဆောင်သည်; သယ်ပို့သည်	ပိုက်လိုင်းသည် ရွာသို့ ရေ ပို့ဆောင်သည်။	ដឹកជញ្ជូន; បញ្ជូន	បំពង់បញ្ជូនទឹកទៅភូមិ។	ຂົນສົ່ງ; ສົ່ງຜ່ານ	ທໍ່ສົ່ງນ້ຳໄປຫາບ້ານ.	ढुवानी गर्नु; पुर्याउनु	पाइपलाइनले गाउँमा पानी पुर्याउँछ।
4823:书写	书写	书写	ရေးသားသည်	ကျေးဇူးပြု၍ အဖြေများကို သေချာရေးပါ။	សរសេរ	សូមសរសេរចម្លើយដោយប្រុងប្រយ័ត្ន។	ຂຽນ	ກະລຸນາຂຽນຄຳຕອບຢ່າງລະມັດລະວັງ.	लेख्नु	कृपया उत्तरहरू ध्यान दिएर लेख्नुहोस्।
4824:属	属	属	ပိုင်ဆိုင်သည်; အမျိုးအစားဝင်သည်	ဤစာအုပ်သည် ကျောင်းပိုင် ဖြစ်သည်။	ជាកម្មសិទ្ធិរបស់; ចាត់ជាក្រុម	សៀវភៅនេះជាកម្មសិទ្ធិរបស់សាលា។	ເປັນຂອງ; ຈັດຢູ່ໃນ	ປຶ້ມນີ້ເປັນຂອງໂຮງຮຽນ.	सम्बन्धित हुनु; को हुनु	यो पुस्तक विद्यालयको हो।
4825:薯片	薯片	薯片	အာလူးကြော်ပြား	ကလေးများသည် အာလူးကြော်ပြား စားရသည်ကို ကြိုက်ကြသည်။	ដំឡូងបារាំងបន្ទះចៀន	កុមារចូលចិត្តញ៉ាំដំឡូងបារាំងបន្ទះចៀន។	ມັນຝຣັ່ງແຜ່ນທອດ	ເດັກນ້ອຍມັກກິນມັນຝຣັ່ງແຜ່ນທອດ.	आलु चिप्स	बालबालिकालाई आलु चिप्स खान मन पर्छ।
4828:数目	数目	数目	အရေအတွက်; ပမာဏ	စာရင်းသွင်းသူ အရေအတွက်သည် မနှစ်ကထက် ပိုများသည်။	ចំនួន; បរិមាណ	ចំនួនអ្នកចុះឈ្មោះខ្ពស់ជាងឆ្នាំមុន។	ຈຳນວນ; ປະລິມານ	ຈຳນວນຜູ້ລົງທະບຽນສູງກວ່າປີກາຍ.	संख्या; परिमाण	दर्ता गर्नेहरूको संख्या गत वर्षभन्दा बढी छ।
4829:数字化	数字化	数字化	ဒစ်ဂျစ်တယ်ပြောင်းလဲခြင်း	ဆေးရုံသည် ဆေးမှတ်တမ်းများကို ဒစ်ဂျစ်တယ်ပြောင်းလဲရန် တွန်းအားပေးနေသည်။	ឌីជីថលកម្ម	មន្ទីរពេទ្យកំពុងជំរុញឌីជីថលកម្មឯកសារពេទ្យ។	ການປ່ຽນເປັນດິຈິຕອນ	ໂຮງໝໍກຳລັງສົ່ງເສີມການປ່ຽນເອກະສານການແພດເປັນດິຈິຕອນ.	डिजिटलीकरण	अस्पतालले चिकित्सकीय अभिलेखको डिजिटलीकरण अघि बढाउँदैछ।
4832:率先	率先	率先	ဦးဆောင်၍ အရင်လုပ်သည်	ဤကုမ္ပဏီသည် ထုတ်ကုန်အသစ်ကို ဦးစွာ မိတ်ဆက်ခဲ့သည်။	នាំមុខ; ធ្វើមុនគេ	ក្រុមហ៊ុននេះបាននាំមុខក្នុងការចេញផលិតផលថ្មី។	ນຳໜ້າ; ເຮັດກ່ອນ	ບໍລິສັດນີ້ນຳໜ້າໃນການອອກຜະລິດຕະພັນໃໝ່.	पहिलो भएर गर्नु; अग्रसर हुनु	यो कम्पनी नयाँ उत्पादन सार्वजनिक गर्न अग्रसर भयो।
4833:水稻	水稻	水稻	စပါး	တောင်ပိုင်းတွင် စပါးကို ကျယ်ကျယ်ပြန့်ပြန့် စိုက်ပျိုးသည်။	ស្រូវ	ស្រូវត្រូវបានដាំយ៉ាងទូលំទូលាយនៅភាគខាងត្បូង។	ເຂົ້ານາ; ຂ້າວນາ	ພາກໃຕ້ປູກເຂົ້ານາຢ່າງກວ້າງຂວາງ.	धान	दक्षिणमा धान व्यापक रूपमा खेती गरिन्छ।
4834:水库	水库	水库	ရေလှောင်ကန်	ရေလှောင်ကန်၏ ရေမျက်နှာပြင် မြင့်တက်လာသည်။	អាងស្តុកទឹក	កម្ពស់ទឹកក្នុងអាងស្តុកទឹកបានកើនឡើង។	ອ່າງເກັບນ້ຳ	ລະດັບນ້ຳໃນອ່າງເກັບນ້ຳເພີ່ມຂຶ້ນ.	जलाशय	जलाशयको पानीको सतह बढेको छ।
4835:水流	水流	水流	ရေစီးကြောင်း	မိုးရွာပြီးနောက် ရေစီးကြောင်း ပိုမြန်လာသည်။	ចរន្តទឹក	បន្ទាប់ពីភ្លៀង ចរន្តទឹកបានលឿនឡើង។	ກະແສນ້ຳ	ຫຼັງຝົນຕົກ ກະແສນ້ຳໄຫຼໄວຂຶ້ນ.	पानीको बहाव	पानी परेपछि बहाव छिटो भयो।
4836:水面	水面	水面	ရေမျက်နှာပြင်	လရောင်သည် ရေမျက်နှာပြင်ပေါ်တွင် ထွန်းလင်းနေသည်။	ផ្ទៃទឹក	ពន្លឺចន្ទ្រចាំងលើផ្ទៃទឹក។	ໜ້ານ້ຳ	ແສງເດືອນສ່ອງຢູ່ເທິງໜ້ານ້ຳ.	पानीको सतह	चन्द्रकिरण पानीको सतहमा चम्किरहेको छ।
4839:思路	思路	思路	စဉ်းစားပုံလမ်းကြောင်း; အတွေးလမ်းကြောင်း	သူ၏ အတွေးလမ်းကြောင်းသည် အလွန် ရှင်းလင်းသည်။	របៀបគិត; ខ្សែគំនិត	ខ្សែគំនិតរបស់គាត់ច្បាស់ណាស់។	ແນວຄິດ; ລຳດັບຄວາມຄິດ	ແນວຄິດຂອງລາວຊັດເຈນຫຼາຍ.	सोच्ने तरिका; विचारधारा	उसको विचारधारा धेरै स्पष्ट छ।
4842:松	松	松	လျော့သော; ဖြေလျော့သည်	ဖိနပ်ကြိုး လျော့သွားသည်။	រលុង; បន្ធូរ	ខ្សែស្បែកជើងបានរលុង។	ຫຼວມ; ຜ່ອນ	ເຊືອກເກີບຫຼວມອອກ.	खुकुलो; फुकाउनु	जुत्ताको लेस खुकुलो भयो।
4844:搜集	搜集	搜集	စုဆောင်းသည်	သူမသည် အချက်အလက်ပစ္စည်းများ အများကြီး စုဆောင်းခဲ့သည်။	ប្រមូល	នាងបានប្រមូលឯកសារជាច្រើន។	ລວບລວມ	ນາງລວບລວມເອກະສານໄດ້ຫຼາຍ.	सङ्कलन गर्नु	उनले धेरै सामग्री सङ्कलन गरिन्।
4847:算了	算了	算了	ထားလိုက်ပါ; မလုပ်တော့ပါ	အချိန်နောက်ကျနေပြီ၊ ဒီနေ့အတွက် ထားလိုက်ပါ။	កុំអី; ទុកវាចោល	យប់ហើយ ទុកវាចោលសម្រាប់ថ្ងៃនេះទៅ។	ຊ່າງມັນ; ພໍແລ້ວ	ມັນສາຍແລ້ວ, ມື້ນີ້ພໍແລ້ວ.	छोडिदिऊँ; रहने देऊ	धेरै ढिलो भयो, आजलाई छोडिदिऊँ।
4848:算是	算是	算是	ဟုဆိုနိုင်သည်; သတ်မှတ်နိုင်သည်	ဤအတွေ့အကြုံကို သင်ခန်းစာတစ်ခု ဟုဆိုနိုင်သည်။	ចាត់ទុកថា; អាចរាប់ថា	បទពិសោធន៍នេះអាចចាត់ទុកថាជាមេរៀនមួយ។	ນັບວ່າ; ຖືວ່າ	ປະສົບການນີ້ນັບວ່າເປັນບົດຮຽນໜຶ່ງ.	मान्न सकिन्छ; गनिन्छ	यो अनुभवलाई पाठ मान्न सकिन्छ।
4849:虽	虽	虽	သော်လည်း	မိုးရွာနေသော်လည်း ပြိုင်ပွဲ ဆက်လက်ကျင်းပခဲ့သည်။	ទោះបីជា	ទោះបីជាមានភ្លៀង ការប្រកួតនៅតែបន្ត។	ເຖິງແມ່ນວ່າ	ເຖິງແມ່ນຝົນຕົກ ການແຂ່ງຂັນກໍຍັງດຳເນີນຕໍ່.	यद्यपि; भए पनि	वर्षा भए पनि खेल जारी रह्यो।
4850:岁数	岁数	岁数	အသက်အရွယ်	သူ၏ အသက်အရွယ် ကြီးလာသော်လည်း ကျန်းမာရေးကောင်းသည်။	អាយុ	គាត់មានអាយុកាន់តែច្រើនហើយ ប៉ុន្តែសុខភាពល្អ។	ອາຍຸ	ລາວອາຍຸຫຼາຍຂຶ້ນແລ້ວ ແຕ່ສຸຂະພາບດີ.	उमेर	उमेर बढे पनि उसको स्वास्थ्य राम्रो छ।
4853:损伤	损伤	损伤	ထိခိုက်ပျက်စီးစေသည်; ဒဏ်ရာ	မျက်နှာပြင်ကို ကြာကြာကြည့်ခြင်းသည် မျက်လုံးကို ထိခိုက်စေနိုင်သည်။	ធ្វើឱ្យខូច; របួស	មើលអេក្រង់យូរអាចធ្វើឱ្យភ្នែកខូច។	ທຳລາຍ; ບາດເຈັບ	ການເບິ່ງໜ້າຈໍດົນອາດທຳລາຍດວງຕາ.	हानि गर्नु; चोट	लामो समय पर्दा हेर्दा आँखामा हानि पुग्न सक्छ।
4858:台球	台球	台球	ဘီလီယက်ကစားနည်း	သူတို့သည် စနေ၊ တနင်္ဂနွေတွင် ဘီလီယက်ကစားရန် သွားကြသည်။	ប៊ីយ៉ា	ពួកគេទៅលេងប៊ីយ៉ានៅចុងសប្តាហ៍។	ບິນລຽດ	ພວກເຂົາໄປຫຼິ້ນບິນລຽດໃນວັນທ້າຍອາທິດ.	बिलियर्ड्स	उनीहरू सप्ताहन्तमा बिलियर्ड्स खेल्न जान्छन्।
4860:太阳能	太阳能	太阳能	နေရောင်ခြည်စွမ်းအင်	အိမ်ခေါင်မိုးပေါ်တွင် နေရောင်ခြည်စွမ်းအင်ပြားများ တပ်ဆင်ထားသည်။	ថាមពលព្រះអាទិត្យ	មានបន្ទះថាមពលព្រះអាទិត្យត្រូវបានដំឡើងលើដំបូល។	ພະລັງງານແສງຕາເວັນ	ມີແຜງພະລັງງານແສງຕາເວັນຕິດຕັ້ງຢູ່ເທິງຫຼັງຄາ.	सौर्य ऊर्जा	छानामा सौर्य प्यानल जडान गरिएको छ।
4861:谈论	谈论	谈论	ဆွေးနွေးပြောဆိုသည်	လူတိုင်း ခရီးသွားအစီအစဉ်ကို ဆွေးနွေးနေကြသည်။	ពិភាក្សា	មនុស្សគ្រប់គ្នាកំពុងពិភាក្សាអំពីផែនការធ្វើដំណើរ។	ສົນທະນາ; ພູດຄຸຍ	ທຸກຄົນກຳລັງສົນທະນາເລື່ອງແຜນເດີນທາງ.	छलफल गर्नु	सबैजना यात्रा योजनाबारे छलफल गर्दैछन्।
4866:汤圆	汤圆	汤圆	ထန်ယွမ်; ကောက်ညှင်းလုံးချို	မီးပုံးပွဲတော်တွင် ကျွန်ုပ်တို့ ထန်ယွမ် စားကြသည်။	នំថាងយាន; គ្រាប់ម្សៅអង្ករផ្អែម	នៅពិធីបុណ្យចង្កៀង យើងញ៉ាំនំថាងយាន។	ຂະໜົມບົວລອຍຈີນ	ພວກເຮົາກິນຂະໜົມບົວລອຍຈີນໃນງານບຸນໂຄມໄຟ.	टाङयुआन; चामलका गुलिया डल्ला	लालटेन पर्वमा हामी टाङयुआन खान्छौँ।
4867:糖果	糖果	糖果	သကြားလုံး	ကလေးသည် သကြားလုံးများကို သူငယ်ချင်းများနှင့် မျှဝေခဲ့သည်။	ស្ករគ្រាប់	កុមារបានចែកស្ករគ្រាប់ជាមួយមិត្តភក្តិ។	ເຂົ້າໜົມຫວານ; ລູກອົມ	ເດັກແບ່ງລູກອົມໃຫ້ໝູ່.	मिठाई; क्यान्डी	बच्चाले साथीहरूसँग मिठाई बाँड्यो।
4871:逃跑	逃跑	逃跑	ထွက်ပြေးသည်	သူခိုးသည် ရဲကိုမြင်သောအခါ ထွက်ပြေးသွားသည်။	រត់គេច	ចោរបានរត់គេចពេលឃើញប៉ូលិស។	ຫຼົບໜີ	ໂຈນຫຼົບໜີເມື່ອເຫັນຕຳຫຼວດ.	भाग्नु	चोरले प्रहरी देखेपछि भाग्यो।
4874:套餐	套餐	套餐	အတွဲလိုက်အစားအစာ; စားပွဲအစုံ	ဤအတွဲလိုက်အစားအစာတွင် သောက်စရာတစ်ခု ပါဝင်သည်။	អាហារឈុត	អាហារឈុតនេះរួមមានភេសជ្ជៈមួយ។	ຊຸດອາຫານ	ຊຸດອາຫານນີ້ລວມເຄື່ອງດື່ມໜຶ່ງຢ່າງ.	सेट खाना	यो सेट खानामा पेय पदार्थ समावेश छ।
4875:特	特	特	အထူး; အလွန်	ဤစားသောက်ဆိုင်၏ ခေါက်ဆွဲသည် အထူး အရသာရှိသည်။	ពិសេស; ខ្លាំងណាស់	មីនៅភោជនីយដ្ឋាននេះឆ្ងាញ់ពិសេស។	ໂດຍພິເສດ; ຫຼາຍ	ໝີ່ຂອງຮ້ານອາຫານນີ້ແຊບໂດຍພິເສດ.	विशेष; धेरै	यो रेस्टुरेन्टको चाउमिन विशेष स्वादिलो छ।
4877:特地	特地	特地	တမင်တကာ; အထူးတလည်	သူသည် ကျွန်ုပ်ကို လာကြိုရန် လေဆိပ်သို့ အထူးတလည် လာခဲ့သည်။	ដោយចេតនា; ជាពិសេស	គាត់បានមកព្រលានយន្តហោះជាពិសេសដើម្បីទទួលខ្ញុំ។	ໂດຍສະເພາະ; ຕັ້ງໃຈ	ລາວມາສະໜາມບິນໂດຍສະເພາະເພື່ອມາຮັບຂ້ອຍ.	विशेष रूपमा; जानाजानी	ऊ मलाई लिन विशेष रूपमा विमानस्थल आयो।
4879:特性	特性	特性	လက္ခဏာ; ဂုဏ်သတ္တိ	ဤပစ္စည်းတွင် ရေမဝင်နိုင်သော ဂုဏ်သတ္တိ ရှိသည်။	លក្ខណៈពិសេស; សម្បត្តិ	សម្ភារៈនេះមានលក្ខណៈការពារទឹក។	ຄຸນລັກສະນະ; ສົມບັດ	ວັດສະດຸນີ້ມີຄຸນລັກສະນະກັນນ້ຳ.	विशेषता; गुण	यो सामग्रीमा पानी नछिर्ने गुण छ।
4882:提取	提取	提取	ထုတ်ယူသည်; ငွေထုတ်သည်	သူသည် အစီရင်ခံစာမှ အဓိကအချက်အလက်များကို ထုတ်ယူခဲ့သည်။	ដកយក; ស្រង់ចេញ	គាត់បានស្រង់ទិន្នន័យសំខាន់ចេញពីរបាយការណ៍។	ສະກັດອອກ; ຖອນອອກ	ລາວສະກັດຂໍ້ມູນສຳຄັນອອກຈາກລາຍງານ.	निकाल्नु; झिक्नु	उसले प्रतिवेदनबाट मुख्य तथ्याङ्क निकाल्यो।
4884:体操	体操	体操	ဂျင်နာစတစ်အားကစား	သူမသည် ငယ်စဉ်ကတည်းက ဂျင်နာစတစ် လေ့ကျင့်ခဲ့သည်။	កាយសម្ព័ន្ធ	នាងបានហាត់កាយសម្ព័ន្ធតាំងពីកុមារភាព។	ກາຍະກຳ	ນາງຝຶກກາຍະກຳຕັ້ງແຕ່ເດັກ.	जिम्नास्टिक	उनले बाल्यकालदेखि जिम्नास्टिक अभ्यास गरेकी छिन्।
4887:添	添	添	ထပ်ထည့်သည်	ကျေးဇူးပြု၍ ကျွန်ုပ်အတွက် ရေအနည်းငယ် ထပ်ထည့်ပေးပါ။	បន្ថែម	សូមបន្ថែមទឹកបន្តិចឱ្យខ្ញុំ។	ເພີ່ມ	ກະລຸນາເພີ່ມນ້ຳໃຫ້ຂ້ອຍໜ້ອຍໜຶ່ງ.	थप्नु	कृपया मेरो लागि अलिकति पानी थपिदिनुहोस्।
4889:添加	添加	添加	ထည့်သွင်းသည်; ထပ်ထည့်သည်	ဆော့ဖ်ဝဲသည် လုပ်ဆောင်ချက်အသစ်များ ထည့်သွင်းခဲ့သည်။	បន្ថែម	កម្មវិធីបានបន្ថែមមុខងារថ្មីៗ។	ເພີ່ມເຕີມ	ຊອບແວເພີ່ມຟັງຊັນໃໝ່.	थप्नु; समावेश गर्नु	सफ्टवेयरले नयाँ सुविधाहरू थप्यो।
4890:天然	天然	天然	သဘာဝဖြစ်သော	ဤနေရာတွင် သဘာဝရေပူစမ်းများ ရှိသည်။	ធម្មជាតិ	នៅទីនេះមានទឹកក្តៅធម្មជាតិ។	ທຳມະຊາດ	ທີ່ນີ້ມີນ້ຳພຸຮ້ອນທຳມະຊາດ.	प्राकृतिक	यहाँ प्राकृतिक तातोपानीका मुहान छन्।
4893:天下	天下	天下	လောက; ကမ္ဘာတစ်ခွင်	လောကတွင် အလကားရသော နေ့လယ်စာ မရှိပါ။	ពិភពលោក; ទាំងអស់ក្រោមមេឃ	ក្នុងពិភពលោកនេះ មិនមានអាហារថ្ងៃត្រង់ឥតគិតថ្លៃទេ។	ໂລກ; ໃຕ້ຟ້າທັງໝົດ	ໃນໂລກນີ້ບໍ່ມີອາຫານທ່ຽງຟຣີ.	संसार; जगत	संसारमा निःशुल्क भोजन हुँदैन।
4895:田	田	田	လယ်ကွင်း	အဘိုးသည် လယ်ကွင်းထဲတွင် ဟင်းသီးဟင်းရွက် စိုက်သည်။	វាលស្រែ; ដីចម្ការ	លោកតាដាំបន្លែក្នុងវាល។	ນາ; ທົ່ງ	ປູ່ປູກຜັກຢູ່ໃນນາ.	खेत	हजुरबुबाले खेतमा तरकारी उमार्नुहुन्छ।
4898:跳水	跳水	跳水	ရေငုပ်ခုန်အားကစား	တရုတ်အသင်းသည် ရေငုပ်ခုန်ပြိုင်ပွဲများတွင် အားကောင်းသည်။	លោតទឹកកីឡា	ក្រុមចិនខ្លាំងក្នុងវិញ្ញាសាលោតទឹក។	ກິລາໂດດນ້ຳ	ທີມຈີນແຂງແຮງໃນລາຍການກິລາໂດດນ້ຳ.	डाइभिङ	चिनियाँ टोली डाइभिङ प्रतियोगितामा बलियो छ।
4899:贴近	贴近	贴近	နီးကပ်သည်; ဆက်စပ်မှုရှိသည်	ဤရုပ်ရှင်သည် တကယ့်ဘဝနှင့် အလွန် နီးကပ်သည်။	ជិតស្និទ្ធនឹង; ខិតជិត	ភាពយន្តនេះជិតស្និទ្ធនឹងជីវិតពិតណាស់។	ໃກ້ຊິດກັບ; ໃກ້ຄຽງ	ຮູບເງົານີ້ໃກ້ຊິດກັບຊີວິດຈິງຫຼາຍ.	नजिक हुनु; मिल्दोजुल्दो हुनु	यो चलचित्र वास्तविक जीवनसँग धेरै नजिक छ।
