hsk_key	source_word	simplified	PT-BR	example_PT-BR	ES-419	example_ES-419
4858:台球	台球	台球	bilhar; sinuca	Eles vão jogar sinuca nos fins de semana.	billar	Los fines de semana van a jugar billar.
4860:太阳能	太阳能	太阳能	energia solar	Painéis de energia solar foram instalados no telhado.	energía solar	Se instalaron paneles de energía solar en el techo.
4861:谈论	谈论	谈论	discutir; conversar sobre	Todos estão conversando sobre o plano de viagem.	hablar de; discutir	Todos están hablando del plan de viaje.
4866:汤圆	汤圆	汤圆	tangyuan; bolinhas de arroz glutinoso	No Festival das Lanternas, comemos tangyuan.	tangyuan; bolitas de arroz glutinoso	En el Festival de los Faroles comemos tangyuan.
4867:糖果	糖果	糖果	doce; bala	A criança dividiu os doces com os amigos.	dulce; caramelo	El niño compartió los dulces con sus amigos.
4871:逃跑	逃跑	逃跑	fugir	O ladrão fugiu ao ver a polícia.	huir; escapar	El ladrón huyó al ver a la policía.
4874:套餐	套餐	套餐	combo; refeição combinada	Este combo inclui uma bebida.	menú fijo; combo	Este combo incluye una bebida.
4875:特	特	特	especialmente; muito	O macarrão desta loja é muito gostoso.	especialmente; muy	Los fideos de esta tienda son especialmente sabrosos.
4877:特地	特地	特地	especialmente; de propósito	Ele veio especialmente ao aeroporto para me buscar.	especialmente; a propósito	Vino especialmente al aeropuerto a recogerme.
4879:特性	特性	特性	característica; propriedade	Este material tem propriedade impermeável.	característica; propiedad	Este material tiene propiedades impermeables.
4882:提取	提取	提取	extrair; sacar	Ele extraiu dados importantes do relatório.	extraer; retirar	Extrajo datos clave del informe.
4884:体操	体操	体操	ginástica	Ela pratica ginástica desde pequena.	gimnasia	Practica gimnasia desde pequeña.
4887:添	添	添	acrescentar; adicionar	Acrescente um pouco de água para mim, por favor.	añadir; agregar	Por favor, agrégame un poco de agua.
4889:添加	添加	添加	adicionar	O software adicionou novos recursos.	añadir; agregar	El software agregó nuevas funciones.
4890:天然	天然	天然	natural; da natureza	Aqui há fontes termais naturais.	natural; de la naturaleza	Aquí hay aguas termales naturales.
4893:天下	天下	天下	mundo; tudo sob o céu	Não existe almoço grátis no mundo.	mundo; todo bajo el cielo	No hay almuerzo gratis en el mundo.
4895:田	田	田	campo; terreno agrícola	O avô cultiva verduras no campo.	campo; terreno agrícola	El abuelo cultiva verduras en el campo.
4898:跳水	跳水	跳水	saltos ornamentais; mergulho	A equipe chinesa é forte nos eventos de saltos ornamentais.	clavados; saltos ornamentales	El equipo chino es fuerte en las pruebas de clavados.
4899:贴近	贴近	贴近	aproximar-se de; estar perto de	Este filme é muito próximo da vida real.	acercarse a; estar cerca de	Esta película está muy cerca de la vida real.
4900:听话	听话	听话	obediente	Esta criança é muito obediente.	obediente	Este niño es muy obediente.
4901:听觉	听觉	听觉	audição	Perda auditiva pode afetar a comunicação.	audición	El daño auditivo puede afectar la comunicación.
4902:听取	听取	听取	ouvir; escutar	O líder ouviu atentamente as opiniões de todos.	escuchar; tomar en cuenta	El líder escuchó atentamente las opiniones de todos.
4903:通道	通道	通道	passagem; canal	Mantenha a passagem de segurança livre, por favor.	pasillo; canal	Por favor, mantén libre el pasillo de seguridad.
4904:通风	通风	通风	ventilar	O quarto precisa ser ventilado com frequência.	ventilar	La habitación necesita ventilarse con frecuencia.
4905:通话	通话	通话	falar por telefone	Eles falam por telefone todas as noites.	hablar por teléfono	Hablan por teléfono todas las noches.
4906:通信	通信	通信	comunicação; telecomunicações	Satélites podem ser usados para comunicação.	comunicación; telecomunicaciones	Los satélites pueden usarse para comunicación.
4910:同伴	同伴	同伴	companheiro; colega	Ele concluiu a tarefa junto com o companheiro.	compañero; acompañante	Completó la tarea junto con su compañero.
4911:同行	同行	同行	colega de profissão; do mesmo ramo	Eles são do mesmo ramo e trocam experiências com frequência.	colega del mismo oficio; mismo sector	Son del mismo sector y a menudo intercambian experiencias.
4913:同类	同类	同类	mesmo tipo; similar	Produtos similares têm preços muito diferentes.	del mismo tipo; similar	Los productos similares tienen precios muy diferentes.
4914:铜牌	铜牌	铜牌	medalha de bronze	Ele ganhou uma medalha de bronze na competição.	medalla de bronce	Ganó una medalla de bronce en la competencia.
4917:偷偷	偷偷	偷偷	secretamente; escondido	Ele colocou o presente na mesa escondido.	secretamente; a escondidas	Puso el regalo sobre la mesa a escondidas.
4918:头脑	头脑	头脑	mente; cabeça	Ele tem a mente calma.	mente; cabeza	Tiene la mente tranquila.
4922:透	透	透	através; completamente	Esta roupa ficou completamente encharcada pela chuva.	a través; completamente	Esta prenda quedó completamente empapada por la lluvia.
4923:透过	透过	透过	atravessar; passar por	A luz do sol entrou através da cortina.	pasar a través de; mirar por	La luz del sol entró a través de la cortina.
4926:突发	突发	突发	inesperado; súbito	O acidente ocorreu de repente, e todos evacuaram imediatamente.	repentino; inesperado	El accidente ocurrió de repente y todos evacuaron de inmediato.
4929:图表	图表	图表	gráfico; tabela	O relatório traz gráficos claros.	gráfico; tabla	El informe incluye gráficos claros.
4932:图像	图像	图像	imagem	A imagem na tela está muito nítida.	imagen	La imagen en la pantalla es muy clara.
4941:推行	推行	推行	implementar; promover	O governo está implementando a separação do lixo.	implementar; poner en marcha	El gobierno está implementando la separación de residuos.
4942:退税	退税	退税	restituição de imposto; reembolso de imposto	Os turistas podem solicitar a restituição de impostos no aeroporto.	devolución de impuestos	Los turistas pueden tramitar la devolución de impuestos en el aeropuerto.
4943:吞	吞	吞	engolir	Ele engoliu o comprimido.	tragar	Tragó la pastilla.
4944:拖	拖	拖	arrastar; adiar	Ele arrastou a mala para dentro do hotel.	arrastrar; retrasar	Arrastró la maleta hasta entrar al hotel.
4947:挖	挖	挖	cavar	Os trabalhadores cavaram uma vala à beira da estrada.	cavar	Los trabajadores cavaron una zanja junto a la carretera.
4954:外科	外科	外科	cirurgia; setor de cirurgia	Ele trabalha no setor de cirurgia do hospital.	cirugía; departamento de cirugía	Trabaja en el departamento de cirugía del hospital.
4955:外来	外来	外来	externo; vindo de fora	Visitantes de fora trazem renda para a cidade pequena.	externo; de fuera	Los visitantes de fuera traen ingresos al pueblo.
4956:外甥	外甥	外甥	sobrinho; filho da irmã	Meu sobrinho começou o ensino fundamental este ano.	sobrino; hijo de la hermana	Mi sobrino empezó la primaria este año.
4957:弯曲	弯曲	弯曲	curvo; sinuoso	Este caminho pequeno é muito sinuoso.	curvo; sinuoso	Este camino pequeño es muy sinuoso.
4959:万物	万物	万物	todas as coisas; todos os seres	A primavera chegou, e tudo volta a brotar.	todas las cosas; todos los seres	Llegó la primavera y todo vuelve a brotar.
4961:网	网	网	rede; malha	O pescador recolheu a rede.	red; malla	El pescador recogió la red.
4962:往后	往后	往后	daqui em diante; depois	Daqui em diante, precisamos ter mais cuidado.	de ahora en adelante; después	De ahora en adelante, debemos tener más cuidado.
4963:往来	往来	往来	manter contato; ir e vir	As duas empresas mantêm contato há muitos anos.	mantener contacto; ir y venir	Las dos empresas mantienen contacto desde hace años.
4964:往年	往年	往年	anos anteriores	Em anos anteriores, o inverno aqui era muito frio.	años anteriores	En años anteriores, el invierno aquí era muy frío.
4965:望	望	望	olhar; esperar	Ele ficou junto à janela olhando para longe.	mirar; esperar	Se quedó junto a la ventana mirando a lo lejos.
4967:微小	微小	微小	minúsculo; muito pequeno	Essa mudança minúscula é muito importante.	mínimo; muy pequeño	Este cambio mínimo es muy importante.
4968:违规	违规	违规	infringir regras; irregular	O motorista foi multado por estacionar irregularmente.	violar reglas; infringir normas	El conductor recibió una multa por estacionarse infringiendo las normas.
4971:围棋	围棋	围棋	jogo de go; weiqi	Ele estuda go toda semana.	juego de go; weiqi	Estudia go todas las semanas.
4974:为止	为止	为止	até; até o fim de	O evento vai até as cinco da tarde.	hasta; hasta el momento de	La actividad dura hasta las cinco de la tarde.
4977:未	未	未	ainda não	O problema ainda não foi resolvido.	aún no	El problema aún no se ha resuelto.
4979:未成年人	未成年人	未成年人	menor de idade	Menores de idade precisam da proteção dos responsáveis.	menor de edad	Los menores de edad necesitan protección de sus tutores.
4980:为此	为此	为此	por isso; por esse motivo	Por esse motivo, criamos um novo plano.	por eso; por este motivo	Por este motivo, hicimos un nuevo plan.
4981:为何	为何	为何	por que	Por que você está com tanta pressa?	por qué	¿Por qué tienes tanta prisa?
4982:味觉	味觉	味觉	paladar; sentido do gosto	Um resfriado pode afetar o paladar.	sentido del gusto; gusto	Un resfriado puede afectar el sentido del gusto.
4986:文档	文档	文档	documento; arquivo de texto	Por favor, envie o documento para mim.	documento; archivo	Por favor, envíame el documento.
4988:文科	文科	文科	humanidades; área de humanas	Ela estudou humanidades na universidade.	humanidades; letras	Estudió humanidades en la universidad.
4990:闻名	闻名	闻名	ser conhecido; ser famoso	Esta cidade é conhecida pela comida.	ser conocido; ser famoso	Esta ciudad es conocida por su comida.
4994:乌龟	乌龟	乌龟	tartaruga	Há uma tartaruga no lago.	tortuga	Hay una tortuga en el estanque.
4995:污水	污水	污水	esgoto; águas residuais	As fábricas não devem despejar águas residuais sem controle.	aguas residuales; desagüe	Las fábricas no deben verter aguas residuales sin control.
4997:无疑	无疑	无疑	sem dúvida	Essa decisão sem dúvida é correta.	sin duda	Esta decisión sin duda es correcta.
4999:误	误	误	perder; atrasar por engano	Por favor, não perca o trem.	perder; retrasar por error	Por favor, no pierdas el tren.
