hsk_key	source_word	simplified	TE	example_TE	KN	example_KN
3202:问卷	问卷	问卷	ప్రశ్నావళి	దయచేసి ఈ ప్రశ్నావళిని పూరించండి.	ಪ್ರಶ್ನಾವಳಿ	ದಯವಿಟ್ಟು ಈ ಪ್ರಶ್ನಾವಳಿಯನ್ನು ಭರ್ತಿ ಮಾಡಿ.
3203:握	握	握	పట్టుకోవడం; గట్టిగా పట్టడం	అతను స్నేహితుడి చేతిని గట్టిగా పట్టుకున్నాడు.	ಹಿಡಿಯುವುದು; ಬಿಗಿಯಾಗಿ ಹಿಡಿಯುವುದು	ಅವನು ಸ್ನೇಹಿತನ ಕೈಯನ್ನು ಬಿಗಿಯಾಗಿ ಹಿಡಿದನು.
3206:无关	无关	无关	సంబంధం లేని	ఈ విషయం అతనితో సంబంధం లేదు.	ಸಂಬಂಧವಿಲ್ಲದ	ಈ ವಿಷಯಕ್ಕೆ ಅವನೊಂದಿಗೆ ಸಂಬಂಧವಿಲ್ಲ.
3209:无限	无限	无限	అపరిమితమైన; అనంతమైన	యువకుల వద్ద అపరిమిత అవకాశాలు ఉన్నాయి.	ಅಪಾರ; ಅನಂತ	ಯುವಕರಿಗೆ ಅಪಾರ ಸಾಧ್ಯತೆಗಳಿವೆ.
3210:无效	无效	无效	చెల్లని; ప్రభావం లేని	ఈ టికెట్ ఇప్పటికే చెల్లదు.	ಅಮಾನ್ಯ; ಫಲಕಾರಿಯಲ್ಲದ	ಈ ಟಿಕೆಟ್ ಈಗಾಗಲೇ ಅಮಾನ್ಯವಾಗಿದೆ.
3213:舞台	舞台	舞台	వేదిక; రంగస్థలం	నటులు వేదికపైకి నడిచారు.	ವೇದಿಕೆ; ರಂಗಭೂಮಿ	ನಟರು ವೇದಿಕೆಗೆ ನಡೆದು ಬಂದರು.
3214:五颜六色	五颜六色	五颜六色	బహురంగుల; రంగురంగుల	తోట మొత్తం రంగురంగుల పూలతో నిండింది.	ಬಣ್ಣಬಣ್ಣದ	ತೋಟ ಬಣ್ಣಬಣ್ಣದ ಹೂಗಳಿಂದ ತುಂಬಿದೆ.
3216:物价	物价	物价	వస్తువుల ధరలు; జీవన వ్యయం	ఇటీవల ధరలు చాలా వేగంగా పెరుగుతున్నాయి.	ವಸ್ತುಗಳ ಬೆಲೆ; ಜೀವನ ವೆಚ್ಚ	ಇತ್ತೀಚೆಗೆ ವಸ್ತುಗಳ ಬೆಲೆಗಳು ಬೇಗ ಏರುತ್ತಿವೆ.
3218:物品	物品	物品	వస్తువు; సరుకు	విలువైన వస్తువులను దయచేసి మీతోనే తీసుకెళ్లండి.	ವಸ್ತು; ಸರಕು	ಮೌಲ್ಯವಾದ ವಸ್ತುಗಳನ್ನು ದಯವಿಟ್ಟು ನಿಮ್ಮೊಂದಿಗೆ ಇಟ್ಟುಕೊಳ್ಳಿ.
3221:西餐	西餐	西餐	పాశ్చాత్య భోజనం	ఈ రెస్టారెంట్ ప్రధానంగా పాశ్చాత్య భోజనం అందిస్తుంది.	ಪಾಶ್ಚಾತ್ಯ ಆಹಾರ	ಈ ಊಟದ ಮನೆ ಮುಖ್ಯವಾಗಿ ಪಾಶ್ಚಾತ್ಯ ಆಹಾರ ನೀಡುತ್ತದೆ.
3222:吸管	吸管	吸管	స్ట్రా; పానీయ గొట్టం	దయచేసి నాకు ఒక స్ట్రా ఇవ్వండి.	ಸ್ಟ್ರಾ; ಕುಡಿಯುವ ಕೊಳವೆ	ದಯವಿಟ್ಟು ನನಗೆ ಒಂದು ಸ್ಟ್ರಾ ಕೊಡಿ.
3224:西装	西装	西装	సూట్	అతను నల్ల సూట్ వేసుకుని సమావేశానికి హాజరయ్యాడు.	ಸೂಟ್	ಅವನು ಕಪ್ಪು ಸೂಟ್ ಧರಿಸಿ ಸಭೆಗೆ ಹಾಜರಾದನು.
3225:戏	戏	戏	నాటకం	ఈ నాటకం చాలా ఆసక్తికరంగా ఉంది.	ನಾಟಕ	ಈ ನಾಟಕ ತುಂಬ ಆಸಕ್ತಿದಾಯಕವಾಗಿದೆ.
3231:先后	先后	先后	వరుసగా; క్రమంగా	ముగ్గురు అతిథులు వరుసగా వేదికపైకి వెళ్లి మాట్లాడారు.	ಕ್ರಮವಾಗಿ; ಒಂದರ ನಂತರ ಒಂದು	ಮೂರು ಅತಿಥಿಗಳು ಕ್ರಮವಾಗಿ ವೇದಿಕೆಗೆ ಹೋಗಿ ಮಾತನಾಡಿದರು.
3233:闲	闲	闲	ఖాళీగా; తీరికగా	వారాంతంలో అతనికి కొంచెం ఎక్కువ తీరిక ఉంటుంది.	ಖಾಲಿ; ವಿರಾಮದಲ್ಲಿರುವ	ವಾರಾಂತ್ಯದಲ್ಲಿ ಅವನು ಸ್ವಲ್ಪ ಹೆಚ್ಚು ಖಾಲಿಯಾಗಿರುತ್ತಾನೆ.
3240:现代化	现代化	现代化	ఆధునీకరణ; ఆధునికీకరించడం	ఈ నగరం ఆధునీకరణ నిర్మాణాన్ని వేగవంతం చేస్తోంది.	ಆಧುನೀಕರಣ; ಆಧುನಿಕಗೊಳಿಸುವುದು	ಈ ನಗರ ಆಧುನೀಕರಣ ನಿರ್ಮಾಣವನ್ನು ವೇಗಗೊಳಿಸುತ್ತಿದೆ.
3241:线路	线路	线路	మార్గం; లైన్	ఈ బస్ మార్గం పాఠశాల గుండా వెళ్తుంది.	ಮಾರ್ಗ; ಲೈನ್	ಈ ಬಸ್ ಮಾರ್ಗ ಶಾಲೆಯ ಮೂಲಕ ಹೋಗುತ್ತದೆ.
3246:乡	乡	乡	గ్రామీణ ప్రాంతం; మండల పట్టణం	అతను చిన్నప్పటి నుంచి గ్రామంలో పెరిగాడు.	ಹಳ್ಳಿ ಪ್ರದೇಶ; ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಪ್ರದೇಶ	ಅವನು ಬಾಲ್ಯದಿಂದ ಹಳ್ಳಿಯಲ್ಲಿ ಬೆಳೆದನು.
3248:乡村	乡村	乡村	గ్రామం; పల్లెప్రాంతం	పల్లెప్రాంతంలోని గాలి చాలా తాజాగా ఉంటుంది.	ಹಳ್ಳಿ; ಗ್ರಾಮೀಣ ಪ್ರದೇಶ	ಹಳ್ಳಿಯ ಗಾಳಿ ತುಂಬ ತಾಜಾ.
3254:响声	响声	响声	శబ్దం	తలుపు బయట నుంచి విచిత్రమైన శబ్దం వచ్చింది.	ಶಬ್ದ; ಧ್ವನಿ	ಬಾಗಿಲಿನ ಹೊರಗಿನಿಂದ ವಿಚಿತ್ರ ಶಬ್ದ ಕೇಳಿಸಿತು.
3257:相册	相册	相册	ఫోటో ఆల్బమ్	ఆమె ప్రయాణ ఫోటోలను ఆల్బమ్‌లో పెట్టింది.	ಛಾಯಾಚಿತ್ರ ಆಲ್ಬಮ್	ಅವಳು ಪ್ರವಾಸದ ಚಿತ್ರಗಳನ್ನು ಆಲ್ಬಮ್‌ಗೆ ಹಾಕಿದಳು.
3260:向上	向上	向上	పైకి	పిల్లవాడు బెలూన్‌ను పైకి ఎత్తాడు.	ಮೇಲಕ್ಕೆ	ಮಗು ಬಲೂನ್ ಅನ್ನು ಮೇಲಕ್ಕೆ ಎತ್ತಿತು.
3263:消费者	消费者	消费者	వినియోగదారు	వినియోగదారులకు ఉత్పత్తి సమాచారాన్ని తెలుసుకునే హక్కు ఉంది.	ಗ್ರಾಹಕ	ಗ್ರಾಹಕರಿಗೆ ಉತ್ಪನ್ನ ಮಾಹಿತಿಯನ್ನು ತಿಳಿಯುವ ಹಕ್ಕಿದೆ.
3266:销量	销量	销量	అమ్మకాల పరిమాణం	కొత్త ఉత్పత్తి అమ్మకాల పరిమాణం అంచనాలను మించింది.	ಮಾರಾಟ ಪ್ರಮಾಣ	ಹೊಸ ಉತ್ಪನ್ನದ ಮಾರಾಟ ಪ್ರಮಾಣ ನಿರೀಕ್ಷೆಯನ್ನು ಮೀರಿತು.
3270:小型	小型	小型	చిన్న పరిమాణం గల	ఇది ఒక చిన్న కాఫీ దుకాణం.	ಸಣ್ಣ ಗಾತ್ರದ	ಇದು ಒಂದು ಸಣ್ಣ ಕಾಫಿ ಅಂಗಡಿ.
3271:小于	小于	小于	కంటే తక్కువ	రెండు ఐదుకంటే తక్కువ.	ಕಿಂತ ಕಡಿಮೆ	ಎರಡು ಐದಿಗಿಂತ ಕಡಿಮೆ.
3279:新人	新人	新人	కొత్త వ్యక్తి; కొత్తగా చేరినవాడు	కంపెనీ కొత్తవారికి శిక్షణ ఏర్పాటు చేసింది.	ಹೊಸಬ; ಹೊಸದಾಗಿ ಸೇರಿದವನು	ಕಂಪನಿ ಹೊಸಬರಿಗಾಗಿ ತರಬೇತಿ ವ್ಯವಸ್ಥೆ ಮಾಡಿತು.
3282:新型	新型	新型	కొత్త రకం	ఇది పర్యావరణానికి అనుకూలమైన కొత్త రకం పదార్థం.	ಹೊಸ ಪ್ರಕಾರ	ಇದು ಪರಿಸರ ಸ್ನೇಹಿ ಹೊಸ ಪ್ರಕಾರದ ವಸ್ತು.
3285:信用	信用	信用	క్రెడిట్; నమ్మకం	రుణాలకు మంచి క్రెడిట్ చాలా ముఖ్యమైనది.	ಕ್ರೆಡಿಟ್; ನಂಬಿಕೆ	ಸಾಲಗಳಿಗೆ ಉತ್ತಮ ಕ್ರೆಡಿಟ್ ಬಹಳ ಮುಖ್ಯ.
3286:行程	行程	行程	ప్రయాణ ప్రణాళిక; ప్రయాణం	గైడ్ రేపటి ప్రయాణ ప్రణాళికను అందరికీ పంపించాడు.	ಪ್ರಯಾಣ ಯೋಜನೆ; ಪ್ರಯಾಣ	ಮಾರ್ಗದರ್ಶಕನು ನಾಳೆಯ ಪ್ರಯಾಣ ಯೋಜನೆಯನ್ನು ಎಲ್ಲರಿಗೂ ಕಳುಹಿಸಿದನು.
3293:行驶	行驶	行驶	వాహనం ప్రయాణించడం; నడపడం	వాహనం హైవేపై ప్రయాణిస్తోంది.	ಚಲಿಸುವುದು; ವಾಹನ ಓಡಿಸುವುದು	ವಾಹನ ಹೆದ್ದಾರಿಯಲ್ಲಿ ಚಲಿಸುತ್ತಿದೆ.
3297:行走	行走	行走	నడవడం; కాలినడకన కదలడం	వర్షపు రోజున నేలపై నడిచేటప్పుడు జాగ్రత్తగా ఉండాలి.	ನಡೆಯುವುದು; ಕಾಲ್ನಡಿಗೆಯಲ್ಲಿ ಸಾಗುವುದು	ಮಳೆ ದಿನದಲ್ಲಿ ನೆಲದ ಮೇಲೆ ನಡೆಯುವಾಗ ಜಾಗ್ರತೆ ಇರಬೇಕು.
3303:需	需	需	అవసరం కావడం	ఈ విషయంపై మరింత చర్చ అవసరం.	ಅಗತ್ಯವಿರುವುದು	ಈ ವಿಷಯಕ್ಕೆ ಇನ್ನಷ್ಟು ಚರ್ಚೆ ಅಗತ್ಯ.
3309:学分	学分	学分	అకాడమిక్ క్రెడిట్	ఈ కోర్సుకు మూడు క్రెడిట్లు ఉన్నాయి.	ಶೈಕ್ಷಣಿಕ ಕ್ರೆಡಿಟ್	ಈ ಪಠ್ಯಕ್ರಮಕ್ಕೆ ಮೂರು ಕ್ರೆಡಿಟ್‌ಗಳಿವೆ.
3310:学科	学科	学科	విద్యా విషయం; శాస్త్ర శాఖ	వైద్యం ఒక ముఖ్యమైన విద్యా శాఖ.	ಶೈಕ್ಷಣಿಕ ವಿಷಯ; ಶಾಸ್ತ್ರ	ವೈದ್ಯಶಾಸ್ತ್ರ ಒಂದು ಪ್ರಮುಖ ಶಾಸ್ತ್ರ.
3312:学年	学年	学年	విద్యా సంవత్సరం	కొత్త విద్యా సంవత్సరం సెప్టెంబర్‌లో ప్రారంభమవుతుంది.	ಶೈಕ್ಷಣಿಕ ವರ್ಷ	ಹೊಸ ಶೈಕ್ಷಣಿಕ ವರ್ಷ ಸೆಪ್ಟೆಂಬರ್‌ನಲ್ಲಿ ಆರಂಭವಾಗುತ್ತದೆ.
3314:学者	学者	学者	పండితుడు; పరిశోధకుడు	ఈ పండితుడు చైనా చరిత్రను పరిశోధిస్తాడు.	ಪಂಡಿತ; ಸಂಶೋಧಕ	ಈ ಪಂಡಿತ ಚೀನಾದ ಇತಿಹಾಸವನ್ನು ಅಧ್ಯಯನ ಮಾಡುತ್ತಾನೆ.
3315:雪糕	雪糕	雪糕	ఐస్‌క్రీం బార్	వేసవిలో పిల్లలు ఐస్‌క్రీం బార్ తినడం ఇష్టపడతారు.	ಐಸ್‌ಕ್ರೀಂ ಕಡ್ಡಿ	ಬೇಸಿಗೆಯಲ್ಲಿ ಮಕ್ಕಳು ಐಸ್‌ಕ್ರೀಂ ಕಡ್ಡಿ ತಿನ್ನಲು ಇಷ್ಟಪಡುತ್ತಾರೆ.
3323:鸭子	鸭子	鸭子	బాతు	సరస్సులో కొన్ని బాతులు ఈదుతున్నాయి.	ಬಾತುಕೋಳಿ	ಸರೋವರದಲ್ಲಿ ಕೆಲವು ಬಾತುಕೋಳಿಗಳು ಈಜುತ್ತಿವೆ.
3325:沿	沿	沿	వెంట; పొడవునా	మేము నది ఒడ్డున నెమ్మదిగా నడిచాం.	ಉದ್ದಕ್ಕೂ; ಜೊತೆಗೆ	ನಾವು ನದಿಯ ದಡದ ಉದ್ದಕ್ಕೂ ನಿಧಾನವಾಗಿ ನಡೆದೇವೆ.
3327:研发	研发	研发	పరిశోధించి అభివృద్ధి చేయడం	కంపెనీ కొత్త రకం రోబోను అభివృద్ధి చేస్తోంది.	ಸಂಶೋಧಿಸಿ ಅಭಿವೃದ್ಧಿಪಡಿಸುವುದು	ಕಂಪನಿ ಹೊಸ ಪ್ರಕಾರದ ರೋಬೋವನ್ನು ಅಭಿವೃದ್ಧಿಪಡಿಸುತ್ತಿದೆ.
3329:研制	研制	研制	పరిశోధించి తయారు చేయడం	పరిశోధనా బృందం కొత్త ఔషధాన్ని అభివృద్ధి చేసింది.	ಸಂಶೋಧಿಸಿ ತಯಾರಿಸುವುದು	ಸಂಶೋಧನಾ ತಂಡ ಹೊಸ ಔಷಧಿಯನ್ನು ಅಭಿವೃದ್ಧಿಪಡಿಸಿತು.
3330:眼	眼	眼	కన్ను	గాలి చాలా బలంగా ఉండడంతో అతను కళ్లను చిన్నగా మూసుకున్నాడు.	ಕಣ್ಣು	ಗಾಳಿ ತುಂಬ ಜೋರಾಗಿದ್ದರಿಂದ ಅವನು ಕಣ್ಣು ಮಿಟುಕಿಸಿದನು.
3332:眼泪	眼泪	眼泪	కన్నీళ్లు	ఆమె అంతగా కదిలిపోయి కన్నీళ్లు పెట్టుకుంది.	ಕಣ್ಣೀರು	ಅವಳು ಭಾವುಕರಾಗಿ ಕಣ್ಣೀರು ಹಾಕಿದಳು.
3339:要不是	要不是	要不是	అలా కాకపోయి ఉంటే; లేకపోతే	నువ్వు గుర్తు చేయకపోతే నేను సమావేశాన్ని దాదాపు మరిచిపోయేవాడిని.	ಇಲ್ಲದಿದ್ದರೆ; ಆಗಿರದಿದ್ದರೆ	ನೀನು ನೆನಪಿಸದಿದ್ದರೆ ನಾನು ಸಭೆಯನ್ನು ಬಹುತೇಕ ಮರೆತಿದ್ದೆ.
3340:药品	药品	药品	ఔషధం; ఔషధ ఉత్పత్తి	ఔషధాలను సూచనల ప్రకారం ఉపయోగించాలి.	ಔಷಧ; ಔಷಧ ಉತ್ಪನ್ನ	ಔಷಧಿಗಳನ್ನು ಸೂಚನೆಯಂತೆ ಬಳಸಬೇಕು.
3341:药物	药物	药物	మందు; ఔషధం	ఈ మందును ఖాళీ కడుపుతో తీసుకోకూడదు.	ಔಷಧಿ; ಔಷಧ	ಈ ಔಷಧಿಯನ್ನು ಖಾಲಿ ಹೊಟ್ಟೆಯಲ್ಲಿ ತೆಗೆದುಕೊಳ್ಳಬಾರದು.
3342:夜间	夜间	夜间	రాత్రి సమయంలో	రాత్రి సమయంలో డ్రైవ్ చేసేటప్పుడు ప్రత్యేకంగా జాగ్రత్తగా ఉండాలి.	ರಾತ್ರಿ ಸಮಯ	ರಾತ್ರಿ ವಾಹನ ಓಡಿಸುವಾಗ ವಿಶೇಷವಾಗಿ ಜಾಗ್ರತೆ ಇರಬೇಕು.
3343:夜市	夜市	夜市	రాత్రి బజారు	ఈ వీధి రాత్రికి రాత్రి బజారుగా మారుతుంది.	ರಾತ್ರಿ ಮಾರುಕಟ್ಟೆ	ಈ ರಸ್ತೆ ಸಂಜೆ ರಾತ್ರಿ ಮಾರುಕಟ್ಟೆಯಾಗುತ್ತದೆ.
3348:医疗	医疗	医疗	వైద్య చికిత్స; ఆరోగ్య సేవలు	సమాజ వైద్య సేవలు మరింత సౌకర్యవంతంగా మారుతున్నాయి.	ವೈದ್ಯಕೀಯ ಚಿಕಿತ್ಸೆ; ಆರೋಗ್ಯ ಸೇವೆ	ಸಮುದಾಯ ಆರೋಗ್ಯ ಸೇವೆಗಳು ಹೆಚ್ಚು ಅನುಕೂಲಕರವಾಗುತ್ತಿವೆ.
3350:医学	医学	医学	వైద్య శాస్త్రం	ఆమె విశ్వవిద్యాలయంలో వైద్య శాస్త్రం చదివింది.	ವೈದ್ಯಶಾಸ್ತ್ರ	ಅವಳು ವಿಶ್ವವಿದ್ಯಾಲಯದಲ್ಲಿ ವೈದ್ಯಶಾಸ್ತ್ರ ಕಲಿತಳು.
3351:移	移	移	కదిలించడం; మార్చడం	దయచేసి టేబుల్‌ను కొంచెం ఎడమవైపు కదిలించండి.	ಸರಿಸುವುದು; ಸ್ಥಳಾಂತರಿಸುವುದು	ದಯವಿಟ್ಟು ಮೇಜನ್ನು ಸ್ವಲ್ಪ ಎಡಕ್ಕೆ ಸರಿಸಿ.
3352:一次性	一次性	一次性	ఒక్కసారి వాడే; ఒకసారికే సంబంధించిన	రెస్టారెంట్ ఇకపై ఒక్కసారి వాడే చాప్‌స్టిక్స్ ఇవ్వదు.	ಒಮ್ಮೆ ಬಳಕೆಯ; ಏಕಕಾಲಿಕ	ಊಟದ ಮನೆ ಇನ್ನು ಮುಂದೆ ಒಮ್ಮೆ ಬಳಕೆಯ ಚಾಪ್‌ಸ್ಟಿಕ್‌ಗಳನ್ನು ನೀಡುವುದಿಲ್ಲ.
3353:一代	一代	一代	ఒక తరం	ఈ తరం యువకులు పర్యావరణ రక్షణను మరింతగా విలువగా చూస్తారు.	ಒಂದು ಪೀಳಿಗೆ	ಈ ಪೀಳಿಗೆಯ ಯುವಕರು ಪರಿಸರ ಸಂರಕ್ಷಣೆಗೆ ಹೆಚ್ಚು ಮಹತ್ವ ಕೊಡುತ್ತಾರೆ.
3357:一路	一路	一路	మొత్తం దారి; అంతా	అతను స్టేషన్ వరకు అంతా పరుగెత్తాడు.	ಎಲ್ಲಾ ದಾರಿಯೂ; ಸಂಪೂರ್ಣವಾಗಿ	ಅವನು ನಿಲ್ದಾಣದವರೆಗೆ ಎಲ್ಲಾ ದಾರಿಯೂ ಓಡಿದನು.
3358:一路顺风	一路顺风	一路顺风	సుఖ ప్రయాణం	స్నేహితుడు బయలుదేరే ముందు నేను అతనికి సుఖ ప్రయాణం అన్నాను.	ಸುಖ ಪ್ರಯಾಣವಾಗಲಿ	ಸ್ನೇಹಿತ ಹೊರಡುವ ಮೊದಲು ನಾನು ಅವನಿಗೆ ಸುಖ ಪ್ರಯಾಣವಾಗಲಿ ಎಂದೆ.
3372:音量	音量	音量	శబ్ద పరిమాణం	దయచేసి టీవీ శబ్దాన్ని కొంచెం తగ్గించండి.	ಧ್ವನಿ ಪ್ರಮಾಣ	ದಯವಿಟ್ಟು ದೂರದರ್ಶನದ ಧ್ವನಿ ಪ್ರಮಾಣವನ್ನು ಸ್ವಲ್ಪ ಕಡಿಮೆ ಮಾಡಿ.
3374:引进	引进	引进	పరిచయం చేయడం; తీసుకురావడం	పాఠశాల కొత్త బోధనా పరికరాలను తీసుకువచ్చింది.	ಪರಿಚಯಿಸುವುದು; ಒಳಗೆ ತರುವುದು	ಶಾಲೆ ಹೊಸ ಬೋಧನಾ ಸಾಧನಗಳನ್ನು ಪರಿಚಯಿಸಿತು.
3377:应当	应当	应当	చేయాలి; తగినది	విద్యార్థులు పనిని సమయానికి పూర్తి చేయాలి.	ಮಾಡಬೇಕು; ಯೋಗ್ಯ	ವಿದ್ಯಾರ್ಥಿಗಳು ಮನೆಪಾಠವನ್ನು ಸಮಯಕ್ಕೆ ಪೂರ್ಣಗೊಳಿಸಬೇಕು.
3378:迎	迎	迎	స్వాగతించడం; ఎదుర్కోవడం	అందరూ అతిథులను స్వాగతించడానికి తలుపు దగ్గర నిలబడ్డారు.	ಸ್ವಾಗತಿಸುವುದು; ಎದುರುಗೊಳ್ಳುವುದು	ಎಲ್ಲರೂ ಅತಿಥಿಗಳನ್ನು ಸ್ವಾಗತಿಸಲು ಬಾಗಿಲಲ್ಲಿ ನಿಂತರು.
3382:影片	影片	影片	సినిమా; చిత్రం	ఈ సినిమా మంచి సమీక్షలు పొందింది.	ಚಿತ್ರ; ಚಲನಚಿತ್ರ	ಈ ಚಿತ್ರ ಉತ್ತಮ ವಿಮರ್ಶೆಗಳನ್ನು ಪಡೆದಿತು.
3383:影视	影视	影视	సినిమా, టెలివిజన్	అతను సినిమా, టెలివిజన్ రంగంలో పనిచేస్తాడు.	ಚಲನಚಿತ್ರ ಮತ್ತು ದೂರದರ್ಶನ	ಅವನು ಚಲನಚಿತ್ರ ಮತ್ತು ದೂರದರ್ಶನ ಕ್ಷೇತ್ರದಲ್ಲಿ ಕೆಲಸ ಮಾಡುತ್ತಾನೆ.
3385:应对	应对	应对	ప్రతిస్పందించడం; ఎదుర్కోవడం	కంపెనీ కొత్త మార్కెట్ మార్పులకు ప్రతిస్పందిస్తోంది.	ಪ್ರತಿಕ್ರಿಯಿಸುವುದು; ಎದುರಿಸುವುದು	ಕಂಪನಿ ಹೊಸ ಮಾರುಕಟ್ಟೆ ಬದಲಾವಣೆಗಳನ್ನು ಎದುರಿಸುತ್ತಿದೆ.
3391:用法	用法	用法	వాడుక విధానం	గురువు ఈ పదం వాడుకను వివరించాడు.	ಬಳಕೆ ವಿಧಾನ	ಶಿಕ್ಷಕರು ಈ ಪದದ ಬಳಕೆ ವಿಧಾನವನ್ನು ವಿವರಿಸಿದರು.
3393:用力	用力	用力	బలంగా చేయడం; శక్తి ఉపయోగించడం	తలుపు బరువుగా ఉంది, బలంగా నెట్టాలి.	ಬಲ ಬಳಸುವುದು	ಬಾಗಿಲು ಭಾರವಾಗಿದೆ, ಬಲವಾಗಿ ತಳ್ಳಬೇಕು.
3394:用品	用品	用品	వాడుక వస్తువులు; సామగ్రి	ప్రయాణ సామగ్రిని ఇప్పటికే సూట్‌కేసులో పెట్టారు.	ಬಳಕೆ ವಸ್ತುಗಳು; ಸಾಮಗ್ರಿ	ಪ್ರಯಾಣ ಸಾಮಗ್ರಿಗಳನ್ನು ಈಗಾಗಲೇ ಸೂಟ್‌ಕೇಸ್‌ಗೆ ಇಡಲಾಗಿದೆ.
3398:优良	优良	优良	ఉత్తమమైన; మంచి	ఈ రకానికి మంచి లక్షణాలు ఉన్నాయి.	ಅತ್ಯುತ್ತಮ; ಉತ್ತಮ	ಈ ತಳಿಗೆ ಉತ್ತಮ ಲಕ್ಷಣಗಳಿವೆ.
3401:优质	优质	优质	ఉన్నత నాణ్యత గల	ఈ దుకాణం ఉన్నత నాణ్యత సేవ అందిస్తుంది.	ಉನ್ನತ ಗುಣಮಟ್ಟದ	ಈ ಅಂಗಡಿ ಉನ್ನತ ಗುಣಮಟ್ಟದ ಸೇವೆ ನೀಡುತ್ತದೆ.
3402:由此	由此	由此	దీనివల్ల; అందువల్ల	దీనివల్ల ప్రణాళికను సవరించాల్సి ఉందని తెలుస్తోంది.	ಇದರಿಂದ; ಆದ್ದರಿಂದ	ಇದರಿಂದ ಯೋಜನೆಯನ್ನು ತಿದ್ದುಪಡಿ ಮಾಡಬೇಕೆಂದು ತಿಳಿಯುತ್ತದೆ.
3403:邮寄	邮寄	邮寄	తపాలా ద్వారా పంపడం	నేను పత్రాలను తపాలా ద్వారా కస్టమర్‌కు పంపాను.	ಅಂಚೆ ಮೂಲಕ ಕಳುಹಿಸುವುದು	ನಾನು ದಾಖಲೆಗಳನ್ನು ಅಂಚೆ ಮೂಲಕ ಗ್ರಾಹಕರಿಗೆ ಕಳುಹಿಸಿದೆ.
3406:邮票	邮票	邮票	తపాలా బిళ్ల	లేఖ కవరుపై ఒక తపాలా బిళ్ల అంటించి ఉంది.	ಅಂಚೆ ಚೀಟಿ	ಲಕೋಟೆಯ ಮೇಲೆ ಒಂದು ಅಂಚೆ ಚೀಟಿ ಅಂಟಿದೆ.
3407:油条	油条	油条	వేయించిన పిండికర్ర	ఆ అల్పాహార దుకాణంలోని వేయించిన పిండికర్రలు చాలా ప్రాచుర్యం పొందాయి.	ಎಣ್ಣೆಯಲ್ಲಿ ಕರಿದ ಹಿಟ್ಟು ಕಡ್ಡಿ	ಆ ಉಪಾಹಾರ ಅಂಗಡಿಯ ಎಣ್ಣೆಯಲ್ಲಿ ಕರಿದ ಹಿಟ್ಟು ಕಡ್ಡಿಗಳು ಬಹಳ ಜನಪ್ರಿಯ.
3409:有害	有害	有害	హానికరమైన	ఈ వాయువు మానవ శరీరానికి హానికరం.	ಹಾನಿಕಾರಕ	ಈ ಅನಿಲ ಮಾನವ ದೇಹಕ್ಕೆ ಹಾನಿಕಾರಕ.
3410:有力	有力	有力	బలమైన; ప్రభావవంతమైన	ఇది ఒక బలమైన మద్దతు చర్య.	ಬಲವಾದ; ಪರಿಣಾಮಕಾರಿ	ಇದು ಒಂದು ಬಲವಾದ ಬೆಂಬಲ ಕ್ರಮ.
3412:有限	有限	有限	పరిమితమైన	మన సమయం పరిమితంగా ఉంది.	ಸೀಮಿತ	ನಮ್ಮ ಸಮಯ ಸೀಮಿತವಾಗಿದೆ.
3413:有益	有益	有益	ప్రయోజనకరమైన	చదవడం భాషా అభ్యాసానికి ప్రయోజనకరం.	ಉಪಯುಕ್ತ; ಲಾಭದಾಯಕ	ಓದುವುದು ಭಾಷೆ ಕಲಿಯಲು ಉಪಯುಕ್ತ.
3414:有助于	有助于	有助于	సహాయపడడం; దోహదపడడం	తగినంత నిద్ర శక్తి తిరిగి పొందడానికి సహాయపడుతుంది.	ಸಹಾಯ ಮಾಡುವುದು; ನೆರವಾಗುವುದು	ಸಾಕಷ್ಟು ನಿದ್ರೆ ಶಕ್ತಿ ಮರಳಿಸಲು ಸಹಾಯ ಮಾಡುತ್ತದೆ.
3418:雨水	雨水	雨水	వర్షపు నీరు	వర్షపు నీరు పైకప్పు వెంట కిందకు పారింది.	ಮಳೆನೀರು	ಮಳೆನೀರು ಮನೆಯ ಮೇಲ್ಚಾವಣಿಯಿಂದ ಕೆಳಗೆ ಹರಿಯಿತು.
3419:语文	语文	语文	చైనీస్ భాషా పాఠం; భాషా విద్య	అతని చైనీస్ భాషా మార్కులు ఎప్పుడూ బాగా ఉంటాయి.	ಚೀನೀ ಭಾಷಾ ವಿಷಯ; ಭಾಷಾ ಪಾಠ	ಅವನ ಚೀನೀ ಭಾಷಾ ಅಂಕಗಳು ಯಾವಾಗಲೂ ಚೆನ್ನಾಗಿವೆ.
3420:语音	语音	语音	మాట ధ్వని; స్వరం	ఈ సాఫ్ట్‌వేర్ స్వరాన్ని గుర్తించగలదు.	ಮಾತಿನ ಧ್ವನಿ; ಧ್ವನಿ	ಈ ತಂತ್ರಾಂಶ ಧ್ವನಿಯನ್ನು ಗುರುತಿಸಬಹುದು.
