hsk_key	source_word	simplified	TE	example_TE	KN	example_KN
1667:使馆	使馆	使馆	దౌత్య కార్యాలయం	అతను వీసా పని కోసం దౌత్య కార్యాలయానికి వెళ్లాడు.	ದೂತಾವಾಸ	ಅವನು ವೀಸಾ ಕೆಲಸಕ್ಕಾಗಿ ದೂತಾವಾಸಕ್ಕೆ ಹೋದನು.
1674:市区	市区	市区	నగర ప్రాంతం; డౌన్‌టౌన్	నగర ప్రాంతంలో రవాణా చాలా సౌకర్యంగా ఉంది.	ನಗರ ಪ್ರದೇಶ; ಡೌನ್‌ಟೌನ್	ನಗರ ಪ್ರದೇಶದ ಸಾರಿಗೆ ಬಹಳ ಸುಲಭವಾಗಿದೆ.
1675:试题	试题	试题	పరీక్ష ప్రశ్న	ఈ పరీక్ష ప్రశ్న కొంచెం కష్టం.	ಪರೀಕ್ಷಾ ಪ್ರಶ್ನೆ	ಈ ಪರೀಕ್ಷಾ ಪ್ರಶ್ನೆ ಸ್ವಲ್ಪ ಕಷ್ಟ.
1677:收费	收费	收费	రుసుము వసూలు చేయడం	ఈ పార్కింగ్ స్థలం గంటకు రుసుము వసూలు చేస్తుంది.	ಶುಲ್ಕ ವಸೂಲಿಸುವುದು	ಈ ಪಾರ್ಕಿಂಗ್ ಸ್ಥಳ ಗಂಟೆಗಣನೆಗೆ ಶುಲ್ಕ ವಸೂಲಿಸುತ್ತದೆ.
1680:收听	收听	收听	ప్రసారం వినడం	ఈ రోజు కార్యక్రమం వినడానికి స్వాగతం.	ಪ್ರಸಾರ ಕೇಳುವುದು	ಇಂದಿನ ಕಾರ್ಯಕ್ರಮವನ್ನು ಕೇಳಲು ಸ್ವಾಗತ.
1685:售票员	售票员	售票员	టికెట్ విక్రేత; టికెట్ క్లర్క్	టికెట్ క్లర్క్ మాకు చివరి బస్సు సమయం చెప్పాడు.	ಟಿಕೆಟ್ ಮಾರುವವರು; ಟಿಕೆಟ್ ಕ್ಲರ್ಕ್	ಟಿಕೆಟ್ ಕ್ಲರ್ಕ್ ನಮಗೆ ಕೊನೆಯ ಬಸ್ ಸಮಯ ತಿಳಿಸಿದರು.
1688:熟	熟	熟	పరిచయం ఉన్న; వండిన	ఈ రహదారి నాకు బాగా తెలుసు.	ಪರಿಚಿತ; ಬೇಯಿದ	ಈ ರಸ್ತೆ ನನಗೆ ಚೆನ್ನಾಗಿ ಪರಿಚಿತ.
1690:暑假	暑假	暑假	వేసవి సెలవు	వేసవి సెలవుల్లో నేను సముద్రతీరానికి వెళ్లాలనుకుంటున్నాను.	ಬೇಸಿಗೆ ರಜೆ	ಬೇಸಿಗೆ ರಜೆಯಲ್ಲಿ ನಾನು ಸಮುದ್ರತೀರಕ್ಕೆ ಹೋಗಲು ಬಯಸುತ್ತೇನೆ.
1693:树林	树林	树林	చెట్ల తోట; అడవి భాగం	పిల్లలు చెట్ల తోట పక్కన ఆడుతున్నారు.	ಮರಗಳ ಗುಂಪು; ಕಾಡುತೋಪು	ಮಕ್ಕಳು ಮರಗಳ ಗುಂಪಿನ ಅಂಚಿನಲ್ಲಿ ಆಡುತ್ತಿದ್ದಾರೆ.
1699:说法	说法	说法	చెప్పే విధానం; వివరణ	ఈ చెప్పే విధానం చాలా ఖచ్చితం కాదు.	ಹೇಳುವ ರೀತಿ; ವಿವರಣೆ	ಈ ಹೇಳುವ ರೀತಿ ಅಷ್ಟಾಗಿ ನಿಖರವಾಗಿಲ್ಲ.
1701:说明书	说明书	说明书	సూచన పుస్తకం	ఉపయోగించే ముందు దయచేసి సూచన పుస్తకాన్ని చదవండి.	ಸೂಚನಾ ಪುಸ್ತಕ	ಬಳಸುವ ಮೊದಲು ದಯವಿಟ್ಟು ಸೂಚನಾ ಪುಸ್ತಕವನ್ನು ಓದಿ.
1705:塑料	塑料	塑料	ప్లాస్టిక్	ఈ పెట్టె ప్లాస్టిక్‌తో తయారైంది.	ಪ್ಲಾಸ್ಟಿಕ್	ಈ ಡಬ್ಬಿ ಪ್ಲಾಸ್ಟಿಕ್‌ನಿಂದ ಮಾಡಲಾಗಿದೆ.
1707:酸奶	酸奶	酸奶	యోగర్ట్	నేను ఉదయం అల్పాహారానికి ఒక కప్పు యోగర్ట్ తాగాను.	ಮೊಸರು ಪಾನೀಯ	ನಾನು ಬೆಳಗಿನ ಉಪಾಹಾರಕ್ಕೆ ಒಂದು ಕಪ್ ಮೊಸರು ಪಾನೀಯ ಕುಡಿದೆ.
1708:算	算	算	లెక్కించడం; పరిగణించడం	ఈ ప్రశ్నలో నేను తప్పుగా లెక్కించాను.	ಲೆಕ್ಕ ಹಾಕುವುದು; ಎಣಿಸುವುದು	ಈ ಪ್ರಶ್ನೆಯಲ್ಲಿ ನಾನು ತಪ್ಪಾಗಿ ಲೆಕ್ಕ ಹಾಕಿದೆ.
1711:孙女	孙女	孙女	మనవరాలు	అమ్మమ్మ తరచుగా మనవరాలికి కథలు చెబుతుంది.	ಮೊಮ್ಮಗಳು	ಅಜ್ಜಿ ಆಗಾಗ ಮೊಮ್ಮಗಳಿಗೆ ಕಥೆಗಳು ಹೇಳುತ್ತಾರೆ.
1716:抬头	抬头	抬头	తలను పైకెత్తడం; పైకి చూడడం	దయచేసి తలను పైకెత్తి బ్లాక్‌బోర్డ్ చూడండి.	ತಲೆ ಎತ್ತುವುದು; ಮೇಲೆ ನೋಡುವುದು	ದಯವಿಟ್ಟು ತಲೆ ಎತ್ತಿ ಕಪ್ಪು ಫಲಕ ನೋಡಿ.
1718:弹	弹	弹	తంతి లేదా కీబోర్డ్ వాద్యం వాయించడం	ఆమె పియానో వాయించగలదు.	ತಂತಿ ಅಥವಾ ಕೀಬೋರ್ಡ್ ವಾದ್ಯ ವಾದಿಸುವುದು	ಅವಳು ಪಿಯಾನೋ ವಾದಿಸಬಲ್ಲಳು.
1727:提出	提出	提出	ప్రతిపాదించడం; లేవనెత్తడం	అతను ఒక కొత్త ప్రశ్నను లేవనెత్తాడు.	ಮುಂದಿಡುವುದು; ಎತ್ತುವುದು	ಅವನು ಒಂದು ಹೊಸ ಪ್ರಶ್ನೆಯನ್ನು ಮುಂದಿಟ್ಟನು.
1728:提到	提到	提到	ప్రస్తావించడం	గురువు తరగతిలో ఈ పుస్తకాన్ని ప్రస్తావించారు.	ಉಲ್ಲೇಖಿಸುವುದು	ಶಿಕ್ಷಕರು ತರಗತಿಯಲ್ಲಿ ಈ ಪುಸ್ತಕವನ್ನು ಉಲ್ಲೇಖಿಸಿದರು.
1732:体检	体检	体检	ఆరోగ్య పరీక్ష	కంపెనీ ప్రతి సంవత్సరం ఒకసారి ఆరోగ్య పరీక్ష ఏర్పాటు చేస్తుంది.	ಆರೋಗ್ಯ ತಪಾಸಣೆ	ಕಂಪನಿ ಪ್ರತಿವರ್ಷ ಒಂದು ಬಾರಿ ಆರೋಗ್ಯ ತಪಾಸಣೆ ವ್ಯವಸ್ಥೆ ಮಾಡುತ್ತದೆ.
1733:体温	体温	体温	శరీర ఉష్ణోగ్రత	నర్స్ శరీర ఉష్ణోగ్రత కొలుస్తోంది.	ದೇಹದ ತಾಪಮಾನ	ನರ್ಸ್ ದೇಹದ ತಾಪಮಾನವನ್ನು ಅಳೆಯುತ್ತಿದ್ದಾರೆ.
1734:体重	体重	体重	శరీర బరువు	అతని శరీర బరువు రెండు కిలోలు పెరిగింది.	ದೇಹದ ತೂಕ	ಅವನ ದೇಹದ ತೂಕ ಎರಡು ಕಿಲೋ ಹೆಚ್ಚಾಗಿದೆ.
1735:填写	填写	填写	నింపడం; పూర్తిచేయడం	దయచేసి ఈ నమోదు ఫారమ్‌ను నింపండి.	ತುಂಬುವುದು; ಪೂರ್ಣಗೊಳಿಸುವುದು	ದಯವಿಟ್ಟು ಈ ನೋಂದಣಿ ಫಾರ್ಮ್ ಅನ್ನು ತುಂಬಿ.
1737:听力	听力	听力	వినికిడి సామర్థ్యం	అతని చైనీస్ వినికిడి సామర్థ్యం త్వరగా మెరుగవుతోంది.	ಕೇಳುವ ಸಾಮರ್ಥ್ಯ	ಅವನ ಚೀನೀ ಕೇಳುವ ಸಾಮರ್ಥ್ಯ ಬೇಗ ಸುಧಾರಿಸುತ್ತಿದೆ.
1738:听众	听众	听众	శ్రోతలు	ఈ రోజు శ్రోతలు ప్రత్యేకంగా ఎక్కువగా ఉన్నారు.	ಶ್ರೋತರು	ಇಂದು ಶ್ರೋತರು ವಿಶೇಷವಾಗಿ ಹೆಚ್ಚಿದ್ದಾರೆ.
1740:停车	停车	停车	వాహనం నిలపడం; ఆగడం	ఇక్కడ పార్కింగ్ అనుమతి లేదు.	ವಾಹನ ನಿಲ್ಲಿಸುವುದು; ನಿಲ್ಲುವುದು	ಇಲ್ಲಿ ಪಾರ್ಕಿಂಗ್ ಅನುಮತಿಸಲಾಗಿಲ್ಲ.
1741:停车场	停车场	停车场	పార్కింగ్ స్థలం	షాపింగ్ మాల్ వెనుక పార్కింగ్ స్థలం ఉంది.	ಪಾರ್ಕಿಂಗ್ ಸ್ಥಳ	ಮಾಲ್ ಹಿಂಭಾಗದಲ್ಲಿ ಪಾರ್ಕಿಂಗ್ ಸ್ಥಳ ಇದೆ.
1742:停止	停止	停止	ఆగడం; నిలిపివేయడం	వాన ఆగిన తర్వాత మనం బయలుదేరుతాము.	ನಿಲ್ಲುವುದು; ನಿಲ್ಲಿಸುವುದು	ಮಳೆ ನಿಂತ ನಂತರ ನಾವು ಹೊರಡುತ್ತೇವೆ.
1743:通	通	通	దారిగా ఉండడం; తెరిచి ఉండడం	ఈ రహదారి ఇప్పటికే తెరుచుకుంది.	ಹಾದುಹೋಗುವುದು; ತೆರೆಯಿರುವುದು	ಈ ರಸ್ತೆ ಈಗಾಗಲೇ ತೆರೆಯಾಗಿದೆ.
1746:童年	童年	童年	బాల్యం	నా బాల్యం గ్రామీణ ప్రాంతంలో గడిచింది.	ಬಾಲ್ಯ	ನನ್ನ ಬಾಲ್ಯ ಗ್ರಾಮಾಂತರದಲ್ಲಿ ಕಳೆದಿತು.
1748:同样	同样	同样	అదే; సమానమైన	అతనూ అదే తప్పు చేశాడు.	ಅದೇ; ಸಮಾನ	ಅವನೂ ಅದೇ ತಪ್ಪು ಮಾಡಿದನು.
1749:桶	桶	桶	బకెట్; పీపా	తలుపు దగ్గర ఒక నీటి బకెట్ ఉంది.	ಬಕೆಟ್; ಪೀಪಾಯಿ	ಬಾಗಿಲಿನ ಬಳಿ ಒಂದು ನೀರಿನ ಬಕೆಟ್ ಇದೆ.
1750:痛	痛	痛	నొప్పిగా	నా చేతికి కొంచెం నొప్పిగా ఉంది.	ನೋವು; ನೋವಿರುವ	ನನ್ನ ಕೈಗೆ ಸ್ವಲ್ಪ ನೋವು ಇದೆ.
1751:头痛	头痛	头痛	తలనొప్పి	అతను నిన్న రాత్రి తక్కువగా నిద్రపోయాడు, ఈ రోజు తలనొప్పి ఉంది.	ತಲೆನೋವು	ಅವನು ನಿನ್ನೆ ರಾತ್ರಿ ಕಡಿಮೆ ನಿದ್ರೆ ಮಾಡಿದ, ಇಂದು ತಲೆನೋವು ಇದೆ.
1752:图	图	图	చిత్రం; చార్ట్; పటం	దయచేసి పుస్తకంలోని చిత్రాన్ని చూడండి.	ಚಿತ್ರ; ಚಾರ್ಟ್; ನಕ್ಷೆ	ದಯವಿಟ್ಟು ಪುಸ್ತಕದಲ್ಲಿರುವ ಚಿತ್ರವನ್ನು ನೋಡಿ.
1753:图片	图片	图片	చిత్రం	ఈ చిత్రం చాలా స్పష్టంగా ఉంది.	ಚಿತ್ರ	ಈ ಚಿತ್ರ ಬಹಳ ಸ್ಪಷ್ಟವಾಗಿದೆ.
1754:土	土	土	మట్టి; నేల	పూల కుండీలోని మట్టి చాలా ఎండిపోయింది.	ಮಣ್ಣು; ಭೂಮಿ	ಹೂ ಕುಂಡಿಯ ಮಣ್ಣು ತುಂಬ ಒಣಗಿದೆ.
1757:推出	推出	推出	ప్రారంభించడం; పరిచయం చేయడం	కంపెనీ కొత్త ఉత్పత్తిని ప్రారంభించింది.	ಪ್ರಾರಂಭಿಸುವುದು; ಪರಿಚಯಿಸುವುದು	ಕಂಪನಿ ಹೊಸ ಉತ್ಪನ್ನವನ್ನು ಬಿಡುಗಡೆ ಮಾಡಿತು.
1760:外出	外出	外出	బయటకు వెళ్లడం	వారాంతంలో బయటకు వెళ్లే ముందు తలుపులు కిటికీలు బాగా మూసండి.	ಹೊರಗೆ ಹೋಗುವುದು	ವಾರಾಂತ್ಯದಲ್ಲಿ ಹೊರಗೆ ಹೋಗುವ ಮೊದಲು ಬಾಗಿಲು ಕಿಟಕಿಗಳನ್ನು ಚೆನ್ನಾಗಿ ಮುಚ್ಚಿ.
1761:外套	外套	外套	కోటు; జాకెట్	వాతావరణం చల్లగా ఉంది, కోటు ధరించడం గుర్తుంచుకోండి.	ಕೋಟ್; ಜಾಕೆಟ್	ಹವಾಮಾನ ಚಳಿ, ಕೋಟ್ ಧರಿಸುವುದನ್ನು ನೆನಪಿಡಿ.
1763:晚安	晚安	晚安	శుభరాత్రి	నిద్రకు ముందు అమ్మ పిల్లవాడికి శుభరాత్రి అంటుంది.	ಶುಭರಾತ್ರಿ	ಮಲಗುವ ಮೊದಲು ತಾಯಿ ಮಗುವಿಗೆ ಶುಭರಾತ್ರಿ ಎಂದು ಹೇಳುತ್ತಾಳೆ.
1764:晚餐	晚餐	晚餐	రాత్రి భోజనం	ఈ రాత్రి భోజనం చాలా సాదాసీదాగా ఉంది.	ರಾತ್ರಿ ಊಟ	ಇಂದಿನ ರಾತ್ರಿ ಊಟ ಬಹಳ ಸರಳವಾಗಿದೆ.
1765:网购	网购	网购	ఆన్‌లైన్‌లో కొనడం	ఆమెకు బట్టలు ఆన్‌లైన్‌లో కొనడం ఇష్టం.	ಆನ್‌ಲೈನ್ ಖರೀದಿ	ಅವಳಿಗೆ ಬಟ್ಟೆಗಳನ್ನು ಆನ್‌ಲೈನ್‌ನಲ್ಲಿ ಖರೀದಿಸುವುದು ಇಷ್ಟ.
1767:网页	网页	网页	వెబ్‌పేజీ	ఈ వెబ్‌పేజీ చాలా నెమ్మదిగా తెరుచుకుంటోంది.	ವೆಬ್‌ಪುಟ	ಈ ವೆಬ್‌ಪುಟ ಬಹಳ ನಿಧಾನವಾಗಿ ತೆಗೆಯುತ್ತದೆ.
1768:网友	网友	网友	ఆన్‌లైన్ స్నేహితుడు; నెటిజన్	అతను ఆన్‌లైన్ స్నేహితులతో చదువు పద్ధతుల గురించి చర్చిస్తాడు.	ಆನ್‌ಲೈನ್ ಸ್ನೇಹಿತ; ನೆಟಿಜನ್	ಅವನು ಆನ್‌ಲೈನ್ ಸ್ನೇಹಿತರೊಂದಿಗೆ ಅಧ್ಯಯನ ವಿಧಾನಗಳನ್ನು ಚರ್ಚಿಸುತ್ತಾನೆ.
1769:网址	网址	网址	వెబ్‌సైట్ చిరునామా	దయచేసి వెబ్‌సైట్ చిరునామాను నాకు పంపండి.	ವೆಬ್‌ಸೈಟ್ ವಿಳಾಸ	ದಯವಿಟ್ಟು ವೆಬ್‌ಸೈಟ್ ವಿಳಾಸವನ್ನು ನನಗೆ ಕಳುಹಿಸಿ.
1772:味	味	味	రుచి; వాసన	ఈ వంటకానికి కొంచెం కారపు రుచి ఉంది.	ರುಚಿ; ವಾಸನೆ	ಈ ತಿನಿಸಿಗೆ ಸ್ವಲ್ಪ ಕಾರದ ರುಚಿ ಇದೆ.
1774:卫生	卫生	卫生	పరిశుభ్రత	రెస్టారెంట్‌లో పరిశుభ్రత చాలా ముఖ్యమైనది.	ಸ್ವಚ್ಛತೆ; ನೈರ್ಮಲ್ಯ	ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಸ್ವಚ್ಛತೆ ಬಹಳ ಮುಖ್ಯ.
1782:无法	无法	无法	చేయలేకపోవడం; మార్గం లేకపోవడం	వాన చాలా ఎక్కువగా ఉంది, కాబట్టి మేము బయటకు వెళ్లలేకపోతున్నాము.	ಸಾಧ್ಯವಿಲ್ಲ; ಮಾರ್ಗವಿಲ್ಲ	ಮಳೆ ತುಂಬಾ ಜೋರಾಗಿದೆ, ಆದ್ದರಿಂದ ನಾವು ಹೊರಗೆ ಹೋಗಲು ಸಾಧ್ಯವಿಲ್ಲ.
1785:午餐	午餐	午餐	మధ్యాహ్న భోజనం	మేము పన్నెండు గంటలకు మధ్యాహ్న భోజనం చేస్తాము.	ಮಧ್ಯಾಹ್ನದ ಊಟ	ನಾವು ಹನ್ನೆರಡು ಗಂಟೆಗೆ ಮಧ್ಯಾಹ್ನದ ಊಟ ಮಾಡುತ್ತೇವೆ.
1787:吸	吸	吸	లోపలికి పీల్చడం; చప్పరించడం	దయచేసి ఇక్కడ పొగ తాగవద్దు.	ಉಸಿರೆಳೆಯುವುದು; ಹೀರಿಕೊಳ್ಳುವುದು	ದಯವಿಟ್ಟು ಇಲ್ಲಿ ಧೂಮಪಾನ ಮಾಡಬೇಡಿ.
1788:西部	西部	西部	పడమర భాగం	చైనా పడమర భాగంలో చాలా ఎత్తైన పర్వతాలు ఉన్నాయి.	ಪಶ್ಚಿಮ ಭಾಗ	ಚೀನಾದ ಪಶ್ಚಿಮ ಭಾಗದಲ್ಲಿ ಅನೇಕ ಎತ್ತರದ ಪರ್ವತಗಳಿವೆ.
1791:细	细	细	సన్నని; సూక్ష్మమైన	ఈ పెన్ రాసిన గీత చాలా సన్నగా ఉంది.	ಸಣ್ಣ; ಸೂಕ್ಷ್ಮ	ಈ ಪೆನ್ನಿನ ರೇಖೆ ತುಂಬ ಸಣ್ಣವಾಗಿದೆ.
1792:细心	细心	细心	జాగ్రత్తగా; శ్రద్ధగా	ఆమె పనిలో చాలా జాగ్రత్తగా ఉంటుంది.	ಜಾಗರೂಕ; ಗಮನದಿಂದಿರುವ	ಅವಳು ಕೆಲಸದಲ್ಲಿ ತುಂಬ ಜಾಗರೂಕಳಾಗಿದ್ದಾಳೆ.
1793:下降	下降	下降	తగ్గడం; పడిపోవడం	రేపు ఉష్ణోగ్రత తగ్గుతుంది.	ಇಳಿಯುವುದು; ಕಡಿಮೆಯಾಗುವುದು	ನಾಳೆ ತಾಪಮಾನ ಇಳಿಯುತ್ತದೆ.
1794:鲜	鲜	鲜	తాజా	ఈ చేప చాలా తాజాగా ఉంది.	ತಾಜಾ	ಈ ಮೀನು ತುಂಬ ತಾಜಾಗಿದೆ.
1795:鲜花	鲜花	鲜花	తాజా పూలు	మెజ్‌పై తాజా పూల గుత్తి ఉంది.	ತಾಜಾ ಹೂಗಳು	ಮೇಜಿನ ಮೇಲೆ ತಾಜಾ ಹೂಗಳ ಗುಚ್ಛ ಇದೆ.
1799:线上	线上	线上	ఆన్‌లైన్‌లో	ఈ కోర్సును ఆన్‌లైన్‌లో చదవవచ్చు.	ಆನ್‌ಲೈನ್	ಈ ಪಠ್ಯಕ್ರಮವನ್ನು ಆನ್‌ಲೈನ್‌ನಲ್ಲಿ ಅಧ್ಯಯನ ಮಾಡಬಹುದು.
1800:线下	线下	线下	ఆఫ్‌లైన్‌లో; ప్రత్యక్షంగా	ప్రత్యక్ష కార్యక్రమం వచ్చే వారం ప్రారంభమవుతుంది.	ಆಫ್‌ಲೈನ್; ಮುಖಾಮುಖಿ	ಮುಖಾಮುಖಿ ಚಟುವಟಿಕೆ ಮುಂದಿನ ವಾರ ಆರಂಭವಾಗುತ್ತದೆ.
1801:现有	现有	现有	ప్రస్తుతం ఉన్న	మేము ముందుగా ప్రస్తుతం ఉన్న పరికరాలను ఉపయోగిస్తాము.	ಪ್ರಸ್ತುತ ಇರುವ	ನಾವು ಮೊದಲು ಪ್ರಸ್ತುತ ಇರುವ ಉಪಕರಣಗಳನ್ನು ಬಳಸುತ್ತೇವೆ.
1803:相比	相比	相比	తో పోల్చితే	గత సంవత్సరంతో పోల్చితే ఈ సంవత్సరం ఎక్కువ బిజీగా ఉంది.	ಹೋಲಿಸಿದರೆ	ಕಳೆದ ವರ್ಷದೊಂದಿಗೆ ಹೋಲಿಸಿದರೆ ಈ ವರ್ಷ ಹೆಚ್ಚು ಬ್ಯುಸಿಯಾಗಿದೆ.
1805:相互	相互	相互	పరస్పరం	సహపాఠులు పరస్పరం సహాయం చేసుకోవాలి.	ಪರಸ್ಪರ	ಸಹಪಾಠಿಗಳು ಪರಸ್ಪರ ಸಹಾಯ ಮಾಡಬೇಕು.
1809:想法	想法	想法	ఆలోచన; అభిప్రాయం	నేను మీ ఆలోచనలు వినాలనుకుంటున్నాను.	ಆಲೋಚನೆ; ಅಭಿಪ್ರಾಯ	ನಾನು ನಿಮ್ಮ ಆಲೋಚನೆಗಳನ್ನು ಕೇಳಲು ಬಯಸುತ್ತೇನೆ.
1815:小组	小组	小组	చిన్న గుంపు	మా గుంపులో నలుగురు ఉన్నారు.	ಸಣ್ಣ ಗುಂಪು	ನಮ್ಮ ಗುಂಪಿನಲ್ಲಿ ನಾಲ್ಕು ಜನರು ಇದ್ದಾರೆ.
1818:血	血	血	రక్తం	కాగితంపై కొద్దిగా రక్తం ఉంది.	ರಕ್ತ	ಕಾಗದದ ಮೇಲೆ ಸ್ವಲ್ಪ ರಕ್ತ ಇದೆ.
1819:心	心	心	హృదయం; మనసు	ఆమె హృదయం చాలా వేగంగా కొడుతోంది.	ಹೃದಯ; ಮನಸ್ಸು	ಅವಳ ಹೃದಯ ತುಂಬ ವೇಗವಾಗಿ ತಡಕುತ್ತಿದೆ.
1826:星星	星星	星星	నక్షత్రాలు	ఈ రాత్రి నక్షత్రాలు చాలా ప్రకాశంగా ఉన్నాయి.	ನಕ್ಷತ್ರಗಳು	ಇಂದು ರಾತ್ರಿ ನಕ್ಷತ್ರಗಳು ತುಂಬ ಪ್ರಕಾಶಮಾನವಾಗಿವೆ.
1828:性	性	性	లక్షణం లేదా స్వభావాన్ని సూచించే ప్రత్యయం	చదువుకు చురుకుదనం అవసరం.	ಸ್ವಭಾವ ಅಥವಾ ಗುಣ ಸೂಚಿಸುವ ಪ್ರತ್ಯಯ	ಅಧ್ಯಯನಕ್ಕೆ ಸಕ್ರಿಯತೆ ಅಗತ್ಯ.
1833:熊	熊	熊	ఎలుగుబంటి	జూలో ఒక ఎలుగుబంటి ఉంది.	ಕರಡಿ	ಪ್ರಾಣಿಸಂಗ್ರಹಾಲಯದಲ್ಲಿ ಒಂದು ಕರಡಿ ಇದೆ.
1834:修	修	修	మరమ్మతు చేయడం	టెక్నీషియన్ ఎయిర్ కండిషనర్‌ను మరమ్మతు చేస్తున్నాడు.	ಸರಿಪಡಿಸುವುದು	ತಾಂತ್ರಿಕರು ಏರ್ ಕಂಡಿಷನರ್ ಅನ್ನು ಸರಿಪಡಿಸುತ್ತಿದ್ದಾರೆ.
1837:学费	学费	学费	విద్యా ఫీజు	ఈ సెమిస్టర్ ఫీజు ఇప్పటికే చెల్లించబడింది.	ಶಿಕ್ಷಣ ಶುಲ್ಕ	ಈ ಸೆಮಿಸ್ಟರಿನ ಶುಲ್ಕ ಈಗಾಗಲೇ ಪಾವತಿಸಲಾಗಿದೆ.
1838:学院	学院	学院	కళాశాల; ఇన్‌స్టిట్యూట్	ఆమె విదేశీ భాషల కళాశాలలో చదువుతోంది.	ಕಾಲೇಜು; ಸಂಸ್ಥೆ	ಅವಳು ವಿದೇಶಿ ಭಾಷೆಗಳ ಕಾಲೇಜಿನಲ್ಲಿ ಓದುತ್ತಾಳೆ.
1839:压	压	压	నొక్కడం; అడ్డంగా పట్టుకోవడం	దయచేసి చేతితో ఈ కాగితాన్ని నొక్కి పట్టుకోండి.	ಒತ್ತುವುದು; ಹಿಡಿದುಕೊಳ್ಳುವುದು	ದಯವಿಟ್ಟು ಕೈಯಿಂದ ಈ ಕಾಗದವನ್ನು ಒತ್ತಿಹಿಡಿಯಿರಿ.
1843:烟	烟	烟	పొగ; సిగరెట్	గదిలో పొగ వాసన ఉంది.	ಹೊಗೆ; ಸಿಗರೇಟು	ಕೊಠಡಿಯಲ್ಲಿ ಹೊಗೆ ವಾಸನೆ ಇದೆ.
1847:研究生	研究生	研究生	పీజీ విద్యార్థి	అతను పీజీ విద్యార్థి.	ಸ್ನಾತಕೋತ್ತರ ವಿದ್ಯಾರ್ಥಿ	ಅವನು ಸ್ನಾತಕೋತ್ತರ ವಿದ್ಯಾರ್ಥಿ.
1849:演	演	演	నటించడం; ప్రదర్శించడం	అతను సినిమాలో డాక్టర్‌గా నటిస్తాడు.	ನಟಿಸುವುದು; ಪ್ರದರ್ಶಿಸುವುದು	ಅವನು ಸಿನಿಮಾದಲ್ಲಿ ವೈದ್ಯನಾಗಿ ನಟಿಸುತ್ತಾನೆ.
1850:演唱	演唱	演唱	పాడడం; పాట ప్రదర్శించడం	గాయకుడు ఈ రాత్రి కొత్త పాట పాడతాడు.	ಹಾಡುವುದು; ಹಾಡು ಪ್ರದರ್ಶಿಸುವುದು	ಗಾಯಕ ಇಂದು ರಾತ್ರಿ ಹೊಸ ಹಾಡು ಹಾಡುವನು.
1853:眼前	眼前	眼前	కళ్ల ముందు; ప్రస్తుతం	అవకాశం మన కళ్ల ముందే ఉంది.	ಕಣ್ಣು ಮುಂದೆ; ಪ್ರಸ್ತುತ	ಅವಕಾಶ ಕಣ್ಣೆದುರಲ್ಲೇ ಇದೆ.
1863:夜晚	夜晚	夜晚	రాత్రి	వేసవి రాత్రులు చాలా ప్రశాంతంగా ఉంటాయి.	ರಾತ್ರಿ; ಸಂಜೆ	ಬೇಸಿಗೆಯ ರಾತ್ರಿಗಳು ತುಂಬ ಶಾಂತವಾಗಿರುತ್ತವೆ.
1866:已	已	已	ఇప్పటికే	నమోదైన వారి సంఖ్య ఇప్పటికే నిండిపోయింది.	ಈಗಾಗಲೇ	ನೋಂದಣಿ ಸಂಖ್ಯೆ ಈಗಾಗಲೇ ಪೂರ್ಣವಾಗಿದೆ.
1867:以内	以内	以内	లోపు	దయచేసి మూడు రోజులలోపు ప్రత్యుత్తరం ఇవ్వండి.	ಒಳಗೆ	ದಯವಿಟ್ಟು ಮೂರು ದಿನಗಳೊಳಗೆ ಉತ್ತರಿಸಿ.
1869:一生	一生	一生	జీవితం అంతా	అతను జీవితమంతా సంగీతాన్ని ప్రేమించాడు.	ಜೀವಮಾನ	ಅವನು ತನ್ನ ಜೀವಮಾನವೆಲ್ಲ ಸಂಗೀತವನ್ನು ಪ್ರೀತಿಸಿದ.
1875:赢得	赢得	赢得	గెలుచుకోవడం; పొందడం	జట్టు ఆటను గెలుచుకుంది.	ಗೆಲ್ಲುವುದು; ಪಡೆಯುವುದು	ತಂಡ ಆಟವನ್ನು ಗೆದ್ದಿತು.
1879:用来	用来	用来	ఉపయోగించడానికి	ఈ కత్తి పండ్లు కోయడానికి ఉపయోగిస్తారు.	ಬಳಸಲು	ಈ ಚಾಕು ಹಣ್ಣು ಕತ್ತರಿಸಲು ಬಳಸಲಾಗುತ್ತದೆ.
1880:用于	用于	用于	కోసం ఉపయోగించడం	ఈ డబ్బు పుస్తకాలు కొనడానికి ఉపయోగిస్తారు.	ಗಾಗಿ ಬಳಸುವುದು	ಈ ಹಣವನ್ನು ಪುಸ್ತಕಗಳನ್ನು ಖರೀದಿಸಲು ಬಳಸಲಾಗುತ್ತದೆ.
1885:油	油	油	నూనె	పాన్‌లో కొద్దిగా నూనె వేయండి.	ಎಣ್ಣೆ	ಪ್ಯಾನ್‌ಗೆ ಸ್ವಲ್ಪ ಎಣ್ಣೆ ಹಾಕಿ.
