hsk_key	source_word	simplified	TR	example_TR	SW	example_SW	AZ	example_AZ	UZ	example_UZ
1768:网友	网友	网友	internet arkadaşı; netizen	O internet arkadaşlarıyla öğrenme yöntemlerini tartışıyor.	rafiki wa mtandaoni; mtumiaji wa mtandao	Anajadili njia za kujifunza na marafiki wa mtandaoni.	internet dostu; şəbəkə istifadəçisi	O internet dostları ilə öyrənmə üsullarını müzakirə edir.	internetdagi do'st; tarmoq foydalanuvchisi	U internetdagi do'stlari bilan o'qish usullarini muhokama qiladi.
1769:网址	网址	网址	web adresi; URL	Lütfen web adresini bana gönder.	anwani ya tovuti; URL	Tafadhali nitumie anwani ya tovuti.	veb ünvanı; URL	Zəhmət olmasa veb ünvanını mənə göndər.	veb-manzil; URL	Iltimos, veb-manzilni menga yuboring.
1772:味	味	味	tat; lezzet	Bu yemekte biraz acı tat var.	ladha	Chakula hiki kina ladha ya pilipili kidogo.	dad; ləzzət	Bu yeməkdə bir az acı dad var.	ta'm; maza	Bu taomda biroz achchiq ta'm bor.
1774:卫生	卫生	卫生	hijyen; sağlık	Restoranın hijyeni çok önemli.	usafi; afya	Usafi wa mgahawa ni muhimu sana.	gigiyena; təmizlik	Restoranın təmizliyi çox vacibdir.	gigiyena; tozalik	Restoranning tozaligi juda muhim.
1782:无法	无法	无法	yapamamak; yolu olmamak	Yağmur çok şiddetli, dışarı çıkamıyoruz.	kutoweza; kukosa njia	Mvua ni kubwa sana, hatuwezi kutoka nje.	edə bilməmək; yolu olmamaq	Yağış çox güclüdür, biz çölə çıxa bilmirik.	qila olmaslik; iloji yo'q	Yomg'ir juda kuchli, tashqariga chiqa olmaymiz.
1785:午餐	午餐	午餐	öğle yemeği	Öğle yemeğini saat on ikide yiyoruz.	chakula cha mchana	Tunakula chakula cha mchana saa sita.	günorta yeməyi	Biz saat on ikidə günorta yeməyi yeyirik.	tushlik	Biz soat o'n ikkida tushlik qilamiz.
1787:吸	吸	吸	içine çekmek; emmek	Lütfen burada sigara içmeyin.	kuvuta; kunyonya	Tafadhali usivute sigara hapa.	içinə çəkmək; sormaq	Zəhmət olmasa burada siqaret çəkməyin.	so'rmoq; ichiga tortmoq	Iltimos, bu yerda chekmang.
1788:西部	西部	西部	batı kısmı	Çin'in batısında çok yüksek dağ var.	sehemu ya magharibi	Kuna milima mingi mirefu katika sehemu ya magharibi ya China.	qərb hissəsi	Çinin qərb hissəsində çoxlu yüksək dağ var.	g'arbiy qism	Xitoyning g'arbiy qismida ko'p baland tog'lar bor.
1791:细	细	细	ince; ayrıntılı	Bu kalemin çizgisi çok ince.	nyembamba; ya kina	Mstari unaoandikwa na kalamu hii ni mwembamba sana.	incə; xırda	Bu qələmin xətti çox incədir.	ingichka; mayda	Bu ruchka yozadigan chiziq juda ingichka.
1792:细心	细心	细心	dikkatli; özenli	O iş yaparken çok dikkatli.	makini	Anafanya kazi kwa umakini sana.	diqqətli	O iş görərkən çox diqqətlidir.	diqqatli	U ish qilganda juda diqqatli.
1793:下降	下降	下降	düşmek; azalmak	Sıcaklık yarın düşecek.	kushuka	Joto litashuka kesho.	enmə; azalmaq	Temperatur sabah enəcək.	pasaymoq	Harorat ertaga pasayadi.
1794:鲜	鲜	鲜	taze	Bu balık çok taze.	bichi; safi	Samaki huyu ni mbichi na safi sana.	təzə	Bu balıq çox təzədir.	yangi; barra	Bu baliq juda yangi.
1795:鲜花	鲜花	鲜花	taze çiçekler	Masanın üzerinde bir demet taze çiçek var.	maua mabichi	Mezani kuna shada la maua mabichi.	təzə güllər	Masanın üstündə bir dəstə təzə gül var.	yangi gullar	Stol ustida bir dasta yangi gul turibdi.
1799:线上	线上	线上	çevrimiçi	Bu kurs çevrimiçi alınabilir.	mtandaoni	Kozi hii inaweza kusomwa mtandaoni.	onlayn	Bu kursu onlayn oxumaq olar.	onlayn	Bu kursni onlayn o'qish mumkin.
1800:线下	线下	线下	çevrimdışı; yüz yüze	Yüz yüze etkinlik gelecek hafta başlayacak.	nje ya mtandao; ana kwa ana	Shughuli ya ana kwa ana itaanza wiki ijayo.	oflayn; üzbəüz	Oflayn tədbir gələn həftə başlayacaq.	oflayn; yuzma-yuz	Yuzma-yuz tadbir kelasi hafta boshlanadi.
1801:现有	现有	现有	mevcut	Önce mevcut ekipmanı kullanacağız.	iliyopo	Tutatumia kwanza vifaa vilivyopo.	mövcud	Biz əvvəlcə mövcud avadanlıqdan istifadə edəcəyik.	mavjud	Avval mavjud uskunadan foydalanamiz.
1803:相比	相比	相比	karşılaştırmak	Geçen yılla karşılaştırınca bu yıl daha yoğun.	kulinganisha na	Ikilinganishwa na mwaka jana, mwaka huu una shughuli nyingi zaidi.	müqayisədə	Keçən illə müqayisədə bu il daha məşğuldur.	taqqoslaganda	O'tgan yil bilan taqqoslaganda, bu yil bandroq.
1805:相互	相互	相互	karşılıklı; birbirine	Sınıf arkadaşları birbirine yardım etmelidir.	kwa pamoja; kila mmoja kwa mwenzake	Wanafunzi wanapaswa kusaidiana.	qarşılıqlı; bir-birinə	Sinif yoldaşları bir-birinə kömək etməlidirlər.	o'zaro; bir-biriga	Sinfdoshlar bir-biriga yordam berishi kerak.
1809:想法	想法	想法	fikir; düşünce	Fikrini duymak istiyorum.	wazo; maoni	Nataka kusikia wazo lako.	fikir; düşüncə	Sənin fikrini eşitmək istəyirəm.	fikr; o'y	Men sizning fikringizni eshitmoqchiman.
1815:小组	小组	小组	küçük grup	Küçük grubumuzda dört kişi var.	kikundi kidogo	Kikundi chetu kidogo kina watu wanne.	kiçik qrup	Kiçik qrupumuzda dörd nəfər var.	kichik guruh	Bizning kichik guruhimizda to'rt kishi bor.
1818:血	血	血	kan	Kağıdın üzerinde biraz kan var.	damu	Karatasi ina damu kidogo.	qan	Kağızın üstündə bir az qan var.	qon	Qog'ozda biroz qon bor.
1819:心	心	心	kalp; zihin	Onun kalbi çok hızlı atıyor.	moyo; akili	Moyo wake unapiga haraka sana.	ürək; ağıl	Onun ürəyi çox sürətlə döyünür.	yurak; ko'ngil	Uning yuragi juda tez uryapti.
1826:星星	星星	星星	yıldızlar	Bu gece yıldızlar çok parlak.	nyota	Nyota za leo usiku zinang'aa sana.	ulduzlar	Bu gecə ulduzlar çox parlaqdır.	yulduzlar	Bugun kechqurun yulduzlar juda yorqin.
1828:性	性	性	nitelik eki; özellik	Öğrenmek için girişkenlik gerekir.	kiambishi cha sifa; hulka	Kujifunza kunahitaji kujituma.	xassə bildirən şəkilçi; xüsusiyyət	Öyrənmək üçün fəallıq lazımdır.	xususiyat qo'shimchasi; sifat	O'rganish uchun faollik kerak.
1833:熊	熊	熊	ayı	Hayvanat bahçesinde bir ayı var.	dubu	Kwenye bustani ya wanyama kuna dubu mmoja.	ayı	Zooparkda bir ayı var.	ayiq	Hayvonot bog'ida bitta ayiq bor.
1834:修	修	修	tamir etmek	Usta klimayı tamir ediyor.	kutengeneza	Fundi anatengeneza kiyoyozi.	təmir etmək	Usta kondisioneri təmir edir.	ta'mirlamoq	Usta konditsionerni ta'mirlayapti.
1837:学费	学费	学费	okul ücreti; öğrenim ücreti	Bu dönemin okul ücreti ödendi.	ada ya shule; ada ya masomo	Ada ya masomo ya muhula huu tayari imelipwa.	təhsil haqqı	Bu semestrin təhsil haqqı artıq ödənilib.	o'qish to'lovi	Bu semestrning o'qish to'lovi allaqachon to'langan.
1838:学院	学院	学院	fakülte; enstitü	O yabancı diller fakültesinde okuyor.	chuo; taasisi	Anasoma katika chuo cha lugha za kigeni.	institut; fakültə	O xarici dillər institutunda oxuyur.	institut; fakultet	U chet tillar institutida o'qiydi.
1839:压	压	压	bastırmak; basmak	Lütfen bu kağıdı elinle bastır.	kubonyeza; kushikilia chini	Tafadhali bonyeza karatasi hii kwa mkono wako.	basmaq; sıxmaq	Zəhmət olmasa bu kağızı əlinlə basıb saxla.	bosmoq; bosib turmoq	Iltimos, bu qog'ozni qo'lingiz bilan bosib turing.
1843:烟	烟	烟	duman; sigara	Odada sigara kokusu var.	moshi; sigara	Chumbani kuna harufu ya moshi wa sigara.	tüstü; siqaret	Otaqda siqaret qoxusu var.	tutun; sigaret	Xonada sigaret hidi bor.
1847:研究生	研究生	研究生	lisansüstü öğrenci	O bir lisansüstü öğrencisi.	mwanafunzi wa uzamili	Yeye ni mwanafunzi wa uzamili.	magistrant; aspirant	O magistrantdır.	magistratura talabasi	U magistratura talabasi.
1849:演	演	演	oynamak; sahnelemek	O filmde doktor rolünü oynuyor.	kuigiza	Anaigiza daktari katika filamu.	oynamaq; ifa etmək	O filmdə həkim rolunu oynayır.	rol o'ynamoq; ijro etmoq	U filmda shifokor rolini o'ynaydi.
1850:演唱	演唱	演唱	şarkı söylemek; sahnede söylemek	Şarkıcı bu akşam yeni şarkı söyleyecek.	kuimba; kutumbuiza kwa wimbo	Mwimbaji ataimba wimbo mpya leo usiku.	mahnı ifa etmək	Müğənni bu axşam yeni mahnı ifa edəcək.	qo'shiq ijro etmoq	Xonanda bugun kechqurun yangi qo'shiq ijro etadi.
1853:眼前	眼前	眼前	gözünün önünde; şu anda	Fırsat tam gözünün önünde.	mbele ya macho; sasa	Fursa iko mbele ya macho yako.	göz önündə; hazırda	Fürsət gözünün önündədir.	ko'z oldida; hozir	Imkoniyat ko'z oldingda turibdi.
1863:夜晚	夜晚	夜晚	gece; akşam	Yaz gecesi çok sessiz.	usiku	Usiku wa kiangazi ni mtulivu sana.	gecə; axşam	Yay gecəsi çox sakitdir.	tun; kecha	Yozgi tun juda sokin.
1866:已	已	已	çoktan; zaten	Kayıt kişi sayısı doldu.	tayari	Idadi ya waliojiandikisha tayari imejaa.	artıq	Qeydiyyat sayı artıq dolub.	allaqachon	Ro'yxatdan o'tganlar soni allaqachon to'ldi.
1867:以内	以内	以内	içinde; dahil	Lütfen üç gün içinde cevap verin.	ndani ya	Tafadhali jibu ndani ya siku tatu.	ərzində; daxilində	Zəhmət olmasa üç gün ərzində cavab verin.	ichida	Iltimos, uch kun ichida javob bering.
1869:一生	一生	一生	bir ömür; yaşam boyu	O bir ömür müziği sevdi.	maisha yote	Alipenda muziki maisha yake yote.	bir ömür; həyat boyu	O bir ömür musiqini sevdi.	bir umr; hayot davomida	U bir umr musiqani sevdi.
1875:赢得	赢得	赢得	kazanmak	Takım maçı kazandı.	kushinda; kupata	Timu ilishinda mechi.	qazanmaq	Komanda yarışı qazandı.	yutmoq; qo'lga kiritmoq	Jamoa musobaqada g'alaba qozondi.
1879:用来	用来	用来	için kullanılmak	Bu bıçak meyve kesmek için kullanılır.	kutumika kwa	Kisu hiki kinatumika kukata matunda.	üçün istifadə olunmaq	Bu bıçaq meyvə kəsmək üçün istifadə olunur.	uchun ishlatilmoq	Bu pichoq meva kesish uchun ishlatiladi.
1880:用于	用于	用于	için kullanılmak	Bu para kitap almak için kullanılır.	kutumika kwa	Pesa hizi zinatumika kununua vitabu.	üçün istifadə olunmaq	Bu pul kitab almaq üçün istifadə olunur.	uchun sarflanmoq	Bu pul kitob sotib olish uchun ishlatiladi.
1885:油	油	油	yağ	Tavaya biraz yağ koy.	mafuta	Weka mafuta kidogo kwenye sufuria.	yağ	Tavaya bir az yağ qoy.	yog'	Qozonga biroz yog' soling.
1887:游玩	游玩	游玩	gezmek; eğlenmek	Hafta sonu parka gezmeye gidiyoruz.	kwenda kutembea; kufurahia	Mwishoni mwa wiki tunaenda bustanini kutembea.	gəzmək; əylənmək	Həftəsonu parka gəzməyə gedirik.	sayr qilmoq; o'ynamoq	Dam olish kuni parkka sayr qilgani boramiz.
1890:友情	友情	友情	arkadaşlık	Onların arkadaşlığı çok derin.	urafiki	Urafiki wao ni wa kina sana.	dostluq	Onların dostluğu çox dərindir.	do'stlik	Ularning do'stligi juda mustahkam.
1892:有效	有效	有效	geçerli; etkili	Bu bilet bugün hâlâ geçerli.	halali; yenye ufanisi	Tiketi hii bado ni halali leo.	etibarlı; təsirli	Bu bilet bu gün hələ etibarlıdır.	amal qiladi; samarali	Bu chipta bugun ham amal qiladi.
1894:有着	有着	有着	sahip olmak	Bu şehrin uzun bir tarihi var.	kuwa na	Mji huu una historia ndefu.	malik olmaq; sahib olmaq	Bu şəhərin uzun tarixi var.	ega bo'lmoq	Bu shahar uzoq tarixga ega.
1903:远离	远离	远离	uzak durmak	Lütfen tehlikeli bölgeden uzak dur.	kukaa mbali na	Tafadhali kaa mbali na eneo hatari.	uzaq durmaq	Zəhmət olmasa təhlükəli ərazidən uzaq dur.	uzoq turmoq	Iltimos, xavfli hududdan uzoq turing.
1904:院长	院长	院长	dekan; müdür	Dekan bugün toplantıya katılıyor.	mkuu wa chuo; mkurugenzi	Mkuu wa chuo anahudhuria mkutano leo.	dekan; direktor	Dekan bu gün iclasda iştirak edir.	dekan; direktor	Dekan bugun yig'ilishda qatnashadi.
1905:院子	院子	院子	avlu	Bahçede birçok çiçek dikilmiş.	ua	Uani kumepandwa maua mengi.	həyət	Həyətdə çoxlu gül əkilib.	hovli	Hovlida ko'p gul ekilgan.
1906:约	约	约	randevulaşmak; ayarlamak	Bir arkadaşımla birlikte akşam yemeği için sözleştim.	kupanga miadi; kukutana	Nimepanga kula chakula cha jioni pamoja na rafiki.	görüş təyin etmək; razılaşmaq	Mən dostumla birlikdə şam yeməyinə razılaşmışam.	uchrashuv belgilamoq; kelishmoq	Do'stim bilan birga kechki ovqat yeyishga kelishdim.
1908:月饼	月饼	月饼	ay çöreği; mooncake	Orta Sonbahar Bayramı'nda ay çöreği yeriz.	keki ya mwezi	Wakati wa Sikukuu ya Katikati ya Mavuno, tunakula keki ya mwezi.	ay qoğalı	Payız ortası bayramında ay qoğalı yeyirik.	oy kulchasi	O'rta kuz bayramida oy kulchasi yeymiz.
1910:月份	月份	月份	ay	Yedinci ayda hava çok sıcak.	mwezi	Mwezi wa saba huwa na joto sana.	ay	İyul ayında hava çox isti olur.	oy	Iyul oyida havo juda issiq bo'ladi.
1914:再次	再次	再次	tekrar; yeniden	Pekin'e tekrar hoş geldin.	tena; mara nyingine	Karibu tena Beijing.	yenidən; təkrar	Səni yenidən Pekində görməyə şadıq.	yana; qayta	Yana Pekinga xush kelibsiz.
1915:再说	再说	再说	sonra konuşmak	Bu konuyu yarın konuşalım.	kusema baadaye; kuzungumza baadaye	Tuzungumzie jambo hili kesho.	sonra danışmaq	Bu məsələni sabah danışaq.	keyin gaplashmoq	Bu ishni ertaga gaplashamiz.
1917:暂停	暂停	暂停	ara vermek; durdurmak	Maç şiddetli yağmur nedeniyle durduruldu.	kusitisha	Mechi imesitishwa kwa sababu ya mvua kubwa.	fasilə vermək; dayandırmaq	Yarış güclü yağış səbəbindən dayandırıldı.	to'xtatib turmoq	Musobaqa kuchli yomg'ir sababli vaqtincha to'xtatildi.
1918:早餐	早餐	早餐	kahvaltı	Kahvaltıda yumurta ve ekmek yedim.	kifungua kinywa	Kifungua kinywa nilikula mayai na mkate.	səhər yeməyi	Səhər yeməyində yumurta və çörək yedim.	nonushta	Nonushtada tuxum va non yedim.
1919:早晨	早晨	早晨	sabah erken	Sabah havası çok taze.	asubuhi	Hewa ya asubuhi ni safi sana.	səhər	Səhər havası çox təzədir.	ertalab	Ertalabki havo juda toza.
1922:增长	增长	增长	artmak; büyümek	Bu yıl gelir hızlı arttı.	kukua; kuongezeka	Mapato ya mwaka huu yameongezeka haraka.	artmaq; böyümək	Bu il gəlir sürətlə artıb.	o'smoq; ko'paymoq	Bu yil daromad tez o'sdi.
1924:着	着	着	uykuya dalmak; yakalamak	Çocuk çok çabuk uykuya daldı.	kulala; kushika	Mtoto alilala haraka sana.	yuxuya getmək; tutmaq	Uşaq çox tez yuxuya getdi.	uxlab qolmoq; tutmoq	Bola juda tez uxlab qoldi.
1926:者	者	者	kişi eki	Yazar kendi deneyimini anlattı.	kiambishi cha mtu	Mwandishi alieleza uzoefu wake mwenyewe.	şəxs bildirən şəkilçi	Müəllif öz təcrübəsini təqdim etdi.	shaxs bildiruvchi qo'shimcha	Muallif o'z tajribasini tanishtirdi.
1928:整	整	整	tüm; bütün	Bütün ders boyunca çok dikkatliydi.	nzima; yote	Kipindi kizima alikuwa makini sana.	bütün; tam	O, bütün dərs boyu çox diqqətli idi.	butun; to'liq	U butun dars davomida juda diqqatli edi.
1931:证	证	证	belge; kanıt	Lütfen çalışma belgenizi gösterin.	cheti; uthibitisho	Tafadhali onyesha cheti chako cha kazi.	vəsiqə; sübut	Zəhmət olmasa iş vəsiqəni göstər.	guvohnoma; isbot	Iltimos, ish guvohnomangizni ko'rsating.
1940:支付	支付	支付	ödeme yapmak; ödemek	Cep telefonuyla yol ücretini ödedim.	kulipa	Nililipa nauli kwa simu.	ödəmək; ödəniş etmək	Mən yol pulunu telefonla ödədim.	to'lamoq; to'lov qilmoq	Men yo'l haqini telefon orqali to'ladim.
1941:之后	之后	之后	sonra	Sınavdan sonra yemek yemeye gittik.	baada ya	Baada ya mtihani, tulienda kula.	sonra	İmtahandan sonra yeməyə getdik.	keyin	Imtihondan keyin ovqatlanishga bordik.
1942:之间	之间	之间	arasında	Aralarında yanlış anlaşılma yok.	kati ya	Hakuna kutoelewana kati yao.	arasında	Onların arasında anlaşılmazlıq yoxdur.	orasida	Ular orasida tushunmovchilik yo'q.
1943:之前	之前	之前	önce	Toplantıdan önce lütfen malzemelere bakın.	kabla ya	Kabla ya mkutano, tafadhali soma nyaraka kwanza.	əvvəl	İclasdan əvvəl zəhmət olmasa materiallara baxın.	oldin	Yig'ilishdan oldin materiallarni ko'rib chiqing.
1945:之中	之中	之中	içinde; arasında	Bu insanların içinde en genç olan o.	miongoni mwa	Kati ya watu hawa, yeye ndiye mdogo zaidi.	içində; arasında	Bu insanların içində o ən gəncdir.	ichida; orasida	Bu odamlar ichida u eng yoshi.
1946:值	值	值	değerinde olmak; değer	Bu bilet yüz yuan değerinde.	thamani; kuwa na thamani	Tiketi hii ina thamani ya yuan mia moja.	dəyər; dəyərində olmaq	Bu bilet yüz yuan dəyərindədir.	qiymat; arziydi	Bu chipta yuz yuan turadi.
1952:指出	指出	指出	işaret etmek; belirtmek	Öğretmen hatamı gösterdi.	kuonyesha; kubainisha	Mwalimu alionyesha kosa langu.	göstərmək; qeyd etmək	Müəllim mənim səhvimi göstərdi.	ko'rsatmoq; ta'kidlamoq	O'qituvchi xatomni ko'rsatdi.
1954:纸巾	纸巾	纸巾	kağıt mendil	Lütfen bana bir kağıt mendil ver.	kitambaa cha karatasi	Tafadhali nipe kitambaa kimoja cha karatasi.	kağız salfet	Zəhmət olmasa mənə bir kağız salfet ver.	qog'oz salfetka	Iltimos, menga bitta qog'oz salfetka bering.
1957:中餐	中餐	中餐	Çin yemeği	Bu restoranın Çin yemeği çok lezzetli.	chakula cha Kichina	Chakula cha Kichina cha mgahawa huu ni kitamu sana.	Çin yeməyi	Bu restoranın Çin yeməyi çox dadlıdır.	xitoy taomi	Bu restoranning xitoy taomi juda mazali.
1958:中年	中年	中年	orta yaş	O artık orta yaşa geldi.	umri wa kati	Tayari amefika umri wa kati.	orta yaş	O artıq orta yaşa çatıb.	o'rta yosh	U allaqachon o'rta yoshga yetdi.
1965:祝	祝	祝	dilemek; kutlamak	Doğum günün kutlu olsun!	kutakia; kupongeza	Nakutakia heri ya siku ya kuzaliwa!	arzulamaq; təbrik etmək	Ad günün mübarək!	tilamoq; tabriklamoq	Tug'ilgan kuningiz bilan!
1971:转发	转发	转发	iletmek; paylaşmak	Lütfen bildirimi herkese ilet.	kutuma mbele; kusambaza	Tafadhali sambaza taarifa kwa wote.	yönləndirmək; paylaşmaq	Zəhmət olmasa bildirişi hamıya yönləndir.	uzatmoq; qayta yubormoq	Iltimos, xabarni hammaga qayta yuboring.
1972:转机1	转机1	转机	aktarma yapmak; uçak değiştirmek	Şanghay'da aktarma yapmamız gerekiyor.	kubadili ndege; kuhamia ndege nyingine	Tunahitaji kubadili ndege Shanghai.	təyyarə dəyişmək; transfer	Biz Şanxayda təyyarə dəyişməliyik.	samolyot almashtirmoq	Biz Shanxayda samolyot almashtirishimiz kerak.
1975:准	准	准	doğru; kesin	Onun cevabı çok doğru.	sahihi	Jibu lake ni sahihi sana.	dəqiq; düzgün	Onun cavabı çox dəqiqdir.	aniq; to'g'ri	Uning javobi juda aniq.
1980:自	自	自	-den beri; kendi	Geçen yıldan beri Pekin'de yaşıyor.	tangu; kutoka	Tangu mwaka jana, anaishi Beijing.	-dən bəri; öz	Ötən ildən bəri o Pekində yaşayır.	dan beri; o'zi	O'tgan yildan beri u Pekinda yashaydi.
1982:自习	自习	自习	kendi kendine çalışma	Akşam yedide sınıfa kendi kendimize çalışmaya gidiyoruz.	kujifunza mwenyewe	Saa moja usiku tunaenda darasani kujisomea.	müstəqil dərs çalışma	Axşam saat yeddidə sinfə müstəqil dərs oxumağa gedirik.	mustaqil dars qilish	Kechqurun soat yettida sinfxonaga mustaqil dars qilishga boramiz.
1984:自学	自学	自学	kendi kendine öğrenmek	O videolarla kendi kendine Çince öğrendi.	kujifunza mwenyewe	Alijifunza Kichina mwenyewe kupitia video.	öz-özünə öyrənmək	O video vasitəsilə Çin dilini öz-özünə öyrəndi.	mustaqil o'rganmoq	U video orqali xitoy tilini mustaqil o'rgandi.
1988:最终	最终	最终	sonunda; nihai	Sonunda kalmaya karar verdi.	hatimaye; mwisho	Hatimaye aliamua kubaki.	nəhayət; son	O nəhayət qalmağa qərar verdi.	oxir-oqibat; yakuniy	Oxir-oqibat u qolishga qaror qildi.
1992:做法	做法	做法	yapma biçimi; yöntem	Bu yöntem çok basit.	namna ya kufanya; njia	Njia hii ni rahisi sana.	üsul; etmə yolu	Bu üsul çox sadədir.	qilish usuli; yo'l	Bu usul juda oddiy.
1994:做梦	做梦	做梦	rüya görmek	Dün gece rüyamda arkadaşımı gördüm.	kuota ndoto	Jana usiku niliota ndoto ya rafiki yangu.	yuxu görmək	Dünən gecə yuxuda dostumu gördüm.	tush ko'rmoq	Kecha tunda tushimda do'stimni ko'rdim.
