hsk_key	source_word	simplified	SI	example_SI	TA	example_TA
3225:戏	戏	戏	නාට්‍යය	මෙම නාට්‍යය ඉතා රසවත්ය.	நாடகம்	இந்த நாடகம் மிகவும் சுவாரஸ்யமாக உள்ளது.
3231:先后	先后	先后	අනුපිළිවෙළින්	අමුත්තන් තුන් දෙනා අනුපිළිවෙළින් වේදිකාවට ගොස් කතා කළහ.	தொடர்ச்சியாக; வரிசையாக	மூன்று விருந்தினர்கள் வரிசையாக மேடைக்கு சென்று பேசினர்.
3233:闲	闲	闲	හිස් වේලාව ඇති; වැඩක් නැති	සති අන්තයේ ඔහුට සාපේක්ෂව හිස් වේලාවක් ඇත.	ஓய்வான; வேலை இல்லாத	வார இறுதியில் அவர் ஒப்பிடும்போது ஓய்வாக இருப்பார்.
3240:现代化	现代化	现代化	නවීකරණය; නවීකරණය කිරීම	මෙම නගරය නවීකරණ ඉදිකිරීම් වේගවත් කරමින් සිටී.	நவீனமயமாக்கல்; நவீனப்படுத்துதல்	இந்த நகரம் நவீனமயமாக்கலை வேகப்படுத்தி வருகிறது.
3241:线路	线路	线路	මාර්ග රේඛාව; ගමන් මාර්ගය	මෙම බස් මාර්ගය පාසල අසලින් ගමන් කරයි.	வழித்தடம்; பாதை	இந்த பேருந்து வழித்தடம் பள்ளி வழியாக செல்கிறது.
3246:乡	乡	乡	ගම්බද; කුඩා නගර ප්‍රදේශය	ඔහු කුඩා කල සිට ගම්බද ප්‍රදේශයක වැඩුණේය.	கிராமப்புறம்; ஊராட்சி பகுதி	அவர் சிறு வயதிலிருந்தே கிராமப்புறத்தில் வளர்ந்தார்.
3248:乡村	乡村	乡村	ගම්මානය; ගම්බද	ගම්බද වාතය ඉතා නැවුම්ය.	கிராமம்; கிராமப்புறம்	கிராமப்புறத்தின் காற்று மிகவும் சுத்தமாக உள்ளது.
3254:响声	响声	响声	ශබ්දය	දොරටුවෙන් පිටත අමුතු ශබ්දයක් ඇසුණි.	ஒலி; சத்தம்	கதவுக்கு வெளியே இருந்து விசித்திரமான சத்தம் வந்தது.
3257:相册	相册	相册	ඡායාරූප ඇල්බමය	ඇය සංචාරයේ ඡායාරූප ඇල්බමයට දැමුවාය.	புகைப்பட ஆல்பம்	அவள் பயணப் புகைப்படங்களை ஆல்பத்தில் வைத்தாள்.
3260:向上	向上	向上	ඉහළට	දරුවා බැලූනය ඉහළට ඔසවා ගත්තේය.	மேல்நோக்கி	குழந்தை பலூனை மேலே தூக்கியது.
3263:消费者	消费者	消费者	පාරිභෝගිකයා	පාරිභෝගිකයන්ට නිෂ්පාදන තොරතුරු දැන ගැනීමට අයිතිය ඇත.	நுகர்வோர்	நுகர்வோருக்கு தயாரிப்பு தகவலை அறியும் உரிமை உள்ளது.
3266:销量	销量	销量	විකුණුම් ප්‍රමාණය	නව නිෂ්පාදනයේ විකුණුම් ප්‍රමාණය අපේක්ෂාව ඉක්මවා ගියේය.	விற்பனை அளவு	புதிய தயாரிப்பின் விற்பனை அளவு எதிர்பார்ப்பை மீறியது.
3270:小型	小型	小型	කුඩා ප්‍රමාණයේ	මෙය කුඩා ප්‍රමාණයේ කෝපිහලකි.	சிறிய அளவிலான	இது சிறிய அளவிலான காபி கடை.
3271:小于	小于	小于	ට වඩා කුඩා	දෙක පහට වඩා කුඩාය.	விட சிறியது	இரண்டு ஐந்தைவிட சிறியது.
3279:新人	新人	新人	නවකයා; නව විවාහකයා	සමාගම නවකයන් සඳහා පුහුණුවක් සංවිධානය කළේය.	புதியவர்; புதுமணத்தவர்	நிறுவனம் புதியவர்களுக்கு பயிற்சியை ஏற்பாடு செய்தது.
3282:新型	新型	新型	නව වර්ගයේ	මෙය නව වර්ගයේ පරිසර හිතකාමී ද්‍රව්‍යයකි.	புதிய வகை	இது புதிய வகை சுற்றுச்சூழல் நட்பு பொருள்.
3285:信用	信用	信用	ණය විශ්වාසය; විශ්වාසය	හොඳ ණය විශ්වාසය ණය සඳහා ඉතා වැදගත්ය.	கடன் நம்பிக்கை; நம்பிக்கை	நல்ல கடன் நம்பிக்கை கடனுக்கு மிகவும் முக்கியம்.
3286:行程	行程	行程	ගමන් සැලැස්ම; ගමන	මාර්ගෝපදේශකයා හෙට ගමන් සැලැස්ම සියලු දෙනාට යැව්වේය.	பயணத் திட்டம்; பயணம்	வழிகாட்டி நாளைய பயணத் திட்டத்தை அனைவருக்கும் அனுப்பினார்.
3293:行驶	行驶	行驶	ගමන් කිරීම; රිය ධාවනය කිරීම	වාහනය අධිවේගී මාර්ගයේ ගමන් කරමින් සිටී.	செல்லுதல்; வாகனம் ஓட்டுதல்	வாகனம் நெடுஞ்சாலையில் சென்று கொண்டிருக்கிறது.
3297:行走	行走	行走	ඇවිදීම; පා ගමනින් යාම	වැසි දිනවල බිම මත ඇවිදීමේදී පරෙස්සම් විය යුතුය.	நடத்தல்; கால்நடையாகச் செல்லுதல்	மழை நாட்களில் தரையில் நடக்கும் போது கவனமாக இருங்கள்.
3303:需	需	需	අවශ්‍ය වීම	මෙම කාරණය තවදුරටත් සාකච්ඡා කළ යුතුය.	தேவைப்படுதல்	இந்த விஷயம் மேலும் விவாதிக்கப்பட வேண்டும்.
3309:学分	学分	学分	අධ්‍යයන ක්‍රෙඩිට්	මෙම පාඨමාලාවට අධ්‍යයන ක්‍රෙඩිට් තුනක් ඇත.	கல்விக் கிரெடிட்	இந்த பாடநெறிக்கு மூன்று கல்விக் கிரெடிட்கள் உள்ளன.
3310:学科	学科	学科	අධ්‍යයන විෂය; ශාස්ත්‍රීය ක්ෂේත්‍රය	වෛද්‍ය විද්‍යාව වැදගත් අධ්‍යයන විෂයකි.	கல்வித்துறை; பாடப்பிரிவு	மருத்துவம் ஒரு முக்கியமான கல்வித்துறை.
3312:学年	学年	学年	පාසල් වර්ෂය; අධ්‍යයන වර්ෂය	නව අධ්‍යයන වර්ෂය සැප්තැම්බර් මාසයෙන් ආරම්භ වේ.	கல்வியாண்டு; பள்ளி ஆண்டு	புதிய கல்வியாண்டு செப்டம்பரில் தொடங்குகிறது.
3314:学者	学者	学者	විද්වතා	මෙම විද්වතා චීන ඉතිහාසය අධ්‍යයනය කරයි.	அறிஞர்	இந்த அறிஞர் சீன வரலாற்றை ஆய்வு செய்கிறார்.
3315:雪糕	雪糕	雪糕	අයිස්ක්‍රීම් කූරු	ගිම්හානයේදී දරුවෝ අයිස්ක්‍රීම් කූරු කෑමට කැමතිය.	ஐஸ்கிரீம் குச்சி	கோடையில் குழந்தைகள் ஐஸ்கிரீம் குச்சிகளை சாப்பிட விரும்புகின்றனர்.
3323:鸭子	鸭子	鸭子	තාරාවා	වැවේ තාරාවන් කිහිප දෙනෙක් පිහිනමින් සිටිති.	வாத்து	ஏரியில் சில வாத்துகள் நீந்துகின்றன.
3325:沿	沿	沿	ඔස්සේ	අපි ගඟ අසලින් සෙමින් ඇවිද්දෙමු.	ஒட்டி; வழியாக	நாங்கள் ஆற்றங்கரையை ஒட்டி மெதுவாக நடந்தோம்.
3327:研发	研发	研发	පර්යේෂණ හා සංවර්ධනය කිරීම	සමාගම නව වර්ගයේ රොබෝවක් සංවර්ධනය කරමින් සිටී.	ஆராய்ந்து உருவாக்குதல்	நிறுவனம் புதிய வகை ரோபோவை உருவாக்கி வருகிறது.
3329:研制	研制	研制	පර්යේෂණයෙන් සංවර්ධනය කිරීම; නිපදවීම	පර්යේෂණ කණ්ඩායම නව ඖෂධයක් සංවර්ධනය කළේය.	ஆராய்ச்சி செய்து உருவாக்குதல்	ஆராய்ச்சி குழு புதிய மருந்தை உருவாக்கியது.
3330:眼	眼	眼	ඇස	සුළඟ ඉතා තද නිසා ඔහු ඇස් අඩක් වසා ගත්තේය.	கண்	காற்று மிகவும் பலமாக இருந்ததால் அவர் கண்களைச் சுருக்கினார்.
3332:眼泪	眼泪	眼泪	කඳුළු	ඇය හැඟීම්බර වී කඳුළු වැගිරුවාය.	கண்ணீர்	அவள் உருகி கண்ணீர் விட்டாள்.
3339:要不是	要不是	要不是	එසේ නොවුණා නම්	ඔබ මතක් නොකළා නම් මම රැස්වීම අමතක කරන්න ආසන්න විය.	இல்லையென்றால்; இல்லாமல் இருந்திருந்தால்	நீங்கள் நினைவூட்டவில்லை என்றால் நான் கூட்டத்தை கிட்டத்தட்ட மறந்துபோக இருந்தேன்.
3340:药品	药品	药品	ඖෂධ; ඖෂධ නිෂ්පාදනය	ඖෂධ උපදෙස් පත්‍රිකාව අනුව භාවිත කළ යුතුය.	மருந்து; மருந்துப் பொருள்	மருந்துகள் வழிமுறைகளின் படி பயன்படுத்தப்பட வேண்டும்.
3341:药物	药物	药物	ඖෂධය	මෙම ඖෂධය හිස් බඩට ගත නොහැක.	மருந்து	இந்த மருந்தை காலி வயிற்றில் சாப்பிட முடியாது.
3342:夜间	夜间	夜间	රාත්‍රී කාලය	රාත්‍රී කාලයේ රිය පැදවීමේදී විශේෂයෙන් පරෙස්සම් විය යුතුය.	இரவு நேரம்	இரவு நேரத்தில் வாகனம் ஓட்டும்போது மிகவும் கவனமாக இருக்க வேண்டும்.
3343:夜市	夜市	夜市	රාත්‍රී වෙළඳපොළ	මෙම වීදිය රාත්‍රියේ රාත්‍රී වෙළඳපොළක් බවට පත්වේ.	இரவு சந்தை	இந்த தெரு இரவில் இரவு சந்தையாக மாறும்.
3348:医疗	医疗	医疗	වෛද්‍ය ප්‍රතිකාර; සෞඛ්‍ය සේවා	ප්‍රජා සෞඛ්‍ය සේවා තව තවත් පහසු වෙමින් පවතී.	மருத்துவ சேவை; சுகாதாரம்	சமூக சுகாதார சேவைகள் மேலும் வசதியாகி வருகின்றன.
3350:医学	医学	医学	වෛද්‍ය විද්‍යාව	ඇය විශ්වවිද්‍යාලයේදී වෛද්‍ය විද්‍යාව ඉගෙන ගත්තාය.	மருத்துவ அறிவியல்	அவள் பல்கலைக்கழகத்தில் மருத்துவம் படித்தாள்.
3351:移	移	移	ගෙනයාම; මාරු කිරීම	කරුණාකර මේසය ටිකක් වමට ගෙන යන්න.	நகர்த்துதல்; மாற்றுதல்	தயவுசெய்து மேசையை கொஞ்சம் இடப்புறம் நகர்த்துங்கள்.
3352:一次性	一次性	一次性	එක් වරක් භාවිත කරන; ඉවත දැමිය හැකි	අවන්හල තවදුරටත් එක් වරක් භාවිත කරන කූරු සපයන්නේ නැත.	ஒருமுறை பயன்படும்	உணவகம் இனி ஒருமுறை பயன்படும் குச்சிகளை வழங்காது.
3353:一代	一代	一代	පරම්පරාව	මෙම තරුණ පරම්පරාව පරිසර ආරක්ෂාවට වැඩි වටිනාකමක් දෙයි.	ஒரு தலைமுறை	இந்த தலைமுறை இளைஞர்கள் சுற்றுச்சூழல் பாதுகாப்பை அதிகம் மதிக்கிறார்கள்.
3357:一路	一路	一路	මුළු මාර්ගයම; දිගටම	ඔහු දුම්රිය ස්ථානය දක්වා මුළු මාර්ගයම දිව ගියේය.	முழு வழியிலும்; தொடர்ந்து	அவர் நிலையம் வரை முழு வழியிலும் ஓடினார்.
3358:一路顺风	一路顺风	一路顺风	සුභ ගමනක්	මිතුරා පිටත් වීමට පෙර මම ඔහුට සුභ ගමනක් කීවෙමි.	பயணம் நன்றாக அமையட்டும்	நண்பர் புறப்படுவதற்கு முன், பயணம் நன்றாக அமையட்டும் என்று சொன்னேன்.
3372:音量	音量	音量	ශබ්ද පරිමාව	කරුණාකර රූපවාහිනියේ ශබ්ද පරිමාව ටිකක් අඩු කරන්න.	ஒலி அளவு	தயவுசெய்து தொலைக்காட்சியின் ஒலி அளவை கொஞ்சம் குறைக்கவும்.
3374:引进	引进	引进	හඳුන්වා දීම; ගෙන ඒම	පාසල නව ඉගැන්වීම් උපකරණ හඳුන්වා දුන්නේය.	அறிமுகப்படுத்துதல்; கொண்டு வருதல்	பள்ளி புதிய கற்பித்தல் உபகரணங்களை அறிமுகப்படுத்தியது.
3377:应当	应当	应当	යුතුය	සිසුන් නියමිත වේලාවට ගෙදර වැඩ අවසන් කළ යුතුය.	வேண்டும்; கடமை	மாணவர்கள் வீட்டுப்பாடத்தை நேரத்திற்கு முடிக்க வேண்டும்.
3378:迎	迎	迎	පිළිගැනීම	සියලු දෙනා දොරටුව අසල සිට අමුත්තන් පිළිගත්හ.	வரவேற்பது	அனைவரும் நுழைவாயிலில் நின்று விருந்தினர்களை வரவேற்றனர்.
3382:影片	影片	影片	චිත්‍රපටය	මෙම චිත්‍රපටයට හොඳ සමාලෝචන ලැබුණි.	திரைப்படம்	இந்த திரைப்படம் நல்ல விமர்சனங்களைப் பெற்றது.
3383:影视	影视	影视	චිත්‍රපට හා රූපවාහිනිය	ඔහු චිත්‍රපට හා රූපවාහිනී කර්මාන්තයේ වැඩ කරයි.	திரைப்படம் மற்றும் தொலைக்காட்சி	அவர் திரைப்படம் மற்றும் தொலைக்காட்சி துறையில் வேலை செய்கிறார்.
3385:应对	应对	应对	ප්‍රතිචාර දැක්වීම; මුහුණ දීම	සමාගම නව වෙළඳපොළ වෙනස්කම්වලට ප්‍රතිචාර දක්වමින් සිටී.	எதிர்கொள்வது; பதிலளித்தல்	நிறுவனம் புதிய சந்தை மாற்றங்களுக்கு பதிலளித்து வருகிறது.
3391:用法	用法	用法	භාවිත ක්‍රමය	ගුරුවරයා මෙම වචනයේ භාවිත ක්‍රමය පැහැදිලි කළේය.	பயன்பாடு; பயன்படுத்தும் முறை	ஆசிரியர் இந்த சொல்லின் பயன்பாட்டை விளக்கினார்.
3393:用力	用力	用力	ශක්තිය යෙදීම	දොර බර නිසා ශක්තිය යොදා තල්ලු කළ යුතුය.	வலிமை பயன்படுத்துதல்	கதவு கனமாக இருப்பதால் வலிமையுடன் தள்ள வேண்டும்.
3394:用品	用品	用品	භාවිත භාණ්ඩ	සංචාර භාවිත භාණ්ඩ දැනටමත් සූට්කේස් එකට දමා ඇත.	பயன்பாட்டு பொருட்கள்	பயணப் பொருட்கள் ஏற்கனவே பயணப்பெட்டியில் வைக்கப்பட்டுள்ளன.
3398:优良	优良	优良	ඉතා හොඳ; විශිෂ්ට	මෙම වර්ගයට ඉතා හොඳ ලක්ෂණ ඇත.	சிறந்த; நல்ல தரமான	இந்த வகைக்கு சிறந்த பண்புகள் உள்ளன.
3401:优质	优质	优质	උසස් තත්ත්වයේ	මෙම වෙළඳසැල උසස් තත්ත්වයේ සේවාවක් සපයයි.	உயர்தரமான	இந்த கடை உயர்தர சேவையை வழங்குகிறது.
3402:由此	由此	由此	මෙයින්; එබැවින්	මෙයින් සැලැස්ම සකස් කළ යුතු බව දැකිය හැකිය.	இதனால்; இதிலிருந்து	இதிலிருந்து திட்டம் சரிசெய்யப்பட வேண்டும் என்று தெரிகிறது.
3403:邮寄	邮寄	邮寄	තැපැල් කිරීම	මම ලේඛන පාරිභෝගිකයාට තැපැල් කළෙමි.	அஞ்சல் மூலம் அனுப்புதல்	நான் ஆவணங்களை வாடிக்கையாளருக்கு அஞ்சல் மூலம் அனுப்பினேன்.
3406:邮票	邮票	邮票	තැපැල් මුද්දරය	ලිපි කවරයේ තැපැල් මුද්දරයක් අලවා ඇත.	அஞ்சல் தலை	அஞ்சல் உறையின் மேல் ஒரு அஞ்சல் தலை ஒட்டப்பட்டுள்ளது.
3407:油条	油条	油条	තෙලේ බැදූ පිටි කූර	උදේ ආහාර කඩයේ තෙලේ බැදූ පිටි කූරු ඉතා ජනප්‍රියය.	எண்ணெயில் பொரித்த மாவுக் குச்சி	காலை உணவு கடையின் எண்ணெயில் பொரித்த மாவுக் குச்சிகள் மிகவும் பிரபலமானவை.
3409:有害	有害	有害	හානිකර	මෙම වායුව මිනිස් සිරුරට හානිකරය.	தீங்கு விளைவிக்கும்	இந்த வாயு மனித உடலுக்கு தீங்கு விளைவிக்கும்.
3410:有力	有力	有力	ශක්තිමත්; බලවත්	මෙය ශක්තිමත් සහාය පියවරකි.	வலுவான; சக்திவாய்ந்த	இது வலுவான ஆதரவு நடவடிக்கையாகும்.
3412:有限	有限	有限	සීමිත	අපගේ කාලය සීමිතය.	வரையறுக்கப்பட்ட	எங்கள் நேரம் வரையறுக்கப்பட்டுள்ளது.
3413:有益	有益	有益	ප්‍රයෝජනවත්	කියවීම භාෂා ඉගෙනීමට ප්‍රයෝජනවත් වේ.	பயனுள்ள; நன்மை தரும்	வாசிப்பு மொழி கற்றலுக்கு பயனுள்ளதாகும்.
3414:有助于	有助于	有助于	උපකාරී වීම	ප්‍රමාණවත් නින්ද ශාරීරික ශක්තිය නැවත ලබා ගැනීමට උපකාරී වේ.	உதவுகிறது; பயனளிக்கிறது	போதிய தூக்கம் உடல் வலிமையை மீட்டெடுக்க உதவுகிறது.
3418:雨水	雨水	雨水	වැසි ජලය	වැසි ජලය වහලය දිගේ පහළට ගලා ගියේය.	மழைநீர்	மழைநீர் கூரையோரமாக கீழே ஓடியது.
3419:语文	语文	语文	චීන භාෂා විෂය; භාෂා කලා	ඔහුගේ චීන භාෂා ලකුණු සැමවිටම හොඳය.	சீன மொழிப் பாடம்; மொழிக் கலை	அவரின் சீன மொழிப் பாட மதிப்பெண்கள் எப்போதும் நன்றாக உள்ளன.
3420:语音	语音	语音	කථන ශබ්දය; හඬ	මෙම මෘදුකාංගයට හඬ හඳුනාගත හැකිය.	பேச்சொலி; குரல்	இந்த மென்பொருள் குரலை அடையாளம் காண முடியும்.
3422:预测	预测	预测	පුරෝකථනය කිරීම	විශේෂඥයන් ලබන වසරේ මිල ඉහළ යනු ඇතැයි පුරෝකථනය කරති.	முன்கணித்தல்	நிபுணர்கள் அடுத்த ஆண்டு விலைகள் உயரும் என்று முன்கணிக்கிறார்கள்.
3425:预计	预计	预计	ඇස්තමේන්තු කිරීම; අපේක්ෂා කිරීම	ව්‍යාපෘතිය වසර අවසානයේදී අවසන් වනු ඇතැයි අපේක්ෂා කෙරේ.	எதிர்பார்த்தல்; மதிப்பிடுதல்	திட்டம் ஆண்டு இறுதியில் முடியும் என்று எதிர்பார்க்கப்படுகிறது.
3427:预约	预约	预约	කල්තියා වෙන් කර ගැනීම	බාහිර රෝගී සායනයට යාමට පෙර කල්තියා වේලාවක් වෙන් කර ගැනීම හොඳය.	முன்பதிவு செய்தல்	வெளிநோயாளர் சிகிச்சைக்கு முன் முன்பதிவு செய்வது நல்லது.
3428:原	原	原	මුල්; පෙර	කරුණාකර මුල් සැලැස්ම අනුව ක්‍රියා කරන්න.	மூல; பழைய	தயவுசெய்து மூல திட்டத்தின் படி செயல்படுங்கள்.
3430:原有	原有	原有	මුල් තිබූ; දැනට පවතින	නව පද්ධතිය මුල් තිබූ කාර්යයන් තබා ගත්තේය.	முன்னிருந்த; ஏற்கனவே உள்ள	புதிய அமைப்பு முன்னிருந்த செயல்பாடுகளை வைத்திருக்கிறது.
3434:愿	愿	愿	කැමති වීම; ප්‍රාර්ථනා කිරීම	මම සියලු දෙනා සමඟ අත්දැකීම් බෙදා ගැනීමට කැමතිය.	விரும்புதல்; தயாராக இருத்தல்	நான் அனைவருடனும் அனுபவத்தை பகிர விரும்புகிறேன்.
3436:约定	约定	约定	එකඟතාව; නියම කර ගැනීම	අපි හෙට උදේ හමුවීමට එකඟ වුණෙමු.	ஒப்பந்தம்; ஏற்பாடு செய்தல்	நாங்கள் நாளை காலை சந்திக்க ஒப்புக்கொண்டோம்.
3437:运	运	运	ප්‍රවාහනය කිරීම; ගෙනයාම	රියදුරු භාණ්ඩ ගබඩාවට ප්‍රවාහනය කළේය.	கொண்டுசெல்லுதல்; போக்குவரத்து செய்தல்	ஓட்டுநர் பொருட்களை கிடங்கிற்கு கொண்டுசென்றார்.
3438:运费	运费	运费	ප්‍රවාහන ගාස්තුව	මෙම භාණ්ඩයේ ප්‍රවාහන ගාස්තුව යුවාන් දහයකි.	கப்பல் கட்டணம்; போக்குவரத்து கட்டணம்	இந்த பொருளின் கப்பல் கட்டணம் பத்து யுவான்.
3442:在场	在场	在场	ඉදිරියේ සිටීම; ස්ථානයේ සිටීම	අනතුර සිදුවන විට ඔහුත් එහි සිටියේය.	இருப்பிடம்; அங்கு இருந்தல்	விபத்து நடந்த போது அவரும் அங்கே இருந்தார்.
3444:在内	在内	在内	ඇතුළුව	ගාස්තුවට නවාතැන් ඇතුළත් වේ.	உட்பட	கட்டணத்தில் தங்கும் வசதி உட்பட உள்ளது.
3445:在线	在线	在线	මාර්ගගත	සිසුන්ට මාර්ගගතව ගෙදර වැඩ ඉදිරිපත් කළ හැකිය.	ஆன்லைன்	மாணவர்கள் ஆன்லைனில் வீட்டுப்பாடத்தை சமர்ப்பிக்கலாம்.
3448:糟	糟	糟	නරක; භයානක	අද රථවාහන තත්ත්වය ඉතා නරකය.	மோசமான; கெட்ட	இன்றைய போக்குவரத்து நிலை மிகவும் மோசமாக உள்ளது.
3450:早期	早期	早期	මුල් අවධිය	ව්‍යාපෘතියේ මුල් අවධියේදී බොහෝ දුෂ්කරතා හමු විය.	ஆரம்பகாலம்; தொடக்க நிலை	திட்டத்தின் தொடக்க நிலையில் பல சிரமங்கள் ஏற்பட்டன.
3451:早晚	早晚	早晚	කොහොම හරි කවදා හෝ; උදේ සවස	ඔබ දිගටම කළහොත් කවදා හෝ ප්‍රතිඵල දකිනු ඇත.	எப்போது என்றாலும்; காலை மாலை	நீங்கள் தொடர்ந்து முயன்றால் எப்போது என்றாலும் விளைவை காண்பீர்கள்.
3452:早已	早已	早已	බොහෝ කලකට පෙරම	මෙම පුවත සියලු දෙනා බොහෝ කලකට පෙරම දැන සිටියහ.	ஏற்கனவே நீண்டநாளாக	இந்த செய்தியை அனைவரும் ஏற்கனவே நீண்டநாளாக அறிந்திருந்தனர்.
3453:造	造	造	තැනීම; නිර්මාණය කිරීම	කම්කරුවෝ නව පාලමක් තනාගෙන සිටිති.	உருவாக்குதல்; கட்டுதல்	தொழிலாளர்கள் புதிய பாலம் ஒன்றை கட்டி வருகின்றனர்.
3455:增	增	增	වැඩි වීම	මෙම වසරේ සමාගමේ ආදායම බොහෝ වැඩි විය.	அதிகரித்தல்	இந்த ஆண்டு நிறுவனத்தின் வருமானம் மிகவும் அதிகரித்தது.
3456:增进	增进	增进	වැඩිදියුණු කිරීම; ගැඹුරු කිරීම	සන්නිවේදනය එකිනෙකා පිළිබඳ අවබෝධය වැඩිදියුණු කළ හැකිය.	மேம்படுத்துதல்; அதிகரித்தல்	தொடர்பு பரஸ்பர புரிதலை மேம்படுத்த முடியும்.
3457:增强	增强	增强	ශක්තිමත් කිරීම; වැඩිදියුණු කිරීම	ව්‍යායාම ශාරීරික ශක්තිය වැඩි කරයි.	வலுப்படுத்துதல்; மேம்படுத்துதல்	உடற்பயிற்சி உடல் வலிமையை வலுப்படுத்தும்.
3458:赠	赠	赠	තෑගි ලෙස දීම	පාසල සිසුන්ට පොත් කාණ්ඩයක් තෑගි කළේය.	பரிசாக வழங்குதல்	பள்ளி மாணவர்களுக்கு ஒரு தொகுப்பு புத்தகங்களை பரிசாக வழங்கியது.
3460:炸	炸	炸	තෙලේ බැදීම; පුපුරා යාම	මෙම රොටිය තෙලේ බැදිය යුතුය.	எண்ணெயில் பொரித்தல்; வெடித்தல்	இந்த வகை அடையை எண்ணெயில் பொரிக்க வேண்டும்.
3463:展出	展出	展出	ප්‍රදර්ශනය කිරීම	කෞතුකාගාරය සම්ප්‍රදායික චීන චිත්‍ර ප්‍රදර්ශනය කරමින් සිටී.	காட்சிப்படுத்துதல்	அருங்காட்சியகம் பாரம்பரிய சீன ஓவியங்களை காட்சிப்படுத்துகிறது.
3469:站台	站台	站台	වේදිකාව; බස් හෝ දුම්රිය වේදිකාව	මගීන් වේදිකාවේ වාහනය එන තුරු බලා සිටිති.	நிலைய மேடை	பயணிகள் நிலைய மேடையில் வாகனத்துக்காக காத்திருக்கிறார்கள்.
3472:涨价	涨价	涨价	මිල වැඩි කිරීම; මිල ඉහළ යාම	මෙම අවන්හල මෑතකදී මිල වැඩි කර ඇත.	விலை உயர்த்துதல்	இந்த உணவகம் சமீபத்தில் விலையை உயர்த்தியுள்ளது.
3473:掌声	掌声	掌声	අත්පොළසන්	ප්‍රදර්ශනය අවසන් වූ පසු අත්පොළසන් ඉතා උණුසුම් විය.	கைத்தட்டல்	நிகழ்ச்சி முடிந்த பிறகு கைத்தட்டல் மிகவும் உற்சாகமாக இருந்தது.
3475:账号	账号	账号	ගිණුම; ගිණුම් අංකය	කරුණාකර ඔබේ ගිණුම අන් අයට නොකියන්න.	கணக்கு; கணக்கு எண்	தயவுசெய்து உங்கள் கணக்கை பிறரிடம் சொல்ல வேண்டாம்.
3479:折扣	折扣	折扣	වට්ටම	මෙම ඇඳුමට සියයට විස්සක වට්ටමක් ඇත.	தள்ளுபடி	இந்த உடைக்கு இருபது சதவீத தள்ளுபடி உள்ளது.
3481:真诚	真诚	真诚	අවංක; හෘදයාංගම	ඔහුගේ සමාව ඉල්ලීම ඉතා අවංක විය.	நேர்மையான; மனமார்ந்த	அவரது மன்னிப்பு கோரல் மிகவும் மனமார்ந்ததாக இருந்தது.
3488:争	争	争	තරඟ කිරීම; දිනා ගැනීමට උත්සාහ කිරීම	කණ්ඩායම් දෙකම ශූරතාව සඳහා තරඟ කරමින් සිටී.	போட்டியிடுதல்; பெறப் போராடுதல்	இரண்டு அணிகளும் சாம்பியன் பட்டத்திற்காக போட்டியிடுகின்றன.
3492:整整	整整	整整	සම්පූර්ණයෙන්ම; මුළුමනින්ම	ඔහු පැය දෙකක් පුරා බලා සිටියේය.	முழுவதும்; சரியாக	அவர் முழு இரண்டு மணி நேரம் காத்திருந்தார்.
3496:正如	正如	正如	කියූ පරිදි; හරියටම එසේ	ගුරුවරයා කියූ පරිදි, අභ්‍යාස කිරීම ඉතා වැදගත්ය.	சொன்னது போலவே; போல	ஆசிரியர் சொன்னது போலவே, பயிற்சி மிகவும் முக்கியம்.
3500:知名	知名	知名	ප්‍රසිද්ධ; ජනප්‍රිය	මෙය ප්‍රසිද්ධ සමාගමකි.	புகழ்பெற்ற; அறியப்பட்ட	இது புகழ்பெற்ற நிறுவனம்.
3503:职场	职场	职场	රැකියා ක්ෂේත්‍රය; සේවා ස්ථානය	නවකයන් රැකියා ක්ෂේත්‍රයට ඇතුල් වූ විට බොහෝ දේ ඉගෙන ගත යුතුය.	பணியிடம்; தொழில்வாழ்க்கை	புதியவர்கள் பணியிடத்தில் நுழைந்தால் பல விஷயங்களை கற்றுக்கொள்ள வேண்டும்.
3504:职工	职工	职工	සේවකයා; කාර්ය මණ්ඩල සාමාජිකයා	කර්මාන්ත ශාලාවේ සේවකයන් තුන්සියයක් සිටී.	பணியாளர்; ஊழியர்	தொழிற்சாலையில் மூன்று நூறு பணியாளர்கள் உள்ளனர்.
3506:止	止	止	අවසන් වීම; නැවතීම	කටයුතු රාත්‍රී නවයට අවසන් වේ.	நிறுத்துதல்; முடிவடைதல்	நிகழ்ச்சி இரவு ஒன்பது மணிக்கு முடிவடைகிறது.
3508:至	至	至	සිට දක්වා	විවෘත වේලාව සඳුදා සිට සිකුරාදා දක්වාය.	முதல் வரை	திறந்த நேரம் திங்கள் முதல் வெள்ளி வரை.
3509:治	治	治	ප්‍රතිකාර කිරීම; පාලනය කිරීම	වෛද්‍යවරයා මෙම රෝගය සුව කළ හැකි බව කීවේය.	சிகிச்சையளித்தல்; ஆட்சி செய்தல்	இந்த நோயை சிகிச்சையால் குணப்படுத்தலாம் என்று மருத்துவர் சொன்னார்.
3510:制订	制订	制订	සැලැස්මක් සකස් කිරීම; නියම කිරීම	සමාගම නව පුහුණු සැලැස්මක් සකස් කරමින් සිටී.	வகுத்தல்; திட்டமிடுதல்	நிறுவனம் புதிய பயிற்சி திட்டத்தை வகுத்து வருகிறது.
