hsk_key	source_word	simplified	JA	example_JA	KO	example_KO	VI	example_VI	TH	example_TH	MS	example_MS	ID	example_ID
3141:同	同	同	同じ; 〜と	私は友人と一緒に劇場へ向かいました。	같다; ~와 함께	저는 친구와 함께 극장으로 갔습니다.	cùng; với	Tôi cùng bạn đi đến nhà hát.	เดียวกัน; กับ	ฉันไปโรงละครกับเพื่อน.	sama; bersama	Saya pergi ke teater bersama kawan.	sama; dengan	Saya pergi ke teater bersama teman.
3143:同一	同一	同一	同一の; 同じ	彼らは同じ建物に住んでいます。	동일한; 같은	그들은 같은 건물에 살고 있습니다.	cùng một; giống nhau	Họ sống trong cùng một tòa nhà.	เดียวกัน; อันเดียวกัน	พวกเขาอาศัยอยู่ในอาคารเดียวกัน.	yang sama; serupa	Mereka tinggal di bangunan yang sama.	yang sama; identik	Mereka tinggal di gedung yang sama.
3147:投	投	投	投げる; 投資する; 投票する	彼はボールをバスケットに投げ入れました。	던지다; 투자하다; 투표하다	그는 공을 바구니 안으로 던져 넣었습니다.	ném; đầu tư; bỏ phiếu	Anh ấy ném bóng vào rổ.	โยน; ลงทุน; ลงคะแนน	เขาโยนลูกบอลลงห่วง.	melempar; melabur; mengundi	Dia melempar bola ke dalam bakul.	melempar; berinvestasi; memilih	Ia melempar bola ke keranjang.
3149:头	头	头	〜の中; 頭	箱の中にはまだ本が一冊あります。	안; 머리	상자 안에는 아직 책 한 권이 있습니다.	bên trong; đầu	Trong hộp vẫn còn một cuốn sách.	ข้างใน; หัว	ในกล่องยังมีหนังสืออีกหนึ่งเล่ม.	dalam; kepala	Masih ada sebuah buku di dalam kotak.	dalam; kepala	Di dalam kotak masih ada sebuah buku.
3151:图画	图画	图画	絵; 図画	壁には子どもの絵が掛かっています。	그림; 도화	벽에 아이의 그림이 걸려 있습니다.	bức tranh; hình vẽ	Trên tường treo bức tranh của đứa trẻ.	รูปภาพ; ภาพวาด	บนผนังแขวนภาพวาดของเด็ก.	lukisan; gambar	Lukisan kanak-kanak tergantung di dinding.	gambar; lukisan	Gambar anak itu tergantung di dinding.
3152:图书	图书	图书	図書; 本	図書館は新しくたくさんの本を購入しました。	도서; 책	도서관은 새 책을 많이 샀습니다.	sách; tài liệu sách	Thư viện mới mua rất nhiều sách.	หนังสือ; สิ่งพิมพ์	ห้องสมุดซื้อหนังสือใหม่จำนวนมาก.	buku; bahan bacaan	Perpustakaan membeli banyak buku baharu.	buku; bahan bacaan	Perpustakaan membeli banyak buku baru.
3157:团队	团队	团队	チーム	このチームはとてもよく協力しています。	팀; 단체	이 팀은 협력을 아주 잘합니다.	đội nhóm; đội ngũ	Đội này hợp tác rất tốt.	ทีม; คณะ	ทีมนี้ร่วมมือกันได้ดีมาก.	pasukan; kumpulan	Pasukan ini bekerjasama dengan sangat baik.	tim; kelompok	Tim ini bekerja sama dengan sangat baik.
3158:推动	推动	推动	推進する; 後押しする	新しい技術は業界の発展を後押ししました。	추진하다; 촉진하다	신기술은 업계 발전을 촉진했습니다.	thúc đẩy; đẩy tới	Công nghệ mới đã thúc đẩy sự phát triển của ngành.	ผลักดัน; ส่งเสริม	เทคโนโลยีใหม่ผลักดันการพัฒนาอุตสาหกรรม.	mendorong; memajukan	Teknologi baharu mendorong perkembangan industri.	mendorong; memajukan	Teknologi baru mendorong perkembangan industri.
3161:推进	推进	推进	推進する; 進める	会社はこのプロジェクトを進めています。	추진하다; 진척시키다	회사는 이 프로젝트를 추진하고 있습니다.	thúc tiến; đẩy mạnh	Công ty đang thúc tiến dự án này.	เดินหน้า; ผลักดัน	บริษัทกำลังเดินหน้าโครงการนี้.	memajukan; meneruskan	Syarikat sedang memajukan projek ini.	memajukan; mendorong	Perusahaan sedang memajukan proyek ini.
3163:退出	退出	退出	退出する; 辞退する	彼はこの試合から退くことを決めました。	퇴출하다; 물러나다	그는 이번 경기에서 물러나기로 결정했습니다.	rút khỏi; thoát ra	Anh ấy quyết định rút khỏi cuộc thi này.	ถอนตัว; ออกจาก	เขาตัดสินใจถอนตัวจากการแข่งขันครั้งนี้.	menarik diri; keluar	Dia memutuskan untuk menarik diri daripada pertandingan ini.	mundur; keluar	Ia memutuskan mundur dari kompetisi ini.
3164:退还	退还	退还	返金する; 返還する	販売業者は全額を返金することに同意しました。	반환하다; 환불하다	상인은 모든 비용을 환불하는 데 동의했습니다.	hoàn trả; hoàn tiền	Người bán đồng ý hoàn trả toàn bộ chi phí.	คืนเงิน; คืนให้	ผู้ค้าตกลงคืนค่าใช้จ่ายทั้งหมด.	memulangkan; membayar balik	Peniaga bersetuju membayar balik semua kos.	mengembalikan; mengembalikan uang	Pedagang setuju mengembalikan seluruh biaya.
3166:拖鞋	拖鞋	拖鞋	スリッパ	部屋に入ったらスリッパに履き替えてください。	슬리퍼	집에 들어온 뒤 슬리퍼로 갈아 신어 주세요.	dép lê	Sau khi vào nhà, xin hãy đổi sang dép lê.	รองเท้าแตะใส่ในบ้าน; รองเท้าแตะ	หลังเข้าบ้าน กรุณาเปลี่ยนเป็นรองเท้าแตะ.	selipar	Selepas masuk rumah, sila tukar kepada selipar.	sandal rumah; sandal	Setelah masuk rumah, silakan ganti memakai sandal.
3167:外部	外部	外部	外部; 外側	機械の外側は定期的に清掃する必要があります。	외부; 바깥쪽	기계 외부는 정기적으로 청소해야 합니다.	bên ngoài; phần ngoài	Bên ngoài máy cần được vệ sinh định kỳ.	ภายนอก; ด้านนอก	ภายนอกเครื่องต้องทำความสะอาดเป็นประจำ.	bahagian luar; luaran	Bahagian luar mesin perlu dibersihkan secara berkala.	bagian luar; eksternal	Bagian luar mesin perlu dibersihkan secara rutin.
3169:外观	外观	外观	外観; 見た目	この車の外観はとてもきれいです。	외관; 겉모습	이 차의 외관은 매우 아름답습니다.	ngoại quan; dáng vẻ bên ngoài	Ngoại hình của chiếc xe này rất đẹp.	รูปลักษณ์ภายนอก	รูปลักษณ์ภายนอกของรถคันนี้สวยมาก.	rupa luaran; penampilan	Rupa luaran kereta ini sangat cantik.	tampilan luar; penampilan	Tampilan luar mobil ini sangat indah.
3170:外婆	外婆	外婆	母方の祖母	母方の祖母が私に年越しの夕食を作ってくれました。	외할머니	외할머니가 저에게 섣달그믐 저녁을 만들어 주셨습니다.	bà ngoại	Bà ngoại nấu bữa cơm đêm giao thừa cho tôi.	ยาย	ยายทำอาหารค่ำคืนส่งท้ายปีให้ฉัน.	nenek sebelah ibu	Nenek sebelah ibu memasakkan makan malam Tahun Baharu Cina untuk saya.	nenek dari pihak ibu	Nenek dari pihak ibu membuatkan makan malam Imlek untuk saya.
3171:外形	外形	外形	外形; 形	このスマホの形は薄くて軽いです。	외형; 모양	이 휴대전화 모델은 외형이 얇고 가볍습니다.	hình dáng bên ngoài; ngoại hình	Mẫu điện thoại này có hình dáng mỏng và nhẹ.	รูปทรงภายนอก; รูปร่าง	โทรศัพท์รุ่นนี้มีรูปทรงบางและเบา.	bentuk luaran; rupa	Bentuk luaran telefon ini nipis dan ringan.	bentuk luar; rupa	Bentuk luar ponsel ini tipis dan ringan.
3172:弯	弯	弯	曲がった; カーブ	この小道は狭くて曲がっています。	굽다; 구부러지다	이 작은 길은 좁고 구불구불합니다.	cong; ngoằn ngoèo	Con đường nhỏ này vừa hẹp vừa quanh co.	โค้ง; งอ	ทางเล็ก ๆ สายนี้ทั้งแคบและคดเคี้ยว.	bengkok; berliku	Lorong kecil ini sempit dan berliku.	bengkok; berkelok	Jalan kecil ini sempit dan berkelok.
3183:围	围	围	囲む; 取り囲む	子どもたちは先生の周りに集まっています。	둘러싸다; 에워싸다	아이들이 선생님 곁에 둘러서 있습니다.	vây quanh; bao quanh	Bọn trẻ vây quanh bên cạnh giáo viên.	ล้อม; ห้อมล้อม	เด็ก ๆ ล้อมอยู่รอบตัวครู.	mengelilingi; mengepung	Kanak-kanak mengelilingi guru.	mengelilingi; mengepung	Anak-anak berkumpul mengelilingi guru.
3186:违法	违法	违法	違法である; 法に違反する	飲酒後に車を運転するのは違法です。	위법이다; 법을 어기다	술을 마신 뒤 운전하는 것은 위법입니다.	vi phạm pháp luật; trái luật	Lái xe sau khi uống rượu là vi phạm pháp luật.	ผิดกฎหมาย; ฝ่าฝืนกฎหมาย	การขับรถหลังดื่มเหล้าผิดกฎหมาย.	melanggar undang-undang; tidak sah	Memandu selepas minum arak melanggar undang-undang.	melanggar hukum; ilegal	Mengemudi setelah minum alkohol melanggar hukum.
3202:问卷	问卷	问卷	アンケート; 調査票	このアンケートに記入してください。	설문지; 질문지	이 설문지를 작성해 주세요.	bảng câu hỏi; phiếu khảo sát	Xin hãy điền bảng câu hỏi này.	แบบสอบถาม	กรุณากรอกแบบสอบถามฉบับนี้.	soal selidik	Sila isi soal selidik ini.	kuesioner	Silakan isi kuesioner ini.
3203:握	握	握	握る; つかむ	彼は友人の手をしっかり握っています。	쥐다; 잡다	그는 친구의 손을 꼭 잡고 있습니다.	nắm; cầm	Anh ấy nắm chặt tay bạn mình.	จับ; กำ	เขาจับมือเพื่อนไว้แน่น.	menggenggam; memegang	Dia menggenggam tangan kawannya erat-erat.	menggenggam; memegang	Ia menggenggam erat tangan temannya.
3206:无关	无关	无关	関係ない; 無関係な	この件は彼とは関係ありません。	무관하다; 관계없다	이 일은 그와 관계가 없습니다.	không liên quan	Việc này không liên quan đến anh ấy.	ไม่เกี่ยวข้อง	เรื่องนี้ไม่เกี่ยวข้องกับเขา.	tiada kaitan; tidak berkaitan	Perkara ini tiada kaitan dengannya.	tidak berkaitan; tidak ada hubungan	Urusan ini tidak berkaitan dengannya.
3209:无限	无限	无限	無限の; 限りない	若者には限りない可能性があります。	무한하다; 끝없다	젊은이에게는 무한한 가능성이 있습니다.	vô hạn; không giới hạn	Người trẻ có khả năng vô hạn.	ไม่มีที่สิ้นสุด; ไม่จำกัด	คนหนุ่มสาวมีความเป็นไปได้ไม่จำกัด.	tidak terhad; tanpa batas	Orang muda mempunyai kemungkinan yang tidak terhad.	tak terbatas; tidak terbatas	Anak muda memiliki kemungkinan tak terbatas.
3210:无效	无效	无效	無効な; 効果がない	このチケットはすでに無効です。	무효; 효과가 없다	이 표는 이미 무효입니다.	vô hiệu; không có hiệu lực	Vé này đã vô hiệu rồi.	ไม่ถูกต้อง; ไม่มีผล	ตั๋วใบนี้ใช้ไม่ได้แล้ว.	tidak sah; tidak berkesan	Tiket ini sudah tidak sah.	tidak sah; tidak efektif	Tiket ini sudah tidak berlaku.
3213:舞台	舞台	舞台	舞台; ステージ	俳優たちは舞台に上がりました。	무대	배우들이 무대에 올랐습니다.	sân khấu	Các diễn viên bước lên sân khấu.	เวที	นักแสดงเดินขึ้นเวที.	pentas	Para pelakon naik ke pentas.	panggung	Para aktor naik ke panggung.
3214:五颜六色	五颜六色	五颜六色	色とりどりの	庭には色とりどりの花が咲き満ちています。	형형색색의; 알록달록한	정원에는 형형색색의 꽃이 가득 피어 있습니다.	nhiều màu sắc; sặc sỡ	Trong vườn nở đầy hoa nhiều màu sắc.	หลากสี; สีสันสดใส	ในสวนมีดอกไม้หลากสีบานเต็มไปหมด.	berwarna-warni; pelbagai warna	Taman itu penuh dengan bunga berwarna-warni.	warna-warni; beraneka warna	Taman itu penuh dengan bunga warna-warni.
3216:物价	物价	物价	物価	最近、物価はとても速く上がっています。	물가	최근 물가가 매우 빠르게 오르고 있습니다.	vật giá; giá cả	Gần đây giá cả tăng rất nhanh.	ค่าครองชีพ; ราคาสินค้า	ช่วงนี้ราคาสินค้าเพิ่มขึ้นเร็วมาก.	harga barang; kos sara hidup	Harga barang meningkat dengan cepat baru-baru ini.	harga barang; biaya hidup	Belakangan ini harga barang naik sangat cepat.
3218:物品	物品	物品	物品; 品物	貴重品は身につけて持っていてください。	물품; 물건	귀중품은 몸에 지니고 다니세요.	đồ vật; vật phẩm	Xin hãy mang theo bên mình những đồ vật quý giá.	สิ่งของ; ของใช้	กรุณาพกสิ่งของมีค่าติดตัวไว้.	barang; barangan	Sila bawa barang berharga bersama anda.	barang; benda	Silakan bawa barang berharga bersama Anda.
3221:西餐	西餐	西餐	洋食; 西洋料理	このレストランは主に西洋料理を提供しています。	양식; 서양 음식	이 식당은 주로 양식을 제공합니다.	đồ ăn phương Tây; món Tây	Nhà hàng này chủ yếu phục vụ món Tây.	อาหารตะวันตก	ร้านอาหารนี้ให้บริการอาหารตะวันตกเป็นหลัก.	makanan Barat	Restoran ini terutamanya menyediakan makanan Barat.	makanan Barat	Restoran ini terutama menyajikan makanan Barat.
3222:吸管	吸管	吸管	ストロー	ストローを一本ください。	빨대	빨대 하나 주세요.	ống hút	Xin cho tôi một chiếc ống hút.	หลอดดูด	กรุณาเอาหลอดดูดให้ฉันหนึ่งอัน.	penyedut minuman	Tolong beri saya sebatang penyedut minuman.	sedotan	Tolong beri saya satu sedotan.
3224:西装	西装	西装	スーツ; 背広	彼は黒いスーツを着て会議に参加しました。	양복; 정장	그는 검은 양복을 입고 회의에 참석했습니다.	bộ vest; âu phục	Anh ấy mặc bộ vest đen tham dự cuộc họp.	สูท; ชุดสูท	เขาสวมสูทสีดำเข้าร่วมประชุม.	sut; pakaian rasmi	Dia memakai sut hitam untuk menghadiri mesyuarat.	jas; setelan	Ia memakai jas hitam untuk menghadiri rapat.
3225:戏	戏	戏	芝居; 劇	この芝居はとても面白いです。	연극; 극	이 연극은 매우 재미있습니다.	vở kịch; kịch	Vở kịch này rất thú vị.	ละคร; การแสดง	ละครเรื่องนี้น่าสนใจมาก.	lakonan; drama	Lakonan ini sangat menarik.	pertunjukan; drama	Pertunjukan ini sangat menarik.
3231:先后	先后	先后	相次いで; 順番に	三人のゲストが相次いで壇上で話しました。	잇따라; 차례로	세 명의 귀빈이 잇따라 무대에 올라 말했습니다.	lần lượt; trước sau	Ba vị khách lần lượt lên sân khấu phát biểu.	ตามลำดับ; ต่อเนื่องกัน	แขกรับเชิญสามคนขึ้นเวทีพูดตามลำดับ.	berturut-turut; mengikut giliran	Tiga tetamu naik ke pentas untuk berucap secara berturut-turut.	berturut-turut; berurutan	Tiga tamu naik panggung untuk berbicara secara berurutan.
3233:闲	闲	闲	暇な; 空いている	週末、彼は比較的暇です。	한가하다; 여유롭다	주말에는 그가 비교적 한가합니다.	rảnh; nhàn	Cuối tuần anh ấy khá rảnh.	ว่าง; ไม่ยุ่ง	สุดสัปดาห์เขาค่อนข้างว่าง.	lapang; tidak sibuk	Pada hujung minggu, dia agak lapang.	senggang; tidak sibuk	Akhir pekan ia relatif senggang.
3240:现代化	现代化	现代化	近代化; 現代化	この都市は近代化建設を加速しています。	현대화	이 도시는 현대화 건설을 빠르게 추진하고 있습니다.	hiện đại hóa	Thành phố này đang đẩy nhanh xây dựng hiện đại hóa.	ทำให้ทันสมัย; ความทันสมัย	เมืองนี้กำลังเร่งการพัฒนาให้ทันสมัย.	pemodenan; memodenkan	Bandar ini sedang mempercepat pembinaan pemodenan.	modernisasi; memodernkan	Kota ini sedang mempercepat pembangunan modernisasi.
3241:线路	线路	线路	路線; ライン	このバス路線は学校を通ります。	노선; 회선	이 버스 노선은 학교를 지나갑니다.	tuyến; đường dây	Tuyến xe buýt này đi qua trường học.	เส้นทาง; สายรถ	เส้นทางรถบัสสายนี้ผ่านโรงเรียน.	laluan; talian	Laluan bas ini melalui sekolah.	jalur; rute	Rute bus ini melewati sekolah.
3246:乡	乡	乡	田舎; 郷里	彼は小さい頃から田舎で育ちました。	시골; 향	그는 어릴 때부터 시골에서 자랐습니다.	quê; nông thôn	Anh ấy lớn lên ở quê từ nhỏ.	ชนบท; ตำบล	เขาเติบโตในชนบทตั้งแต่เด็ก.	kampung; desa	Dia membesar di kampung sejak kecil.	desa; kampung	Ia tumbuh besar di desa sejak kecil.
3248:乡村	乡村	乡村	農村; 田舎	農村の空気はとても新鮮です。	농촌; 시골	농촌의 공기는 매우 상쾌합니다.	làng quê; nông thôn	Không khí ở làng quê rất trong lành.	หมู่บ้านชนบท; ชนบท	อากาศในชนบทสดชื่นมาก.	kampung; luar bandar	Udara di kampung sangat segar.	pedesaan; desa	Udara di pedesaan sangat segar.
3254:响声	响声	响声	音; 物音	ドアの外から奇妙な物音が聞こえてきました。	소리; 울림	문밖에서 이상한 소리가 들려왔습니다.	tiếng động; âm thanh	Ngoài cửa vọng đến một tiếng động lạ.	เสียง; เสียงดัง	มีเสียงประหลาดดังมาจากนอกประตู.	bunyi; suara	Kedengaran bunyi pelik dari luar pintu.	suara; bunyi	Terdengar bunyi aneh dari luar pintu.
3257:相册	相册	相册	アルバム; 写真帳	彼女は旅行の写真をアルバムに入れました。	앨범; 사진첩	그녀는 여행 사진을 앨범에 넣었습니다.	album ảnh	Cô ấy đặt ảnh du lịch vào album ảnh.	อัลบั้มรูป	เธอนำรูปถ่ายการเดินทางใส่ในอัลบั้มรูป.	album gambar	Dia memasukkan gambar perjalanan ke dalam album gambar.	album foto	Ia memasukkan foto perjalanan ke album foto.
3260:向上	向上	向上	上へ; 上向きに	子どもは風船を上へ持ち上げました。	위로; 향상	아이가 풍선을 위로 들어 올렸습니다.	hướng lên; đi lên	Đứa trẻ giơ quả bóng bay lên trên.	ขึ้นด้านบน; มุ่งขึ้น	เด็กยกลูกโป่งขึ้นด้านบน.	ke atas; meningkat	Kanak-kanak itu mengangkat belon ke atas.	ke atas; meningkat	Anak itu mengangkat balon ke atas.
3263:消费者	消费者	消费者	消費者	消費者には製品情報を知る権利があります。	소비자	소비자는 제품 정보를 알 권리가 있습니다.	người tiêu dùng	Người tiêu dùng có quyền biết thông tin sản phẩm.	ผู้บริโภค	ผู้บริโภคมีสิทธิ์รู้ข้อมูลสินค้า.	pengguna	Pengguna berhak mengetahui maklumat produk.	konsumen	Konsumen berhak mengetahui informasi produk.
3266:销量	销量	销量	販売量; 売上数量	新製品の販売量は予想を上回りました。	판매량	신제품의 판매량은 예상을 넘었습니다.	doanh số; lượng bán	Lượng bán của sản phẩm mới vượt dự kiến.	ยอดขาย; ปริมาณการขาย	ยอดขายของสินค้าใหม่เกินคาด.	jumlah jualan; volume jualan	Jumlah jualan produk baharu melebihi jangkaan.	volume penjualan; jumlah terjual	Volume penjualan produk baru melampaui perkiraan.
3270:小型	小型	小型	小型の; 小さいタイプ	これは小型のカフェです。	소형의; 작은	이곳은 소형 카페입니다.	cỡ nhỏ; loại nhỏ	Đây là một quán cà phê nhỏ.	ขนาดเล็ก	นี่คือคาเฟ่ขนาดเล็กแห่งหนึ่ง.	bersaiz kecil; kecil	Ini sebuah kafe bersaiz kecil.	berukuran kecil; kecil	Ini adalah sebuah kafe kecil.
3271:小于	小于	小于	〜より小さい	二は五より小さいです。	~보다 작다	2는 5보다 작습니다.	nhỏ hơn	Hai nhỏ hơn năm.	น้อยกว่า	สองน้อยกว่าห้า.	lebih kecil daripada	Dua lebih kecil daripada lima.	lebih kecil dari	Dua lebih kecil dari lima.
3279:新人	新人	新人	新人; 新入り	会社は新人のために研修を手配しました。	신입; 새 사람	회사는 신입을 위해 교육을 마련했습니다.	người mới; người mới cưới	Công ty đã sắp xếp đào tạo cho người mới.	คนใหม่; คู่แต่งงานใหม่	บริษัทจัดการฝึกอบรมให้พนักงานใหม่.	orang baharu; pengantin baharu	Syarikat menyediakan latihan untuk pekerja baharu.	orang baru; pengantin baru	Perusahaan mengatur pelatihan untuk orang baru.
3282:新型	新型	新型	新型の; 新しいタイプ	これは新型の環境にやさしい材料です。	신형; 새로운 유형	이것은 신형 친환경 재료입니다.	kiểu mới; loại mới	Đây là một loại vật liệu thân thiện với môi trường kiểu mới.	แบบใหม่; ชนิดใหม่	นี่คือวัสดุรักษ์สิ่งแวดล้อมชนิดใหม่.	jenis baharu; model baharu	Ini sejenis bahan mesra alam yang baharu.	tipe baru; jenis baru	Ini adalah jenis bahan ramah lingkungan yang baru.
3285:信用	信用	信用	信用; 信頼	良い信用はローンにとって重要です。	신용; 신뢰	좋은 신용은 대출에 중요합니다.	tín dụng; uy tín	Tín dụng tốt rất quan trọng đối với khoản vay.	เครดิต; ความน่าเชื่อถือ	เครดิตที่ดีสำคัญต่อการกู้เงิน.	kredit; kepercayaan	Kredit yang baik penting untuk pinjaman.	kredit; kepercayaan	Kredit yang baik penting untuk pinjaman.
3286:行程	行程	行程	行程; 旅程	ガイドは明日の行程をみんなに送りました。	일정; 여정	가이드는 내일 일정을 모두에게 보냈습니다.	lịch trình; hành trình	Hướng dẫn viên đã gửi lịch trình ngày mai cho mọi người.	กำหนดการเดินทาง; แผนการเดินทาง	ไกด์ส่งกำหนดการเดินทางของวันพรุ่งนี้ให้ทุกคน.	jadual perjalanan; perjalanan	Pemandu pelancong menghantar jadual perjalanan esok kepada semua orang.	jadwal perjalanan; rencana perjalanan	Pemandu wisata mengirim jadwal perjalanan besok kepada semua orang.
3293:行驶	行驶	行驶	走行する; 運行する	車両は高速道路を走行しています。	주행하다; 운행하다	차량이 고속도로에서 주행하고 있습니다.	chạy; lưu thông	Xe đang chạy trên đường cao tốc.	วิ่ง; ขับเคลื่อน	ยานพาหนะกำลังวิ่งอยู่บนทางด่วน.	bergerak; memandu	Kenderaan sedang bergerak di lebuh raya.	melaju; berjalan	Kendaraan sedang melaju di jalan tol.
3297:行走	行走	行走	歩く; 徒歩で移動する	雨の日に地面を歩く時は注意が必要です。	걷다; 도보로 이동하다	비 오는 날 바닥을 걸을 때는 조심해야 합니다.	đi bộ; di chuyển bằng chân	Đi bộ trên mặt đất vào ngày mưa cần cẩn thận.	เดิน; เดินเท้า	วันฝนตกเดินบนพื้นต้องระวัง.	berjalan; bergerak dengan kaki	Berhati-hati ketika berjalan di atas tanah pada hari hujan.	berjalan; berjalan kaki	Berhati-hatilah saat berjalan di tanah pada hari hujan.
3303:需	需	需	必要とする; 要する	この件はさらに話し合う必要があります。	필요하다; 요구하다	이 일은 더 논의할 필요가 있습니다.	cần; cần phải	Việc này cần được thảo luận thêm.	ต้องการ; จำเป็นต้อง	เรื่องนี้จำเป็นต้องหารือเพิ่มเติม.	memerlukan; perlu	Perkara ini perlu dibincangkan dengan lebih lanjut.	memerlukan; perlu	Urusan ini perlu dibahas lebih lanjut.
3309:学分	学分	学分	単位; 学修単位	この授業は三単位です。	학점	이 과목은 3학점입니다.	tín chỉ	Môn học này có ba tín chỉ.	หน่วยกิต	วิชานี้มีสามหน่วยกิต.	kredit akademik	Kursus ini mempunyai tiga kredit akademik.	sks; kredit akademik	Mata kuliah ini memiliki tiga sks.
3310:学科	学科	学科	学科; 分野	医学は重要な学問分野です。	학과; 학문 분야	의학은 중요한 학문 분야입니다.	môn học; ngành học	Y học là một ngành học quan trọng.	สาขาวิชา; วิชา	แพทยศาสตร์เป็นสาขาวิชาที่สำคัญ.	disiplin akademik; subjek	Perubatan ialah disiplin akademik yang penting.	disiplin ilmu; mata pelajaran	Kedokteran adalah disiplin ilmu yang penting.
3312:学年	学年	学年	学年; 年度	新しい学年は九月から始まります。	학년; 학년도	새 학년도는 9월에 시작됩니다.	năm học	Năm học mới bắt đầu từ tháng Chín.	ปีการศึกษา	ปีการศึกษาใหม่เริ่มในเดือนกันยายน.	tahun akademik; tahun persekolahan	Tahun akademik baharu bermula pada bulan September.	tahun ajaran; tahun akademik	Tahun ajaran baru dimulai pada September.
3314:学者	学者	学者	学者; 研究者	この学者は中国の歴史を研究しています。	학자	이 학자는 중국 역사를 연구합니다.	học giả	Nhà học giả này nghiên cứu lịch sử Trung Quốc.	นักวิชาการ; นักปราชญ์	นักวิชาการคนนี้ศึกษาประวัติศาสตร์จีน.	sarjana; ilmuwan	Sarjana ini mengkaji sejarah China.	cendekiawan; ilmuwan	Cendekiawan ini meneliti sejarah Tiongkok.
3315:雪糕	雪糕	雪糕	アイスバー; アイスキャンディー	夏になると子どもたちはアイスバーを食べるのが好きです。	아이스크림 바; 막대 아이스크림	여름에 아이들은 아이스크림 바 먹는 것을 좋아합니다.	kem que; kem cây	Mùa hè trẻ em thích ăn kem que.	ไอศกรีมแท่ง	ฤดูร้อนเด็ก ๆ ชอบกินไอศกรีมแท่ง.	ais krim batang	Kanak-kanak suka makan ais krim batang pada musim panas.	es krim batang	Anak-anak suka makan es krim batang pada musim panas.
3323:鸭子	鸭子	鸭子	アヒル; カモ	湖では数羽のアヒルが泳いでいます。	오리	호수 안에서 오리 몇 마리가 헤엄치고 있습니다.	vịt	Có vài con vịt đang bơi trong hồ.	เป็ด	มีเป็ดหลายตัวกำลังว่ายน้ำอยู่ในทะเลสาบ.	itik	Beberapa ekor itik sedang berenang di tasik.	bebek	Beberapa bebek sedang berenang di danau.
3325:沿	沿	沿	沿って	私たちは川辺に沿ってゆっくり歩きました。	따라; 연하여	우리는 강가를 따라 천천히 걸었습니다.	dọc theo	Chúng tôi đi chậm dọc theo bờ sông.	ตาม; เลียบ	พวกเราเดินช้า ๆ เลียบแม่น้ำ.	menyusuri; sepanjang	Kami berjalan perlahan-lahan menyusuri tepi sungai.	menyusuri; sepanjang	Kami berjalan pelan menyusuri tepi sungai.
3327:研发	研发	研发	研究開発する	会社は新型ロボットを研究開発しています。	연구 개발하다	회사는 신형 로봇을 연구 개발하고 있습니다.	nghiên cứu phát triển	Công ty đang nghiên cứu phát triển loại robot mới.	วิจัยและพัฒนา	บริษัทกำลังวิจัยและพัฒนาหุ่นยนต์แบบใหม่.	menyelidik dan membangunkan	Syarikat sedang membangunkan robot jenis baharu melalui penyelidikan.	meneliti dan mengembangkan	Perusahaan sedang mengembangkan robot jenis baru.
3329:研制	研制	研制	研究開発する; 作り出す	研究チームは新しい薬を開発しました。	연구 제작하다; 개발하다	연구팀은 새로운 약을 개발했습니다.	nghiên cứu chế tạo; phát triển	Nhóm nghiên cứu đã phát triển một loại thuốc mới.	วิจัยผลิต; พัฒนา	ทีมวิจัยพัฒนายาชนิดใหม่ขึ้นมา.	membangunkan melalui kajian; menghasilkan	Pasukan penyelidik menghasilkan ubat baharu.	mengembangkan; membuat lewat riset	Tim riset mengembangkan obat baru.
3330:眼	眼	眼	目	風が強すぎて、彼は目を細めました。	눈	바람이 너무 세서 그는 눈을 가늘게 떴습니다.	mắt	Gió quá mạnh, anh ấy nheo mắt lại.	ตา	ลมแรงมาก เขาจึงหรี่ตาลง.	mata	Angin terlalu kuat, jadi dia mengecilkan mata.	mata	Angin terlalu kencang, jadi ia menyipitkan mata.
3332:眼泪	眼泪	眼泪	涙; 目の涙	彼女は感動して涙を流しました。	눈물	그녀는 감동해서 눈물을 흘렸습니다.	nước mắt	Cô ấy cảm động đến rơi nước mắt.	น้ำตา	เธอซาบซึ้งจนหลั่งน้ำตา.	air mata	Dia terlalu tersentuh hingga menitiskan air mata.	air mata	Ia terharu sampai meneteskan air mata.
3339:要不是	要不是	要不是	もし〜でなければ	あなたが思い出させてくれなかったら、私は会議を忘れるところでした。	~가 아니었다면	네가 알려 주지 않았더라면 저는 회의를 거의 잊을 뻔했습니다.	nếu không phải; nếu không nhờ	Nếu không nhờ bạn nhắc, tôi suýt quên cuộc họp.	ถ้าไม่ใช่เพราะ; หากไม่ได้	ถ้าไม่ได้คุณเตือน ฉันเกือบลืมประชุมแล้ว.	jika bukan kerana; kalau bukan	Jika bukan kerana peringatan anda, saya hampir terlupa mesyuarat.	kalau bukan karena; jika bukan	Kalau bukan karena pengingatmu, saya hampir lupa rapat.
3340:药品	药品	药品	医薬品; 薬品	医薬品は説明書どおりに使わなければなりません。	의약품; 약품	의약품은 설명서에 따라 사용해야 합니다.	thuốc; dược phẩm	Thuốc phải được sử dụng theo hướng dẫn.	ยา; ผลิตภัณฑ์ยา	ยาต้องใช้ตามคำแนะนำในฉลาก.	ubat-ubatan; produk farmaseutikal	Ubat-ubatan mesti digunakan mengikut arahan.	obat-obatan; produk farmasi	Obat-obatan harus digunakan sesuai petunjuk.
