hsk_key	source_word	simplified	SR	example_SR	SL	example_SL	LT	example_LT	LV	example_LV	ET	example_ET	IS	example_IS
3270:小型	小型	小型	mali; malog tipa	Ovo je mali kafić.	majhen; manjše vrste	To je majhna kavarna.	mažas; mažo tipo	Tai mažo tipo kavinė.	mazs; neliela izmēra	Šī ir neliela kafejnīca.	väike; väikest tüüpi	See on väike kohvik.	lítill; smágerð	Þetta er lítið kaffihús.
3271:小于	小于	小于	manje od	Dva je manje od pet.	manj kot	Dve je manj kot pet.	mažiau nei	Du yra mažiau nei penki.	mazāks nekā	Divi ir mazāk nekā pieci.	väiksem kui	Kaks on väiksem kui viis.	minna en	Tveir er minna en fimm.
3279:新人	新人	新人	novajlija; mladenci	Kompanija je organizovala obuku za novajlije.	novinec; mladoporočenec	Podjetje je za novince organiziralo usposabljanje.	naujokas; jaunavedys	Įmonė naujokams surengė mokymus.	jaunpienācējs; jaunlaulātais	Uzņēmums jaunpienācējiem sarīkoja apmācību.	uustulnuk; noorpaar	Ettevõte korraldas uutele töötajatele koolituse.	nýliði; nýgiftur	Fyrirtækið skipulagði þjálfun fyrir nýliða.
3282:新型	新型	新型	novi tip	Ovo je nova vrsta ekološkog materijala.	nova vrsta	To je nova vrsta okolju prijaznega materiala.	naujo tipo	Tai naujo tipo aplinkai draugiška medžiaga.	jauna tipa	Šis ir jauna tipa videi draudzīgs materiāls.	uut tüüpi	See on uut tüüpi keskkonnasõbralik materjal.	ný gerð	Þetta er ný gerð umhverfisvæns efnis.
3285:信用	信用	信用	kredit; poverenje	Dobar kreditni ugled je važan za zajam.	kredit; zaupanje	Dobra kreditna sposobnost je pomembna za posojilo.	kreditas; pasitikėjimas	Geras kreditingumas svarbus paskolai.	kredīts; uzticība	Laba kredītvēsture ir svarīga aizdevumam.	krediit; usaldus	Hea krediidivõime on laenu jaoks tähtis.	lánstraust; traust	Gott lánstraust er mikilvægt fyrir lán.
3286:行程	行程	行程	raspored puta; putovanje	Vodič je svima poslao sutrašnji raspored puta.	potovalni načrt; pot	Vodnik je vsem poslal jutrišnji potovalni načrt.	maršrutas; kelionės planas	Gidas visiems atsiuntė rytojaus kelionės planą.	maršruts; ceļojuma plāns	Gids visiem nosūtīja rītdienas maršrutu.	teekond; reisikava	Giid saatis kõigile homse reisikava.	ferðaáætlun; ferð	Leiðsögumaðurinn sendi öllum ferðaáætlun morgundagsins.
3293:行驶	行驶	行驶	kretati se; voziti	Vozila se kreću autoputem.	voziti; premikati se	Vozila vozijo po avtocesti.	važiuoti; judėti	Transporto priemonės važiuoja greitkeliu.	braukt; pārvietoties	Transportlīdzekļi brauc pa ātrgaitas ceļu.	sõitma; liikuma	Sõidukid sõidavad kiirteel.	aka; ferðast	Ökutæki aka á hraðbrautinni.
3297:行走	行走	行走	hodati; kretati se peš	Treba biti oprezan pri hodanju po zemlji kad pada kiša.	hoditi; premikati se peš	V deževnem vremenu je treba biti pri hoji po tleh previden.	vaikščioti; eiti pėsčiomis	Lietingą dieną reikia atsargiai vaikščioti žeme.	iet; pārvietoties kājām	Lietainā laikā jābūt uzmanīgam, ejot pa zemi.	kõndima; jalgsi liikuma	Vihmase ilmaga tuleb maapinnal kõndides ettevaatlik olla.	ganga; fara fótgangandi	Á rigningardögum þarf að fara varlega þegar gengið er á jörðinni.
3303:需	需	需	trebati; zahtevati	O ovoj stvari treba dalje razgovarati.	potrebovati; zahtevati	O tej zadevi je treba še razpravljati.	reikėti; reikalauti	Šį klausimą reikia toliau aptarti.	vajadzēt; prasīt	Šis jautājums vēl jāapspriež.	vajama; nõudma	Seda asja tuleb edasi arutada.	þurfa; krefjast	Þetta mál þarf frekari umræðu.
3309:学分	学分	学分	studijski kredit	Ovaj predmet nosi tri kredita.	kreditna točka	Ta predmet ima tri kreditne točke.	kreditas	Šis kursas turi tris kreditus.	kredītpunkts	Šim kursam ir trīs kredītpunkti.	ainepunkt	Sellel kursusel on kolm ainepunkti.	námseining	Þetta námskeið er þrjár námseiningar.
3310:学科	学科	学科	naučna oblast; predmet	Medicina je važna naučna oblast.	disciplina; predmet	Medicina je pomembna disciplina.	mokslo šaka; dalykas	Medicina yra svarbi mokslo šaka.	mācību priekšmets; nozare	Medicīna ir svarīga nozare.	õppeaine; teadusala	Meditsiin on tähtis teadusala.	fræðigrein; námsgrein	Læknisfræði er mikilvæg fræðigrein.
3312:学年	学年	学年	školska godina; akademska godina	Nova školska godina počinje u septembru.	šolsko leto; akademsko leto	Novo šolsko leto se začne septembra.	mokslo metai; akademiniai metai	Nauji mokslo metai prasideda rugsėjį.	mācību gads; akadēmiskais gads	Jaunais mācību gads sākas septembrī.	õppeaasta; akadeemiline aasta	Uus õppeaasta algab septembris.	skólaár; námsár	Nýtt skólaár hefst í september.
3314:学者	学者	学者	naučnik; učenjak	Ovaj naučnik istražuje kinesku istoriju.	učenjak; raziskovalec	Ta učenjak raziskuje kitajsko zgodovino.	mokslininkas; tyrėjas	Šis mokslininkas tyrinėja Kinijos istoriją.	pētnieks; zinātnieks	Šis pētnieks pēta Ķīnas vēsturi.	teadlane; õpetlane	See teadlane uurib Hiina ajalugu.	fræðimaður; vísindamaður	Þessi fræðimaður rannsakar kínverska sögu.
3315:雪糕	雪糕	雪糕	sladoled na štapiću	Deca leti vole da jedu sladoled na štapiću.	sladoledna lučka	Otroci poleti radi jedo sladoledne lučke.	ledų porcija; ledai	Vasarą vaikai mėgsta valgyti ledus.	saldējums	Vasarā bērniem patīk ēst saldējumu.	jäätis	Suvel meeldib lastele jäätist süüa.	ísstöng	Börnum finnst gott að borða ísstangir á sumrin.
3323:鸭子	鸭子	鸭子	patka	U jezeru pliva nekoliko pataka.	raca	V jezeru plava nekaj rac.	antis	Ežere plaukioja kelios antys.	pīle	Ezerā peld dažas pīles.	part	Järves ujub mitu parti.	önd	Nokkrar endur synda í vatninu.
3325:沿	沿	沿	duž; uz	Polako smo hodali duž reke.	vzdolž	Počasi smo hodili ob reki.	palei; išilgai	Mes lėtai ėjome palei upę.	gar; pa	Mēs lēnām gājām gar upi.	mööda; piki	Kõndisime aeglaselt jõe ääres.	meðfram	Við gengum hægt meðfram ánni.
3327:研发	研发	研发	istraživati i razvijati	Kompanija razvija novog robota.	raziskovati in razvijati	Podjetje razvija novega robota.	tirti ir kurti	Įmonė kuria naujo tipo robotą.	pētīt un izstrādāt	Uzņēmums izstrādā jauna tipa robotu.	uurima ja arendama	Ettevõte arendab uut tüüpi robotit.	rannsaka og þróa	Fyrirtækið er að þróa nýja gerð vélmennis.
3329:研制	研制	研制	razviti istraživanjem; proizvesti istraživanjem	Istraživački tim je razvio novi lek.	razviti z raziskavami; izdelati	Raziskovalna ekipa je razvila novo zdravilo.	sukurti tyrimais; pagaminti tyrimais	Tyrėjų komanda sukūrė naują vaistą.	izstrādāt pētniecībā; radīt	Pētnieku komanda izstrādāja jaunas zāles.	välja töötama; uurides valmistama	Uurimisrühm töötas välja uue ravimi.	þróa með rannsóknum; framleiða	Rannsóknarteymið þróaði nýtt lyf.
3330:眼	眼	眼	oko	Vetar je bio jak, pa je zažmurio.	oko	Veter je bil premočan, zato je priprl oči.	akis	Vėjas buvo labai stiprus, todėl jis prisimerkė.	acs	Vējš bija pārāk stiprs, tāpēc viņš samiedza acis.	silm	Tuul oli liiga tugev ja ta kissitas silmi.	auga	Vindurinn var of sterkur og hann pírði augun.
3332:眼泪	眼泪	眼泪	suze	Bila je toliko dirnuta da su joj potekle suze.	solze	Bila je tako ganjena, da so ji tekle solze.	ašaros	Ji buvo taip sujaudinta, kad jai nuriedėjo ašaros.	asaras	Viņa bija tik aizkustināta, ka viņai bira asaras.	pisarad	Ta oli nii liigutatud, et tal tulid pisarad silma.	tár	Hún var svo snortin að tár runnu niður.
3339:要不是	要不是	要不是	da nije bilo; kad ne bi bilo	Da me nisi podsetio, skoro bih zaboravio sastanak.	če ne bi bilo	Če me ne bi spomnil, bi skoraj pozabil sestanek.	jei ne; jei nebūtų	Jei nebūtum priminęs, būčiau beveik pamiršęs susitikimą.	ja nebūtu	Ja tu nebūtu atgādinājis, es gandrīz būtu aizmirsis sapulci.	kui poleks olnud	Kui sa poleks meelde tuletanud, oleksin koosoleku peaaegu unustanud.	ef ekki væri fyrir	Ef þú hefðir ekki minnt mig á það hefði ég næstum gleymt fundinum.
3340:药品	药品	药品	lek; farmaceutski proizvod	Lekovi se moraju koristiti prema uputstvu.	zdravilo; farmacevtski izdelek	Zdravila je treba uporabljati po navodilih.	vaistas; farmacijos produktas	Vaistus reikia vartoti pagal instrukciją.	zāles; farmaceitisks produkts	Zāles jālieto saskaņā ar instrukciju.	ravim; ravimitoode	Ravimeid tuleb kasutada juhendi järgi.	lyf; lyfjavara	Lyf þarf að nota samkvæmt leiðbeiningunum.
3341:药物	药物	药物	lek; medikament	Ovaj lek ne sme da se uzima na prazan stomak.	zdravilo; zdravilna snov	Tega zdravila se ne sme jemati na prazen želodec.	vaistas; medikamentas	Šio vaisto negalima vartoti tuščiu skrandžiu.	zāles; medikaments	Šīs zāles nedrīkst lietot tukšā dūšā.	ravim; medikament	Seda ravimit ei tohi võtta tühja kõhuga.	lyf; lyfjaefni	Þetta lyf má ekki taka á fastandi maga.
3342:夜间	夜间	夜间	noću; noćni period	Noću treba biti posebno oprezan u vožnji.	ponoči; nočni čas	Ponoči je treba voziti posebno previdno.	naktį; naktinis laikas	Naktį vairuoti reikia ypač atsargiai.	naktī; nakts laikā	Naktī braucot jābūt īpaši uzmanīgam.	öösel; öine aeg	Öösel tuleb sõites eriti ettevaatlik olla.	að næturlagi; nótt	Það þarf að vera sérstaklega varkár við akstur að næturlagi.
3343:夜市	夜市	夜市	noćna pijaca	Ova ulica se uveče pretvara u noćnu pijacu.	nočna tržnica	Ta ulica se zvečer spremeni v nočno tržnico.	naktinis turgus	Ši gatvė vakare virsta naktiniu turgumi.	nakts tirgus	Šī iela vakarā pārvēršas par nakts tirgu.	ööturg	See tänav muutub õhtul ööturuks.	næturmarkaður	Þessi gata breytist í næturmarkað á kvöldin.
3348:医疗	医疗	医疗	medicinska nega; zdravstvena zaštita	Zdravstvene usluge u zajednici postaju sve praktičnije.	zdravstvena oskrba; zdravljenje	Zdravstvene storitve v skupnosti postajajo vse bolj priročne.	medicininė priežiūra; sveikatos apsauga	Bendruomenės sveikatos paslaugos tampa vis patogesnės.	medicīniskā aprūpe; veselības aprūpe	Kopienas veselības aprūpes pakalpojumi kļūst arvien ērtāki.	meditsiiniabi; tervishoid	Kogukonna tervishoiuteenused muutuvad üha mugavamaks.	læknisþjónusta; heilbrigðisþjónusta	Heilbrigðisþjónusta í samfélaginu verður sífellt þægilegri.
3350:医学	医学	医学	medicina; medicinska nauka	Na fakultetu je studirala medicinu.	medicina; medicinska znanost	Na univerzi je študirala medicino.	medicina; medicinos mokslas	Universitete ji studijavo mediciną.	medicīna; medicīnas zinātne	Universitātē viņa studēja medicīnu.	meditsiin; arstiteadus	Ülikoolis õppis ta meditsiini.	læknisfræði; læknavísindi	Hún lærði læknisfræði í háskóla.
3351:移	移	移	pomeriti; premestiti	Molim vas, pomerite sto malo ulevo.	premakniti; prestaviti	Prosimo, premaknite mizo malo v levo.	perkelti; pajudinti	Prašome šiek tiek pastumti stalą į kairę.	pārvietot; pabīdīt	Lūdzu, pabīdiet galdu mazliet pa kreisi.	liigutama; nihutama	Palun liigutage laud veidi vasakule.	færa; hnika	Vinsamlegast færðu borðið aðeins til vinstri.
3352:一次性	一次性	一次性	jednokratan; za jednokratnu upotrebu	Restoran više ne nudi jednokratne štapiće.	enkraten; za enkratno uporabo	Restavracija ne ponuja več palčk za enkratno uporabo.	vienkartinis	Restoranas nebesiūlo vienkartinių lazdelių.	vienreizlietojams	Restorāns vairs nepiedāvā vienreizlietojamos irbulīšus.	ühekordne; ühekordseks kasutamiseks	Restoran ei paku enam ühekordseid söögipulki.	einnota	Veitingastaðurinn býður ekki lengur upp á einnota prjóna.
3353:一代	一代	一代	generacija	Ova generacija mladih više vodi računa o zaštiti okoline.	generacija	Ta generacija mladih bolj ceni varstvo okolja.	karta	Ši jaunų žmonių karta labiau vertina aplinkos apsaugą.	paaudze	Šī jauniešu paaudze vairāk novērtē vides aizsardzību.	põlvkond	See noorte põlvkond väärtustab keskkonnakaitset rohkem.	kynslóð	Þessi kynslóð ungs fólks leggur meiri áherslu á umhverfisvernd.
3357:一路	一路	一路	celim putem	Trčao je celim putem do stanice.	vso pot	Tekel je vso pot do postaje.	visą kelią	Jis visą kelią bėgo iki stoties.	visu ceļu	Viņš visu ceļu skrēja līdz stacijai.	kogu tee	Ta jooksis kogu tee jaamani.	alla leið	Hann hljóp alla leið að stöðinni.
3358:一路顺风	一路顺风	一路顺风	srećan put	Pre nego što je prijatelj krenuo, rekao sam mu srećan put.	srečno pot	Preden je prijatelj odšel, sem mu zaželel srečno pot.	geros kelionės	Prieš draugui išvykstant palinkėjau jam geros kelionės.	laimīgu ceļu	Pirms draugs devās prom, es viņam novēlēju laimīgu ceļu.	head teed	Enne sõbra lahkumist soovisin talle head teed.	góða ferð	Áður en vinur minn lagði af stað sagði ég honum góða ferð.
3372:音量	音量	音量	jačina zvuka	Molim vas, malo smanjite jačinu zvuka televizora.	glasnost	Prosimo, malo zmanjšajte glasnost televizorja.	garsumas	Prašome šiek tiek sumažinti televizoriaus garsumą.	skaļums	Lūdzu, mazliet samaziniet televizora skaļumu.	helitugevus	Palun keerake teleri heli veidi vaiksemaks.	hljóðstyrkur	Vinsamlegast lækkaðu aðeins hljóðstyrk sjónvarpsins.
3374:引进	引进	引进	uvesti; dovesti	Škola je uvela novu nastavnu opremu.	uvesti; pripeljati	Šola je uvedla novo učno opremo.	įdiegti; įsivežti	Mokykla įdiegė naują mokymo įrangą.	ieviest; piesaistīt	Skola ieviesa jaunu mācību aprīkojumu.	sisse tooma; kasutusele võtma	Kool võttis kasutusele uue õppevarustuse.	koma með; innleiða	Skólinn innleiddi nýjan kennslubúnað.
3377:应当	应当	应当	trebalo bi; treba	Učenici treba da završe domaći zadatak na vreme.	morati; treba	Učenci morajo pravočasno dokončati domačo nalogo.	turėtų; privalo	Mokiniai turėtų laiku atlikti namų darbus.	vajadzētu; pienākas	Skolēniem vajadzētu laikus pabeigt mājasdarbus.	peaks; tuleb	Õpilased peaksid kodutöö õigel ajal lõpetama.	ætti; ber að	Nemendur ættu að ljúka heimavinnunni á réttum tíma.
3378:迎	迎	迎	dočekati; pozdraviti	Svi stoje na ulazu i dočekuju goste.	pozdraviti; sprejeti	Vsi stojijo pri vhodu in sprejemajo goste.	pasitikti; priimti	Visi stovi prie durų ir pasitinka svečius.	sagaidīt; sveikt	Visi stāv pie durvīm un sagaida viesus.	tervitama; vastu võtma	Kõik seisavad ukse juures ja võtavad külalisi vastu.	taka á móti; heilsa	Allir standa við dyrnar og taka á móti gestunum.
3382:影片	影片	影片	filmsko ostvarenje	Ovo filmsko ostvarenje je dobilo dobre kritike.	filmsko delo	To filmsko delo je prejelo dobre ocene.	filmas	Šis filmas sulaukė gerų įvertinimų.	filma	Šī filma saņēma labas atsauksmes.	linateos	See linateos sai häid arvustusi.	kvikmynd	Þessi kvikmynd fékk góða dóma.
3383:影视	影视	影视	film i televizija	On radi u filmskoj i televizijskoj industriji.	film in televizija	Dela v filmski in televizijski panogi.	kinas ir televizija	Jis dirba kino ir televizijos srityje.	kino un televīzija	Viņš strādā kino un televīzijas nozarē.	film ja televisioon	Ta töötab filmi- ja televisioonivaldkonnas.	kvikmyndir og sjónvarp	Hann starfar í kvikmynda- og sjónvarpsgeiranum.
3385:应对	应对	应对	odgovoriti na; nositi se sa	Kompanija se nosi sa novim promenama na tržištu.	odzvati se; spoprijeti se s	Podjetje se spoprijema z novimi spremembami na trgu.	reaguoti; tvarkytis su	Įmonė reaguoja į naujus rinkos pokyčius.	reaģēt uz; tikt galā ar	Uzņēmums reaģē uz jaunām tirgus pārmaiņām.	reageerima; toime tulema	Ettevõte tegeleb uute turumuutustega.	bregðast við; takast á við	Fyrirtækið bregst við nýjum markaðsbreytingum.
3391:用法	用法	用法	upotreba; način korišćenja	Nastavnik je objasnio upotrebu ove reči.	raba; način uporabe	Učitelj je razložil rabo te besede.	vartojimas; naudojimo būdas	Mokytojas paaiškino šio žodžio vartojimą.	lietojums; lietošanas veids	Skolotājs izskaidroja šī vārda lietojumu.	kasutusviis; tarvitus	Õpetaja selgitas selle sõna kasutust.	notkun; notkunarháttur	Kennarinn útskýrði notkun þessa orðs.
3393:用力	用力	用力	upotrebiti snagu	Vrata su teška i treba ih snažno gurnuti.	uporabiti moč	Vrata so težka in jih je treba močno potisniti.	naudoti jėgą	Durys sunkios, reikia stipriai stumti.	lietot spēku	Durvis ir smagas, tās jāstumj ar spēku.	jõudu kasutama	Uks on raske ja seda tuleb jõuga lükata.	beita afli	Hurðin er þung og það þarf að ýta henni af krafti.
3394:用品	用品	用品	potrepštine; stvari za upotrebu	Putne potrepštine su već stavljene u kofer.	potrebščine; pripomočki	Potovalne potrebščine so že v kovčku.	reikmenys; naudojami daiktai	Kelionės reikmenys jau sudėti į lagaminą.	piederumi; lietas lietošanai	Ceļojuma piederumi jau ielikti čemodānā.	tarbed; kasutusasjad	Reisitarbed on juba kohvrisse pandud.	nauðsynjar; notkunarhlutir	Ferðanauðsynjarnar eru þegar komnar í ferðatöskuna.
3398:优良	优良	优良	odličan; kvalitetan	Ova sorta ima odlične osobine.	odličen; kakovosten	Ta sorta ima odlične lastnosti.	puikus; geros kokybės	Ši veislė turi puikių savybių.	izcils; labs	Šai šķirnei ir izcilas īpašības.	suurepärane; hea kvaliteediga	Sellel sordil on suurepärased omadused.	ágætur; framúrskarandi	Þessi tegund hefur framúrskarandi eiginleika.
3401:优质	优质	优质	visokokvalitetan	Ova prodavnica pruža kvalitetnu uslugu.	visokokakovosten	Ta trgovina ponuja kakovostne storitve.	aukštos kokybės	Ši parduotuvė teikia aukštos kokybės paslaugas.	augstas kvalitātes	Šis veikals sniedz augstas kvalitātes pakalpojumu.	kvaliteetne	See pood pakub kvaliteetset teenust.	hágæða	Þessi verslun veitir hágæða þjónustu.
3402:由此	由此	由此	iz toga; stoga	Iz toga se vidi da plan treba prilagoditi.	iz tega; zato	Iz tega je razvidno, da je treba načrt prilagoditi.	iš to; todėl	Iš to matyti, kad planą reikia koreguoti.	no tā; tādēļ	No tā var redzēt, ka plāns jāpielāgo.	sellest; seetõttu	Sellest on näha, et plaani tuleb kohandada.	af þessu; því	Af þessu má sjá að áætlunina þarf að laga.
3403:邮寄	邮寄	邮寄	poslati poštom	Dokumente sam poslao klijentu poštom.	poslati po pošti	Dokumente sem stranki poslal po pošti.	siųsti paštu	Dokumentus klientui išsiunčiau paštu.	nosūtīt pa pastu	Dokumentus klientam nosūtīju pa pastu.	postiga saatma	Saatsin dokumendid kliendile postiga.	senda í pósti	Ég sendi skjölin til viðskiptavinarins í pósti.
3406:邮票	邮票	邮票	poštanska marka	Na koverti je zalepljena poštanska marka.	poštna znamka	Na kuverti je prilepljena poštna znamka.	pašto ženklas	Ant voko priklijuotas pašto ženklas.	pastmarka	Uz aploksnes ir pielīmēta pastmarka.	postmark	Ümbrikule on kleebitud postmark.	frímerki	Á umslaginu er frímerki.
3407:油条	油条	油条	prženi štapić od testa	Prženi štapići od testa iz radnje za doručak veoma su popularni.	ocvrta palčka iz testa	Ocvrte palčke iz testa v zajtrkovalnici so zelo priljubljene.	keptas tešlos pagaliukas	Pusryčių užkandinės kepti tešlos pagaliukai labai populiarūs.	eļļā cepts mīklas stienītis	Brokastu veikala eļļā ceptie mīklas stienīši ir ļoti populāri.	praetud taignapulk	Hommikusöögikoha praetud taignapulgad on väga populaarsed.	steiktur deigstafur	Steiktu deigstafirnir á morgunverðarstaðnum eru mjög vinsælir.
3409:有害	有害	有害	štetan	Ovaj gas je štetan za ljudsko telo.	škodljiv	Ta plin je škodljiv za človeško telo.	kenksmingas	Šios dujos kenksmingos žmogaus kūnui.	kaitīgs	Šī gāze ir kaitīga cilvēka ķermenim.	kahjulik	See gaas on inimkehale kahjulik.	skaðlegur	Þetta gas er skaðlegt mannslíkamanum.
3410:有力	有力	有力	snažan; ubedljiv	Ovo je snažna mera podrške.	močan; prepričljiv	To je močan podporni ukrep.	stiprus; veiksmingas	Tai stipri paramos priemonė.	spēcīgs; pārliecinošs	Šis ir spēcīgs atbalsta pasākums.	tugev; mõjus	See on tugev toetusmeede.	öflugur; sannfærandi	Þetta er öflug stuðningsaðgerð.
3412:有限	有限	有限	ograničen	Naše vreme je ograničeno.	omejen	Naš čas je omejen.	ribotas	Mūsų laikas ribotas.	ierobežots	Mūsu laiks ir ierobežots.	piiratud	Meie aeg on piiratud.	takmarkaður	Tími okkar er takmarkaður.
3413:有益	有益	有益	koristan	Čitanje je korisno za učenje jezika.	koristen	Branje je koristno za učenje jezika.	naudingas	Skaitymas naudingas kalbos mokymuisi.	noderīgs	Lasīšana ir noderīga valodu apguvei.	kasulik	Lugemine on keeleõppele kasulik.	gagnlegur	Lestur er gagnlegur fyrir tungumálanám.
3414:有助于	有助于	有助于	pomaže; doprinosi	Dovoljno sna pomaže oporavku fizičke snage.	pomaga; prispeva k	Zadosten spanec pomaga obnoviti telesno moč.	padeda; prisideda prie	Pakankamas miegas padeda atgauti fizines jėgas.	palīdz; veicina	Pietiekams miegs palīdz atjaunot fizisko spēku.	aitab kaasa; soodustab	Piisav uni aitab füüsilist jõudu taastada.	hjálpar til; stuðlar að	Nægur svefn hjálpar til við að endurheimta líkamlegan styrk.
3418:雨水	雨水	雨水	kišnica	Kišnica se sliva niz krov.	deževnica	Deževnica teče po strehi navzdol.	lietaus vanduo	Lietaus vanduo teka stogu žemyn.	lietus ūdens	Lietus ūdens tek lejup pa jumtu.	vihmavesi	Vihmavesi voolab mööda katust alla.	regnvatn	Regnvatnið rennur niður eftir þakinu.
3419:语文	语文	语文	kineski jezik; jezička nastava	Njegova ocena iz kineskog jezika je uvek dobra.	kitajščina; jezikovni pouk	Njegove ocene iz kitajščine so vedno dobre.	kinų kalba; kalbos pamoka	Jo kinų kalbos pažymiai visada geri.	ķīniešu valoda; valodas mācība	Viņa atzīmes ķīniešu valodā vienmēr ir labas.	hiina keel; keeleõpetus	Tema hiina keele hinded on alati head.	kínverska; tungumálakennsla	Einkunnir hans í kínversku hafa alltaf verið góðar.
3420:语音	语音	语音	govor; glasovni zvuk	Ovaj softver može da prepozna govor.	govor; glasovni zvok	Ta programska oprema lahko prepozna govor.	kalbos garsas; balsas	Ši programa gali atpažinti balsą.	runas skaņa; balss	Šī programmatūra var atpazīt balsi.	kõneheli; hääl	See tarkvara suudab kõnet tuvastada.	talhljóð; rödd	Þessi hugbúnaður getur greint rödd.
3422:预测	预测	预测	predvideti; prognozirati	Stručnjaci predviđaju da će cene sledeće godine rasti.	napovedati; predvideti	Strokovnjaki napovedujejo, da bodo cene prihodnje leto narasle.	prognozuoti; numatyti	Ekspertai prognozuoja, kad kitais metais kainos kils.	prognozēt; paredzēt	Eksperti prognozē, ka nākamgad cenas pieaugs.	ennustama; prognoosima	Eksperdid ennustavad, et hinnad tõusevad järgmisel aastal.	spá; sjá fyrir	Sérfræðingar spá því að verð hækki á næsta ári.
3425:预计	预计	预计	proceniti; očekivati	Očekuje se da će projekat biti završen do kraja godine.	predvideti; pričakovati	Predvideno je, da bo projekt končan do konca leta.	numatyti; tikėtis	Numatoma, kad projektas bus baigtas metų pabaigoje.	plānot; paredzēt	Plānots, ka projekts tiks pabeigts līdz gada beigām.	eeldama; prognoosima	Eeldatakse, et projekt valmib aasta lõpuks.	áætla; búast við	Áætlað er að verkinu ljúki í lok árs.
3427:预约	预约	预约	zakazati	Pre odlaska u ambulantu najbolje je prvo zakazati.	naročiti se	Pred obiskom ambulante se je najbolje najprej naročiti.	registruotis; susitarti	Dėl ambulatorinio priėmimo geriausia iš anksto užsiregistruoti.	pierakstīties	Pirms ambulatorās pieņemšanas vislabāk iepriekš pierakstīties.	aega broneerima	Enne ambulatoorset vastuvõttu on parem aeg ette broneerida.	panta tíma	Best er að panta tíma áður en farið er á göngudeild.
3428:原	原	原	prvobitan; raniji	Molim vas, nastavite prema prvobitnom planu.	prvoten; nekdanji	Prosimo, nadaljujte po prvotnem načrtu.	pradinis; ankstesnis	Prašome tęsti pagal pradinį planą.	sākotnējs; bijušais	Lūdzu, turpiniet saskaņā ar sākotnējo plānu.	algne; endine	Palun jätkake algse plaani järgi.	upprunalegur; fyrrverandi	Vinsamlegast haltu áfram samkvæmt upphaflegu áætluninni.
3430:原有	原有	原有	prvobitan; postojeći	Novi sistem je zadržao postojeće funkcije.	prvoten; obstoječ	Novi sistem je ohranil obstoječe funkcije.	pradinis; esamas	Naujoji sistema išlaikė esamas funkcijas.	sākotnējs; esošs	Jaunā sistēma saglabāja esošās funkcijas.	algne; olemasolev	Uus süsteem säilitas olemasolevad funktsioonid.	upprunalegur; núverandi	Nýja kerfið hélt núverandi eiginleikum.
3434:愿	愿	愿	biti voljan; želeti	Voljan sam da podelim iskustvo sa svima.	biti pripravljen; želeti	Pripravljen sem deliti izkušnje z vsemi.	norėti; būti pasirengusiam	Esu pasirengęs pasidalyti patirtimi su visais.	gribēt; būt gatavam	Es esmu gatavs dalīties pieredzē ar visiem.	soovima; valmis olema	Olen valmis kõigiga kogemusi jagama.	vera fús; óska	Ég er fús til að deila reynslu með öllum.
3436:约定	约定	约定	dogovor; dogovoriti se	Dogovorili smo se da se sutra ujutru vidimo.	dogovor; dogovoriti se	Dogovorili smo se, da se jutri dopoldne srečamo.	susitarimas; susitarti	Susitarėme susitikti rytoj ryte.	vienošanās; norunāt	Mēs vienojāmies tikties rīt no rīta.	kokkulepe; kokku leppima	Leppisime kokku, et kohtume homme hommikul.	samkomulag; semja um	Við sömdum um að hittast á morgun fyrir hádegi.
3437:运	运	运	transportovati; prevesti	Vozač je prevezao robu u skladište.	prevažati; prenesti	Voznik je blago odpeljal v skladišče.	vežti; gabenti	Vairuotojas nugabeno prekes į sandėlį.	transportēt; vest	Vadītājs nogādāja preces noliktavā.	transportima; vedama	Juht viis kauba lattu.	flytja; bera	Bílstjórinn flutti vörurnar í vöruhúsið.
3438:运费	运费	运费	trošak dostave	Trošak dostave za ovaj proizvod je deset juana.	poštnina; strošek dostave	Strošek dostave za ta izdelek je deset juanov.	siuntimo mokestis	Šios prekės siuntimo mokestis yra dešimt juanių.	piegādes maksa	Šīs preces piegādes maksa ir desmit juaņas.	saatekulu	Selle kauba saatekulu on kümme jüaani.	sendingarkostnaður	Sendingarkostnaður þessarar vöru er tíu júan.
3442:在场	在场	在场	biti prisutan	Kada se nesreća dogodila, i on je bio prisutan.	biti prisoten	Ko se je nesreča zgodila, je bil tudi on prisoten.	būti vietoje	Kai įvyko nelaimė, jis taip pat buvo vietoje.	būt klāt	Kad notika negadījums, arī viņš bija klāt.	kohal olema	Õnnetuse toimumise ajal oli ka tema kohal.	vera viðstaddur	Þegar slysið varð var hann líka viðstaddur.
3444:在内	在内	在内	uključujući	Troškovi uključuju smeštaj.	vključno s	Stroški vključujejo nastanitev.	įskaitant	Į išlaidas įskaičiuotas apgyvendinimas.	ieskaitot	Izmaksās ir iekļauta naktsmītne.	kaasa arvatud	Kulud sisaldavad majutust.	að meðtöldu	Kostnaðurinn felur í sér gistingu.
3445:在线	在线	在线	preko interneta; na mreži	Studenti mogu da predaju domaći zadatak preko interneta.	na spletu	Študenti lahko naloge oddajo na spletu.	internetu; prisijungęs	Studentai gali pateikti namų darbus internetu.	tiešsaistē	Studenti var iesniegt mājasdarbus tiešsaistē.	veebis; võrgus	Õpilased saavad kodutööd veebis esitada.	á netinu	Nemendur geta skilað heimavinnu á netinu.
