hsk_key	source_word	simplified	MY	example_MY	KM	example_KM	LO	example_LO	NE	example_NE
1740:停车	停车	停车	ကားရပ်သည်; ရပ်နားသည်	ဒီနေရာမှာ ကားရပ်ခွင့် မရှိဘူး။	ចតរថយន្ត; ឈប់	ទីនេះមិនអនុញ្ញាតឱ្យចតរថយន្តទេ។	ຈອດລົດ; ຢຸດ	ຢູ່ນີ້ບໍ່ອະນຸຍາດໃຫ້ຈອດລົດ.	गाडी पार्क गर्नु; रोक्नु	यहाँ गाडी पार्क गर्न अनुमति छैन।
1741:停车场	停车场	停车场	ကားရပ်နားကွင်း	စျေးဝယ်စင်တာနောက်ဘက်မှာ ကားရပ်နားကွင်းရှိတယ်။	ចំណតរថយន្ត	ខាងក្រោយផ្សារទំនើបមានចំណតរថយន្ត។	ລານຈອດລົດ	ຂ້າງຫຼັງສູນການຄ້າມີລານຈອດລົດ.	पार्किङ स्थल	सपिङ मलको पछाडि पार्किङ स्थल छ।
1742:停止	停止	停止	ရပ်တန့်သည်	မိုးရပ်ပြီးနောက် ကျွန်တော်တို့ ထွက်မယ်။	ឈប់; បញ្ឈប់	ភ្លៀងឈប់បន្ទាប់មក យើងនឹងចេញដំណើរ។	ຢຸດ; ຢຸດເຊົາ	ຫຼັງຈາກຝົນຢຸດ ພວກເຮົາຈະອອກເດີນທາງ.	रोकिनु; बन्द गर्नु	वर्षा रोकिएपछि हामी निस्कनेछौँ।
1743:通	通	通	ဖြတ်သန်းနိုင်သည်; ဖွင့်ထားသည်	ဒီလမ်းက အခု ဖြတ်သန်းလို့ရပြီ။	ឆ្លងកាត់បាន; បើក	ផ្លូវនេះបើកឱ្យឆ្លងកាត់បានហើយ។	ຜ່ານໄດ້; ເປີດໃຊ້	ທາງນີ້ເປີດໃຊ້ແລ້ວ.	खुला हुनु; पार गर्न मिल्नु	यो बाटो अब खुलिसकेको छ।
1746:童年	童年	童年	ကလေးဘဝ	ကျွန်တော့်ကလေးဘဝကို ကျေးလက်မှာ ကုန်ဆုံးခဲ့တယ်။	កុមារភាព	កុមារភាពរបស់ខ្ញុំបានកន្លងផុតនៅជនបទ។	ໄວເດັກ	ໄວເດັກຂອງຂ້ອຍຜ່ານໄປຢູ່ຊົນນະບົດ.	बाल्यकाल	मेरो बाल्यकाल गाउँमा बित्यो।
1748:同样	同样	同样	တူညီသော	သူလည်း အဲဒီလိုပဲ အမှားတစ်ခု လုပ်ခဲ့တယ်။	ដូចគ្នា	គាត់ក៏បានធ្វើកំហុសដូចគ្នា។	ຄືກັນ; ເໝືອນກັນ	ລາວກໍເຮັດຜິດຄືກັນ.	उस्तै; समान	उसले पनि उस्तै गल्ती गर्‍यो।
1749:桶	桶	桶	ပုံး; စည်	တံခါးနားမှာ ရေပုံးတစ်လုံး ထားထားတယ်။	ធុង	នៅមាត់ទ្វារមានធុងទឹកមួយ។	ຖັງ	ຢູ່ຂ້າງປະຕູມີຖັງນ້ຳໜຶ່ງໃບ.	बाल्टी; ड्रम	ढोकाछेउमा एउटा पानीको बाल्टी राखिएको छ।
1750:痛	痛	痛	နာသည်	ကျွန်တော့်လက် နည်းနည်းနာတယ်။	ឈឺ	ដៃខ្ញុំឈឺបន្តិច។	ເຈັບ	ມືຂອງຂ້ອຍເຈັບນ້ອຍໜຶ່ງ.	दुख्नु	मेरो हात अलि दुख्छ।
1751:头痛	头痛	头痛	ခေါင်းကိုက်ခြင်း	သူ မနေ့ညက အိပ်ရေးနည်းလို့ ဒီနေ့ ခေါင်းကိုက်နေတယ်။	ឈឺក្បាល	គាត់គេងតិចយប់មិញ ដូច្នេះថ្ងៃនេះឈឺក្បាល។	ເຈັບຫົວ	ຄືນກ່ອນລາວນອນໜ້ອຍ ມື້ນີ້ເລີຍເຈັບຫົວ.	टाउको दुखाइ	ऊ हिजो राति कम सुतेकाले आज टाउको दुखेको छ।
1752:图	图	图	ပုံ; ဇယား; မြေပုံ	ကျေးဇူးပြု၍ စာအုပ်ထဲက ပုံကို ကြည့်ပါ။	រូប; គំនូសតាង; ផែនទី	សូមមើលរូបនៅក្នុងសៀវភៅ។	ຮູບ; ແຜນພູມ; ແຜນທີ່	ກະລຸນາເບິ່ງຮູບໃນປຶ້ມ.	चित्र; चार्ट; नक्सा	कृपया किताबको चित्र हेर्नुहोस्।
1753:图片	图片	图片	ပုံရိပ်; ပုံ	ဒီပုံက အလွန်ရှင်းတယ်။	រូបភាព	រូបភាពនេះច្បាស់ណាស់។	ຮູບພາບ	ຮູບພາບນີ້ຊັດເຈນຫຼາຍ.	तस्बिर; चित्र	यो तस्बिर धेरै स्पष्ट छ।
1754:土	土	土	မြေ; မြေဆီ	ပန်းအိုးထဲက မြေက အရမ်းခြောက်နေတယ်။	ដី	ដីនៅក្នុងផើងផ្កាស្ងួតពេក។	ດິນ	ດິນໃນກະຖາງດອກໄມ້ແຫ້ງເກີນໄປ.	माटो; पृथ्वी	गमलाको माटो धेरै सुक्खा छ।
1757:推出	推出	推出	မိတ်ဆက်ထုတ်လုပ်သည်; စတင်ထုတ်သည်	ကုမ္ပဏီက ထုတ်ကုန်အသစ်တစ်ခု မိတ်ဆက်ခဲ့တယ်။	ចេញផ្សាយ; ដាក់បង្ហាញ	ក្រុមហ៊ុនបានដាក់បង្ហាញផលិតផលថ្មី។	ເປີດຕົວ; ນຳອອກ	ບໍລິສັດເປີດຕົວຜະລິດຕະພັນໃໝ່.	सुरु गर्नु; बजारमा ल्याउनु	कम्पनीले नयाँ उत्पादन बजारमा ल्यायो।
1760:外出	外出	外出	အပြင်ထွက်သည်	စနေတနင်္ဂနွေမှာ အပြင်မထွက်ခင် တံခါးပြတင်းပေါက်တွေကို ပိတ်ပါ။	ចេញក្រៅ	មុនចេញក្រៅនៅចុងសប្តាហ៍ សូមបិទទ្វារនិងបង្អួចឱ្យល្អ។	ອອກໄປຂ້າງນອກ	ກ່ອນອອກໄປຂ້າງນອກຕອນທ້າຍອາທິດ ກະລຸນາປິດປະຕູແລະປ່ອງຢ້ຽມໃຫ້ດີ.	बाहिर जानु	सप्ताहन्तमा बाहिर जानुअघि ढोका र झ्याल राम्ररी बन्द गर्नुहोस्।
1761:外套	外套	外套	အပေါ်အင်္ကျီ; ဂျာကင်	ရာသီဥတုအေးတယ်၊ အပေါ်အင်္ကျီဝတ်ဖို့ မမေ့ပါနဲ့။	អាវក្រៅ	អាកាសធាតុត្រជាក់ ចាំពាក់អាវក្រៅផង។	ເສື້ອຄຸມ; ເສື້ອແຈັກເກັດ	ອາກາດໜາວ ຢ່າລືມໃສ່ເສື້ອຄຸມ.	कोट; ज्याकेट	मौसम चिसो छ, कोट लगाउन नबिर्सनुहोस्।
1763:晚安	晚安	晚安	ကောင်းသောညပါ	အိပ်ရာဝင်ခါနီး မေမေက ကလေးကို ကောင်းသောညပါလို့ ပြောတယ်။	រាត្រីសួស្តី	មុនចូលគេង ម្តាយនិយាយថារាត្រីសួស្តីទៅកូន។	ຝັນດີ; ລາຕີສະຫວັດ	ກ່ອນນອນ ແມ່ເວົ້າຝັນດີກັບລູກ.	शुभरात्रि	सुत्नुअघि आमाले बच्चालाई शुभरात्रि भनिन्।
1764:晚餐	晚餐	晚餐	ညစာ	ဒီညရဲ့ ညစာက အလွန်ရိုးရှင်းတယ်။	អាហារពេលល្ងាច	អាហារពេលល្ងាចយប់នេះសាមញ្ញណាស់។	ອາຫານແລງ	ອາຫານແລງຄືນນີ້ງ່າຍໆຫຼາຍ.	रातिको खाना	आज रातिको खाना धेरै साधारण छ।
1765:网购	网购	网购	အွန်လိုင်းမှဝယ်သည်	သူမက အဝတ်အစားတွေကို အွန်လိုင်းကနေ ဝယ်ရတာ ကြိုက်တယ်။	ទិញតាមអ៊ីនធឺណិត	នាងចូលចិត្តទិញសម្លៀកបំពាក់តាមអ៊ីនធឺណិត។	ຊື້ຂອງອອນລາຍ	ນາງມັກຊື້ເສື້ອຜ້າອອນລາຍ.	अनलाइन किनमेल गर्नु	उनी अनलाइनबाट कपडा किन्न मन पराउँछिन्।
1767:网页	网页	网页	ဝဘ်စာမျက်နှာ	ဒီဝဘ်စာမျက်နှာက အရမ်းနှေးနှေး ဖွင့်တယ်။	ទំព័របណ្ដាញ	ទំព័របណ្ដាញនេះបើកយឺតណាស់។	ໜ້າເວັບ	ໜ້າເວັບນີ້ເປີດຊ້າຫຼາຍ.	वेबपेज	यो वेबपेज धेरै ढिलो खुल्छ।
1768:网友	网友	网友	အွန်လိုင်းမိတ်ဆွေ; အင်တာနက်အသုံးပြုသူ	သူက အွန်လိုင်းမိတ်ဆွေတွေနဲ့ လေ့လာနည်းတွေ ဆွေးနွေးတယ်။	មិត្តអនឡាញ; អ្នកប្រើអ៊ីនធឺណិត	គាត់ពិភាក្សាពីវិធីរៀនជាមួយមិត្តអនឡាញ។	ໝູ່ອອນລາຍ; ຜູ້ໃຊ້ອິນເຕີເນັດ	ລາວສົນທະນາວິທີຮຽນກັບໝູ່ອອນລາຍ.	अनलाइन साथी; नेटिजन	उसले अनलाइन साथीहरूसँग पढ्ने तरिका छलफल गर्छ।
1769:网址	网址	网址	ဝဘ်ဆိုက်လိပ်စာ; URL	ကျေးဇူးပြု၍ ဝဘ်ဆိုက်လိပ်စာကို ကျွန်တော့်ဆီ ပို့ပါ။	អាសយដ្ឋានគេហទំព័រ	សូមផ្ញើអាសយដ្ឋានគេហទំព័រមកខ្ញុំ។	ທີ່ຢູ່ເວັບໄຊ	ກະລຸນາສົ່ງທີ່ຢູ່ເວັບໄຊໃຫ້ຂ້ອຍ.	वेबसाइट ठेगाना; URL	कृपया वेबसाइट ठेगाना मलाई पठाउनुहोस्।
1772:味	味	味	အရသာ; အနံ့အရသာ	ဒီဟင်းမှာ စပ်တဲ့အရသာ နည်းနည်းရှိတယ်။	រសជាតិ	ម្ហូបនេះមានរសជាតិហឹរបន្តិច។	ລົດຊາດ; ກິ່ນລົດ	ອາຫານຈານນີ້ມີລົດເຜັດນ້ອຍໜຶ່ງ.	स्वाद	यो परिकारमा अलिकति पिरो स्वाद छ।
1774:卫生	卫生	卫生	သန့်ရှင်းရေး; ကျန်းမာရေးသန့်ရှင်းမှု	စားသောက်ဆိုင်ရဲ့ သန့်ရှင်းရေးက အလွန်အရေးကြီးတယ်။	អនាម័យ	អនាម័យនៅភោជនីយដ្ឋានសំខាន់ណាស់។	ອະນາໄມ	ອະນາໄມໃນຮ້ານອາຫານສຳຄັນຫຼາຍ.	सरसफाइ; स्वास्थ्यकर	रेस्टुरेन्टको सरसफाइ धेरै महत्त्वपूर्ण छ।
1782:无法	无法	无法	မလုပ်နိုင်; နည်းလမ်းမရှိ	မိုးအရမ်းကြီးလို့ ကျွန်တော်တို့ အပြင်မထွက်နိုင်ဘူး။	មិនអាច	ភ្លៀងខ្លាំងពេក យើងមិនអាចចេញក្រៅបានទេ។	ບໍ່ສາມາດ; ບໍ່ມີວິທີ	ຝົນຕົກໜັກເກີນໄປ ພວກເຮົາອອກໄປບໍ່ໄດ້.	सक्दैन; उपाय नहुनु	वर्षा धेरै ठूलो भएकाले हामी बाहिर जान सक्दैनौँ।
1785:午餐	午餐	午餐	နေ့လယ်စာ	ကျွန်တော်တို့ ဆယ့်နှစ်နာရီမှာ နေ့လယ်စာစားတယ်။	អាហារថ្ងៃត្រង់	យើងញ៉ាំអាហារថ្ងៃត្រង់នៅម៉ោងដប់ពីរ។	ອາຫານທ່ຽງ	ພວກເຮົາກິນອາຫານທ່ຽງຕອນສິບສອງໂມງ.	दिउँसोको खाना	हामी बाह्र बजे दिउँसोको खाना खान्छौँ।
1787:吸	吸	吸	ရှူသည်; စုပ်သည်	ကျေးဇူးပြု၍ ဒီနေရာမှာ ဆေးလိပ်မသောက်ပါနဲ့။	ស្រូប; ជក់	សូមកុំជក់បារីនៅទីនេះ។	ສູດ; ສູບ	ກະລຸນາຢ່າສູບຢາຢູ່ນີ້.	सास तान्नु; चुस्नु	कृपया यहाँ धूम्रपान नगर्नुहोस्।
1788:西部	西部	西部	အနောက်ပိုင်း	တရုတ်နိုင်ငံအနောက်ပိုင်းမှာ တောင်ကြီးတွေ အများကြီးရှိတယ်။	ភាគខាងលិច	ភាគខាងលិចប្រទេសចិនមានភ្នំខ្ពស់ច្រើន។	ພາກຕາເວັນຕົກ	ພາກຕາເວັນຕົກຂອງຈີນມີພູສູງຫຼາຍ.	पश्चिमी भाग	चीनको पश्चिमी भागमा धेरै अग्ला पहाड छन्।
1791:细	细	细	သေးငယ်သော; နူးညံ့သော	ဒီဘောပင်နဲ့ ရေးတဲ့လိုင်းက အရမ်းပါးတယ်။	ស្តើង; ល្អិត	បន្ទាត់ដែលសរសេរដោយប៊ិចនេះស្តើងណាស់។	ບາງ; ລະອຽດ	ເສັ້ນທີ່ຂຽນດ້ວຍປາກການີ້ບາງຫຼາຍ.	पातलो; सूक्ष्म	यो कलमले लेखेको रेखा धेरै पातलो छ।
1792:细心	细心	细心	ဂရုစိုက်သော; အသေးစိတ်သတိထားသော	သူမက အလုပ်လုပ်ရာမှာ အရမ်းဂရုစိုက်တယ်။	ប្រុងប្រយ័ត្ន; យកចិត្តទុកដាក់	នាងធ្វើការយ៉ាងប្រុងប្រយ័ត្នណាស់។	ລະມັດລະວັງ; ໃສ່ໃຈລາຍລະອຽດ	ນາງເຮັດວຽກຢ່າງລະມັດລະວັງຫຼາຍ.	सावधान; ध्यान दिने	उनी आफ्नो काममा धेरै सावधान छिन्।
1793:下降	下降	下降	ကျဆင်းသည်	မနက်ဖြန် အပူချိန် ကျဆင်းမယ်။	ធ្លាក់ចុះ	សីតុណ្ហភាពនឹងធ្លាក់ចុះថ្ងៃស្អែក។	ຫຼຸດລົງ	ອຸນຫະພູມຈະຫຼຸດລົງມື້ອື່ນ.	घट्नु; झर्नु	भोलि तापक्रम घट्नेछ।
1794:鲜	鲜	鲜	လတ်ဆတ်သော	ဒီငါးက အရမ်းလတ်ဆတ်တယ်။	ស្រស់	ត្រីនេះស្រស់ណាស់។	ສົດ	ປາໂຕນີ້ສົດຫຼາຍ.	ताजा	यो माछा धेरै ताजा छ।
1795:鲜花	鲜花	鲜花	လတ်ဆတ်သောပန်းများ	စားပွဲပေါ်မှာ ပန်းစည်းတစ်စည်း ထားထားတယ်။	ផ្កាស្រស់	លើតុមានផ្កាស្រស់មួយបាច់។	ດອກໄມ້ສົດ	ຢູ່ເທິງໂຕະມີດອກໄມ້ສົດຊໍ່ໜຶ່ງ.	ताजा फूल	टेबलमा ताजा फूलको गुच्छा छ।
1799:线上	线上	线上	အွန်လိုင်း	ဒီသင်တန်းကို အွန်လိုင်းကနေ လေ့လာနိုင်တယ်။	អនឡាញ	វគ្គសិក្សានេះអាចរៀនតាមអនឡាញបាន។	ອອນລາຍ	ຫຼັກສູດນີ້ສາມາດຮຽນອອນລາຍໄດ້.	अनलाइन	यो कोर्स अनलाइन पढ्न सकिन्छ।
1800:线下	线下	线下	အော့ဖ်လိုင်း; လူကိုယ်တိုင်	လူကိုယ်တိုင်ပြုလုပ်မယ့် လှုပ်ရှားမှုက လာမယ့်အပတ်မှာ စမယ်။	ក្រៅអនឡាញ; ជួបផ្ទាល់	សកម្មភាពជួបផ្ទាល់នឹងចាប់ផ្តើមសប្តាហ៍ក្រោយ។	ອອຟລາຍ; ໂດຍກົງ	ກິດຈະກຳແບບໂດຍກົງຈະເລີ່ມອາທິດໜ້າ.	अफलाइन; प्रत्यक्ष	प्रत्यक्ष कार्यक्रम अर्को हप्ता सुरु हुन्छ।
1801:现有	现有	现有	လက်ရှိရှိနေသော	ကျွန်တော်တို့ လက်ရှိရှိတဲ့ စက်ပစ္စည်းတွေကို အရင်အသုံးပြုမယ်။	ដែលមានស្រាប់	យើងនឹងប្រើឧបករណ៍ដែលមានស្រាប់ជាមុន។	ທີ່ມີຢູ່ປັດຈຸບັນ	ພວກເຮົາຈະໃຊ້ອຸປະກອນທີ່ມີຢູ່ກ່ອນ.	हाल उपलब्ध; विद्यमान	हामी पहिले विद्यमान उपकरण प्रयोग गर्नेछौँ।
1803:相比	相比	相比	နှိုင်းယှဉ်ပါက	မနှစ်ကနဲ့ နှိုင်းယှဉ်ရင် ဒီနှစ်ပိုအလုပ်များတယ်။	ប្រៀបធៀបនឹង	ប្រៀបធៀបនឹងឆ្នាំមុន ឆ្នាំនេះរវល់ជាង។	ປຽບທຽບກັບ	ປຽບທຽບກັບປີກາຍ ປີນີ້ຫຍຸ້ງກວ່າ.	तुलना गर्दा	गत वर्षसँग तुलना गर्दा यो वर्ष बढी व्यस्त छ।
1805:相互	相互	相互	အပြန်အလှန်; တစ်ယောက်နဲ့တစ်ယောက်	အတန်းဖော်တွေက တစ်ယောက်နဲ့တစ်ယောက် ကူညီသင့်တယ်။	ទៅវិញទៅមក	មិត្តរួមថ្នាក់គួរជួយគ្នាទៅវិញទៅមក។	ເຊິ່ງກັນແລະກັນ	ໝູ່ຮ່ວມຫ້ອງຄວນຊ່ວຍເຫຼືອເຊິ່ງກັນແລະກັນ.	आपसमा; एक-अर्का	सहपाठीहरूले एक-अर्कालाई सहयोग गर्नुपर्छ।
1809:想法	想法	想法	အတွေးအမြင်; စိတ်ကူး	သင့်အတွေးအမြင်ကို နားထောင်ချင်တယ်။	គំនិត; មតិ	ខ្ញុំចង់ស្តាប់គំនិតរបស់អ្នក។	ຄວາມຄິດ; ຄຳເຫັນ	ຂ້ອຍຢາກຟັງຄວາມຄິດຂອງເຈົ້າ.	विचार; राय	म तिम्रो विचार सुन्न चाहन्छु।
1815:小组	小组	小组	အဖွဲ့ငယ်	ကျွန်တော်တို့အဖွဲ့ငယ်မှာ လူလေးယောက်ရှိတယ်။	ក្រុមតូច	ក្រុមតូចរបស់យើងមានមនុស្សបួននាក់។	ກຸ່ມນ້ອຍ	ກຸ່ມນ້ອຍຂອງພວກເຮົາມີສີ່ຄົນ.	सानो समूह	हाम्रो समूहमा चार जना छन्।
1818:血	血	血	သွေး	စက္ကူပေါ်မှာ သွေးနည်းနည်းရှိတယ်။	ឈាម	លើក្រដាសមានឈាមបន្តិច។	ເລືອດ	ຢູ່ເທິງເຈ້ຍມີເລືອດນ້ອຍໜຶ່ງ.	रगत	कागजमा अलिकति रगत छ।
1819:心	心	心	နှလုံး; စိတ်	သူမရဲ့ နှလုံးခုန်သံက အရမ်းမြန်တယ်။	បេះដូង; ចិត្ត	បេះដូងនាងលោតលឿនណាស់។	ຫົວໃຈ; ໃຈ	ຫົວໃຈຂອງນາງເຕັ້ນໄວຫຼາຍ.	मुटु; मन	उनको मुटु धेरै छिटो धड्किरहेको छ।
1826:星星	星星	星星	ကြယ်များ	ဒီည ကြယ်တွေက အရမ်းလင်းတယ်။	ផ្កាយ	យប់នេះផ្កាយភ្លឺណាស់។	ດາວ	ຄືນນີ້ດາວສະຫວ່າງຫຼາຍ.	तारा	आज राति ताराहरू उज्याला छन्।
1828:性	性	性	သဘောသဘာဝ သို့မဟုတ် အရည်အသွေးပြ စကားဆက်	လေ့လာမှုမှာ စတင်လုပ်ဆောင်လိုစိတ် လိုအပ်တယ်။	បច្ច័យបង្ហាញលក្ខណៈឬគុណភាព	ការរៀនត្រូវការភាពសកម្ម។	ປັດໄຈທ້າຍຄຳສຳລັບຄຸນລັກສະນະ	ການຮຽນຕ້ອງການຄວາມກະຕືລືລົ້ນ.	स्वभाव वा गुण जनाउने प्रत्यय	पढाइका लागि सक्रियता चाहिन्छ।
1833:熊	熊	熊	ဝက်ဝံ	တိရစ္ဆာန်ဥယျာဉ်ထဲမှာ ဝက်ဝံတစ်ကောင်ရှိတယ်။	ខ្លាឃ្មុំ	នៅសួនសត្វមានខ្លាឃ្មុំមួយក្បាល។	ໝີ	ຢູ່ສວນສັດມີໝີໂຕໜຶ່ງ.	भालु	चिडियाखानामा एउटा भालु छ।
1834:修	修	修	ပြင်သည်	ကျွမ်းကျင်သူက လေအေးပေးစက်ကို ပြင်နေတယ်။	ជួសជុល	ជាងកំពុងជួសជុលម៉ាស៊ីនត្រជាក់។	ສ້ອມແປງ	ຊ່າງກຳລັງສ້ອມແປງແອ.	मर्मत गर्नु	प्राविधिकले एसी मर्मत गर्दैछ।
1837:学费	学费	学费	ကျောင်းလခ	ဒီစာသင်ကာလရဲ့ ကျောင်းလခကို ပေးပြီးပြီ။	ថ្លៃសិក្សា	ថ្លៃសិក្សាសម្រាប់ឆមាសនេះបានបង់រួចហើយ។	ຄ່າຮຽນ	ຄ່າຮຽນສຳລັບພາກຮຽນນີ້ຈ່າຍແລ້ວ.	शिक्षण शुल्क	यो सेमेस्टरको शिक्षण शुल्क तिरिसकिएको छ।
1838:学院	学院	学院	ကောလိပ်; သိပ္ပံ	သူမက နိုင်ငံခြားဘာသာကောလိပ်မှာ လေ့လာနေတယ်။	មហាវិទ្យាល័យ; វិទ្យាស្ថាន	នាងរៀននៅមហាវិទ្យាល័យភាសាបរទេស។	ວິທະຍາໄລ; ສະຖາບັນ	ນາງຮຽນຢູ່ວິທະຍາໄລພາສາຕ່າງປະເທດ.	कलेज; संस्थान	उनी विदेशी भाषा कलेजमा पढ्छिन्।
1839:压	压	压	ဖိသည်	ကျေးဇူးပြု၍ ဒီစာရွက်ကို လက်နဲ့ ဖိထားပါ။	ចុច; សង្កត់	សូមប្រើដៃសង្កត់ក្រដាសនេះ។	ກົດ; ທັບ	ກະລຸນາໃຊ້ມືກົດເຈ້ຍແຜ່ນນີ້ໄວ້.	थिच्नु; दबाउनु	कृपया यो कागज हातले थिचेर राख्नुहोस्।
1843:烟	烟	烟	မီးခိုး; ဆေးလိပ်	အခန်းထဲမှာ ဆေးလိပ်မီးခိုးနံ့ ရှိတယ်။	ផ្សែង; បារី	ក្នុងបន្ទប់មានក្លិនផ្សែង។	ຄວັນ; ຢາສູບ	ໃນຫ້ອງມີກິ່ນຄວັນ.	धुवाँ; चुरोट	कोठामा धुवाँको गन्ध छ।
1847:研究生	研究生	研究生	ဘွဲ့လွန်ကျောင်းသား	သူက ဘွဲ့လွန်ကျောင်းသားတစ်ယောက်ပါ။	និស្សិតក្រោយបរិញ្ញា	គាត់ជានិស្សិតក្រោយបរិញ្ញាម្នាក់។	ນັກສຶກສາບັນດິດສຶກສາ	ລາວເປັນນັກສຶກສາບັນດິດສຶກສາ.	स्नातकोत्तर विद्यार्थी	उनी स्नातकोत्तर विद्यार्थी हुन्।
1849:演	演	演	သရုပ်ဆောင်သည်; ဖျော်ဖြေသည်	သူက ရုပ်ရှင်ထဲမှာ ဆရာဝန်အဖြစ် သရုပ်ဆောင်တယ်။	សម្តែង	គាត់សម្តែងជាវេជ្ជបណ្ឌិតក្នុងភាពយន្ត។	ສະແດງ	ລາວສະແດງເປັນໝໍໃນຮູບເງົາ.	अभिनय गर्नु; प्रस्तुति गर्नु	उसले चलचित्रमा डाक्टरको भूमिका खेलेको छ।
1850:演唱	演唱	演唱	သီချင်းဖျော်ဖြေဆိုသည်	အဆိုတော်က ဒီည သီချင်းအသစ် ဖျော်ဖြေဆိုမယ်။	ច្រៀងសម្តែង	អ្នកចម្រៀងនឹងច្រៀងបទថ្មីយប់នេះ។	ຮ້ອງເພງສະແດງ	ນັກຮ້ອງຈະຮ້ອງເພງໃໝ່ຄືນນີ້.	गीत प्रस्तुत गर्नु	गायकले आज राति नयाँ गीत प्रस्तुत गर्नेछ।
1853:眼前	眼前	眼前	မျက်စိရှေ့; လက်ရှိ	အခွင့်အလမ်းက မျက်စိရှေ့မှာပဲ ရှိတယ်။	នៅចំពោះមុខ; បច្ចុប្បន្ន	ឱកាសស្ថិតនៅចំពោះមុខយើងហើយ។	ຕໍ່ໜ້າ; ປັດຈຸບັນ	ໂອກາດຢູ່ຕໍ່ໜ້າພວກເຮົາແລ້ວ.	आँखाअगाडि; हाल	अवसर हाम्रो आँखाअगाडि छ।
1863:夜晚	夜晚	夜晚	ညအချိန်	နွေရာသီရဲ့ ညတွေက အလွန်ငြိမ်သက်တယ်။	ពេលយប់; រាត្រី	ពេលយប់នៅរដូវក្តៅស្ងប់ស្ងាត់ណាស់។	ກາງຄືນ	ກາງຄືນລະດູຮ້ອນງຽບສະຫງົບຫຼາຍ.	राति; रात	गर्मीका रातहरू धेरै शान्त हुन्छन्।
1866:已	已	已	ပြီးပြီ; ရှိပြီး	စာရင်းသွင်းသူအရေအတွက် ပြည့်ပြီးပြီ။	រួចហើយ	ចំនួនចុះឈ្មោះបានពេញរួចហើយ។	ແລ້ວ	ຈຳນວນຜູ້ລົງທະບຽນເຕັມແລ້ວ.	पहिल्यै; भइसकेको	दर्ता संख्या पहिल्यै भरिएको छ।
1867:以内	以内	以内	အတွင်း	ကျေးဇူးပြု၍ သုံးရက်အတွင်း ပြန်ဖြေပါ။	ក្នុងរយៈពេល	សូមឆ្លើយតបក្នុងរយៈពេលបីថ្ងៃ។	ພາຍໃນ	ກະລຸນາຕອບພາຍໃນສາມມື້.	भित्र	कृपया तीन दिनभित्र जवाफ दिनुहोस्।
1869:一生	一生	一生	တစ်သက်တာ	သူက တစ်သက်တာလုံး ဂီတကို ချစ်မြတ်နိုးခဲ့တယ်။	មួយជីវិត	គាត់ស្រឡាញ់តន្ត្រីពេញមួយជីវិត។	ຕະຫຼອດຊີວິດ	ລາວຮັກດົນຕີຕະຫຼອດຊີວິດ.	जीवनभर	उसले आफ्नो जीवनभर संगीतलाई माया गर्‍यो।
1875:赢得	赢得	赢得	အနိုင်ရသည်; ရယူသည်	အသင်းက ပွဲကို အနိုင်ရခဲ့တယ်။	ឈ្នះ; ទទួលបាន	ក្រុមបានឈ្នះការប្រកួត។	ຊະນະ; ໄດ້ຮັບ	ທີມຊະນະການແຂ່ງຂັນ.	जित्नु; प्राप्त गर्नु	टोलीले खेल जित्यो।
1879:用来	用来	用来	အသုံးပြုရန်; အတွက်သုံးသည်	ဒီဓားကို သစ်သီးဖြတ်ဖို့ သုံးတယ်။	ប្រើសម្រាប់	កាំបិតនេះប្រើសម្រាប់កាត់ផ្លែឈើ។	ໃຊ້ສຳລັບ	ມີດນີ້ໃຊ້ສຳລັບຕັດໝາກໄມ້.	प्रयोग गरिन्छ; प्रयोग गर्न	यो चक्कु फल काट्न प्रयोग गरिन्छ।
1880:用于	用于	用于	အတွက်အသုံးပြုသည်	ဒီငွေကို စာအုပ်ဝယ်ဖို့ အသုံးပြုမယ်။	ប្រើសម្រាប់	ប្រាក់នេះប្រើសម្រាប់ទិញសៀវភៅ។	ໃຊ້ສຳລັບ	ເງິນນີ້ໃຊ້ສຳລັບຊື້ປຶ້ມ.	प्रयोग गरिन्छ	यो पैसा किताब किन्न प्रयोग हुन्छ।
1885:油	油	油	ဆီ	အိုးထဲမှာ ဆီနည်းနည်း ထည့်ပါ။	ប្រេង	ដាក់ប្រេងបន្តិចក្នុងខ្ទះ។	ນ້ຳມັນ	ໃສ່ນ້ຳມັນໜ້ອຍໜຶ່ງໃນໝໍ້.	तेल	प्यानमा अलिकति तेल हाल्नुहोस्।
1887:游玩	游玩	游玩	အပန်းဖြေသွားလည်သည်	စနေတနင်္ဂနွေမှာ ကျွန်တော်တို့ ပန်းခြံကို သွားလည်မယ်။	ទៅលេង; កម្សាន្ត	ចុងសប្តាហ៍យើងនឹងទៅលេងសួន។	ໄປທ່ຽວ; ໄປຫຼິ້ນ	ທ້າຍອາທິດພວກເຮົາຈະໄປຫຼິ້ນສວນສາທາລະນະ.	घुम्न जानु; रमाइलो गर्नु	सप्ताहन्तमा हामी पार्क घुम्न जानेछौँ।
